%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.torques0.timeStamp,field.torques0.joint_uri,field.torques0.unit,field.torques0.value,field.torques1.timeStamp,field.torques1.joint_uri,field.torques1.unit,field.torques1.value,field.torques2.timeStamp,field.torques2.joint_uri,field.torques2.unit,field.torques2.value
1578500820279258529,,,0.0,0,arm_joint_2,N m,-2.24724650046,0,arm_joint_3,N m,-1.34241199281,0,arm_joint_4,N m,-0.882042048481
1578500820280200083,,,0.0,0,arm_joint_2,N m,-2.24724650046,0,arm_joint_3,N m,-1.34241199281,0,arm_joint_4,N m,-0.882042048481
1578500820281268450,,,0.0,0,arm_joint_2,N m,-2.25471565179,0,arm_joint_3,N m,-1.33589976256,0,arm_joint_4,N m,-0.88484498107
1578500820282244773,,,0.0,0,arm_joint_2,N m,-2.27039244928,0,arm_joint_3,N m,-1.34814836679,0,arm_joint_4,N m,-0.882667448785
1578500820283256607,,,0.0,0,arm_joint_2,N m,-2.32675360055,0,arm_joint_3,N m,-1.34075311882,0,arm_joint_4,N m,-0.880713914493
1578500820284248731,,,0.0,0,arm_joint_2,N m,-2.35502679034,0,arm_joint_3,N m,-1.35306573024,0,arm_joint_4,N m,-0.883357543065
1578500820285266413,,,0.0,0,arm_joint_2,N m,-2.30680548906,0,arm_joint_3,N m,-1.35419604001,0,arm_joint_4,N m,-0.883381447068
1578500820286254873,,,0.0,0,arm_joint_2,N m,-2.32307853327,0,arm_joint_3,N m,-1.35616877919,0,arm_joint_4,N m,-0.881213274399
1578500820287248156,,,0.0,0,arm_joint_2,N m,-2.3004632689,0,arm_joint_3,N m,-1.35747561668,0,arm_joint_4,N m,-0.881141678784
1578500820288222093,,,0.0,0,arm_joint_2,N m,-2.33014848123,0,arm_joint_3,N m,-1.36026911259,0,arm_joint_4,N m,-0.883974273875
1578500820289237906,,,0.0,0,arm_joint_2,N m,-2.29425538153,0,arm_joint_3,N m,-1.37169940879,0,arm_joint_4,N m,-0.881613421125
1578500820290222109,,,0.0,0,arm_joint_2,N m,-2.32266120114,0,arm_joint_3,N m,-1.38402984083,0,arm_joint_4,N m,-0.881851621347
1578500820291259087,,,0.0,0,arm_joint_2,N m,-2.34039969548,0,arm_joint_3,N m,-1.37612202424,0,arm_joint_4,N m,-0.88457997948
1578500820292246718,,,0.0,0,arm_joint_2,N m,-2.34039969548,0,arm_joint_3,N m,-1.37612202424,0,arm_joint_4,N m,-0.88457997948
1578500820293239044,,,0.0,0,arm_joint_2,N m,-2.35979257904,0,arm_joint_3,N m,-1.37982386494,0,arm_joint_4,N m,-0.884979155315
1578500820294222106,,,0.0,0,arm_joint_2,N m,-2.35979257904,0,arm_joint_3,N m,-1.37982386494,0,arm_joint_4,N m,-0.884979155315
1578500820295258178,,,0.0,0,arm_joint_2,N m,-2.37896672429,0,arm_joint_3,N m,-1.38335797465,0,arm_joint_4,N m,-0.882944671788
1578500820296217256,,,0.0,0,arm_joint_2,N m,-2.37896672429,0,arm_joint_3,N m,-1.38335797465,0,arm_joint_4,N m,-0.882944671788
1578500820297237334,,,0.0,0,arm_joint_2,N m,-2.3428213972,0,arm_joint_3,N m,-1.39466508057,0,arm_joint_4,N m,-0.882820365722
1578500820298216530,,,0.0,0,arm_joint_2,N m,-2.36067914259,0,arm_joint_3,N m,-1.37667005214,0,arm_joint_4,N m,-0.880814145057
1578500820299213862,,,0.0,0,arm_joint_2,N m,-2.34992035195,0,arm_joint_3,N m,-1.39877051117,0,arm_joint_4,N m,-0.883345370724
1578500820300221185,,,0.0,0,arm_joint_2,N m,-2.36641739054,0,arm_joint_3,N m,-1.3903494467,0,arm_joint_4,N m,-0.883560868034
1578500820301256339,,,0.0,0,arm_joint_2,N m,-2.35679901868,0,arm_joint_3,N m,-1.4127575212,0,arm_joint_4,N m,-0.881374839252
1578500820302223559,,,0.0,0,arm_joint_2,N m,-2.38626988658,0,arm_joint_3,N m,-1.40453572236,0,arm_joint_4,N m,-0.88163591158
1578500820303256059,,,0.0,0,arm_joint_2,N m,-2.37650934633,0,arm_joint_3,N m,-1.40602588589,0,arm_joint_4,N m,-0.881768510947
1578500820304207702,,,0.0,0,arm_joint_2,N m,-2.37955848932,0,arm_joint_3,N m,-1.40769812407,0,arm_joint_4,N m,-0.881941856256
1578500820305256819,,,0.0,0,arm_joint_2,N m,-2.39552989171,0,arm_joint_3,N m,-1.40951715309,0,arm_joint_4,N m,-0.882155089328
1578500820306225052,,,0.0,0,arm_joint_2,N m,-2.39905838436,0,arm_joint_3,N m,-1.41162330397,0,arm_joint_4,N m,-0.882309708224
1578500820307258451,,,0.0,0,arm_joint_2,N m,-2.41441949442,0,arm_joint_3,N m,-1.42365227493,0,arm_joint_4,N m,-0.882493097302
1578500820308216889,,,0.0,0,arm_joint_2,N m,-2.39228670455,0,arm_joint_3,N m,-1.41469090013,0,arm_joint_4,N m,-0.880204401775
1578500820309229094,,,0.0,0,arm_joint_2,N m,-2.41987596897,0,arm_joint_3,N m,-1.43709962139,0,arm_joint_4,N m,-0.882801518189
1578500820310220972,,,0.0,0,arm_joint_2,N m,-2.41987596897,0,arm_joint_3,N m,-1.43709962139,0,arm_joint_4,N m,-0.882801518189
1578500820311228992,,,0.0,0,arm_joint_2,N m,-2.42757522482,0,arm_joint_3,N m,-1.43049531971,0,arm_joint_4,N m,-0.880862034129
1578500820312216488,,,0.0,0,arm_joint_2,N m,-2.42757522482,0,arm_joint_3,N m,-1.43049531971,0,arm_joint_4,N m,-0.880862034129
1578500820313228252,,,0.0,0,arm_joint_2,N m,-2.43327121682,0,arm_joint_3,N m,-1.43360839016,0,arm_joint_4,N m,-0.885933775031
1578500820314218513,,,0.0,0,arm_joint_2,N m,-2.43327121682,0,arm_joint_3,N m,-1.43360839016,0,arm_joint_4,N m,-0.885933775031
1578500820315225536,,,0.0,0,arm_joint_2,N m,-2.43662343023,0,arm_joint_3,N m,-1.43559539504,0,arm_joint_4,N m,-0.883661325906
1578500820316195827,,,0.0,0,arm_joint_2,N m,-2.45245948079,0,arm_joint_3,N m,-1.43734615509,0,arm_joint_4,N m,-0.883858731906
1578500820317229931,,,0.0,0,arm_joint_2,N m,-2.44195339274,0,arm_joint_3,N m,-1.44893807857,0,arm_joint_4,N m,-0.881546984494
1578500820318236696,,,0.0,0,arm_joint_2,N m,-2.45726557054,0,arm_joint_3,N m,-1.46089126019,0,arm_joint_4,N m,-0.881719926795
1578500820319232866,,,0.0,0,arm_joint_2,N m,-2.4483665865,0,arm_joint_3,N m,-1.4627054559,0,arm_joint_4,N m,-0.881963743832
1578500820320218269,,,0.0,0,arm_joint_2,N m,-2.46474684471,0,arm_joint_3,N m,-1.45418801141,0,arm_joint_4,N m,-0.88216960344
1578500820321201727,,,0.0,0,arm_joint_2,N m,-2.44153773613,0,arm_joint_3,N m,-1.46571534857,0,arm_joint_4,N m,-0.879870515534
1578500820322218353,,,0.0,0,arm_joint_2,N m,-2.45853057076,0,arm_joint_3,N m,-1.4469789558,0,arm_joint_4,N m,-0.877717888044
1578500820323226824,,,0.0,0,arm_joint_2,N m,-2.47303898007,0,arm_joint_3,N m,-1.46911730353,0,arm_joint_4,N m,-0.880259206282
1578500820324216880,,,0.0,0,arm_joint_2,N m,-2.48894637624,0,arm_joint_3,N m,-1.46034078025,0,arm_joint_4,N m,-0.882671787351
1578500820325223763,,,0.0,0,arm_joint_2,N m,-2.50530482081,0,arm_joint_3,N m,-1.46257846519,0,arm_joint_4,N m,-0.880611409114
1578500820326217544,,,0.0,0,arm_joint_2,N m,-2.50530482081,0,arm_joint_3,N m,-1.46257846519,0,arm_joint_4,N m,-0.880611409114
1578500820327226101,,,0.0,0,arm_joint_2,N m,-2.51073277226,0,arm_joint_3,N m,-1.47594211449,0,arm_joint_4,N m,-0.876153758171
1578500820328206467,,,0.0,0,arm_joint_2,N m,-2.51073277226,0,arm_joint_3,N m,-1.47594211449,0,arm_joint_4,N m,-0.876153758171
1578500820329227037,,,0.0,0,arm_joint_2,N m,-2.4781616218,0,arm_joint_3,N m,-1.48910102927,0,arm_joint_4,N m,-0.8812454698
1578500820330219361,,,0.0,0,arm_joint_2,N m,-2.4781616218,0,arm_joint_3,N m,-1.48910102927,0,arm_joint_4,N m,-0.8812454698
1578500820331226557,,,0.0,0,arm_joint_2,N m,-2.50661744173,0,arm_joint_3,N m,-1.49084943834,0,arm_joint_4,N m,-0.881433754989
1578500820332217682,,,0.0,0,arm_joint_2,N m,-2.52218517533,0,arm_joint_3,N m,-1.49244524211,0,arm_joint_4,N m,-0.88400106005
1578500820333204034,,,0.0,0,arm_joint_2,N m,-2.51309745063,0,arm_joint_3,N m,-1.47325701676,0,arm_joint_4,N m,-0.881745953841
1578500820334216128,,,0.0,0,arm_joint_2,N m,-2.54201743199,0,arm_joint_3,N m,-1.46464824903,0,arm_joint_4,N m,-0.879415499972
1578500820335226089,,,0.0,0,arm_joint_2,N m,-2.53034993922,0,arm_joint_3,N m,-1.5074461541,0,arm_joint_4,N m,-0.879614020653
1578500820336217039,,,0.0,0,arm_joint_2,N m,-2.54573649846,0,arm_joint_3,N m,-1.50887936325,0,arm_joint_4,N m,-0.879757187085
1578500820337193394,,,0.0,0,arm_joint_2,N m,-2.53413183235,0,arm_joint_3,N m,-1.54085491817,0,arm_joint_4,N m,-0.877410069698
1578500820338214959,,,0.0,0,arm_joint_2,N m,-2.52370451894,0,arm_joint_3,N m,-1.54206464336,0,arm_joint_4,N m,-0.882306404102
1578500820339228515,,,0.0,0,arm_joint_2,N m,-2.54174048521,0,arm_joint_3,N m,-1.51319762137,0,arm_joint_4,N m,-0.88020570753
1578500820340216670,,,0.0,0,arm_joint_2,N m,-2.55718082904,0,arm_joint_3,N m,-1.51472251476,0,arm_joint_4,N m,-0.880365440175
1578500820341224458,,,0.0,0,arm_joint_2,N m,-2.56037593094,0,arm_joint_3,N m,-1.50588888348,0,arm_joint_4,N m,-0.880523393481
1578500820342218338,,,0.0,0,arm_joint_2,N m,-2.56037593094,0,arm_joint_3,N m,-1.50588888348,0,arm_joint_4,N m,-0.880523393481
1578500820343228015,,,0.0,0,arm_joint_2,N m,-2.57837849453,0,arm_joint_3,N m,-1.50872905536,0,arm_joint_4,N m,-0.880702871763
1578500820344215760,,,0.0,0,arm_joint_2,N m,-2.57837849453,0,arm_joint_3,N m,-1.50872905536,0,arm_joint_4,N m,-0.880702871763
1578500820345226828,,,0.0,0,arm_joint_2,N m,-2.57027993443,0,arm_joint_3,N m,-1.53232320502,0,arm_joint_4,N m,-0.878645948404
1578500820346217372,,,0.0,0,arm_joint_2,N m,-2.57027993443,0,arm_joint_3,N m,-1.53232320502,0,arm_joint_4,N m,-0.878645948404
1578500820347202399,,,0.0,0,arm_joint_2,N m,-2.58756824594,0,arm_joint_3,N m,-1.54528371255,0,arm_joint_4,N m,-0.881282217773
1578500820348219447,,,0.0,0,arm_joint_2,N m,-2.58756824594,0,arm_joint_3,N m,-1.54528371255,0,arm_joint_4,N m,-0.881282217773
1578500820349226267,,,0.0,0,arm_joint_2,N m,-2.61770920488,0,arm_joint_3,N m,-1.52672169739,0,arm_joint_4,N m,-0.876784284985
1578500820350186185,,,0.0,0,arm_joint_2,N m,-2.60781033488,0,arm_joint_3,N m,-1.51773538778,0,arm_joint_4,N m,-0.881723236557
1578500820351222969,,,0.0,0,arm_joint_2,N m,-2.61018016982,0,arm_joint_3,N m,-1.51891505427,0,arm_joint_4,N m,-0.879309530561
1578500820352219912,,,0.0,0,arm_joint_2,N m,-2.61130815077,0,arm_joint_3,N m,-1.55095726757,0,arm_joint_4,N m,-0.876985102883
1578500820353225353,,,0.0,0,arm_joint_2,N m,-2.60089027763,0,arm_joint_3,N m,-1.55212357044,0,arm_joint_4,N m,-0.877094580122
1578500820354217587,,,0.0,0,arm_joint_2,N m,-2.61612763945,0,arm_joint_3,N m,-1.55350996319,0,arm_joint_4,N m,-0.877237197325
1578500820355212538,,,0.0,0,arm_joint_2,N m,-2.6186182619,0,arm_joint_3,N m,-1.56553230675,0,arm_joint_4,N m,-0.877482910377
1578500820356233571,,,0.0,0,arm_joint_2,N m,-2.62145993352,0,arm_joint_3,N m,-1.55655441997,0,arm_joint_4,N m,-0.8752343722
1578500820357193940,,,0.0,0,arm_joint_2,N m,-2.66345253874,0,arm_joint_3,N m,-1.53775488886,0,arm_joint_4,N m,-0.875476940445
1578500820358237990,,,0.0,0,arm_joint_2,N m,-2.62683296633,0,arm_joint_3,N m,-1.54893814054,0,arm_joint_4,N m,-0.875544836768
1578500820359238877,,,0.0,0,arm_joint_2,N m,-2.64232119951,0,arm_joint_3,N m,-1.56075122209,0,arm_joint_4,N m,-0.878013252571
1578500820360212793,,,0.0,0,arm_joint_2,N m,-2.64232119951,0,arm_joint_3,N m,-1.56075122209,0,arm_joint_4,N m,-0.878013252571
1578500820361236128,,,0.0,0,arm_joint_2,N m,-2.67221423357,0,arm_joint_3,N m,-1.57364616632,0,arm_joint_4,N m,-0.875870173907
1578500820362212152,,,0.0,0,arm_joint_2,N m,-2.67221423357,0,arm_joint_3,N m,-1.57364616632,0,arm_joint_4,N m,-0.875870173907
1578500820363240008,,,0.0,0,arm_joint_2,N m,-2.6510187603,0,arm_joint_3,N m,-1.58648184682,0,arm_joint_4,N m,-0.873783720876
1578500820364229592,,,0.0,0,arm_joint_2,N m,-2.6510187603,0,arm_joint_3,N m,-1.58648184682,0,arm_joint_4,N m,-0.873783720876
1578500820365238441,,,0.0,0,arm_joint_2,N m,-2.66643821592,0,arm_joint_3,N m,-1.58786487351,0,arm_joint_4,N m,-0.866785672281
1578500820366231228,,,0.0,0,arm_joint_2,N m,-2.64324554061,0,arm_joint_3,N m,-1.57858184776,0,arm_joint_4,N m,-0.87407861435
1578500820367220239,,,0.0,0,arm_joint_2,N m,-2.65814123988,0,arm_joint_3,N m,-1.5902503977,0,arm_joint_4,N m,-0.874224577374
1578500820368204594,,,0.0,0,arm_joint_2,N m,-2.67318135554,0,arm_joint_3,N m,-1.59151215658,0,arm_joint_4,N m,-0.876716989152
1578500820369251516,,,0.0,0,arm_joint_2,N m,-2.67611260734,0,arm_joint_3,N m,-1.59294399054,0,arm_joint_4,N m,-0.881695822251
1578500820370237136,,,0.0,0,arm_joint_2,N m,-2.6776217752,0,arm_joint_3,N m,-1.60414537711,0,arm_joint_4,N m,-0.881606979881
1578500820371234812,,,0.0,0,arm_joint_2,N m,-2.69318625496,0,arm_joint_3,N m,-1.59512856868,0,arm_joint_4,N m,-0.876929393895
1578500820372208377,,,0.0,0,arm_joint_2,N m,-2.69538312534,0,arm_joint_3,N m,-1.59631083895,0,arm_joint_4,N m,-0.879450471928
1578500820373250941,,,0.0,0,arm_joint_2,N m,-2.68465288029,0,arm_joint_3,N m,-1.60797168443,0,arm_joint_4,N m,-0.874836093253
1578500820374226498,,,0.0,0,arm_joint_2,N m,-2.71316767791,0,arm_joint_3,N m,-1.59914904839,0,arm_joint_4,N m,-0.872632977462
1578500820375223796,,,0.0,0,arm_joint_2,N m,-2.68915277074,0,arm_joint_3,N m,-1.61029980092,0,arm_joint_4,N m,-0.870310281355
1578500820376233826,,,0.0,0,arm_joint_2,N m,-2.71659441091,0,arm_joint_3,N m,-1.62187360437,0,arm_joint_4,N m,-0.87044446847
1578500820377222756,,,0.0,0,arm_joint_2,N m,-2.71870905488,0,arm_joint_3,N m,-1.62297345789,0,arm_joint_4,N m,-0.870553815634
1578500820378209086,,,0.0,0,arm_joint_2,N m,-2.71870905488,0,arm_joint_3,N m,-1.62297345789,0,arm_joint_4,N m,-0.870553815634
1578500820379221115,,,0.0,0,arm_joint_2,N m,-2.73624791947,0,arm_joint_3,N m,-1.62531822263,0,arm_joint_4,N m,-0.870702663086
1578500820380214902,,,0.0,0,arm_joint_2,N m,-2.73624791947,0,arm_joint_3,N m,-1.62531822263,0,arm_joint_4,N m,-0.870702663086
1578500820381236573,,,0.0,0,arm_joint_2,N m,-2.72492379231,0,arm_joint_3,N m,-1.63650698523,0,arm_joint_4,N m,-0.873164833717
1578500820382237589,,,0.0,0,arm_joint_2,N m,-2.74103817422,0,arm_joint_3,N m,-1.61761218541,0,arm_joint_4,N m,-0.873441298802
1578500820383209918,,,0.0,0,arm_joint_2,N m,-2.7689353458,0,arm_joint_3,N m,-1.61894114393,0,arm_joint_4,N m,-0.871197079109
1578500820384245243,,,0.0,0,arm_joint_2,N m,-2.74467478114,0,arm_joint_3,N m,-1.62998461682,0,arm_joint_4,N m,-0.871243626496
1578500820385233781,,,0.0,0,arm_joint_2,N m,-2.73251543112,0,arm_joint_3,N m,-1.66161649176,0,arm_joint_4,N m,-0.871268972824
1578500820386230974,,,0.0,0,arm_joint_2,N m,-2.76054184598,0,arm_joint_3,N m,-1.65249258269,0,arm_joint_4,N m,-0.871375128815
1578500820387222389,,,0.0,0,arm_joint_2,N m,-2.74915029484,0,arm_joint_3,N m,-1.68426426672,0,arm_joint_4,N m,-0.871344971521
1578500820388191380,,,0.0,0,arm_joint_2,N m,-2.72600046264,0,arm_joint_3,N m,-1.66457277233,0,arm_joint_4,N m,-0.87384213027
1578500820389227926,,,0.0,0,arm_joint_2,N m,-2.74170043525,0,arm_joint_3,N m,-1.64520770162,0,arm_joint_4,N m,-0.871582953405
1578500820390237296,,,0.0,0,arm_joint_2,N m,-2.7698036246,0,arm_joint_3,N m,-1.64680837712,0,arm_joint_4,N m,-0.871812801022
1578500820391237349,,,0.0,0,arm_joint_2,N m,-2.77117934988,0,arm_joint_3,N m,-1.65799189106,0,arm_joint_4,N m,-0.87187132552
1578500820392241461,,,0.0,0,arm_joint_2,N m,-2.79911746308,0,arm_joint_3,N m,-1.64889121204,0,arm_joint_4,N m,-0.871994245809
1578500820393235163,,,0.0,0,arm_joint_2,N m,-2.82671974694,0,arm_joint_3,N m,-1.65000053079,0,arm_joint_4,N m,-0.869692455678
1578500820394217307,,,0.0,0,arm_joint_2,N m,-2.82671974694,0,arm_joint_3,N m,-1.65000053079,0,arm_joint_4,N m,-0.869692455678
1578500820395223073,,,0.0,0,arm_joint_2,N m,-2.79150537325,0,arm_joint_3,N m,-1.67234013839,0,arm_joint_4,N m,-0.869861272453
1578500820396229383,,,0.0,0,arm_joint_2,N m,-2.79150537325,0,arm_joint_3,N m,-1.67234013839,0,arm_joint_4,N m,-0.869861272453
1578500820397218100,,,0.0,0,arm_joint_2,N m,-2.79469313012,0,arm_joint_3,N m,-1.68430356866,0,arm_joint_4,N m,-0.865104363297
1578500820398203209,,,0.0,0,arm_joint_2,N m,-2.79469313012,0,arm_joint_3,N m,-1.68430356866,0,arm_joint_4,N m,-0.865104363297
1578500820399229589,,,0.0,0,arm_joint_2,N m,-2.80923409178,0,arm_joint_3,N m,-1.68526979114,0,arm_joint_4,N m,-0.867582814533
1578500820400219765,,,0.0,0,arm_joint_2,N m,-2.82423142211,0,arm_joint_3,N m,-1.68661008401,0,arm_joint_4,N m,-0.867784410029
1578500820401224415,,,0.0,0,arm_joint_2,N m,-2.81296668308,0,arm_joint_3,N m,-1.68739058217,0,arm_joint_4,N m,-0.867848720172
1578500820402218329,,,0.0,0,arm_joint_2,N m,-2.81433049621,0,arm_joint_3,N m,-1.69849256332,0,arm_joint_4,N m,-0.865505474677
1578500820403188154,,,0.0,0,arm_joint_2,N m,-2.82923296203,0,arm_joint_3,N m,-1.68921623243,0,arm_joint_4,N m,-0.86801117454
1578500820404229640,,,0.0,0,arm_joint_2,N m,-2.83148773188,0,arm_joint_3,N m,-1.69027537993,0,arm_joint_4,N m,-0.868139998538
1578500820405217459,,,0.0,0,arm_joint_2,N m,-2.81984745656,0,arm_joint_3,N m,-1.7012050702,0,arm_joint_4,N m,-0.865684354067
1578500820406233899,,,0.0,0,arm_joint_2,N m,-2.82149602825,0,arm_joint_3,N m,-1.70206810706,0,arm_joint_4,N m,-0.865776418719
1578500820407190103,,,0.0,0,arm_joint_2,N m,-2.8363931916,0,arm_joint_3,N m,-1.69275249842,0,arm_joint_4,N m,-0.865873121438
1578500820408216584,,,0.0,0,arm_joint_2,N m,-2.84992763049,0,arm_joint_3,N m,-1.72438813134,0,arm_joint_4,N m,-0.865895971389
1578500820409220506,,,0.0,0,arm_joint_2,N m,-2.82662622557,0,arm_joint_3,N m,-1.70484089705,0,arm_joint_4,N m,-0.866061140283
1578500820410214657,,,0.0,0,arm_joint_2,N m,-2.82662622557,0,arm_joint_3,N m,-1.70484089705,0,arm_joint_4,N m,-0.866061140283
1578500820411190751,,,0.0,0,arm_joint_2,N m,-2.84265725969,0,arm_joint_3,N m,-1.7065411547,0,arm_joint_4,N m,-0.866216833126
1578500820412214717,,,0.0,0,arm_joint_2,N m,-2.84265725969,0,arm_joint_3,N m,-1.7065411547,0,arm_joint_4,N m,-0.866216833126
1578500820413222329,,,0.0,0,arm_joint_2,N m,-2.87168045463,0,arm_joint_3,N m,-1.71869140916,0,arm_joint_4,N m,-0.86639236805
1578500820414233431,,,0.0,0,arm_joint_2,N m,-2.87168045463,0,arm_joint_3,N m,-1.71869140916,0,arm_joint_4,N m,-0.86639236805
1578500820415224297,,,0.0,0,arm_joint_2,N m,-2.92470549998,0,arm_joint_3,N m,-1.71968433495,0,arm_joint_4,N m,-0.864075250191
1578500820416234987,,,0.0,0,arm_joint_2,N m,-2.88733067583,0,arm_joint_3,N m,-1.72015965156,0,arm_joint_4,N m,-0.861626574153
1578500820417190011,,,0.0,0,arm_joint_2,N m,-2.88863786246,0,arm_joint_3,N m,-1.72088687204,0,arm_joint_4,N m,-0.866479826257
1578500820418243989,,,0.0,0,arm_joint_2,N m,-2.88987509454,0,arm_joint_3,N m,-1.73190465364,0,arm_joint_4,N m,-0.864132940786
1578500820419217711,,,0.0,0,arm_joint_2,N m,-2.87860854518,0,arm_joint_3,N m,-1.73282582351,0,arm_joint_4,N m,-0.864246421166
1578500820420230504,,,0.0,0,arm_joint_2,N m,-2.89268750989,0,arm_joint_3,N m,-1.74387602106,0,arm_joint_4,N m,-0.864295862585
1578500820421218896,,,0.0,0,arm_joint_2,N m,-2.88117248208,0,arm_joint_3,N m,-1.74452011018,0,arm_joint_4,N m,-0.864340541299
1578500820422209300,,,0.0,0,arm_joint_2,N m,-2.88285227394,0,arm_joint_3,N m,-1.75565638602,0,arm_joint_4,N m,-0.864426862565
1578500820423221322,,,0.0,0,arm_joint_2,N m,-2.89747637874,0,arm_joint_3,N m,-1.74620380292,0,arm_joint_4,N m,-0.864512907867
1578500820424199346,,,0.0,0,arm_joint_2,N m,-2.89888062613,0,arm_joint_3,N m,-1.74691375823,0,arm_joint_4,N m,-0.862173630973
1578500820425219392,,,0.0,0,arm_joint_2,N m,-2.89984084367,0,arm_joint_3,N m,-1.75771242995,0,arm_joint_4,N m,-0.859705826874
1578500820426231028,,,0.0,0,arm_joint_2,N m,-2.89984084367,0,arm_joint_3,N m,-1.75771242995,0,arm_joint_4,N m,-0.859705826874
1578500820427208373,,,0.0,0,arm_joint_2,N m,-2.92807346811,0,arm_joint_3,N m,-1.7798966719,0,arm_joint_4,N m,-0.859859487062
1578500820428255590,,,0.0,0,arm_joint_2,N m,-2.92807346811,0,arm_joint_3,N m,-1.7798966719,0,arm_joint_4,N m,-0.859859487062
1578500820429240123,,,0.0,0,arm_joint_2,N m,-2.9304522398,0,arm_joint_3,N m,-1.78108324471,0,arm_joint_4,N m,-0.859931787316
1578500820430225358,,,0.0,0,arm_joint_2,N m,-2.9304522398,0,arm_joint_3,N m,-1.78108324471,0,arm_joint_4,N m,-0.859931787316
1578500820431227262,,,0.0,0,arm_joint_2,N m,-2.93308569864,0,arm_joint_3,N m,-1.79271625726,0,arm_joint_4,N m,-0.860055948845
1578500820432217917,,,0.0,0,arm_joint_2,N m,-2.93308569864,0,arm_joint_3,N m,-1.79271625726,0,arm_joint_4,N m,-0.860055948845
1578500820433238800,,,0.0,0,arm_joint_2,N m,-2.96043633324,0,arm_joint_3,N m,-1.78316692065,0,arm_joint_4,N m,-0.857723172294
1578500820434214238,,,0.0,0,arm_joint_2,N m,-2.94889540447,0,arm_joint_3,N m,-1.7734714463,0,arm_joint_4,N m,-0.857780460926
1578500820435226998,,,0.0,0,arm_joint_2,N m,-2.94972368961,0,arm_joint_3,N m,-1.78425317366,0,arm_joint_4,N m,-0.860134475224
1578500820436230246,,,0.0,0,arm_joint_2,N m,-2.95083783939,0,arm_joint_3,N m,-1.79526218262,0,arm_joint_4,N m,-0.85541505724
1578500820437223713,,,0.0,0,arm_joint_2,N m,-2.95083783939,0,arm_joint_3,N m,-1.79526218262,0,arm_joint_4,N m,-0.85541505724
1578500820438196936,,,0.0,0,arm_joint_2,N m,-2.95296378855,0,arm_joint_3,N m,-1.79636228025,0,arm_joint_4,N m,-0.857881093624
1578500820439235847,,,0.0,0,arm_joint_2,N m,-2.98013613801,0,arm_joint_3,N m,-1.78674275856,0,arm_joint_4,N m,-0.855529612762
1578500820440228009,,,0.0,0,arm_joint_2,N m,-2.98096646371,0,arm_joint_3,N m,-1.79753884907,0,arm_joint_4,N m,-0.857958365599
1578500820441221988,,,0.0,0,arm_joint_2,N m,-2.96885131356,0,arm_joint_3,N m,-1.80827202553,0,arm_joint_4,N m,-0.855579932314
1578500820442221932,,,0.0,0,arm_joint_2,N m,-2.98303095242,0,arm_joint_3,N m,-1.7985866078,0,arm_joint_4,N m,-0.855636909278
1578500820443226782,,,0.0,0,arm_joint_2,N m,-2.9842091449,0,arm_joint_3,N m,-1.80948458328,0,arm_joint_4,N m,-0.8556865929
1578500820444223044,,,0.0,0,arm_joint_2,N m,-2.9842091449,0,arm_joint_3,N m,-1.80948458328,0,arm_joint_4,N m,-0.8556865929
1578500820445216812,,,0.0,0,arm_joint_2,N m,-2.99894407278,0,arm_joint_3,N m,-1.82085108276,0,arm_joint_4,N m,-0.858087118678
1578500820446190059,,,0.0,0,arm_joint_2,N m,-2.99894407278,0,arm_joint_3,N m,-1.82085108276,0,arm_joint_4,N m,-0.858087118678
1578500820447236752,,,0.0,0,arm_joint_2,N m,-3.00095077975,0,arm_joint_3,N m,-1.81151784813,0,arm_joint_4,N m,-0.85573074878
1578500820448216375,,,0.0,0,arm_joint_2,N m,-3.00095077975,0,arm_joint_3,N m,-1.81151784813,0,arm_joint_4,N m,-0.85573074878
1578500820449222100,,,0.0,0,arm_joint_2,N m,-3.00166958995,0,arm_joint_3,N m,-1.82219831887,0,arm_joint_4,N m,-0.855728804701
1578500820450221630,,,0.0,0,arm_joint_2,N m,-3.00231675594,0,arm_joint_3,N m,-1.83286996148,0,arm_joint_4,N m,-0.855724920978
1578500820451271182,,,0.0,0,arm_joint_2,N m,-3.01628518567,0,arm_joint_3,N m,-1.82306152573,0,arm_joint_4,N m,-0.855738835011
1578500820452242892,,,0.0,0,arm_joint_2,N m,-3.01694042891,0,arm_joint_3,N m,-1.83373242505,0,arm_joint_4,N m,-0.853334780959
1578500820453254307,,,0.0,0,arm_joint_2,N m,-3.03068515162,0,arm_joint_3,N m,-1.83416058918,0,arm_joint_4,N m,-0.855744566832
1578500820454228375,,,0.0,0,arm_joint_2,N m,-3.03178362068,0,arm_joint_3,N m,-1.84507537866,0,arm_joint_4,N m,-0.85102695119
1578500820455248103,,,0.0,0,arm_joint_2,N m,-3.01975599758,0,arm_joint_3,N m,-1.83516615663,0,arm_joint_4,N m,-0.851045292185
1578500820456219568,,,0.0,0,arm_joint_2,N m,-3.03325900569,0,arm_joint_3,N m,-1.84576467664,0,arm_joint_4,N m,-0.848587748203
1578500820457198019,,,0.0,0,arm_joint_2,N m,-3.0340036323,0,arm_joint_3,N m,-1.84614360491,0,arm_joint_4,N m,-0.851008347016
