%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.velocities0.timeStamp,field.velocities0.joint_uri,field.velocities0.unit,field.velocities0.value,field.velocities1.timeStamp,field.velocities1.joint_uri,field.velocities1.unit,field.velocities1.value,field.velocities2.timeStamp,field.velocities2.joint_uri,field.velocities2.unit,field.velocities2.value
1576160816911853130,,,0.0,0,arm_joint_2,s^-1 rad,-0.400831878185,0,arm_joint_3,s^-1 rad,1.34310483932,0,arm_joint_4,s^-1 rad,0.250133633614
1576160816918508134,,,0.0,0,arm_joint_2,s^-1 rad,-0.405518501997,0,arm_joint_3,s^-1 rad,1.36424136162,0,arm_joint_4,s^-1 rad,0.253480404615
1576160816925146239,,,0.0,0,arm_joint_2,s^-1 rad,-0.412126392126,0,arm_joint_3,s^-1 rad,1.3920340538,0,arm_joint_4,s^-1 rad,0.25804913044
1576160816931821414,,,0.0,0,arm_joint_2,s^-1 rad,-0.420977890491,0,arm_joint_3,s^-1 rad,1.42831766605,0,arm_joint_4,s^-1 rad,0.264088958502
1576160816938539353,,,0.0,0,arm_joint_2,s^-1 rad,-0.425179034472,0,arm_joint_3,s^-1 rad,1.44980800152,0,arm_joint_4,s^-1 rad,0.267259687185
1576160816945287612,,,0.0,0,arm_joint_2,s^-1 rad,-0.424007058144,0,arm_joint_3,s^-1 rad,1.45301568508,0,arm_joint_4,s^-1 rad,0.267144173384
1576160816951771439,,,0.0,0,arm_joint_2,s^-1 rad,-0.417035639286,0,arm_joint_3,s^-1 rad,1.43455731869,0,arm_joint_4,s^-1 rad,0.263002127409
1576160816958619806,,,0.0,0,arm_joint_2,s^-1 rad,-0.408226251602,0,arm_joint_3,s^-1 rad,1.41328334808,0,arm_joint_4,s^-1 rad,0.258183211088
1576160816965162212,,,0.0,0,arm_joint_2,s^-1 rad,-0.400019973516,0,arm_joint_3,s^-1 rad,1.39163398743,0,arm_joint_4,s^-1 rad,0.253476053476
1576160816971810518,,,0.0,0,arm_joint_2,s^-1 rad,-0.392244428396,0,arm_joint_3,s^-1 rad,1.37094175816,0,arm_joint_4,s^-1 rad,0.248980507255
1576160816978515268,,,0.0,0,arm_joint_2,s^-1 rad,-0.379687845707,0,arm_joint_3,s^-1 rad,1.33477783203,0,arm_joint_4,s^-1 rad,0.241524174809
1576160816985155229,,,0.0,0,arm_joint_2,s^-1 rad,-0.367737144232,0,arm_joint_3,s^-1 rad,1.30037248135,0,arm_joint_4,s^-1 rad,0.234539821744
1576160816991808807,,,0.0,0,arm_joint_2,s^-1 rad,-0.350902289152,0,arm_joint_3,s^-1 rad,1.24610972404,0,arm_joint_4,s^-1 rad,0.224074333906
1576160816998579689,,,0.0,0,arm_joint_2,s^-1 rad,-0.338980227709,0,arm_joint_3,s^-1 rad,1.21109449863,0,arm_joint_4,s^-1 rad,0.216992899776
1576160817005168190,,,0.0,0,arm_joint_2,s^-1 rad,-0.327640026808,0,arm_joint_3,s^-1 rad,1.17600893974,0,arm_joint_4,s^-1 rad,0.210077404976
1576160817011903435,,,0.0,0,arm_joint_2,s^-1 rad,-0.315254867077,0,arm_joint_3,s^-1 rad,1.13748252392,0,arm_joint_4,s^-1 rad,0.202545315027
1576160817018524494,,,0.0,0,arm_joint_2,s^-1 rad,-0.306236773729,0,arm_joint_3,s^-1 rad,1.11028456688,0,arm_joint_4,s^-1 rad,0.197104051709
1576160817025189802,,,0.0,0,arm_joint_2,s^-1 rad,-0.296192198992,0,arm_joint_3,s^-1 rad,1.07951939106,0,arm_joint_4,s^-1 rad,0.191007077694
1576160817031833592,,,0.0,0,arm_joint_2,s^-1 rad,-0.285133600235,0,arm_joint_3,s^-1 rad,1.04405629635,0,arm_joint_4,s^-1 rad,0.184209913015
1576160817038474608,,,0.0,0,arm_joint_2,s^-1 rad,-0.278070658445,0,arm_joint_3,s^-1 rad,1.02273273468,0,arm_joint_4,s^-1 rad,0.179949298501
1576160817045152207,,,0.0,0,arm_joint_2,s^-1 rad,-0.266432851553,0,arm_joint_3,s^-1 rad,0.985086023808,0,arm_joint_4,s^-1 rad,0.172740876675
1576160817051813036,,,0.0,0,arm_joint_2,s^-1 rad,-0.237732157111,0,arm_joint_3,s^-1 rad,0.882544159889,0,arm_joint_4,s^-1 rad,0.15436437726
1576160817058498199,,,0.0,0,arm_joint_2,s^-1 rad,-0.204569011927,0,arm_joint_3,s^-1 rad,0.762646853924,0,arm_joint_4,s^-1 rad,0.133042037487
1576160817065734037,,,0.0,0,arm_joint_2,s^-1 rad,-0.172269627452,0,arm_joint_3,s^-1 rad,0.644691824913,0,arm_joint_4,s^-1 rad,0.112174220383
1576160817071952630,,,0.0,0,arm_joint_2,s^-1 rad,-0.144720852375,0,arm_joint_3,s^-1 rad,0.544075906277,0,arm_joint_4,s^-1 rad,0.0944519937038
1576160817078570740,,,0.0,0,arm_joint_2,s^-1 rad,-0.125694394112,0,arm_joint_3,s^-1 rad,0.473983496428,0,arm_joint_4,s^-1 rad,0.0821302235126
1576160817085395384,,,0.0,0,arm_joint_2,s^-1 rad,-0.111761271954,0,arm_joint_3,s^-1 rad,0.422843456268,0,arm_joint_4,s^-1 rad,0.073137819767
1576160817091837533,,,0.0,0,arm_joint_2,s^-1 rad,-0.0953790470958,0,arm_joint_3,s^-1 rad,0.362142831087,0,arm_joint_4,s^-1 rad,0.0625234618783
1576160817098491402,,,0.0,0,arm_joint_2,s^-1 rad,-0.0839246436954,0,arm_joint_3,s^-1 rad,0.319310098886,0,arm_joint_4,s^-1 rad,0.0550563037395
1576160817105151002,,,0.0,0,arm_joint_2,s^-1 rad,-0.0677807852626,0,arm_joint_3,s^-1 rad,0.258272349834,0,arm_joint_4,s^-1 rad,0.044484294951
1576160817111842947,,,0.0,0,arm_joint_2,s^-1 rad,-0.0298296343535,0,arm_joint_3,s^-1 rad,0.113864570856,0,arm_joint_4,s^-1 rad,0.0195924974978
1576160817118484838,,,0.0,0,arm_joint_2,s^-1 rad,-0.00222633359954,0,arm_joint_3,s^-1 rad,0.0085062161088,0,arm_joint_4,s^-1 rad,0.00146281789057
1576160817125163200,,,0.0,0,arm_joint_2,s^-1 rad,0.0236189868301,0,arm_joint_3,s^-1 rad,-0.0902885049582,0,arm_joint_4,s^-1 rad,-0.0155206620693
1576160817131932245,,,0.0,0,arm_joint_2,s^-1 rad,0.0602787807584,0,arm_joint_3,s^-1 rad,-0.230583235621,0,arm_joint_4,s^-1 rad,-0.0396245792508
1576160817138506277,,,0.0,0,arm_joint_2,s^-1 rad,0.0829627066851,0,arm_joint_3,s^-1 rad,-0.317376434803,0,arm_joint_4,s^-1 rad,-0.0545391589403
1576160817145157543,,,0.0,0,arm_joint_2,s^-1 rad,0.107483699918,0,arm_joint_3,s^-1 rad,-0.411037027836,0,arm_joint_4,s^-1 rad,-0.070645198226
1576160817151832103,,,0.0,0,arm_joint_2,s^-1 rad,0.144577398896,0,arm_joint_3,s^-1 rad,-0.552555084229,0,arm_joint_4,s^-1 rad,-0.0950055643916
1576160817158524087,,,0.0,0,arm_joint_2,s^-1 rad,0.167998865247,0,arm_joint_3,s^-1 rad,-0.641238212585,0,arm_joint_4,s^-1 rad,-0.110335767269
1576160817165157297,,,0.0,0,arm_joint_2,s^-1 rad,0.188907489181,0,arm_joint_3,s^-1 rad,-0.719371914864,0,arm_joint_4,s^-1 rad,-0.123901382089
1576160817171823082,,,0.0,0,arm_joint_2,s^-1 rad,0.219567537308,0,arm_joint_3,s^-1 rad,-0.834267318249,0,arm_joint_4,s^-1 rad,-0.143859088421
1576160817178480800,,,0.0,0,arm_joint_2,s^-1 rad,0.236767694354,0,arm_joint_3,s^-1 rad,-0.896607995033,0,arm_joint_4,s^-1 rad,-0.154880985618
1576160817185150592,,,0.0,0,arm_joint_2,s^-1 rad,0.243569388986,0,arm_joint_3,s^-1 rad,-0.919363260269,0,arm_joint_4,s^-1 rad,-0.159084007144
1576160817191897359,,,0.0,0,arm_joint_2,s^-1 rad,0.255543380976,0,arm_joint_3,s^-1 rad,-0.961060225964,0,arm_joint_4,s^-1 rad,-0.166635274887
1576160817198594772,,,0.0,0,arm_joint_2,s^-1 rad,0.262373924255,0,arm_joint_3,s^-1 rad,-0.982484519482,0,arm_joint_4,s^-1 rad,-0.170795753598
1576160817205319398,,,0.0,0,arm_joint_2,s^-1 rad,0.26865196228,0,arm_joint_3,s^-1 rad,-1.00113558769,0,arm_joint_4,s^-1 rad,-0.174475595355
1576160817211846573,,,0.0,0,arm_joint_2,s^-1 rad,0.288766503334,0,arm_joint_3,s^-1 rad,-1.07086956501,0,arm_joint_4,s^-1 rad,-0.187126070261
1576160817218629199,,,0.0,0,arm_joint_2,s^-1 rad,0.305522114038,0,arm_joint_3,s^-1 rad,-1.12786531448,0,arm_joint_4,s^-1 rad,-0.197600021958
1576160817225172639,,,0.0,0,arm_joint_2,s^-1 rad,0.320338904858,0,arm_joint_3,s^-1 rad,-1.17558193207,0,arm_joint_4,s^-1 rad,-0.20660418272
1576160817231849386,,,0.0,0,arm_joint_2,s^-1 rad,0.34050360322,0,arm_joint_3,s^-1 rad,-1.24276316166,0,arm_joint_4,s^-1 rad,-0.219027757645
1576160817238484656,,,0.0,0,arm_joint_2,s^-1 rad,0.351196855307,0,arm_joint_3,s^-1 rad,-1.27609872818,0,arm_joint_4,s^-1 rad,-0.225504010916
1576160817245150265,,,0.0,0,arm_joint_2,s^-1 rad,0.362148284912,0,arm_joint_3,s^-1 rad,-1.30795407295,0,arm_joint_4,s^-1 rad,-0.231931567192
1576160817251812020,,,0.0,0,arm_joint_2,s^-1 rad,0.368732154369,0,arm_joint_3,s^-1 rad,-1.32367348671,0,arm_joint_4,s^-1 rad,-0.235471665859
1576160817258614548,,,0.0,0,arm_joint_2,s^-1 rad,0.371063292027,0,arm_joint_3,s^-1 rad,-1.32595705986,0,arm_joint_4,s^-1 rad,-0.236562356353
1576160817265144238,,,0.0,0,arm_joint_2,s^-1 rad,0.37961179018,0,arm_joint_3,s^-1 rad,-1.34807133675,0,arm_joint_4,s^-1 rad,-0.241283029318
1576160817271833113,,,0.0,0,arm_joint_2,s^-1 rad,0.382934987545,0,arm_joint_3,s^-1 rad,-1.35190081596,0,arm_joint_4,s^-1 rad,-0.242801249027
1576160817278489948,,,0.0,0,arm_joint_2,s^-1 rad,0.381481468678,0,arm_joint_3,s^-1 rad,-1.33946681023,0,arm_joint_4,s^-1 rad,-0.241315975785
1576160817285297793,,,0.0,0,arm_joint_2,s^-1 rad,0.383802711964,0,arm_joint_3,s^-1 rad,-1.34062170982,0,arm_joint_4,s^-1 rad,-0.24223574996
1576160817291840320,,,0.0,0,arm_joint_2,s^-1 rad,0.388738065958,0,arm_joint_3,s^-1 rad,-1.34991121292,0,arm_joint_4,s^-1 rad,-0.244694545865
1576160817298474516,,,0.0,0,arm_joint_2,s^-1 rad,0.396246671677,0,arm_joint_3,s^-1 rad,-1.36888110638,0,arm_joint_4,s^-1 rad,-0.248934149742
1576160817305147873,,,0.0,0,arm_joint_2,s^-1 rad,0.400200843811,0,arm_joint_3,s^-1 rad,-1.37445259094,0,arm_joint_4,s^-1 rad,-0.250682026148
1576160817311823228,,,0.0,0,arm_joint_2,s^-1 rad,0.397451519966,0,arm_joint_3,s^-1 rad,-1.35810852051,0,arm_joint_4,s^-1 rad,-0.248414561152
1576160817318481156,,,0.0,0,arm_joint_2,s^-1 rad,0.39581143856,0,arm_joint_3,s^-1 rad,-1.34468758106,0,arm_joint_4,s^-1 rad,-0.246756702662
1576160817325172842,,,0.0,0,arm_joint_2,s^-1 rad,0.394396215677,0,arm_joint_3,s^-1 rad,-1.33393907547,0,arm_joint_4,s^-1 rad,-0.245419204235
1576160817331845144,,,0.0,0,arm_joint_2,s^-1 rad,0.390514761209,0,arm_joint_3,s^-1 rad,-1.31569910049,0,arm_joint_4,s^-1 rad,-0.242659628391
1576160817338503972,,,0.0,0,arm_joint_2,s^-1 rad,0.385558217764,0,arm_joint_3,s^-1 rad,-1.29143548012,0,arm_joint_4,s^-1 rad,-0.238908305764
1576160817345153785,,,0.0,0,arm_joint_2,s^-1 rad,0.374257177114,0,arm_joint_3,s^-1 rad,-1.24834907055,0,arm_joint_4,s^-1 rad,-0.2314953655
1576160817351960352,,,0.0,0,arm_joint_2,s^-1 rad,0.369263917208,0,arm_joint_3,s^-1 rad,-1.22747385502,0,arm_joint_4,s^-1 rad,-0.228065565228
1576160817358503555,,,0.0,0,arm_joint_2,s^-1 rad,0.365453720093,0,arm_joint_3,s^-1 rad,-1.20883858204,0,arm_joint_4,s^-1 rad,-0.225263044238
1576160817365171257,,,0.0,0,arm_joint_2,s^-1 rad,0.35664921999,0,arm_joint_3,s^-1 rad,-1.17525625229,0,arm_joint_4,s^-1 rad,-0.219466567039
1576160817371812530,,,0.0,0,arm_joint_2,s^-1 rad,0.344376534224,0,arm_joint_3,s^-1 rad,-1.13139545918,0,arm_joint_4,s^-1 rad,-0.211672052741
1576160817378487888,,,0.0,0,arm_joint_2,s^-1 rad,0.328605532646,0,arm_joint_3,s^-1 rad,-1.07612133026,0,arm_joint_4,s^-1 rad,-0.201716288924
1576160817385144895,,,0.0,0,arm_joint_2,s^-1 rad,0.311351418495,0,arm_joint_3,s^-1 rad,-1.0169210434,0,arm_joint_4,s^-1 rad,-0.190987214446
1576160817391945954,,,0.0,0,arm_joint_2,s^-1 rad,0.291011631489,0,arm_joint_3,s^-1 rad,-0.947206676006,0,arm_joint_4,s^-1 rad,-0.178196400404
1576160817398499950,,,0.0,0,arm_joint_2,s^-1 rad,0.269810825586,0,arm_joint_3,s^-1 rad,-0.875844359398,0,arm_joint_4,s^-1 rad,-0.16502264142
1576160817405202954,,,0.0,0,arm_joint_2,s^-1 rad,0.240205138922,0,arm_joint_3,s^-1 rad,-0.777713239193,0,arm_joint_4,s^-1 rad,-0.146762236953
1576160817411839940,,,0.0,0,arm_joint_2,s^-1 rad,0.208308085799,0,arm_joint_3,s^-1 rad,-0.67293214798,0,arm_joint_4,s^-1 rad,-0.127154633403
1576160817418501013,,,0.0,0,arm_joint_2,s^-1 rad,0.184034153819,0,arm_joint_3,s^-1 rad,-0.593723118305,0,arm_joint_4,s^-1 rad,-0.112307108939
1576160817425149577,,,0.0,0,arm_joint_2,s^-1 rad,0.163037136197,0,arm_joint_3,s^-1 rad,-0.524667680264,0,arm_joint_4,s^-1 rad,-0.0993679389358
1576160817431812926,,,0.0,0,arm_joint_2,s^-1 rad,0.14560085535,0,arm_joint_3,s^-1 rad,-0.467982769012,0,arm_joint_4,s^-1 rad,-0.088708050549
1576160817438499055,,,0.0,0,arm_joint_2,s^-1 rad,0.131526112556,0,arm_joint_3,s^-1 rad,-0.422422081232,0,arm_joint_4,s^-1 rad,-0.0801245570183
1576160817445138481,,,0.0,0,arm_joint_2,s^-1 rad,0.114457406104,0,arm_joint_3,s^-1 rad,-0.367112517357,0,arm_joint_4,s^-1 rad,-0.0696780532598
1576160817451805405,,,0.0,0,arm_joint_2,s^-1 rad,0.0907628759742,0,arm_joint_3,s^-1 rad,-0.290848433971,0,arm_joint_4,s^-1 rad,-0.0552345626056
1576160817458547294,,,0.0,0,arm_joint_2,s^-1 rad,0.0603595301509,0,arm_joint_3,s^-1 rad,-0.193315267563,0,arm_joint_4,s^-1 rad,-0.0367257483304
1576160817465313107,,,0.0,0,arm_joint_2,s^-1 rad,0.0123113533482,0,arm_joint_3,s^-1 rad,-0.0394199714065,0,arm_joint_4,s^-1 rad,-0.00749110989273
1576160817471830722,,,0.0,0,arm_joint_2,s^-1 rad,-0.0231539588422,0,arm_joint_3,s^-1 rad,0.0741291567683,0,arm_joint_4,s^-1 rad,0.01408975292
1576160817478496040,,,0.0,0,arm_joint_2,s^-1 rad,-0.0696767270565,0,arm_joint_3,s^-1 rad,0.223094210029,0,arm_joint_4,s^-1 rad,0.0424102768302
1576160817485219290,,,0.0,0,arm_joint_2,s^-1 rad,-0.106600917876,0,arm_joint_3,s^-1 rad,0.341366052628,0,arm_joint_4,s^-1 rad,0.0648970007896
1576160817491868670,,,0.0,0,arm_joint_2,s^-1 rad,-0.135306045413,0,arm_joint_3,s^-1 rad,0.433312416077,0,arm_joint_4,s^-1 rad,0.0823738947511
1576160817498477351,,,0.0,0,arm_joint_2,s^-1 rad,-0.168528795242,0,arm_joint_3,s^-1 rad,0.539752602577,0,arm_joint_4,s^-1 rad,0.102593421936
1576160817505146011,,,0.0,0,arm_joint_2,s^-1 rad,-0.196796655655,0,arm_joint_3,s^-1 rad,0.63056820631,0,arm_joint_4,s^-1 rad,0.119822688401
1576160817511825516,,,0.0,0,arm_joint_2,s^-1 rad,-0.220057100058,0,arm_joint_3,s^-1 rad,0.705414116383,0,arm_joint_4,s^-1 rad,0.133998215199
1576160817518498132,,,0.0,0,arm_joint_2,s^-1 rad,-0.237900123,0,arm_joint_3,s^-1 rad,0.763438940048,0,arm_joint_4,s^-1 rad,0.144944190979
1576160817525402621,,,0.0,0,arm_joint_2,s^-1 rad,-0.254222035408,0,arm_joint_3,s^-1 rad,0.816885948181,0,arm_joint_4,s^-1 rad,0.154980480671
1576160817531861469,,,0.0,0,arm_joint_2,s^-1 rad,-0.271795332432,0,arm_joint_3,s^-1 rad,0.874693989754,0,arm_joint_4,s^-1 rad,0.165822118521
1576160817538517998,,,0.0,0,arm_joint_2,s^-1 rad,-0.302366405725,0,arm_joint_3,s^-1 rad,0.974693894386,0,arm_joint_4,s^-1 rad,0.184613928199
1576160817545163348,,,0.0,0,arm_joint_2,s^-1 rad,-0.336342692375,0,arm_joint_3,s^-1 rad,1.08673071861,0,arm_joint_4,s^-1 rad,0.20558808744
1576160817551976369,,,0.0,0,arm_joint_2,s^-1 rad,-0.362069427967,0,arm_joint_3,s^-1 rad,1.17263889313,0,arm_joint_4,s^-1 rad,0.221583813429
1576160817558504150,,,0.0,0,arm_joint_2,s^-1 rad,-0.384559094906,0,arm_joint_3,s^-1 rad,1.2483317852,0,arm_joint_4,s^-1 rad,0.235584720969
1576160817565153714,,,0.0,0,arm_joint_2,s^-1 rad,-0.391663819551,0,arm_joint_3,s^-1 rad,1.27555060387,0,arm_joint_4,s^-1 rad,0.240356132388
1576160817571807336,,,0.0,0,arm_joint_2,s^-1 rad,-0.39801132679,0,arm_joint_3,s^-1 rad,1.29938101768,0,arm_joint_4,s^-1 rad,0.244415953755
1576160817578475978,,,0.0,0,arm_joint_2,s^-1 rad,-0.396381050348,0,arm_joint_3,s^-1 rad,1.297929883,0,arm_joint_4,s^-1 rad,0.243706330657
1576160817585153821,,,0.0,0,arm_joint_2,s^-1 rad,-0.394837528467,0,arm_joint_3,s^-1 rad,1.29800248146,0,arm_joint_4,s^-1 rad,0.243229284883
1576160817591870796,,,0.0,0,arm_joint_2,s^-1 rad,-0.394885987043,0,arm_joint_3,s^-1 rad,1.30244207382,0,arm_joint_4,s^-1 rad,0.243515476584
1576160817598511416,,,0.0,0,arm_joint_2,s^-1 rad,-0.39343547821,0,arm_joint_3,s^-1 rad,1.30342650414,0,arm_joint_4,s^-1 rad,0.243165403605
1576160817605176371,,,0.0,0,arm_joint_2,s^-1 rad,-0.393826395273,0,arm_joint_3,s^-1 rad,1.30844891071,0,arm_joint_4,s^-1 rad,0.243587732315
1576160817611826232,,,0.0,0,arm_joint_2,s^-1 rad,-0.39158180356,0,arm_joint_3,s^-1 rad,1.30685722828,0,arm_joint_4,s^-1 rad,0.242630302906
1576160817618606395,,,0.0,0,arm_joint_2,s^-1 rad,-0.387691497803,0,arm_joint_3,s^-1 rad,1.29974591732,0,arm_joint_4,s^-1 rad,0.240728706121
1576160817625163438,,,0.0,0,arm_joint_2,s^-1 rad,-0.395470142365,0,arm_joint_3,s^-1 rad,1.33111810684,0,arm_joint_4,s^-1 rad,0.245926365256
1576160817631804111,,,0.0,0,arm_joint_2,s^-1 rad,-0.408694595098,0,arm_joint_3,s^-1 rad,1.38214170933,0,arm_joint_4,s^-1 rad,0.254636883736
1576160817638517333,,,0.0,0,arm_joint_2,s^-1 rad,-0.415526598692,0,arm_joint_3,s^-1 rad,1.41175699234,0,arm_joint_4,s^-1 rad,0.25936704874
1576160817645148166,,,0.0,0,arm_joint_2,s^-1 rad,-0.421444743872,0,arm_joint_3,s^-1 rad,1.43803572655,0,arm_joint_4,s^-1 rad,0.263495355844
1576160817651818402,,,0.0,0,arm_joint_2,s^-1 rad,-0.419938236475,0,arm_joint_3,s^-1 rad,1.43962049484,0,arm_joint_4,s^-1 rad,0.263020128012
1576160817658594931,,,0.0,0,arm_joint_2,s^-1 rad,-0.411849498749,0,arm_joint_3,s^-1 rad,1.41967833042,0,arm_joint_4,s^-1 rad,0.258480399847
1576160817665325108,,,0.0,0,arm_joint_2,s^-1 rad,-0.401845484972,0,arm_joint_3,s^-1 rad,1.39125108719,0,arm_joint_4,s^-1 rad,0.252567231655
1576160817671845242,,,0.0,0,arm_joint_2,s^-1 rad,-0.389734447002,0,arm_joint_3,s^-1 rad,1.35570907593,0,arm_joint_4,s^-1 rad,0.245352938771
1576160817678641060,,,0.0,0,arm_joint_2,s^-1 rad,-0.376710414886,0,arm_joint_3,s^-1 rad,1.31644034386,0,arm_joint_4,s^-1 rad,0.237539932132
1576160817685201450,,,0.0,0,arm_joint_2,s^-1 rad,-0.365691393614,0,arm_joint_3,s^-1 rad,1.28512275219,0,arm_joint_4,s^-1 rad,0.231036216021
1576160817691812033,,,0.0,0,arm_joint_2,s^-1 rad,-0.35256049037,0,arm_joint_3,s^-1 rad,1.24546420574,0,arm_joint_4,s^-1 rad,0.223170161247
1576160817698492719,,,0.0,0,arm_joint_2,s^-1 rad,-0.338155210018,0,arm_joint_3,s^-1 rad,1.19964146614,0,arm_joint_4,s^-1 rad,0.214309468865
1576160817705140576,,,0.0,0,arm_joint_2,s^-1 rad,-0.328075945377,0,arm_joint_3,s^-1 rad,1.1715914011,0,arm_joint_4,s^-1 rad,0.208506777883
1576160817711806828,,,0.0,0,arm_joint_2,s^-1 rad,-0.3212890625,0,arm_joint_3,s^-1 rad,1.1518112421,0,arm_joint_4,s^-1 rad,0.204401627183
1576160817718476005,,,0.0,0,arm_joint_2,s^-1 rad,-0.310738891363,0,arm_joint_3,s^-1 rad,1.12013173103,0,arm_joint_4,s^-1 rad,0.198157086968
1576160817725307050,,,0.0,0,arm_joint_2,s^-1 rad,-0.299739599228,0,arm_joint_3,s^-1 rad,1.0862339735,0,arm_joint_4,s^-1 rad,0.191480115056
1576160817732026449,,,0.0,0,arm_joint_2,s^-1 rad,-0.292790383101,0,arm_joint_3,s^-1 rad,1.06574594975,0,arm_joint_4,s^-1 rad,0.187340825796
1576160817738499350,,,0.0,0,arm_joint_2,s^-1 rad,-0.280471801758,0,arm_joint_3,s^-1 rad,1.02577316761,0,arm_joint_4,s^-1 rad,0.179765447974
1576160817745161552,,,0.0,0,arm_joint_2,s^-1 rad,-0.259679853916,0,arm_joint_3,s^-1 rad,0.953964114189,0,arm_joint_4,s^-1 rad,0.1667021662
1576160817751856144,,,0.0,0,arm_joint_2,s^-1 rad,-0.226079031825,0,arm_joint_3,s^-1 rad,0.833987355232,0,arm_joint_4,s^-1 rad,0.145320132375
1576160817758491267,,,0.0,0,arm_joint_2,s^-1 rad,-0.187236741185,0,arm_joint_3,s^-1 rad,0.693966150284,0,arm_joint_4,s^-1 rad,0.120602786541
1576160817765160822,,,0.0,0,arm_joint_2,s^-1 rad,-0.152889341116,0,arm_joint_3,s^-1 rad,0.568367063999,0,arm_joint_4,s^-1 rad,0.0985504239798
1576160817771819544,,,0.0,0,arm_joint_2,s^-1 rad,-0.124249584973,0,arm_joint_3,s^-1 rad,0.464117765427,0,arm_joint_4,s^-1 rad,0.0802579298615
1576160817778481830,,,0.0,0,arm_joint_2,s^-1 rad,-0.0869891121984,0,arm_joint_3,s^-1 rad,0.326094597578,0,arm_joint_4,s^-1 rad,0.0562762841582
1576160817785194313,,,0.0,0,arm_joint_2,s^-1 rad,-0.0604363456368,0,arm_joint_3,s^-1 rad,0.227081537247,0,arm_joint_4,s^-1 rad,0.039132013917
1576160817791854673,,,0.0,0,arm_joint_2,s^-1 rad,-0.0424809530377,0,arm_joint_3,s^-1 rad,0.160158634186,0,arm_joint_4,s^-1 rad,0.0275591332465
1576160817798502717,,,0.0,0,arm_joint_2,s^-1 rad,-0.0250144042075,0,arm_joint_3,s^-1 rad,0.0944251641631,0,arm_joint_4,s^-1 rad,0.0162372831255
1576160817805153567,,,0.0,0,arm_joint_2,s^-1 rad,-0.00248021376319,0,arm_joint_3,s^-1 rad,0.009377008304,0,arm_joint_4,s^-1 rad,0.00161140656564
1576160817811984287,,,0.0,0,arm_joint_2,s^-1 rad,0.0257630888373,0,arm_joint_3,s^-1 rad,-0.0974655374885,0,arm_joint_4,s^-1 rad,-0.0167447160929
1576160817818506510,,,0.0,0,arm_joint_2,s^-1 rad,0.0589933991432,0,arm_joint_3,s^-1 rad,-0.223173052073,0,arm_joint_4,s^-1 rad,-0.0383402891457
1576160817825144591,,,0.0,0,arm_joint_2,s^-1 rad,0.0882480293512,0,arm_joint_3,s^-1 rad,-0.333726286888,0,arm_joint_4,s^-1 rad,-0.05734173581
1576160817831822980,,,0.0,0,arm_joint_2,s^-1 rad,0.125104501843,0,arm_joint_3,s^-1 rad,-0.472825437784,0,arm_joint_4,s^-1 rad,-0.0812659785151
1576160817838491052,,,0.0,0,arm_joint_2,s^-1 rad,0.169109731913,0,arm_joint_3,s^-1 rad,-0.638360857964,0,arm_joint_4,s^-1 rad,-0.109784953296
1576160817845158806,,,0.0,0,arm_joint_2,s^-1 rad,0.20176692307,0,arm_joint_3,s^-1 rad,-0.760343253613,0,arm_joint_4,s^-1 rad,-0.130874186754
1576160817851917212,,,0.0,0,arm_joint_2,s^-1 rad,0.231134101748,0,arm_joint_3,s^-1 rad,-0.869201302528,0,arm_joint_4,s^-1 rad,-0.149774461985
1576160817858542605,,,0.0,0,arm_joint_2,s^-1 rad,0.264804571867,0,arm_joint_3,s^-1 rad,-0.994061410427,0,arm_joint_4,s^-1 rad,-0.171508520842
1576160817865186281,,,0.0,0,arm_joint_2,s^-1 rad,0.282351255417,0,arm_joint_3,s^-1 rad,-1.05692183971,0,arm_joint_4,s^-1 rad,-0.182703927159
1576160817871813726,,,0.0,0,arm_joint_2,s^-1 rad,0.291763931513,0,arm_joint_3,s^-1 rad,-1.08808732033,0,arm_joint_4,s^-1 rad,-0.188475325704
1576160817878595837,,,0.0,0,arm_joint_2,s^-1 rad,0.293634533882,0,arm_joint_3,s^-1 rad,-1.09151017666,0,arm_joint_4,s^-1 rad,-0.189485445619
1576160817885167199,,,0.0,0,arm_joint_2,s^-1 rad,0.289224803448,0,arm_joint_3,s^-1 rad,-1.06950485706,0,arm_joint_4,s^-1 rad,-0.186243206263
1576160817891807031,,,0.0,0,arm_joint_2,s^-1 rad,0.290251642466,0,arm_joint_3,s^-1 rad,-1.06876289845,0,arm_joint_4,s^-1 rad,-0.18660351634
1576160817898520779,,,0.0,0,arm_joint_2,s^-1 rad,0.299713820219,0,arm_joint_3,s^-1 rad,-1.0977588892,0,arm_joint_4,s^-1 rad,-0.192235067487
1576160817905154698,,,0.0,0,arm_joint_2,s^-1 rad,0.317896068096,0,arm_joint_3,s^-1 rad,-1.15842056274,0,arm_joint_4,s^-1 rad,-0.20345979929
1576160817911821762,,,0.0,0,arm_joint_2,s^-1 rad,0.337907493114,0,arm_joint_3,s^-1 rad,-1.22446572781,0,arm_joint_4,s^-1 rad,-0.215755850077
1576160817918606485,,,0.0,0,arm_joint_2,s^-1 rad,0.358638048172,0,arm_joint_3,s^-1 rad,-1.29241335392,0,arm_joint_4,s^-1 rad,-0.228415474296
