kp,ki,zeta
0.140816326530612,0.146938775510204,0.271195671250684
0.143877551020408,0.146938775510204,0.260545590984419
0.146938775510204,0.146938775510204,0.250078675276495
0.15,0.146938775510204,0.239788996185473
0,0.163265306122449,0.15724551649667
0.00306122448979592,0.163265306122449,0.209315090118188
0.00612244897959184,0.163265306122449,0.260833387881237
0.00918367346938775,0.163265306122449,0.311849156499266
0.0122448979591837,0.163265306122449,0.362412818161586
0.0153061224489796,0.163265306122449,0.412576252342553
0.0183673469387755,0.163265306122449,0.462392244398002
0.0214285714285714,0.163265306122449,0.511913154161721
0.0244897959183673,0.163265306122449,0.561187830995964
0.0275510204081633,0.163265306122449,0.610254570177797
0.0306122448979592,0.163265306122449,0.659124902972431
0.0336734693877551,0.163265306122449,0.707745463146369
0.036734693877551,0.163265306122449,0.755906489005994
0.0397959183673469,0.163265306122449,0.786487921249082
0.0428571428571429,0.163265306122449,0.765747586735303
0.0459183673469388,0.163265306122449,0.744523407126138
0.0489795918367347,0.163265306122449,0.72329037081593
0.0520408163265306,0.163265306122449,0.702324201740206
0.0551020408163265,0.163265306122449,0.681771632797978
0.0581632653061225,0.163265306122449,0.661703971417239
0.0612244897959184,0.163265306122449,0.642150091237273
0.0642857142857143,0.163265306122449,0.623115368771104
0.0673469387755102,0.163265306122449,0.604592346544807
0.0704081632653061,0.163265306122449,0.586566742023645
0.073469387755102,0.163265306122449,0.569020857580586
0.076530612244898,0.163265306122449,0.551935527724232
0.0795918367346939,0.163265306122449,0.535291231986243
0.0826530612244898,0.163265306122449,0.519068725099377
0.0857142857142857,0.163265306122449,0.503249384401212
0.0887755102040816,0.163265306122449,0.487815390085056
0.0918367346938776,0.163265306122449,0.472749806242749
0.0948979591836735,0.163265306122449,0.458036603207684
0.0979591836734694,0.163265306122449,0.44366064561941
0.101020408163265,0.163265306122449,0.429607661074696
0.104081632653061,0.163265306122449,0.415864198443171
0.107142857142857,0.163265306122449,0.402417581397702
0.110204081632653,0.163265306122449,0.389255860525369
0.113265306122449,0.163265306122449,0.376367766027381
0.116326530612245,0.163265306122449,0.363742662167223
0.119387755102041,0.163265306122449,0.351370504094196
0.122448979591837,0.163265306122449,0.339241797339244
0.125510204081633,0.163265306122449,0.327347560072835
0.128571428571429,0.163265306122449,0.315679288093291
0.131632653061224,0.163265306122449,0.304228922439795
0.13469387755102,0.163265306122449,0.29298881948511
0.137755102040816,0.163265306122449,0.281951723344175
0.140816326530612,0.163265306122449,0.271110740429098
0.143877551020408,0.163265306122449,0.260459315982278
0.146938775510204,0.163265306122449,0.24999121242715
0.15,0.163265306122449,0.239700489384656
0,0.179591836734694,0.157505393630558
0.00306122448979592,0.179591836734694,0.207021079976521
0.00612244897959184,0.179591836734694,0.256000114100009
