x_nom,f_nom,x_ki,f_ki,x_kp,f_kp
0.317257787064313,-1.17775443897043,0.330761729424704,2.33529388083349,0.329439903905989,3.76660358080465
0.316974416076816,-1.17424367777628,0.330181111889391,2.4910442623341,0.329699392219922,3.73866251180096
0.31669280472046,-1.16181252577471,0.329781123887135,2.50828720580247,0.330046761516708,3.6709462083743
0.316404818452986,-1.13962913955409,0.329393629726313,2.6356330693772,0.330299670877382,3.64544645385704
0.316114440974355,-1.04144870562419,0.32900175533079,2.62659364051999,0.330535503833517,3.65231758908434
0.315740961125174,-1.07125710925054,0.328598627071168,2.72189953043121,0.330804755744837,3.65941136267969
0.315458217655636,-0.940211551905651,0.328222885248656,2.78805053301393,0.331034496809513,3.56121683352067
0.315185175590619,-0.920889802638719,0.327831953424282,2.71787540254625,0.331300253354001,3.50340513539402
0.3149072363005,-0.938661196711155,0.327445363930172,2.82823117673835,0.331542104707687,3.48525516584624
0.314617993624242,-0.895152933833884,0.32707516827121,2.74975562118594,0.331790631790244,3.39870981709011
0.314359605536664,-0.923692332080814,0.326662388017129,2.91839598915241,0.332029856329235,3.3857713103478
0.314345236225413,-0.89229179222592,0.32616988600827,2.82717620215032,0.332407408296335,3.37830764506787
0.313811772688056,-0.846117263407728,0.326110930310887,3.01470254096322,0.332652983676554,3.35059779948956
0.313784028230473,-0.808778973066625,0.325726174227061,3.01899896895886,0.33291769074214,3.40770271565845
0.313535567265796,-0.761109591929695,0.325349025190581,3.11774301634091,0.332925321264677,3.3929803843148
0.313153888566994,-0.763116198587003,0.324961086966279,3.17103206929203,0.333174595321267,3.32184361304949
0.312882630916364,-0.754066685439449,0.324592709591745,3.1486340501178,0.333181946402192,3.31252980014473
0.312608024625657,-0.791134990727538,0.324225195753788,3.11376650077611,0.333678044699452,3.18129894391857
0.312338063345499,-0.80706434189015,0.323862598401763,3.21339542799801,0.333940311301542,3.17807946219232
0.312064835878068,-0.840535946348237,0.323492001865089,3.21367820994276,0.334187617823151,3.17193734002452
0.311802915886298,-0.667307861684912,0.323151098757446,3.17671767910003,0.334577570410419,3.22318290899783
0.311534421396014,-0.62826238487115,0.322769853566767,3.17911000780525,0.334836135053526,3.21631029367061
0.311275653321854,-0.612352965777593,0.322394125270522,3.17144136468748,0.335112333312054,3.1318271103939
0.311012241523692,-0.578687693473363,0.321872903690594,3.16896353401787,0.335380521568173,3.061285275044
0.310743362277821,-0.491582830982994,0.321529919182481,3.18856128732346,0.335645781383948,3.05391396559353
0.310377313538976,-0.426962956347233,0.321191178371046,3.19721202737391,0.335914529991147,2.99935005741313
