x_nom,v_nom,f_nom,x_ki,v_ki,f_ki,x_kp,v_kp,f_kp
0.306785521145766,-0.23513589032738,-0.33886077782391,0.310487241255884,-0.186680210687669,-3.21626377010014,0.340063676185389,0.286002600596863,-2.71931983656908
0.306562905185695,-0.23335925521768,-0.357179099698358,0.310290549898458,-0.18400103656138,-3.22753243270457,0.340372663008502,0.286947382431404,-2.68549926151717
0.306337774389433,-0.231555149042669,-0.417589035707684,0.310104947642709,-0.181272883792239,-3.19800281236224,0.340656270723727,0.287729986372014,-2.67362678789576
0.30610361626822,-0.229748188651421,-0.400684864386312,0.309873468786756,-0.17847699166565,-3.18361361273225,0.340968605176758,0.288377577786577,-2.57063644343995
0.305857149500115,-0.227962799153874,-0.429903511379958,0.309692015332644,-0.175606652575011,-3.20653082254385,0.341246853670527,0.288925273341249,-2.49193653628903
0.305629334754113,-0.22622258466424,-0.467635976129825,0.309522858354855,-0.17266590831559,-3.20359252604316,0.341550198979067,0.289411859047042,-2.46307948019759
0.305613440855194,-0.224540399106294,-0.479446517118626,0.309352201269064,-0.169663623218888,-3.14884508381934,0.341818394506098,0.289876918469382,-2.4970017689325
0.305096550759643,-0.222915416057057,-0.492298269840535,0.309184889414019,-0.166609329671256,-3.13804691405067,0.342102408506187,0.29036018218595,-2.44895723541356
0.305057721617801,-0.221345754156109,-0.586322504249111,0.308999183549065,-0.16351386226842,-3.20922430851867,0.34253185243986,0.290905438984467,-2.36555155176204
0.304834036474538,-0.219830905091496,-0.535950832691781,0.308838349152573,-0.160391814404952,-3.21300756829146,0.342555480489522,0.291554445007874,-2.28543661587444
0.304611179656559,-0.21836022627012,-0.663508194463688,0.308668344716014,-0.157263064584759,-3.28438512821268,0.342844988459098,0.292323076862692,-2.25901215117063
0.304395337073316,-0.216912310805181,-0.70353871301172,0.30848344065453,-0.1541520050661,-3.277614690758,0.343139927690906,0.293189160158688,-2.16596751169953
0.304176881200423,-0.215463186606256,-0.703672313114624,0.308444445530815,-0.151082058810055,-3.26801128456397,0.343450593481512,0.294109426758037,-2.14596595244584
0.303959248920814,-0.213989746420792,-0.757686089205138,0.30819621492545,-0.14806861120256,-3.21167909573909,0.343761432419081,0.295040434765136,-2.13600919205441
0.303742103191504,-0.212470144015242,-0.766281867220293,0.308172714743347,-0.145115425576878,-3.21979083477362,0.344053881208868,0.295945268037947,-2.14708406939525
0.303530609880884,-0.210885774891898,-0.825410817107596,0.308027356583098,-0.142211636168993,-3.22219949178069,0.344364264391464,0.296792420928048,-2.05712607448113
0.303228044803565,-0.209227980820642,-0.806358238646062,0.307874829237982,-0.139331958113666,-3.22538076063284,0.344654141670179,0.297554134108134,-2.04581124157845
