i;ii;iii;iv
-0.014261;;;0.00023263
-0.014779;;;0.00044943
-0.015458;;;0.00064824
-0.016274;;;0.00082967
-0.017201;;;0.00099452
-0.018208;;;0.0011437
-0.019261;;;0.0012783
-0.020325;;;0.0013994
-0.021366;;;0.0015079
-0.022349;;;0.001605
-0.023241;;;0.001692
-0.024014;;;0.00177
-0.02464;;;0.0018404
-0.0251;;;0.0019048
-0.025378;;;0.0019648
-0.025469;;;0.002022
-0.025374;;;0.0020779
-0.025105;;;0.0021342
-0.024688;;;0.0021925
-0.024152;;;0.0022544
-0.023529;;;0.0023215
-0.022848;;;0.0023957
-0.022132;;;0.0024785
-0.021401;;;0.0025715
-0.020671;;;0.002676
-0.019955;;;0.0027932
-0.019264;;;0.0029239
-0.018606;;;0.0030692
-0.017989;;;0.0032298
-0.017418;;;0.0034069
-0.016897;;;0.0036015
-0.016429;;;0.0038147
-0.016016;;;0.0040476
-0.01566;;;0.0043011
-0.015362;;;0.0045762
-0.015122;;;0.0048734
-0.014939;;;0.0051934
-0.014812;;;0.0055363
-0.014741;;;0.0059016
-0.014724;;;0.0062884
-0.014761;;;0.0066949
-0.014853;;;0.0071182
-0.014999;;;0.0075546
-0.015202;;;0.0079998
-0.015465;;;0.0084489
-0.01579;;;0.0088969
-0.01618;;;0.0093386
-0.01664;;;0.0097692
-0.017171;;;0.010184
-0.017776;;;0.010578
-0.018455;;;0.010949
-0.019205;;;0.011292
-0.020023;;;0.011605
-0.0209;;;0.011885
-0.021827;;;0.012131
-0.022792;;;0.012342
-0.023781;;;0.012517
-0.02478;;;0.012657
-0.025772;;;0.012762
-0.026742;;;0.012833
-0.027673;;;0.012873
-0.028547;;;0.012882
-0.029349;;;0.012865
-0.030062;;;0.012823
-0.030672;;;0.012759
-0.031164;;;0.012677
-0.031527;;;0.012578
-0.031749;;;0.012467
-0.031824;;;0.012345
-0.031746;;;0.012215
-0.031511;;;0.01208
-0.031121;;;0.011942
-0.030576;;;0.011802
-0.029879;;;0.011661
-0.029035;;;0.01152
-0.02805;;;0.011379
-0.026932;;;0.011237
-0.025691;;;0.011093
-0.024337;;;0.010942
-0.022884;;;0.010783
-0.021346;;;0.010611
-0.019743;;;0.010419
-0.018095;;;0.010203
-0.016427;;;0.0099524
-0.014765;;;0.0096612
-0.013137;;;0.0093215
-0.011569;;;0.0089266
-0.010079;;;0.0084719
-0.0086805;;;0.0079549
-0.0073839;;;0.0073763
-0.006195;;;0.0067407
-0.0051168;;;0.0060563
-0.0041505;;;0.0053351
-0.0032954;;;0.0045918
-0.0025494;;;0.0038438
-0.0019097;;;0.00311
-0.0013725;;;0.0024105
-0.00093336;;;0.0017656
-0.00058725;;;0.0011954
-0.00032827;;;0.00071852
-0.00014961;;;0.00035184
-4.3292e-05;;;0.00010908
0;;;0
-1.9985e-05;;;3.4398e-05
-6.5236e-05;;;0.00011802
-0.00013532;;;0.00025711
-0.0002295;;;0.00045654
-0.00034689;;;0.00071956
-0.00048661;;;0.0010477
-0.00064795;;;0.0014407
-0.00083052;;;0.0018962
-0.0010343;;;0.00241
-0.0012601;;;0.0029753
-0.001509;;;0.0035828
-0.0017834;;;0.0042202
-0.0020865;;;0.0048727
-0.0024224;;;0.0055232
-0.0027967;;;0.0061528
-0.0032154;;;0.0067422
-0.003685;;;0.0072716
-0.0042114;;;0.0077219
-0.0047996;;;0.0080753
-0.0054522;;;0.008316
-0.0061692;;;0.0084313
-0.006947;;;0.0084118
-0.0077778;;;0.008253
-0.008649;;;0.0079559
-0.0095442;;;0.0075282
-0.010443;;;0.0069851
-0.011324;;;0.0063508
-0.012161;;;0.0056581
-0.01293;;;0.004944
-0.013605;;;0.0042424
-0.01416;;;0.0035797
-0.014572;;;0.0029747
-0.01482;;;0.0024395
-0.014888;;;0.001981
-0.014763;;;0.0016016
-0.01444;;;0.0013004
-0.013921;;;0.0010742
-0.013218;;;0.00091774
-0.012355;;;0.00082504
-0.011365;;;0.00078918
-0.010291;;;0.00080292
-0.0091713;;;0.00085891
-0.0080415;;;0.00094992
-0.006928;;;0.001069
-0.0058519;;;0.0012097
-0.0048285;;;0.0013661
-0.0038689;;;0.0015328
-0.0029804;;;0.001705
-0.0021674;;;0.0018788
-0.0014318;;;0.0020508
-0.00077352;;;0.002218
-0.00019112;;;0.0023782
0.00031818;;;0.0025295
0.00075807;;;0.0026705
0.0011329;;;0.0028001
0.0014475;;;0.0029172
0.001707;;;0.0030211
0.0019168;;;0.0031111
0.0020819;;;0.0031865
0.0022076;;;0.0032465
0.0022985;;;0.0032901
0.0023589;;;0.0033158
0.0023925;;;0.0033221
0.0024025;;;0.0033073
0.0023911;;;0.0032701
0.0023602;;;0.0032095
0.0023107;;;0.0031256
0.0022431;;;0.0030197
0.0021573;;;0.0028945
0.0020528;;;0.0027546
0.0019289;;;0.0026061
0.0017847;;;0.0024568
0.0016194;;;0.0023156
0.0014321;;;0.0021917
0.0012225;;;0.0020938
0.00099023;;;0.00203
0.00073507;;;0.0020061
0.00045706;;;0.002026
0.00015636;;;0.0020902
-0.00016666;;;0.0021966
-0.00051146;;;0.0023403
-0.00087722;;;0.0025152
-0.0012629;;;0.0027136
-0.0016672;;;0.0029276
-0.0020887;;;0.0031495
-0.0025258;;;0.0033721
-0.0029769;;;0.0035894
-0.0034402;;;0.0037968
-0.0039137;;;0.003991
-0.0043956;;;0.0041699
-0.0048836;;;0.0043329
-0.0053758;;;0.00448
-0.0058701;;;0.0046124
-0.0063647;;;0.0047318
-0.0068584;;;0.0048403
-0.00735;;;0.0049404
-0.0078392;;;0.0050349
-0.0083262;;;0.0051268
-0.0088118;;;0.0052192
-0.0092977;;;0.0053155
-0.0097861;;;0.005419
-0.01028;;;0.0055334
-0.010782;;;0.0056619
-0.011297;;;0.0058077
-0.011829;;;0.0059738
-0.012381;;;0.0061629
-0.012959;;;0.0063776
-0.013566;;;0.0066202
-0.014207;;;0.0068932
-0.014884;;;0.0071987
-0.015598;;;0.0075385
-0.016348;;;0.0079143
-0.017133;;;0.0083271
-0.017946;;;0.0087778
-0.018777;;;0.0092668
-0.019615;;;0.0097945
-0.020444;;;0.010361
-0.021245;;;0.010966
-0.021998;;;0.011609
-0.022682;;;0.01229
-0.023276;;;0.013006
-0.023759;;;0.013756
-0.024111;;;0.014536
-0.024314;;;0.015345
-0.024354;;;0.016177
-0.02422;;;0.017029
-0.023906;;;0.017894
-0.023415;;;0.018765
-0.022753;;;0.019636
-0.02194;;;0.020497
-0.021001;;;0.021338
-0.019969;;;0.02215
-0.018878;;;0.022924
-0.017755;;;0.023649
-0.016627;;;0.024318
-0.015511;;;0.024921
-0.014426;;;0.025454
-0.013384;;;0.025911
-0.012395;;;0.026289
-0.011465;;;0.026585
-0.010601;;;0.026799
-0.009804;;;0.026933
-0.0090758;;;0.026988
-0.0084159;;;0.026971
-0.0078228;;;0.026886
-0.007294;;;0.026743
-0.0068262;;;0.02655
-0.0064152;;;0.026317
-0.0060561;;;0.026054
-0.0057436;;;0.025768
-0.005472;;;0.025467
-0.0052356;;;0.025155
-0.0050289;;;0.024835
-0.0048465;;;0.024503
-0.0046836;;;0.024155
-0.0045357;;;0.023786
-0.0043989;;;0.023386
-0.0042698;;;0.022946
-0.0041456;;;0.022457
-0.0040241;;;0.02191
-0.0039034;;;0.021298
-0.0037823;;;0.020616
-0.00366;;;0.019859
-0.0035357;;;0.019025
-0.0034091;;;0.018116
-0.0032798;;;0.017134
-0.0031477;;;0.016082
-0.0030128;;;0.014969
-0.0028753;;;0.013801
-0.0027356;;;0.01259
-0.0025943;;;0.011348
-0.0024522;;;0.010089
-0.0023105;;;0.0088278
-0.00217;;;0.0075811
-0.0020319;;;0.0063656
-0.0018975;;;0.0051987
-0.0017678;;;0.0040972
-0.001644;;;0.0030776
-0.0015268;;;0.0021548
-0.0014168;;;0.0013419
-0.0013141;;;0.00064932
-0.0012182;;;8.39e-05
-0.0011281;;;-0.0003521
-0.0010425;;;-0.000662
-0.00096012;;;-0.00085592
-0.0008794;;;-0.00095113
-0.0007992;;;-0.00096941
-0.00071865;;;-0.00093241
-0.00063729;;;-0.00085841
-0.00055512;;;-0.00076185
-0.00047267;;;-0.00065381
-0.00039097;;;-0.00054249
-0.00031157;;;-0.00043381
-0.00023645;;;-0.00033196
-0.00016797;;;-0.00024003
-0.00010874;;;-0.00016046
-6.1326e-05;;;-9.5286e-05
-2.7568e-05;;;-4.6132e-05
-7.6913e-06;;;-1.4161e-05
0;;;0
-0.0001041;;;0.00011149
-0.00033345;;;0.00035608
-0.00067614;;;0.00072179
-0.0011165;;;0.0011945
-0.0016356;;;0.0017579
-0.002212;;;0.0023927
-0.0028222;;;0.0030771
-0.0034408;;;0.0037869
-0.0040415;;;0.0044962
-0.0045975;;;0.0051786
-0.0050815;;;0.0058076
-0.005467;;;0.0063578
-0.0057284;;;0.0068057
-0.0058419;;;0.0071302
-0.0057862;;;0.0073141
-0.0055434;;;0.0073447
-0.0051;;;0.007215
-0.0044472;;;0.0069247
-0.003582;;;0.0064815
-0.0025072;;;0.0059024
-0.0012322;;;0.0052151
0.00022647;;;0.0044577
0.0018441;;;0.0036747
0.0035871;;;0.002909
0.0054131;;;0.0021973
0.0072755;;;0.0015691
0.0091305;;;0.0010469
0.010942;;;0.00064705
0.012682;;;0.00037947
0.014329;;;0.00024837
0.015868;;;0.00025233
0.01729;;;0.00038495
0.018589;;;0.00063584
0.019765;;;0.00099164
0.020819;;;0.0014371
0.021756;;;0.001956
0.022583;;;0.0025319
0.023308;;;0.0031495
0.02394;;;0.0037944
0.024488;;;0.0044544
0.024962;;;0.0051193
0.02537;;;0.0057806
0.025721;;;0.0064314
0.026022;;;0.0070664
0.026281;;;0.0076814
0.026503;;;0.0082731
0.026694;;;0.008839
0.02686;;;0.0093767
0.027005;;;0.0098848
0.027134;;;0.010362
0.027253;;;0.010807
0.027367;;;0.011219
0.02748;;;0.011598
0.027598;;;0.011945
0.027727;;;0.012261
0.02787;;;0.012546
0.028032;;;0.012801
0.028218;;;0.01303
0.02843;;;0.013234
0.02867;;;0.013416
0.02894;;;0.013578
0.02924;;;0.013723
0.029569;;;0.013853
0.029928;;;0.013971
0.030312;;;0.014079
0.030721;;;0.014178
0.031151;;;0.014269
0.031596;;;0.014354
0.032053;;;0.014432
0.032515;;;0.014505
0.032977;;;0.014572
0.033432;;;0.014632
0.033876;;;0.014682
0.034301;;;0.014722
0.034704;;;0.014749
0.035079;;;0.01476
0.035425;;;0.014752
0.035737;;;0.014724
0.036015;;;0.014672
0.036256;;;0.014597
0.036461;;;0.014496
0.036628;;;0.01437
0.036756;;;0.014219
0.036847;;;0.014045
0.0369;;;0.013851
0.036915;;;0.013641
0.036892;;;0.013419
0.036833;;;0.013194
0.036736;;;0.012972
0.036604;;;0.012764
0.036435;;;0.012579
0.036231;;;0.012428
0.035992;;;0.012323
0.035719;;;0.012274
0.035412;;;0.012292
0.035073;;;0.012383
0.034702;;;0.012555
0.034301;;;0.012811
0.03387;;;0.013151
0.03341;;;0.013575
0.032923;;;0.014079
0.032411;;;0.014658
0.031876;;;0.015305
0.031318;;;0.016014
0.03074;;;0.016776
0.030143;;;0.017582
0.029531;;;0.018422
0.028903;;;0.019286
0.028263;;;0.020165
0.027612;;;0.021048
0.026953;;;0.021926
0.026285;;;0.022792
0.025612;;;0.023636
0.024934;;;0.024454
0.024252;;;0.02524
0.023567;;;0.02599
0.022877;;;0.026702
0.022182;;;0.027372
0.021481;;;0.028
0.020771;;;0.028583
0.020049;;;0.029122
0.019313;;;0.029615
0.018558;;;0.030061
0.01778;;;0.030459
0.016973;;;0.030806
0.016132;;;0.031102
0.015252;;;0.031344
0.014326;;;0.031528
0.013349;;;0.031653
0.012317;;;0.031715
0.011228;;;0.031709
0.010079;;;0.031633
0.0088711;;;0.031482
0.0076085;;;0.031254
0.0062971;;;0.030945
0.0049458;;;0.030556
0.0035656;;;0.030087
0.0021693;;;0.02954
0.00077131;;;0.028922
-0.00061297;;;0.028239
-0.0019673;;;0.027502
-0.0032749;;;0.026722
-0.004519;;;0.025912
-0.0056829;;;0.025087
-0.0067506;;;0.024261
-0.0077072;;;0.023448
-0.0085393;;;0.022662
-0.0092356;;;0.021919
-0.0097875;;;0.021228
-0.01019;;;0.020602
-0.010441;;;0.020047
-0.010544;;;0.019567
-0.010506;;;0.019163
-0.010339;;;0.01883
-0.010058;;;0.018557
-0.009685;;;0.018329
-0.0092473;;;0.01813
-0.008776;;;0.017945
-0.0083036;;;0.01776
-0.0078573;;;0.017562
-0.0074562;;;0.017339
-0.0071113;;;0.017082
-0.0068265;;;0.016783
-0.0066004;;;0.016436
-0.0064272;;;0.016038
-0.0062981;;;0.015585
-0.0062021;;;0.015077
-0.0061276;;;0.014516
-0.0060629;;;0.013903
-0.0059979;;;0.013244
-0.0059246;;;0.012544
-0.0058383;;;0.01181
-0.0057388;;;0.01105
-0.0056309;;;0.010274
-0.0055251;;;0.0094914
-0.0054339;;;0.0087122
-0.0053668;;;0.0079465
-0.0053276;;;0.0072035
-0.005314;;;0.0064913
-0.0053193;;;0.0058166
-0.0053331;;;0.0051839
-0.0053424;;;0.0045956
-0.0053331;;;0.0040524
-0.0052906;;;0.0035536
-0.005201;;;0.0030976
-0.0050522;;;0.0026821
-0.004835;;;0.0023046
-0.0045442;;;0.0019624
-0.0041797;;;0.0016527
-0.0037475;;;0.0013733
-0.0032612;;;0.001122
-0.0027421;;;0.0008972
-0.002216;;;0.00069773
-0.0017085;;;0.00052294
-0.0012416;;;0.00037263
-0.00083268;;;0.00024695
-0.00049558;;;0.00014625
-0.00024037;;;7.1051e-05
-7.3921e-05;;;2.2007e-05
0;;;0
-5.4579e-05;;;0.00016601
-0.00016942;;;0.00051776
-0.0003305;;;0.0010218
-0.00052072;;;0.0016432
-0.00072042;;;0.0023468
-0.00090807;;;0.0030984
-0.0010608;;;0.0038656
-0.0011553;;;0.0046191
-0.0011681;;;0.0053336
-0.0010768;;;0.0059888
-0.00086056;;;0.0065699
-0.00050097;;;0.0070692
1.6734e-05;;;0.0074866
0.00070277;;;0.0078307
0.0015616;;;0.0081182
0.0025905;;;0.0083698
0.0037784;;;0.0086024
0.0051041;;;0.008825
0.0065361;;;0.0090387
0.0080366;;;0.0092383
0.0095684;;;0.0094134
0.0111;;;0.0095501
0.012605;;;0.0096317
0.014063;;;0.0096411
0.01546;;;0.0095611
0.016785;;;0.0093763
0.018031;;;0.0090744
0.019197;;;0.0086477
0.020283;;;0.0080944
0.021291;;;0.0074199
0.022227;;;0.0066389
0.023097;;;0.0057752
0.023908;;;0.0048587
0.024669;;;0.0039188
0.025386;;;0.0029813
0.026066;;;0.0020671
0.026716;;;0.0011935
0.027342;;;0.00037448
0.027948;;;-0.00037834
0.028537;;;-0.0010554
0.029113;;;-0.0016488
0.029677;;;-0.0021517
0.030232;;;-0.0025587
0.030778;;;-0.0028652
0.031315;;;-0.0030684
0.031843;;;-0.0031665
0.032361;;;-0.0031597
0.032866;;;-0.0030503
0.033358;;;-0.0028433
0.033833;;;-0.0025463
0.034289;;;-0.002169
0.034723;;;-0.001723
0.03513;;;-0.0012205
0.035508;;;-0.00067421
0.035854;;;-9.628e-05
0.036162;;;0.00050189
0.036432;;;0.0011102
0.036659;;;0.0017202
0.036842;;;0.0023249
0.03698;;;0.0029189
0.037073;;;0.0034981
0.037121;;;0.0040596
0.037128;;;0.0046011
0.037095;;;0.005121
0.037026;;;0.0056179
0.036925;;;0.0060907
0.036795;;;0.0065379
0.036639;;;0.0069586
0.036462;;;0.0073517
0.036266;;;0.0077167
0.036053;;;0.0080533
0.035826;;;0.0083617
0.035585;;;0.0086428
0.035333;;;0.008898
0.035069;;;0.0091292
0.034793;;;0.0093392
0.034506;;;0.0095312
0.034206;;;0.0097092
0.033893;;;0.0098777
0.033565;;;0.010042
0.03322;;;0.010207
0.032857;;;0.010378
0.032475;;;0.01056
0.032072;;;0.010756
0.031647;;;0.010969
0.031201;;;0.0112
0.030734;;;0.011449
0.030245;;;0.011717
0.029737;;;0.012002
0.029211;;;0.012304
0.028667;;;0.012619
0.028108;;;0.012946
0.027535;;;0.013282
0.026949;;;0.013622
0.026354;;;0.013965
0.025749;;;0.014306
0.025137;;;0.014645
0.02452;;;0.014978
0.023899;;;0.015303
0.023276;;;0.015621
0.022654;;;0.015929
0.022036;;;0.016227
0.021423;;;0.016516
0.02082;;;0.016796
0.020228;;;0.017068
0.019651;;;0.017333
0.019092;;;0.01759
0.018553;;;0.017842
0.018036;;;0.018088
0.017542;;;0.018328
0.017071;;;0.018561
0.016624;;;0.018787
0.016199;;;0.019003
0.015794;;;0.019206
0.015407;;;0.019392
0.015034;;;0.019555
0.014673;;;0.019692
0.01432;;;0.019796
0.013969;;;0.019866
0.013617;;;0.019897
0.013259;;;0.01989
0.012889;;;0.019842
0.012503;;;0.019756
0.012094;;;0.019633
0.011657;;;0.019477
0.011186;;;0.019292
0.010676;;;0.019084
0.010121;;;0.01886
0.0095163;;;0.018625
0.0088585;;;0.018388
0.0081442;;;0.018155
0.007372;;;0.017933
0.0065424;;;0.017729
0.0056581;;;0.017548
0.0047249;;;0.017394
0.0037511;;;0.017271
0.0027481;;;0.017177
0.0017293;;;0.01711
0.00070967;;;0.017065
-0.00029514;;;0.017032
-0.0012691;;;0.016999
-0.0021968;;;0.016955
-0.0030638;;;0.016889
-0.0038576;;;0.016794
-0.004568;;;0.016662
-0.0051883;;;0.016489
-0.0057156;;;0.016271
-0.006152;;;0.016004
-0.0065052;;;0.015687
-0.0067895;;;0.015318
-0.0070259;;;0.014898
-0.0072378;;;0.014426
-0.0074465;;;0.013904
-0.0076664;;;0.013333
-0.0079059;;;0.012718
-0.0081675;;;0.012062
-0.0084497;;;0.011371
-0.0087468;;;0.010653
-0.0090509;;;0.0099156
-0.0093517;;;0.009168
-0.0096384;;;0.0084197
-0.0098996;;;0.0076806
-0.010125;;;0.0069599
-0.010305;;;0.0062664
-0.010434;;;0.0056075
-0.010507;;;0.0049891
-0.010526;;;0.0044153
-0.010496;;;0.0038887
-0.010427;;;0.0034105
-0.010333;;;0.0029808
-0.010224;;;0.0025988
-0.010106;;;0.0022629
-0.0099795;;;0.0019708
-0.0098417;;;0.0017194
-0.0096864;;;0.001505
-0.0095056;;;0.0013234
-0.0092902;;;0.0011706
-0.0090308;;;0.0010422
-0.008719;;;0.00093414
-0.008348;;;0.00084279
-0.0079138;;;0.0007648
-0.0074162;;;0.00069724
-0.0068594;;;0.00063763
-0.0062537;;;0.00058397
-0.0056153;;;0.00053469
-0.0049637;;;0.00048864
-0.0043182;;;0.00044506
-0.0036944;;;0.00040343
-0.0031045;;;0.0003634
-0.0025576;;;0.00032462
-0.00206;;;0.00028664
-0.0016158;;;0.00024898
-0.0012273;;;0.00021125
-0.00089527;;;0.0001733
-0.00061901;;;0.00013544
-0.00039702;;;9.848e-05
-0.00022702;;;6.3903e-05
-0.00010628;;;3.3893e-05
-3.1699e-05;;;1.1378e-05
0;;;0
-8.9323e-07;;;-5.1918e-06
-1.8894e-06;;;-1.2237e-05
-1.8033e-06;;;-1.415e-05
3.4954e-07;;;-3.2789e-06
5.2956e-06;;;2.7931e-05
1.3444e-05;;;8.6152e-05
2.482e-05;;;0.00017638
3.8992e-05;;;0.00030129
5.4982e-05;;;0.00046095
7.1189e-05;;;0.00065304
8.5333e-05;;;0.00087331
9.4521e-05;;;0.0011161
9.5424e-05;;;0.0013746
8.4545e-05;;;0.0016417
5.8492e-05;;;0.0019097
1.4252e-05;;;0.0021716
-5.0524e-05;;;0.0024203
-0.00013724;;;0.0026498
-0.00024613;;;0.0028551
-0.00037611;;;0.0030323
-0.00052497;;;0.003179
-0.00068957;;;0.0032948
-0.00086614;;;0.0033807
-0.0010506;;;0.0034404
-0.0012388;;;0.0034792
-0.0014267;;;0.003505
-0.001611;;;0.003527
-0.0017889;;;0.003556
-0.0019583;;;0.0036034
-0.0021178;;;0.0036813
-0.0022663;;;0.0038014
-0.0024032;;;0.003975
-0.002528;;;0.0042124
-0.0026402;;;0.0045223
-0.0027392;;;0.0049121
-0.0028243;;;0.0053875
-0.0028946;;;0.0059526
-0.0029491;;;0.0066097
-0.0029866;;;0.0073588
-0.003006;;;0.0081975
-0.0030061;;;0.0091209
-0.0029861;;;0.010121
-0.0029454;;;0.011188
-0.002884;;;0.012311
-0.0028023;;;0.013476
-0.0027013;;;0.014669
-0.0025826;;;0.015876
-0.0024479;;;0.017085
-0.0022994;;;0.018281
-0.0021395;;;0.019451
-0.0019705;;;0.020585
-0.0017949;;;0.021671
-0.0016154;;;0.022698
-0.0014344;;;0.023659
-0.0012544;;;0.024546
-0.0010778;;;0.025351
-0.00090685;;;0.026068
-0.00074367;;;0.026694
-0.00059019;;;0.027226
-0.00044816;;;0.02766
-0.00031906;;;0.027997
-0.00020413;;;0.028236
-0.00010431;;;0.028378
-2.0247e-05;;;0.028427
4.7781e-05;;;0.028384
9.9859e-05;;;0.028255
0.00013649;;;0.028045
0.00015865;;;0.027762
0.00016781;;;0.027413
0.00016596;;;0.027008
0.00015552;;;0.026554
0.00013928;;;0.026064
0.00012024;;;0.025546
0.0001015;;;0.025011
8.6142e-05;;;0.024471
7.7111e-05;;;0.023936
7.7061e-05;;;0.023418
8.8278e-05;;;0.022926
0.00011264;;;0.022471
0.0001516;;;0.022063
0.00020626;;;0.02171
0.00027732;;;0.021419
0.00036512;;;0.021195
0.00046959;;;0.021042
0.00059026;;;0.020963
0.0007262;;;0.020959
0.0008761;;;0.021031
0.0010383;;;0.02118
0.0012109;;;0.021404
0.0013918;;;0.021704
0.0015788;;;0.022079
0.0017697;;;0.022528
0.0019623;;;0.023048
0.0021543;;;0.023638
0.0023437;;;0.024295
0.0025286;;;0.025015
0.0027068;;;0.025795
0.0028768;;;0.026629
0.0030366;;;0.027509
0.0031846;;;0.028427
0.0033192;;;0.029373
0.0034389;;;0.030335
0.0035422;;;0.031301
0.0036279;;;0.03226
0.0036947;;;0.033201
0.0037418;;;0.034112
0.0037684;;;0.034986
0.0037742;;;0.035815
0.0037592;;;0.036595
0.0037237;;;0.037321
0.0036689;;;0.037992
0.0035961;;;0.038606
0.0035071;;;0.039163
0.0034041;;;0.039664
0.0032891;;;0.04011
0.0031643;;;0.040502
0.0030321;;;0.040842
0.0028942;;;0.041131
0.0027524;;;0.04137
0.0026081;;;0.041561
0.0024624;;;0.041705
0.0023158;;;0.041804
0.002169;;;0.041857
0.0020222;;;0.041867
0.0018756;;;0.041834
0.0017295;;;0.041758
0.001584;;;0.041639
0.0014395;;;0.041478
0.0012965;;;0.041274
0.0011555;;;0.041028
0.0010171;;;0.040741
0.00088204;;;0.040411
0.00075105;;;0.04004
0.00062483;;;0.039627
0.00050398;;;0.039174
0.00038901;;;0.03868
0.00028025;;;0.038146
0.00017792;;;0.037573
8.2139e-05;;;0.036964
-7.0284e-06;;;0.03632
-8.951e-05;;;0.035642
-0.00016519;;;0.034934
-0.00023388;;;0.034198
-0.00029527;;;0.033438
-0.00034896;;;0.032656
-0.00039444;;;0.031856
-0.00043117;;;0.031039
-0.00045867;;;0.030208
-0.00047661;;;0.029363
-0.00048489;;;0.028503
-0.00048378;;;0.027629
-0.00047398;;;0.026736
-0.00045678;;;0.025823
-0.00043404;;;0.024887
-0.00040802;;;0.023924
-0.00038128;;;0.022931
-0.00035636;;;0.021907
-0.00033562;;;0.020849
-0.00032103;;;0.019757
-0.00031392;;;0.018629
-0.00031478;;;0.017468
-0.00032318;;;0.016276
-0.00033777;;;0.015057
-0.0003565;;;0.013815
-0.00037685;;;0.012557
-0.00039614;;;0.011292
-0.00041173;;;0.010029
-0.00042138;;;0.0087787
-0.00042341;;;0.0075538
-0.00041699;;;0.0063664
-0.00040209;;;0.005229
-0.0003795;;;0.0041537
-0.00035056;;;0.0031515
-0.00031709;;;0.0022319
-0.00028116;;;0.0014021
-0.00024493;;;0.000667
-0.00021053;;;2.9041e-05
-0.0001799;;;-0.00051112
-0.00015467;;;-0.00095462
-0.00013612;;;-0.0013041
-0.00012511;;;-0.0015638
-0.00012206;;;-0.0017393
-0.00012689;;;-0.0018379
-0.00013899;;;-0.0018679
-0.00015714;;;-0.0018389
-0.00017948;;;-0.001761
-0.00020363;;;-0.0016441
-0.00022681;;;-0.0014983
-0.00024612;;;-0.0013328
-0.00025881;;;-0.0011564
-0.00026257;;;-0.00097671
-0.00025575;;;-0.00080053
-0.00023773;;;-0.00063349
-0.0002091;;;-0.00048022
-0.00017184;;;-0.00034438
-0.00012919;;;-0.00022874
-8.545e-05;;;-0.00013529
-4.5663e-05;;;-6.5442e-05
-1.5307e-05;;;-2.0133e-05
0;;;0
-1.2393e-06;;;-9.4882e-06
-6.8075e-06;;;-3.3382e-05
-2.0361e-05;;;-7.4714e-05
-4.5483e-05;;;-0.00013631
-8.5341e-05;;;-0.00022051
-0.00014234;;;-0.00032893
-0.00021778;;;-0.00046229
-0.00031151;;;-0.00062037
-0.00042169;;;-0.00080205
-0.00054468;;;-0.0010053
-0.00067526;;;-0.0012272
-0.00080705;;;-0.0014642
-0.00093294;;;-0.0017118
-0.0010455;;;-0.0019651
-0.0011376;;;-0.0022185
-0.0012025;;;-0.0024662
-0.0012349;;;-0.0027023
-0.0012307;;;-0.0029207
-0.0011874;;;-0.003116
-0.0011038;;;-0.0032831
-0.00098009;;;-0.003418
-0.00081731;;;-0.003518
-0.00061755;;;-0.003582
-0.0003837;;;-0.0036101
-0.00011947;;;-0.0036038
0.00017075;;;-0.0035655
0.00048199;;;-0.0034983
0.00080892;;;-0.0034054
0.0011461;;;-0.0032906
0.0014881;;;-0.0031575
0.0018298;;;-0.0030099
0.0021667;;;-0.0028511
0.0024948;;;-0.0026846
0.0028111;;;-0.0025134
0.0031134;;;-0.0023402
0.0034004;;;-0.0021673
0.0036716;;;-0.0019969
0.0039274;;;-0.0018308
0.0041688;;;-0.0016705
0.0043975;;;-0.0015176
0.0046156;;;-0.0013734
0.0048259;;;-0.0012389
0.0050316;;;-0.0011152
0.0052363;;;-0.0010029
0.0054434;;;-0.00090258
0.0056563;;;-0.00081479
0.0058782;;;-0.00073995
0.0061113;;;-0.00067845
0.0063574;;;-0.00063067
0.0066167;;;-0.00059686
0.0068887;;;-0.00057706
0.0071711;;;-0.00057105
0.0074611;;;-0.0005783
0.0077547;;;-0.00059796
0.0080475;;;-0.00062882
0.0083352;;;-0.00066934
0.0086133;;;-0.00071768
0.0088777;;;-0.00077177
0.0091252;;;-0.00082933
0.0093533;;;-0.00088805
0.0095601;;;-0.00094562
0.0097443;;;-0.00099998
0.0099049;;;-0.0010494
0.010041;;;-0.0010926
0.010152;;;-0.001129
0.010238;;;-0.0011583
0.010296;;;-0.0011806
0.010325;;;-0.0011959
0.010325;;;-0.0012043
0.010291;;;-0.0012056
0.010224;;;-0.0011995
0.01012;;;-0.0011852
0.0099778;;;-0.0011618
0.0097955;;;-0.001128
0.0095723;;;-0.0010823
0.0093078;;;-0.0010229
0.0090021;;;-0.00094829
0.0086559;;;-0.00085674
0.0082705;;;-0.00074705
0.0078473;;;-0.00061848
0.0073881;;;-0.00047097
0.0068947;;;-0.00030509
0.0063693;;;-0.00012186
0.0058144;;;7.7431e-05
0.0052326;;;0.00029138
0.0046264;;;0.00051866
0.0039989;;;0.00075807
0.003353;;;0.0010086
0.0026915;;;0.0012696
0.0020176;;;0.0015405
0.0013345;;;0.0018211
0.00064546;;;0.0021117
-4.6078e-05;;;0.0024125
-0.00073661;;;0.0027242
-0.0014227;;;0.0030473
-0.0021009;;;0.0033826
-0.002768;;;0.0037303
-0.0034212;;;0.0040907
-0.0040578;;;0.0044634
-0.0046757;;;0.0048481
-0.0052732;;;0.0052441
