time_window,perc10,perc25,perc50,perc75,perc90
242,0.257848857387,0.417682163798002,0.716262350604294,1.21899680453217,1.89816700165615
243,0.257054309153065,0.4190278769365,0.723104096265828,1.23410267021004,1.91485031229869
244,0.261009677885398,0.424877719098074,0.719424257059801,1.23734861325536,1.93216623142379
245,0.262824092771208,0.425193033118607,0.714884888773675,1.2527645596703,1.94336246620996
246,0.264257964650197,0.428028010406279,0.706834278472038,1.27645624761176,1.97163441000236
247,0.265789119039752,0.430722212151644,0.706692010662475,1.2600927415232,1.98240744074844
248,0.269131634294658,0.428671489051795,0.716794804197439,1.26873429823967,1.97237660362967
249,0.267295988728862,0.434839592578645,0.726604712337943,1.27165445889264,2.0059826093946
250,0.273271132513293,0.44063025869062,0.730667844468515,1.27810914385137,2.00921079310113
251,0.275752517315068,0.443233125152064,0.73843770122002,1.29518733535947,2.02751405999394
252,0.277629776095113,0.445027057355636,0.74079591159207,1.29147473306975,2.04984720683362
253,0.281082439072471,0.448778769979568,0.749613547651261,1.31001829778878,2.06253171994506
254,0.282077146778246,0.451677554317671,0.755156070030293,1.31732174183344,2.08125974294586
255,0.28950088653264,0.454355004673953,0.759269011064825,1.33130284897379,2.12791782876564
256,0.286519061873806,0.453533041947314,0.773051902084575,1.33476592297154,2.14439218223738
257,0.289362601336277,0.460771702718882,0.771932710885593,1.35879088364054,2.1279806944796
258,0.285058209064982,0.46661117119492,0.775832395768784,1.38365302510734,2.13971537901984
259,0.283466390778119,0.465724991379771,0.789300153142939,1.38275305459512,2.13494509948178
260,0.286492400970289,0.468032107529674,0.78910873562122,1.39364114363636,2.1471316013956
261,0.289815916135395,0.467077934642285,0.784283721321637,1.39411657166741,2.16496017891263
262,0.291740769335201,0.466158445391014,0.793318774878883,1.40464709541135,2.19287550537954
263,0.291946645870714,0.47141285736139,0.801199677491287,1.38876972136881,2.18042790408952
264,0.288587626453425,0.471942899484132,0.809872841547868,1.39612363437019,2.1874727594399
265,0.291513923557909,0.471935631526669,0.810635014227398,1.39542207513361,2.18532660833996
266,0.292532812663386,0.478679717419635,0.814636759465847,1.40588819301591,2.19105045139487
267,0.293331620891451,0.481512012273605,0.814373861134409,1.42895936365815,2.20957859716109
268,0.295292394382632,0.481107810387742,0.823944484331701,1.41958849366968,2.225533943531
269,0.298576087868675,0.482844145656442,0.824290631084318,1.43165156863948,2.23394825259629
270,0.296384814746738,0.47962786050206,0.824179250960962,1.45558663169254,2.25612694287091
271,0.298818974645517,0.483136187087304,0.827333506799435,1.45736076179774,2.26948540738193
272,0.30077843016517,0.484268199632061,0.831729469981073,1.46785104789155,2.27222023798668
273,0.302729790449051,0.488932742645128,0.837692299324237,1.47472805026321,2.28462718978502
274,0.308478543125125,0.486956013375417,0.841045651069206,1.47625684220814,2.26096846201979
275,0.308200919438583,0.491079367619317,0.846237254373019,1.47804912516967,2.30135326317558
276,0.30686700195835,0.490109770384364,0.857345613650589,1.47469268563815,2.31053024817643
277,0.306626087872598,0.498708572283894,0.858542441227417,1.4932481466763,2.30873631133538
278,0.307712606225539,0.506610572765774,0.86210837084718,1.49710855878187,2.3177081015766
279,0.314202859115362,0.511780414329707,0.863787961237979,1.49915964929125,2.33607145876657
280,0.317433669863982,0.51127689063598,0.870058220026322,1.49353510936102,2.34960146269589
281,0.316667461392586,0.508458733730845,0.874022540976362,1.49955385195501,2.35442519563104
282,0.314961413186529,0.51189990444253,0.880788384121809,1.51991153162604,2.35604934352668
283,0.320904222389053,0.510213657654267,0.880983253551234,1.52276326959871,2.37736409019373
284,0.317698609268052,0.511606403356981,0.887157624986009,1.54585880779795,2.38182475041249
285,0.31803600494725,0.520543733071023,0.893663416527255,1.55806304992811,2.38080841789034
286,0.318804555855045,0.519192012292326,0.906906135857028,1.56664252555936,2.39030303423062
287,0.32193871986166,0.518400211556627,0.915796161072896,1.57695642415702,2.3976654832502
288,0.323625573569089,0.517180770049855,0.926770595418466,1.59166952128618,2.39392174360426
289,0.325752438799452,0.519115360773397,0.941454275976973,1.61063836892291,2.4203661478334
290,0.333799556380829,0.524718144543653,0.93705609109775,1.61333991966817,2.42599418563219
291,0.333738923271348,0.529820238352885,0.945711850376165,1.63520877537759,2.44135085860365
292,0.334940528058932,0.534796084972258,0.948446688195018,1.64078795019685,2.45940542033937
293,0.335546757175328,0.533332560576073,0.955821389314762,1.65218663215311,2.49370347584395
294,0.335491763820261,0.540561260115126,0.967986523967302,1.646013149269,2.51111165554512
295,0.337309973013011,0.535811646313124,0.969213685382336,1.64633269713152,2.5300947387419
296,0.337321549106899,0.54683170095012,0.968597055746515,1.65623458024732,2.54854832366819
297,0.335677857344796,0.551988641392315,0.970699591336114,1.67133096992767,2.60687472866417
298,0.339163023539896,0.55026448658188,0.984707239633686,1.69062322653342,2.63000128089595
299,0.340322925233781,0.55480576623466,0.997273891498638,1.70270843347922,2.60296369692091
300,0.339900918655691,0.556090549011412,1.00360300348228,1.71661062004559,2.60514710755981
301,0.334975851713222,0.556753266227906,0.998988238931035,1.72554037051815,2.60734627610506
302,0.337311802661626,0.566502432132939,0.999486585201807,1.73002995081084,2.61050504139889
303,0.333121324162261,0.564374358556081,0.997833776525879,1.72083930421371,2.62131390379185
304,0.336898257298277,0.568776679415378,0.992771723835867,1.73966479877298,2.63733082743985
305,0.338264760702745,0.562642347915329,0.99677226248984,1.73253624952844,2.64501009504442
306,0.343831202764028,0.563654136822736,1.00550962103253,1.73886758868253,2.66915372405835
307,0.339550567972809,0.567206889422671,1.01084872954231,1.74531357289141,2.68997184829848
308,0.341164216902452,0.570558963065775,1.02792301958166,1.75787367871143,2.70425463481721
309,0.343756112823014,0.574601074471285,1.03758477023948,1.78438697285677,2.69878307949211
310,0.348821887569206,0.584269842006732,1.04675544383866,1.78865531911151,2.70272951013016
311,0.352790969078735,0.586732735712559,1.04825030669841,1.80145217645613,2.70509687574777
312,0.360140854616765,0.579788398338186,1.05084825320723,1.79478141446358,2.73760056324515
313,0.360199353439089,0.582625413689949,1.05644260453855,1.79860890316242,2.77821365144943
314,0.362113408221913,0.583664298731428,1.06708554324444,1.80632755348175,2.79238137946273
315,0.36232563661407,0.588472415550826,1.07200402068238,1.82162170183584,2.7695625114598
316,0.371270978783634,0.595633266549366,1.07497229579316,1.82236813024045,2.77734654243689
317,0.373993291393153,0.598130518597529,1.08162260977273,1.86426315405937,2.81623152375462
318,0.372188682215886,0.606450268909641,1.08279607655417,1.88789581749648,2.84606342989617
319,0.373545817738314,0.608795399840795,1.08911692530751,1.89934128199839,2.88024277964576
320,0.376107395377727,0.612238280499154,1.09137613918625,1.92580632169653,2.88609254681673
321,0.375765824665389,0.613870605577612,1.10352901169052,1.92656793610482,2.88974035359741
322,0.375937793400277,0.614550453567737,1.10688671050546,1.92820033178292,2.90504314514857
323,0.376716368378723,0.613527200233284,1.10369961703245,1.90935861506098,2.90771044029917
324,0.374659357361164,0.610787252080152,1.11148642150519,1.92980724506332,2.90640401502695
325,0.370478698637324,0.612391530053653,1.11897841500168,1.9497275994191,2.9176431750683
326,0.375485051698793,0.60909156438378,1.12355816579613,1.94504421258655,2.93862106861161
327,0.373664600702893,0.610730719796388,1.1379128527169,1.96459702628732,2.95725958910549
328,0.373241840793352,0.6150675793629,1.1365820267368,1.95768026695559,2.96715688758004
329,0.370152326701747,0.617610579081801,1.14237042583717,1.96210491855183,2.97274810670156
330,0.37255076452386,0.618705513927779,1.14240172519828,1.98203387014857,2.99165011554264
331,0.367929916554176,0.626635768837626,1.14732744854142,1.98684819430195,2.99507014997725
332,0.370219898210933,0.630048821955831,1.14550523755411,1.97712466395237,2.99809917740678
333,0.37342276375804,0.636626172140586,1.15359743356742,2.00108386144681,2.99808284908811
334,0.380655440122361,0.635379476613867,1.15662525026473,2.00915090240673,2.99591465747299
335,0.37928851585804,0.648268279067829,1.16223008552976,2.02303349666751,2.97545326415884
336,0.379610032130221,0.652402041313498,1.17358066692812,2.02733165888426,2.99021214206167
337,0.38119147920112,0.653626289486597,1.16818629946253,2.0380752074318,2.98756941723129
338,0.389044792866782,0.658899105118841,1.17382774008469,2.04570311628132,2.98236594766769
339,0.395280649158717,0.658480537841619,1.17142553543511,2.05232351304835,3.01810623552009
340,0.387444751400675,0.667336385803086,1.17669768798315,2.0481324813775,3.00618734340283
341,0.389273248826609,0.671003509400876,1.1919347975694,2.05499015467186,3.05353098752154
342,0.387866845607655,0.662339031493158,1.19960753584519,2.06490362245591,3.0660824207192
343,0.387268629847277,0.664675196297939,1.204618801537,2.07884224855549,3.07444225801511
344,0.392732976009585,0.6635947860104,1.21422497561905,2.08693845781567,3.09406125999433
345,0.387053135945684,0.668933563948301,1.22269216281989,2.09261934049924,3.15235782465607
346,0.388476607054041,0.673632610155924,1.22424067939986,2.0987265100784,3.17937970387826
347,0.395997377964403,0.667781050457902,1.23463265503326,2.10663143580996,3.19345019038119
348,0.395563428988314,0.669997977326373,1.24209216521638,2.1327811460972,3.18776791300084
349,0.395605765801804,0.677617223885064,1.25246679110769,2.13492712089326,3.2470214945629
350,0.395874968756954,0.682218234375765,1.25818420909886,2.14364165523967,3.27533156907215
351,0.396553672512356,0.691981202665381,1.27456680893085,2.1770497899902,3.27014749743342
352,0.400455056962159,0.702211696649746,1.28437777028098,2.2033068422144,3.29422024630219
353,0.397812654124872,0.696535785832919,1.29932121957472,2.20404541924434,3.31712635948968
354,0.40329309694167,0.698525309837355,1.29065103953161,2.23330249537506,3.31537042254571
355,0.397928811268155,0.704674542524947,1.29635235339339,2.24432027863014,3.32138269617915
356,0.401797384266199,0.71497444978663,1.30203222304125,2.23892645375826,3.38703603092405
357,0.403507289975858,0.724786600022786,1.30568713308749,2.24629167465544,3.39660375966467
358,0.413506149375771,0.720216684350925,1.31610573733595,2.24809791737284,3.42146457110962
359,0.419183421567588,0.724195242038524,1.3152254621986,2.26126865720768,3.42382757453721
360,0.417016053601189,0.720409330126124,1.31923944173032,2.28678814775149,3.42764410042424
361,0.417542679794074,0.722369150246775,1.3275864697958,2.30357687499393,3.40052819212762
362,0.424593844944612,0.731955446281672,1.33327257728504,2.30167164492425,3.42135588113028
363,0.425610924560657,0.737411031097622,1.34807410638801,2.30599895247384,3.45265826102411
364,0.426735463176389,0.739170576076565,1.34298221252891,2.31279550183596,3.46968268016321
365,0.435177101127239,0.742794156398094,1.33587869025594,2.32777646473823,3.47905455517102
366,0.431946489406492,0.749984857918885,1.3493928242263,2.35064148710886,3.48788447614174
367,0.436947873446833,0.750799816941368,1.36576214806305,2.36993410604028,3.50572397089003
368,0.432852695843544,0.744582665609246,1.36958112614318,2.37654794527021,3.52463459629963
369,0.425761844670161,0.753704130605723,1.36382114775518,2.38338864425355,3.54025259274577
370,0.426447546407962,0.758264281015613,1.36946584273039,2.39968669069838,3.56786186708151
371,0.43152905994446,0.763983415096957,1.38746119236475,2.40588424202587,3.58988566277568
372,0.432508089157511,0.774572939887068,1.39025896495873,2.39877861542424,3.61551053661379
373,0.437134205640312,0.773320022228972,1.39251819871256,2.40855120614214,3.62139912656118
374,0.433613486816988,0.780724618285821,1.41102339806031,2.42657623947273,3.63843203369483
375,0.449801730700206,0.777661732308309,1.41540168380104,2.43054938191749,3.63297255542572
376,0.448874499253508,0.789939403195114,1.42946464621329,2.45833384294025,3.64134034022544
