time,force
59.63049024,2.85462575189394
59.64049024,3.33476677331679
59.65049024,3.9598724768399
59.66049024,4.36463562146571
59.67049024,4.69204702221233
59.68049024,4.96341899771932
59.69049024,5.06729082621329
59.70049024,5.39829453937018
59.71049024,5.82388229277485
59.72049024,6.21077862998893
59.73049024,6.20132756516599
59.74049024,6.23100736635324
59.75049024,5.86414585100446
59.76049024,5.70753404318129
59.77049024,5.21079758089312
59.78049024,5.00390844898622
59.79049024,4.79096292965975
59.80049024,4.53616472392012
59.81049024,4.2223774404675
59.82049024,4.16360943015255
59.83049024,3.87501163323882
59.84049024,4.00361198184346
59.85049024,4.03821639767093
59.86049024,4.25219980529591
59.87049024,4.22211453245323
59.88049024,4.15755026514857
59.89049024,4.04811348454069
59.90049024,3.86239052181309
59.91049024,3.67721539275152
59.92049024,3.30647462361852
59.93049024,2.9095095984481
59.94049024,2.47349260124818
59.95049024,2.28424896832253
59.96049024,1.96658482744313
59.97049024,1.741962674558
59.98049024,1.59393595550188
59.99049024,1.67267433034021
60.00049024,1.66582065201854
60.01049024,1.71813796512452
60.02049024,1.58976679462915
60.03049024,1.64269579982676
60.04049024,1.59472644426544
60.05049024,1.6815063087286
60.06049024,1.45964456673012
60.07049024,1.63824142928629
60.08049024,1.24090617722327
60.09049024,1.53313062346949
60.10049024,1.12220384814149
60.11049024,1.06915362862972
60.12049024,0.871496841725486
60.13049024,0.808511226743654
60.14049024,0.541104624138884
60.15049024,0.587108019323186
60.16049024,0.238797186947203
60.17049024,0.236247671558747
60.18049024,-0.0157271265907448
60.19049024,0.215643624182614
60.20049024,0.17467770149863
60.21049024,0.1723160619721
60.22049024,0.095199665631686
60.23049024,0.178961633325427
60.24049024,-0.0111935940554702
60.25049024,0.100245326309832
60.26049024,-0.194120682167537
60.27049024,-0.0522193108727391
60.28049024,-0.480810945036131
60.29049024,-0.349071740145263
60.30049024,-0.719456179269264
60.31049024,-0.687196291804283
60.32049024,-1.06227265596617
60.33049024,-1.01985154129481
60.34049024,-1.43800889059249
60.35049024,-1.40064838770377
60.36049024,-1.54474619289922
60.37049024,-1.48844332642335
60.38049024,-1.89785382762115
60.39049024,-1.69836766321135
60.40049024,-2.18078596472604
60.41049024,-2.16315548474553
60.42049024,-2.68236644282979
60.43049024,-2.7110659548827
60.44049024,-3.18149305635562
60.45049024,-3.40588552176434
60.46049024,-4.10594803366164
60.47049024,-4.07141313012406
60.48049024,-4.509461659766
60.49049024,-4.38743813113563
60.50049024,-4.82142315696455
60.51049024,-4.60421415746941
60.52049024,-4.83579476724637
60.53049024,-4.63600242403139
60.54049024,-4.92082880374079
60.55049024,-4.77756491339545
60.56049024,-4.99090415711045
60.57049024,-4.74084540840794
60.58049024,-4.99337005661308
60.59049024,-4.74813184277748
60.60049024,-5.03367341162047
60.61049024,-4.90658883935101
60.62049024,-5.14828429293768
60.63049024,-4.96161697409664
60.64049024,-5.17347825406856
60.65049024,-5.12104580864244
60.66049024,-5.48766762027289
60.67049024,-5.42048054731037
60.68049024,-5.5372829271573
60.69049024,-5.31636583346789
60.70049024,-5.31257413854634
60.71049024,-5.01181314627722
60.72049024,-4.93324041617565
60.73049024,-4.63067298861612
60.74049024,-4.46604554710031
60.75049024,-4.34852916397615
60.76049024,-4.10864020857965
60.77049024,-3.23179309595791
60.78049024,-2.68930281639179
60.79049024,-2.2301099639504
60.80049024,-1.78581427469614
60.81049024,-1.25114591777381
60.82049024,-0.77009390298722
60.83049024,-0.389929754759006
60.84049024,0.0540434017084899
60.85049024,0.270060261950001
60.86049024,0.758281715420853
60.87049024,1.17549529276877
60.88049024,1.5718931046518
60.89049024,2.11726261996174
60.90049024,2.47537414754937
60.91049024,3.04990568259156
60.92049024,3.72199969088428
60.93049024,3.84630204103903
60.94049024,4.36821647273816
60.95049024,4.58735944119471
60.96049024,4.9398248226142
60.97049024,4.99995096039033
60.98049024,5.29601082813014
60.99049024,5.32501195447272
61.00049024,6.0687355516578
61.01049024,6.35183769295939
61.02049024,6.63052393453492
61.03049024,6.39503961503596
61.04049024,6.24893059308785
61.05049024,5.92784199061708
61.06049024,5.79073563495988
61.07049024,5.41341396609899
61.08049024,5.36445837941998
61.09049024,4.9486453168771
61.10049024,4.88117474605777
61.11049024,4.7693889228078
61.12049024,4.54759936510361
61.13049024,4.52551530051756
61.14049024,4.42689066198708
61.15049024,4.48627164955111
61.16049024,4.36066416639511
61.17049024,4.40987022334955
61.18049024,4.29371784447763
61.19049024,4.10946411474154
61.20049024,3.99895681424115
61.21049024,3.47429561531277
61.22049024,3.17455636648898
61.23049024,2.90888777358599
61.24049024,2.62955195607799
61.25049024,2.35155607934175
61.26049024,2.14015945181175
61.27049024,2.09089581546861
61.28049024,1.82703982253479
61.29049024,1.69072085643126
61.30049024,1.59467425224112
61.31049024,1.555360804765
61.32049024,1.53961183637011
61.33049024,1.6635638592051
61.34049024,1.5841661179041
61.35049024,1.63442577710078
61.36049024,1.54998198700565
61.37049024,1.49100370834467
61.38049024,1.1515471181089
61.39049024,1.09162234971652
61.40049024,0.874307328896104
61.41049024,0.612979972441942
61.42049024,0.407817366583336
61.43049024,0.507733586965485
61.44049024,0.248006504451767
61.45049024,0.359788142508513
61.46049024,0.292783131749385
61.47049024,0.235727279065845
61.48049024,0.171470068107002
61.49049024,0.268088511130768
61.50049024,0.133820059286041
61.51049024,0.240555822802435
61.52049024,0.0791298540992378
61.53049024,0.149500245728677
61.54049024,-0.190211449992263
61.55049024,-0.0685562520558396
61.56049024,-0.346399929205891
61.57049024,-0.465477448233491
61.58049024,-0.796236509736225
61.59049024,-0.785751822555856
61.60049024,-1.21996447816116
61.61049024,-1.18919911132744
61.62049024,-1.53889675894988
61.63049024,-1.35733910879233
61.64049024,-1.9345786420551
61.65049024,-1.83955948675034
61.66049024,-2.39760900909534
61.67049024,-2.48552303618859
61.68049024,-2.89356120560783
61.69049024,-2.7126609576348
61.70049024,-3.2628246299561
61.71049024,-3.36453745813847
61.72049024,-4.13761288458465
61.73049024,-4.29468311803677
61.74049024,-4.77669095871255
61.75049024,-4.91463306792292
61.76049024,-5.23386355355551
61.77049024,-5.13797988964533
61.78049024,-5.54379697595561
61.79049024,-5.620756632644
61.80049024,-6.19954274190939
61.81049024,-6.01150769490267
61.82049024,-6.41315557808109
61.83049024,-6.02234228122819
61.84049024,-5.89878721898129
61.85049024,-5.63384745937331
61.86049024,-5.67024471065302
61.87049024,-5.37374281528932
61.88049024,-5.40688816262309
61.89049024,-5.24563496260561
61.90049024,-5.28887775016801
61.91049024,-5.04731169505359
61.92049024,-5.1114047845381
61.93049024,-4.91996882450629
61.94049024,-4.8388218678141
61.95049024,-4.62204978049901
61.96049024,-4.58456917733976
61.97049024,-4.20622778694387
61.98049024,-4.20097932997207
61.99049024,-4.10481315772288
62.00049024,-3.80281042593649
62.01049024,-2.84995252741609
62.02049024,-2.30699584600453
62.03049024,-1.64284704403745
62.04049024,-0.824076560492618
62.05049024,-0.00972658599609399
62.06049024,0.404941919184918
62.07049024,1.00336171322771
62.08049024,1.46145004605683
62.09049024,1.96188731386349
62.10049024,2.29517403985155
62.11049024,2.66846141101967
62.12049024,2.94545830251015
62.13049024,3.00035810292619
62.14049024,3.34097653092003
62.15049024,3.52826238225661
62.16049024,3.66392458636068
62.17049024,3.80665153628549
62.18049024,4.03574104565455
62.19049024,4.40293985826534
62.20049024,5.21956508950823
62.21049024,5.59960564098501
62.22049024,6.09466216616362
62.23049024,6.19877336016353
62.24049024,6.45159656706438
62.25049024,6.41796591172999
62.26049024,6.34948075396693
62.27049024,5.89129720864118
62.28049024,5.71902974696652
62.29049024,5.26609290179313
62.30049024,4.88795283049019
62.31049024,4.47350787274862
62.32049024,4.22311363724428
62.33049024,3.85595375189787
62.34049024,3.87138721910496
62.35049024,3.74198284466527
62.36049024,3.96556516600406
62.37049024,3.79723868592452
62.38049024,3.94249574254663
62.39049024,3.9015217280649
62.40049024,3.89025082998558
62.41049024,3.85142559625684
62.42049024,3.49930199780253
62.43049024,3.26926974100418
62.44049024,2.97365800316133
62.45049024,2.66307485839057
62.46049024,2.1524618997388
62.47049024,2.16821084496561
62.48049024,1.85125877554253
62.49049024,1.72340677742326
62.50049024,1.58729322882866
62.51049024,1.48584147877951
62.52049024,1.46838992457255
62.53049024,1.60060065919653
62.54049024,1.71198627565484
62.55049024,1.90344168457072
62.56049024,2.08169319875414
62.57049024,2.28625365072258
62.58049024,2.0499155482334
62.59049024,1.91656342321561
62.60049024,1.65939258077592
62.61049024,1.55499483445638
62.62049024,0.951126882623354
62.63049024,0.878551887882244
62.64049024,0.466218648991529
62.65049024,0.392465345235087
62.66049024,0.11931345271422
62.67049024,0.103013604081542
62.68049024,0.0396312158345478
62.69049024,0.254940679377063
62.70049024,-0.149609452610282
62.71049024,0.077311302655156
62.72049024,-0.0824233892062894
62.73049024,0.237551604689399
62.74049024,-0.261365653101031
62.75049024,0.0279019623217773
62.76049024,-0.330158628335858
62.77049024,-0.432227385234868
62.78049024,-0.770678436443356
62.79049024,-0.91118234156323
62.80049024,-1.52226739118843
62.81049024,-1.63304632517288
62.82049024,-1.96072770059791
62.83049024,-2.0826668746952
62.84049024,-2.74994574799802
62.85049024,-2.89454832324471
62.86049024,-3.47812875815892
62.87049024,-3.53230440994582
62.88049024,-3.77800795756205
62.89049024,-3.65006683688962
62.90049024,-4.00321727324354
62.91049024,-4.02069659360815
62.92049024,-4.46860691953756
62.93049024,-4.36201171289269
62.94049024,-4.63022712637832
62.95049024,-4.50769850486758
62.96049024,-4.80420225430749
62.97049024,-4.71693127326516
62.98049024,-5.01047248788958
62.99049024,-4.97381184517789
63.00049024,-5.23936704968756
63.01049024,-5.02455123003376
63.02049024,-5.37535190871048
63.03049024,-5.38066887823747
63.04049024,-5.87737444616875
63.05049024,-5.67125107805146
63.06049024,-5.91833244667328
63.07049024,-5.63277245622155
63.08049024,-5.82143046355811
63.09049024,-5.48972007185393
63.10049024,-5.47215620897774
63.11049024,-5.18560110043112
63.12049024,-5.20863217405629
63.13049024,-4.92812227680813
63.14049024,-4.9432177590315
63.15049024,-4.52945685116394
63.16049024,-4.57968774996942
63.17049024,-4.40740402073731
63.18049024,-4.61724648391772
63.19049024,-4.31729667323932
63.20049024,-4.12101149457195
63.21049024,-3.51265166964047
63.22049024,-3.36019366921605
63.23049024,-2.86280395448243
63.24049024,-2.76711025050352
63.25049024,-2.44567960189766
63.26049024,-2.22998143047101
63.27049024,-1.66753932873281
63.28049024,-1.05088227790298
63.29049024,-0.747558841086947
63.30049024,-0.216471843072018
63.31049024,0.279933639751177
63.32049024,0.864063126680737
63.33049024,1.54142014194077
63.34049024,2.16810474498877
63.35049024,2.48766341179184
63.36049024,3.08741306623358
63.37049024,3.53530376022092
63.38049024,3.73525300172975
63.39049024,3.90428654228429
63.40049024,4.04656458133968
63.41049024,4.07040621228856
63.42049024,4.24800863360919
63.43049024,4.21989229661289
63.44049024,4.37928992287505
63.45049024,4.53055446025941
63.46049024,5.40398703968695
63.47049024,5.66096223390485
63.48049024,6.01519333683155
63.49049024,6.07794268812775
63.50049024,6.0063516251518
63.51049024,6.17214807050145
63.52049024,6.08001987868935
63.53049024,5.86857210305542
63.54049024,5.59733129650999
63.55049024,5.27548450553565
63.56049024,4.97615246802044
63.57049024,4.74169860631769
63.58049024,4.28515483498903
63.59049024,4.01026472688836
63.60049024,4.08673299405364
63.61049024,3.89674203631728
63.62049024,4.01562753388788
63.63049024,3.94507224679349
63.64049024,4.09742310900327
63.65049024,4.21617683072248
63.66049024,4.28200814744336
63.67049024,4.30902385088862
63.68049024,4.17723267910034
63.69049024,3.97357698030354
63.70049024,3.72325321434889
63.71049024,3.4353126783265
63.72049024,3.19984449419209
63.73049024,2.98702967627692
63.74049024,2.68996915483207
63.75049024,2.3921378268797
63.76049024,2.36233817366667
63.77049024,2.11892827903904
63.78049024,1.89209381253442
63.79049024,1.85088858238044
63.80049024,1.77109470641726
63.81049024,1.87423288094916
63.82049024,1.9104810680823
63.83049024,1.91536916683135
63.84049024,1.86274771757996
63.85049024,1.97120267243789
63.86049024,1.72952956682166
63.87049024,1.79551285845484
63.88049024,1.64197209031425
63.89049024,1.61440825204572
63.90049024,1.38096398151893
63.91049024,1.27371015838542
63.92049024,1.00036252766384
63.93049024,0.871449612360325
63.94049024,0.561453458387047
63.95049024,0.568450698056041
63.96049024,0.263613684956312
63.97049024,0.304807309666487
63.98049024,0.272598850109487
63.99049024,0.301175706154794
64.00049024,0.0109204417476108
64.01049024,0.134897932729732
64.02049024,-0.256043511453538
64.03049024,-0.12317317403573
64.04049024,-0.419167883752462
64.05049024,-0.452757472714278
64.06049024,-0.751047217981613
64.07049024,-0.570204641265657
64.08049024,-1.11105309668656
64.09049024,-1.04807077144448
64.10049024,-1.58120569894778
64.11049024,-1.56212616379555
64.12049024,-1.91185104576644
64.13049024,-1.86043049553387
64.14049024,-2.4423429930528
64.15049024,-2.57955236565564
64.16049024,-3.0434689764536
64.17049024,-3.02231493014156
64.18049024,-3.48433013273067
64.19049024,-3.34232139196134
64.20049024,-3.69862085450519
64.21049024,-3.55821486831653
64.22049024,-4.27000582758604
64.23049024,-4.25566944700173
64.24049024,-4.59706036325189
64.25049024,-4.48970068165645
64.26049024,-4.82603486671836
64.27049024,-4.72007661010819
64.28049024,-5.08792022608413
64.29049024,-4.89433988860797
64.30049024,-5.21852587662244
64.31049024,-4.99605724370723
64.32049024,-5.32255672683792
64.33049024,-5.11384563733602
64.34049024,-5.69952308243183
64.35049024,-5.51951656721687
64.36049024,-6.01590197485973
64.37049024,-5.78281648799111
64.38049024,-6.130932113446
64.39049024,-5.72858968317139
64.40049024,-5.92676793982108
64.41049024,-5.66113212658643
64.42049024,-5.75831577491259
64.43049024,-5.48243931675632
64.44049024,-5.47165105390776
64.45049024,-5.04775799001482
64.46049024,-5.04470175578591
64.47049024,-4.72760313801427
64.48049024,-4.77781458668407
64.49049024,-4.42340309108632
64.50049024,-4.39238901215925
64.51049024,-4.08760357607014
64.52049024,-3.63620802539806
64.53049024,-2.82562738241239
64.54049024,-2.32584062598839
64.55049024,-1.73298004907704
64.56049024,-0.706622909962657
64.57049024,0.103879051662708
64.58049024,0.837939394291155
64.59049024,1.60494320590622
64.60049024,2.33076416969759
64.61049024,2.92666082840127
64.62049024,3.43668735457454
64.63049024,3.85336296278503
64.64049024,4.32325248191496
64.65049024,4.42653409996202
64.66049024,4.43193536935961
64.67049024,4.64441250188008
64.68049024,4.6500183156373
64.69049024,4.64005353355363
64.70049024,5.42551856150359
64.71049024,5.68283792155448
64.72049024,6.01870080912518
64.73049024,6.13013571156244
64.74049024,6.21187584416341
64.75049024,6.23163638369957
64.76049024,6.13610741902798
64.77049024,5.99689685364046
64.78049024,5.77645404465149
64.79049024,5.52299878523626
64.80049024,5.21681733227966
64.81049024,4.7103888887303
64.82049024,4.50459555422132
64.83049024,4.1257785362897
64.84049024,3.67499848012203
64.85049024,3.52407430578293
64.86049024,3.47554306807263
64.87049024,3.41762844088399
64.88049024,3.4486163863078
64.89049024,3.42451563203806
64.90049024,3.48379045966419
64.91049024,3.59063034990162
64.92049024,3.34602604447352
64.93049024,3.26958077762905
64.94049024,2.92488023197886
64.95049024,2.76645215631411
64.96049024,2.32829883857043
64.97049024,1.98642161437916
64.98049024,1.69067252522981
64.99049024,1.54759634274236
65.00049024,1.24036558930917
65.01049024,1.16419225833864
65.02049024,0.929107334301855
65.03049024,1.18418853208446
65.04049024,1.06179798656889
65.05049024,1.26864780936784
65.06049024,1.16452339020941
65.07049024,1.36100153392802
65.08049024,1.30504602565937
65.09049024,1.36129122112082
65.10049024,1.00967479659245
65.11049024,1.06902135448579
65.12049024,0.722219045804879
65.13049024,0.505175818113203
65.14049024,0.183790363199666
65.15049024,0.0877280789975925
65.16049024,-0.273104719888691
65.17049024,-0.296226144906209
65.18049024,-0.407441516312091
65.19049024,-0.116551319779053
65.20049024,-0.538600094043725
65.21049024,-0.450820676426385
65.22049024,-0.548889253168715
65.23049024,-0.272799345288935
65.24049024,-0.637885686691573
65.25049024,-0.415984634669543
65.26049024,-0.764466447914482
65.27049024,-0.89036612568512
65.28049024,-1.48401587991998
65.29049024,-1.42574588735489
65.30049024,-1.97199555938051
65.31049024,-1.93170026600127
65.32049024,-2.54861718769464
65.33049024,-2.89666289253388
65.34049024,-3.56157653119439
65.35049024,-3.7726728537212
65.36049024,-4.39584697424409
65.37049024,-4.46453459630955
65.38049024,-4.88786444463299
65.39049024,-4.62654822117941
65.40049024,-5.11251145411594
65.41049024,-4.84467071245938
65.42049024,-5.04771519226839
65.43049024,-4.81609046740055
65.44049024,-5.14668483456704
65.45049024,-4.8068442429629
65.46049024,-5.01448470761323
65.47049024,-4.68260896318281
65.48049024,-4.8676345820537
65.49049024,-4.65523205743588
65.50049024,-4.87798341840626
65.51049024,-4.63101206367461
65.52049024,-4.93235758142876
65.53049024,-4.70813120346763
65.54049024,-5.01683989970727
65.55049024,-4.70182515920444
65.56049024,-5.00345106534262
65.57049024,-4.75649873932309
65.58049024,-4.80759753111894
65.59049024,-4.73913955641621
65.60049024,-4.70486537300673
65.61049024,-4.33820513002826
65.62049024,-4.1847113250191
65.63049024,-3.68432249552663
65.64049024,-3.66278055588167
65.65049024,-3.25929376806326
65.66049024,-3.07345316355715
65.67049024,-2.56002168175916
65.68049024,-2.34908906219064
65.69049024,-1.80463166545049
65.70049024,-1.34534459686921
65.71049024,-0.817369447472665
65.72049024,-0.301624245874318
65.73049024,0.105875946528144
65.74049024,0.396234022949133
65.75049024,1.03644818122974
65.76049024,1.4761571297688
65.77049024,1.86183220602314
65.78049024,2.34347805547672
65.79049024,2.89220713168988
65.80049024,3.25907745082022
65.81049024,3.65005911610291
65.82049024,4.29730316274451
65.83049024,4.43676076014966
65.84049024,4.8606681378074
65.85049024,4.88937485492144
65.86049024,5.08738677917492
65.87049024,5.50492537722066
65.88049024,5.98697664197311
65.89049024,6.14760844045543
65.90049024,6.39004084497502
65.91049024,6.08699866328996
65.92049024,6.06354446276576
65.93049024,5.82087880260348
65.94049024,5.66375783412904
65.95049024,5.51333898917426
65.96049024,5.3932038754854
65.97049024,5.26020558208939
65.98049024,5.07089873422037
65.99049024,4.91530899864108
66.00049024,5.04714395813296
66.01049024,4.8956727579667
66.02049024,4.9303275158985
66.03049024,4.77054685805859
66.04049024,4.72645015448162
66.05049024,4.61439812966462
66.06049024,4.58068296462862
66.07049024,4.22326881041647
66.08049024,3.92272493910272
66.09049024,3.62502187884232
66.10049024,3.24129933142538
66.11049024,2.98371674008036
66.12049024,2.5235457382621
66.13049024,2.41615279274627
66.14049024,2.11698085872444
66.15049024,2.04129884736828
66.16049024,1.86160200558005
66.17049024,1.82047695033294
66.18049024,1.74439692322721
66.19049024,1.76789207394882
66.20049024,1.65414767545951
66.21049024,1.85890019602985
66.22049024,1.64612435163997
66.23049024,1.6118288674929
66.24049024,1.34700711736043
66.25049024,1.31851314190475
66.26049024,0.95893751463517
66.27049024,0.763994803976913
66.28049024,0.440601629084061
66.29049024,0.473072384401158
66.30049024,0.13715495725414
66.31049024,0.154571672891839
66.32049024,-0.241833183965068
66.33049024,-0.0703922918133855
66.34049024,-0.420803535695388
66.35049024,-0.395436425466575
66.36049024,-0.973888676831774
66.37049024,-0.715904537808886
66.38049024,-1.17605741656836
66.39049024,-1.17526485267806
66.40049024,-1.69721062161993
66.41049024,-1.70717397835204
66.42049024,-2.19482901159786
66.43049024,-2.35994183047896
66.44049024,-3.19837878314368
66.45049024,-3.56423403868625
66.46049024,-4.43978308984923
66.47049024,-4.46980927996036
66.48049024,-4.98814674153266
66.49049024,-4.882413308208
66.50049024,-5.45342613906312
66.51049024,-5.59017811379957
66.52049024,-6.17280098436997
66.53049024,-6.1985200012872
66.54049024,-6.54436777009135
66.55049024,-6.25567085351476
66.56049024,-6.48729198305498
66.57049024,-6.19086887783781
66.58049024,-6.44135906057205
66.59049024,-6.196950815214
66.60049024,-6.4909007998209
66.61049024,-6.3631668496999
66.62049024,-6.5507160501366
66.63049024,-6.47417261550905
66.64049024,-6.70938260129489
66.65049024,-6.50735514841581
66.66049024,-6.5824868298635
66.67049024,-6.39077718973935
66.68049024,-6.432637755265
66.69049024,-6.09431828353953
66.70049024,-6.00877616188887
66.71049024,-5.52922991452766
66.72049024,-5.40754873494631
66.73049024,-4.97241120273922
66.74049024,-4.89948885893269
66.75049024,-4.3443783392244
66.76049024,-4.36578148798138
66.77049024,-3.8723802404088
66.78049024,-3.11739298731857
66.79049024,-2.45034464272986
66.80049024,-1.48647718366436
66.81049024,-0.535118462320285
66.82049024,-0.161486952124122
66.83049024,0.581071179807657
66.84049024,1.33919638163039
66.85049024,1.96547920207028
66.86049024,2.45528357272762
66.87049024,2.81146219466173
66.88049024,3.30140207345378
66.89049024,3.54442386041168
66.90049024,4.01885177947876
66.91049024,4.19766658445551
66.92049024,4.70855050869952
66.93049024,4.88524528716267
66.94049024,5.24575488103018
66.95049024,5.37639304524913
66.96049024,5.92542610378544
66.97049024,6.71689400744929
66.98049024,7.25443955765333
66.99049024,7.48968493313859
67.00049024,7.60082949100303
67.01049024,7.19410115894458
67.02049024,7.12748461825292
67.03049024,6.85910874696836
67.04049024,6.57911578600707
67.05049024,6.15275517333666
67.06049024,5.48736811119292
67.07049024,5.05305947152499
67.08049024,4.83504720229311
67.09049024,4.40049745634816
67.10049024,4.12992072319552
67.11049024,4.24828836213792
67.12049024,4.10329597202506
67.13049024,4.28128981992558
67.14049024,4.26181551005479
67.15049024,4.22063755692954
67.16049024,4.17815276567364
67.17049024,4.14573212034145
67.18049024,4.06254360351564
67.19049024,3.81218445444402
67.20049024,3.37781184370006
67.21049024,2.99294867713305
67.22049024,2.67581304778902
67.23049024,2.20394959376817
67.24049024,1.89996549490959
67.25049024,1.68700951689849
67.26049024,1.39549627908439
67.27049024,1.44689900240503
67.28049024,1.2841653646379
67.29049024,1.52420574098073
67.30049024,1.30240241947562
67.31049024,1.35777618300248
67.32049024,1.24248371835883
67.33049024,1.42347943170945
67.34049024,1.23270677634004
67.35049024,1.15980911309461
67.36049024,1.03086774115246
67.37049024,1.13956752953467
67.38049024,0.850561510324735
67.39049024,0.768111345468261
67.40049024,0.265464150313826
67.41049024,0.340021729264844
67.42049024,-0.00246514545457588
67.43049024,-0.102207615403814
67.44049024,-0.315213654366355
67.45049024,-0.17338207630741
67.46049024,-0.290364504731197
67.47049024,-0.216445225616448
67.48049024,-0.45104298452633
67.49049024,-0.280010111878611
67.50049024,-0.498037076302805
67.51049024,-0.321215225016042
67.52049024,-0.672221478067427
67.53049024,-0.804679383935751
67.54049024,-1.01546188990494
67.55049024,-0.80829685570498
67.56049024,-1.30158622738678
67.57049024,-1.48090634136731
67.58049024,-1.8042090380484
67.59049024,-1.84057756283569
67.60049024,-2.23065775434136
67.61049024,-2.17485926644746
67.62049024,-2.72335419581881
67.63049024,-2.78977219604635
67.64049024,-3.31941448205948
67.65049024,-3.17433991899676
67.66049024,-3.35571490698737
67.67049024,-3.25249000959095
67.68049024,-3.75300541258551
67.69049024,-3.67926917429909
67.70049024,-3.99626594506563
67.71049024,-3.60085670375734
67.72049024,-3.97297161383642
67.73049024,-3.72954058938998
67.74049024,-4.20086013159146
67.75049024,-3.94882960399536
67.76049024,-4.50306379087202
67.77049024,-4.34048307386325
67.78049024,-4.8220080786385
67.79049024,-4.75839191937252
67.80049024,-5.19384180524555
67.81049024,-4.97243391204901
67.82049024,-5.3168384194481
67.83049024,-5.25054057381176
67.84049024,-5.40147620816755
67.85049024,-5.15552475932312
67.86049024,-5.34899269619833
67.87049024,-5.10684629671944
67.88049024,-5.31820059748939
67.89049024,-5.19025039630715
67.90049024,-5.30088694495795
67.91049024,-5.05194760040115
67.92049024,-5.28556302836741
67.93049024,-4.90523588817209
67.94049024,-5.10588397275094
67.95049024,-4.7311935944932
67.96049024,-4.74055061991771
67.97049024,-4.60429985939766
67.98049024,-4.61001520040201
67.99049024,-3.94267117327436
68.00049024,-3.4360733958658
68.01049024,-2.7680740581394
68.02049024,-2.64546802202945
68.03049024,-2.24132981338318
68.04049024,-1.53383089917489
68.05049024,-0.693093690596144
68.06049024,-0.127897594704711
68.07049024,0.550473076508073
68.08049024,1.27001771143326
68.09049024,1.91548600100865
68.10049024,2.55717092454523
68.11049024,2.98579543598836
68.12049024,3.55324679169633
68.13049024,3.9315015731996
68.14049024,4.29068823646292
68.15049024,4.38985925897817
68.16049024,4.54219991179334
68.17049024,4.49320282664587
68.18049024,4.66531666480012
68.19049024,4.5028832009874
68.20049024,5.03439801770942
68.21049024,5.58574177877692
68.22049024,6.25425756684905
68.23049024,6.4135668061824
68.24049024,6.59313299557061
68.25049024,6.55139986315599
68.26049024,6.81506914876604
68.27049024,6.77101852707575
68.28049024,6.42517052103341
68.29049024,6.35493494321964
68.30049024,5.95051046958761
68.31049024,5.57714434248623
68.32049024,5.23318287683866
68.33049024,4.7561192132405
68.34049024,4.44119629677902
68.35049024,4.17056784943532
68.36049024,3.99832717341735
68.37049024,4.00759923217992
68.38049024,3.94365935985461
68.39049024,3.90565227910985
68.40049024,3.83556284122515
68.41049024,3.7715767756458
68.42049024,3.88551844135144
68.43049024,3.6767216886649
68.44049024,3.37797378848238
68.45049024,3.25227134083886
68.46049024,2.85951422832267
68.47049024,2.6325914136255
68.48049024,2.24238274504739
68.49049024,2.04890662121268
68.50049024,1.76160891193966
68.51049024,1.57460686462971
68.52049024,1.20610840671032
68.53049024,1.05570436376275
68.54049024,0.901010424690989
68.55049024,0.772953969805706
68.56049024,0.635647149073903
68.57049024,0.941518998190295
68.58049024,0.757772031749027
68.59049024,0.976772397470192
68.60049024,0.689768647055453
68.61049024,0.762555326995616
68.62049024,0.615485136821093
68.63049024,0.651309819228094
68.64049024,0.103303947242367
68.65049024,0.310762305130931
68.66049024,-0.112936943517497
68.67049024,-0.160608481962866
68.68049024,-0.329168059592237
68.69049024,-0.384221981996528
68.70049024,-0.669933388504722
68.71049024,-0.471910210271986
68.72049024,-0.841118121475293
68.73049024,-0.70633383819865
68.74049024,-0.961102596826513
68.75049024,-0.704240101926387
68.76049024,-0.935097961981875
68.77049024,-0.837977412244554
68.78049024,-1.09309924792975
68.79049024,-0.938046646651546
68.80049024,-1.23882115749786
68.81049024,-1.14002151969302
68.82049024,-1.61912089001293
68.83049024,-1.51665206309945
68.84049024,-1.90991520050349
68.85049024,-1.74688003941058
68.86049024,-2.34503166665893
68.87049024,-2.25864462199075
68.88049024,-2.85787487635365
68.89049024,-2.89624753090494
68.90049024,-3.4179865541052
68.91049024,-3.40903344012642
68.92049024,-3.83298144930096
68.93049024,-3.72589557754796
68.94049024,-4.17706072589361
68.95049024,-3.97583013958498
68.96049024,-4.29108282813711
68.97049024,-4.11173864310464
68.98049024,-4.39949545085768
68.99049024,-4.21620971572026
69.00049024,-4.66627812655955
69.01049024,-4.41436731854105
69.02049024,-4.76413315816877
69.03049024,-4.50551215479199
69.04049024,-4.82066972736189
69.05049024,-4.65052703527081
69.06049024,-5.01911458863914
69.07049024,-4.7513603907672
69.08049024,-5.07280421689522
69.09049024,-4.89144933836954
69.10049024,-5.03439064829878
69.11049024,-4.78172022249828
69.12049024,-5.04072933590647
69.13049024,-4.8561057304429
69.14049024,-5.09518916807935
69.15049024,-4.89162479055502
69.16049024,-4.83920750613405
69.17049024,-4.73185980640429
69.18049024,-4.82286456015638
69.19049024,-4.52147498693648
69.20049024,-4.55385724632207
69.21049024,-4.37851851425692
69.22049024,-4.1668149596971
69.23049024,-3.31641335081664
69.24049024,-2.83176100566011
69.25049024,-2.6185813978144
69.26049024,-2.39148290761956
69.27049024,-1.6706241200561
69.28049024,-0.936611660268902
