time,force,filtered,perturbation
23.623056512,3.26441209091026,3.19831476793042,NaN
23.624056512,3.26179090527275,3.20461632201791,NaN
23.625056512,3.30803476995953,3.20840189849102,NaN
23.626056512,3.15958698998028,3.20932926875135,NaN
23.627056512,3.04146104774971,3.20765799167391,NaN
23.628056512,3.10051832119923,3.20449615076832,NaN
23.629056512,2.97286918907295,3.19831008473352,NaN
23.630056512,2.89001530488077,3.18968957989843,NaN
23.631056512,2.76103496804811,3.17863211080742,NaN
23.632056512,2.84764266592303,3.16593978681648,NaN
23.633056512,2.82540289308554,3.15030750607132,NaN
23.634056512,2.7705425478532,3.13225845773488,NaN
23.635056512,2.6783932261122,3.1117544220816,NaN
23.636056512,2.66220231720019,3.08926890833953,NaN
23.637056512,2.54586690121871,3.06407366227387,NaN
23.638056512,2.5108369021456,3.03673872522231,NaN
23.639056512,2.48482691380497,3.00731610384632,NaN
23.640056512,2.49351104532163,2.97564395793397,NaN
23.641056512,2.45730818302059,2.94175412330073,NaN
23.642056512,2.42243919175158,2.90574626521317,NaN
23.643056512,2.35267712605057,2.86757491552632,NaN
23.644056512,2.38948566923803,2.8279268104371,NaN
23.645056512,2.39230041258184,2.78596033301908,NaN
23.646056512,2.38405167098496,2.74226365954192,NaN
23.647056512,2.2607891717978,2.69613247538164,NaN
23.648056512,2.22287446593102,2.64857629449219,NaN
23.649056512,2.19663157523559,2.59937959980648,NaN
23.650056512,2.22249446836598,2.54863228497301,NaN
23.651056512,2.16029068150859,2.49631749089049,NaN
23.652056512,2.11717642469291,2.44211560876363,NaN
23.653056512,2.06761412617129,2.38656839393027,NaN
23.654056512,2.03720012928316,2.32944467183708,NaN
23.655056512,1.98706375539809,2.2713249693352,NaN
23.656056512,1.89852135239254,2.21171806070058,NaN
23.657056512,1.91747078795364,2.1514809243505,NaN
23.658056512,1.87132033496909,2.0898665257582,NaN
23.659056512,1.85018869497994,2.02736667142984,NaN
23.660056512,1.78129747570397,1.96380940212609,NaN
23.661056512,1.81966009848828,1.89993287890838,NaN
23.662056512,1.72281147447519,1.8348510834236,NaN
23.663056512,1.69760582324205,1.76938838972427,NaN
23.664056512,1.61496691579622,1.70327285821006,NaN
23.665056512,1.61904667694618,1.6372714960627,NaN
23.666056512,1.58407613061084,1.57023629658912,NaN
23.667056512,1.62629998677568,1.50343582033872,NaN
23.668056512,1.52330516547936,1.43605300500309,NaN
23.669056512,1.47906404668326,1.36870044357804,NaN
23.670056512,1.47788830551655,1.30163175072853,NaN
23.671056512,1.3828428206217,1.23417121956033,NaN
23.672056512,1.2670278457583,1.16697802475981,NaN
23.673056512,1.1961070476714,1.0999235720544,NaN
23.674056512,1.04673985279099,1.0331118595922,NaN
23.675056512,0.986981631411491,0.966876231524591,NaN
23.676056512,0.88276735730082,0.901230457398795,NaN
23.677056512,0.86636996405978,0.836437065819127,NaN
23.678056512,0.724116783702594,0.771765792766035,NaN
23.679056512,0.690401950651314,0.708353468690221,NaN
23.680056512,0.620753757174219,0.645674000700962,NaN
23.681056512,0.583608958594351,0.58391894669464,NaN
23.682056512,0.60846001281335,0.523533978477768,NaN
23.683056512,0.561537784970217,0.463819990342989,NaN
23.684056512,0.496473773193246,0.40531503718791,NaN
23.685056512,0.488659208991649,0.348148913340122,NaN
23.686056512,0.380371826099293,0.291939679535346,NaN
23.687056512,0.319324391974697,0.23702028871242,NaN
23.688056512,0.354008662374077,0.184158393437474,NaN
23.689056512,0.352846860696202,0.132571083070205,NaN
23.690056512,0.358464632505278,0.0822327031728471,NaN
23.691056512,0.31131022245901,0.0334074548892901,NaN
23.692056512,0.281407455698305,-0.0137706724200804,NaN
23.693056512,0.125244277592994,-0.0596841297877796,NaN
