time,force,filtered
146.70249024,3.37144898915892,3.19248993858468
146.70349024,3.39245695131206,3.18419677644834
146.70449024,3.35744848540834,3.17381280765596
146.70549024,3.30687893257359,3.16090694299348
146.70649024,3.3144803256209,3.14618489012425
146.70749024,3.26951342899201,3.12894980121949
146.70849024,3.26587532127943,3.10985743475969
146.70949024,3.22643832027848,3.08854356107297
146.71049024,3.19396312240943,3.06514112531611
146.71149024,3.19930245048392,3.0396871429406
146.71249024,3.14039499041917,3.01210333768749
146.71349024,3.08244033603838,2.98225108429897
146.71449024,3.03780534389329,2.95036307032908
146.71549024,2.96839373418914,2.91657416927042
146.71649024,2.87250576024551,2.88069542125627
146.71749024,2.87194385094269,2.84305860759691
146.71849024,2.86613200757182,2.80351626986254
146.71949024,2.82250129179216,2.76193952748078
146.72049024,2.77980026169195,2.71845902024258
146.72149024,2.72109746386135,2.67334040026889
146.72249024,2.61849125677881,2.62620250115328
146.72349024,2.56882240574986,2.57777504149587
146.72449024,2.50940564726736,2.52738397626122
146.72549024,2.48037171384065,2.47555413738912
146.72649024,2.40735826244028,2.42183656529168
146.72749024,2.34602911183572,2.36638210642517
146.72849024,2.22000830194434,2.30955838249488
146.72949024,2.15784604958618,2.25184887610747
146.73049024,2.12298538747607,2.19287175026806
146.73149024,2.11789672930642,2.13244814212308
146.73249024,2.08617764239496,2.07110340938743
146.73349024,1.95946773826731,2.00815345514998
146.73449024,1.96536070221607,1.94457503091157
146.73549024,1.86191328690677,1.87968959943033
146.73649024,1.6950669402429,1.8138353510035
146.73749024,1.60471429513786,1.7475610857853
146.73849024,1.56742963327089,1.68065037279599
146.73949024,1.49066456005884,1.61306169777429
146.74049024,1.45123719996716,1.54506351714183
146.74149024,1.36066280477552,1.47648184220457
146.74249024,1.3246186178463,1.40778345304987
146.74349024,1.22507469727223,1.33859099563432
146.74449024,1.16823644743596,1.26915992902854
146.74549024,1.14097681603977,1.19975716776416
146.74649024,1.11542605888395,1.13038310624988
146.74749024,1.0871295638609,1.06112070973636
146.74849024,0.958618795814516,0.99149811958565
146.74949024,0.90756945691125,0.922606635965664
146.75049024,0.861675759608643,0.853981251809667
146.75149024,0.73062041072584,0.785207897337084
146.75249024,0.694828906271308,0.717459811827217
146.75349024,0.6369096979292,0.650243660618487
146.75449024,0.561146053163545,0.583420704485767
146.75549024,0.531528064645455,0.517752711994123
146.75649024,0.37810466142015,0.452572293807897
146.75749024,0.255360745059966,0.388115772213922
146.75849024,0.259426472437702,0.325181793933223
146.75949024,0.230498832165701,0.263229964096456
146.76049024,0.167038971987773,0.202220108083776
146.76149024,0.0463810393193187,0.142103185104359
146.76249024,-0.0181230351102037,0.0837340441726843
146.76349024,0.0189142410242817,0.0270327857007767
146.76449024,-0.0575434336966532,-0.0287559880030741
146.76549024,-0.0765648648843635,-0.0827159116616063
146.76649024,-0.118809614441953,-0.13547134323379
146.76749024,-0.129103565242619,-0.186277574328256
146.76849024,-0.203687365432917,-0.235812140945954
146.76949024,-0.225007873778843,-0.283292550584299
146.77049024,-0.407207359289613,-0.329450278146504
146.77149024,-0.391300252076971,-0.373319791402437
146.77249024,-0.400025392810196,-0.415396428066111
146.77349024,-0.407098218902573,-0.455581222875211
146.77449024,-0.451458933408953,-0.49381357771774
146.77549024,-0.523471310879856,-0.530321740995773
146.77649024,-0.6610852939751,-0.564856361083892
146.77749024,-0.615585849013343,-0.596583486973142
146.77849024,-0.711687615998586,-0.626755094334271
146.77949024,-0.693968706675621,-0.65449541275639
146.78049024,-0.73025404062568,-0.680341355282345
146.78149024,-0.690667965252829,-0.703562358426647
146.78249024,-0.73621434855807,-0.724895090670325
146.78349024,-0.744638882765265,-0.743825518596084
146.78449024,-0.757501250695539,-0.760432760676407
146.78549024,-0.66424138788125,-0.774775713813534
146.78649024,-0.693545971701111,-0.787395944755582
146.78749024,-0.628646548056929,-0.797480636897076
146.78849024,-0.66746230790883,-0.805357109817772
146.78949024,-0.700566351850721,-0.810673840722965
146.79049024,-0.703263265924779,-0.813756998454969
146.79149024,-0.779738296155743,-0.815029940641197
146.79249024,-0.823783324826042,-0.814221383917236
146.79349024,-0.79476890059477,-0.811214588051941
146.79449024,-0.789055841480957,-0.806034474827333
146.79549024,-0.774113703286684,-0.798325972201875
146.79649024,-0.859098825513708,-0.788988765982903
146.79749024,-0.852845374760197,-0.777158281990891
146.79849024,-0.828166261236865,-0.763340593893514
146.79949024,-0.871768011887863,-0.747463511875601
146.80049024,-0.764540189889276,-0.729718318461118
146.80149024,-0.723567421651505,-0.709925270145575
146.80249024,-0.645159259491568,-0.68833551920001
146.80349024,-0.683505858755875,-0.665219612430959
146.80449024,-0.678756557212926,-0.640156774284537
146.80549024,-0.592242524982859,-0.613045914220054
146.80649024,-0.530347743353189,-0.584622623124214
146.80749024,-0.4851470095457,-0.554737825870925
146.80849024,-0.482598308888823,-0.523025494237197
146.80949024,-0.429782938041212,-0.490141892811782
146.81049024,-0.459830690929543,-0.455966293388181
146.81149024,-0.473586317171021,-0.420392483389592
146.81249024,-0.45573295683935,-0.383426354062193
146.81349024,-0.317834397504256,-0.34497048163398
146.81449024,-0.329143450459308,-0.305892534560928
146.81549024,-0.29136233519351,-0.265766280232661
146.81649024,-0.255574535841022,-0.224216130851171
146.81749024,-0.237857867631225,-0.181921970268794
146.81849024,-0.166906666494431,-0.138964853128032
146.81949024,-0.120543795253348,-0.0951997992638162
146.82049024,0.00377780252104332,-0.0507310417422568
146.82149024,-0.00494467463772907,-0.00601774641206656
146.82249024,0.0374911184299029,0.0392991087106143
146.82349024,0.0878465463465365,0.0850457915689594
146.82449024,0.136569058910101,0.130968121322786
146.82549024,0.132580765462549,0.177007857449736
146.82649024,0.203714045770449,0.223474078966464
146.82749024,0.326382683737944,0.270141177320049
146.82849024,0.315002851588025,0.316429605637199
146.82949024,0.416078755352831,0.362799797208602
146.83049024,0.404355514475841,0.408589493986176
146.83149024,0.484525023376161,0.454628363930055
146.83249024,0.518722419376169,0.500036575348202
146.83349024,0.574402594074782,0.54519236086704
146.83449024,0.713835466163017,0.590041345860484
146.83549024,0.705506881358587,0.633771484959885
146.83649024,0.714741118691835,0.676837295329259
146.83749024,0.760308718737142,0.719298900819499
146.83849024,0.827089115120754,0.760809642038303
146.83949024,0.779567771781535,0.801319413615646
146.84049024,0.884399140488182,0.841410826928658
146.84149024,0.897362587930778,0.880201846791404
146.84249024,0.898978061572309,0.917659471752595
146.84349024,0.921966803057987,0.953862457778347
146.84449024,0.94887624093175,0.988815858762658
146.84549024,1.01677046905805,1.02283763154743
146.84649024,1.06081985009481,1.05548229036873
146.84749024,1.10204235709738,1.08680591918087
146.84849024,1.11800873218245,1.11655645643579
146.84949024,1.13475445778137,1.14451037441951
146.85049024,1.15567935053699,1.1712387619565
146.85149024,1.14912369766755,1.19589384659623
146.85249024,1.22860718568132,1.2196243073048
146.85349024,1.27553341678484,1.24131820086178
146.85449024,1.32906652314346,1.26140299571773
146.85549024,1.28631732301614,1.27901232860108
146.85649024,1.18339929533846,1.29473534219077
146.85749024,1.28410097050526,1.3092883560199
146.85849024,1.21575549450481,1.32142891033249
146.85949024,1.26058874042218,1.33198464261526
146.86049024,1.29433936722167,1.34048728319473
146.86149024,1.32392414035377,1.34706554118499
146.86249024,1.3466572065854,1.35167091004933
146.86349024,1.36983613895561,1.35421551602782
146.86449024,1.26403218157391,1.35425391003395
146.86549024,1.25051917705337,1.35236453475469
146.86649024,1.29163184758809,1.34886594416539
146.86749024,1.42902181027881,1.34354116634839
146.86849024,1.43653015596799,1.3359772737671
146.86949024,1.33491701585625,1.32562185506375
146.87049024,1.24920854528963,1.3133981086378
146.87149024,1.2148601120912,1.29905555930203
146.87249024,1.21262678649375,1.28312380667986
146.87349024,1.26288725226541,1.26524912145481
146.87449024,1.19256953983163,1.24476479090184
146.87549024,1.17781627535643,1.22255947096943
146.87649024,1.13260437377054,1.1982690578491
146.87749024,1.112650531181,1.17194100943213
146.87849024,1.12026108177402,1.14385800857396
146.87949024,1.08084914158134,1.11364743586518
146.88049024,1.05056358907341,1.08149064267011
146.88149024,1.06611198677287,1.04754487165047
146.88249024,1.02361076546413,1.01169505776896
146.88349024,1.05022364765341,0.974258450232845
146.88449024,1.00191491392657,0.934636775296313
146.88549024,0.946449020066667,0.893314392724405
146.88649024,0.988929507774103,0.850835302534837
146.88749024,0.972182038870631,0.806377711928565
146.88849024,0.918561386335688,0.760371974963515
146.88949024,0.748527659444389,0.712204467908545
146.89049024,0.691127045394512,0.662895841191677
146.89149024,0.595412295116953,0.611937315198473
146.89249024,0.49373326445548,0.559551693124166
146.89349024,0.42885371108825,0.505828471783326
146.89449024,0.344197369536097,0.451053031839235
146.89549024,0.302288915315008,0.394978638721817
146.89649024,0.295988901539974,0.337632427249298
146.89749024,0.0356505974666059,0.278297444404734
146.89849024,0.0421932280089836,0.218832271116729
146.89949024,-0.0108997925007719,0.158168191468921
146.90049024,0.0426272438595638,0.096694617856019
146.90149024,0.0181941306032622,0.0339657841113117
146.90249024,-0.0371715188077009,-0.0296932986457286
146.90349024,-0.201266158391022,-0.0944888587399984
146.90449024,-0.237736847409542,-0.159770073958828
146.90549024,-0.308037692438998,-0.225863251877619
146.90649024,-0.290891200248709,-0.292144724869316
146.90749024,-0.342307909469196,-0.359254544883978
146.90849024,-0.443786983624701,-0.427031802594165
146.90949024,-0.569579100050205,-0.495493256201562
146.91049024,-0.673290737471531,-0.564191333675476
146.91149024,-0.790541429372459,-0.633363547116038
146.91249024,-0.863122281968922,-0.702504339859584
146.91349024,-0.971664218442505,-0.771995847764965
146.91449024,-1.04085611692396,-0.841635857729209
146.91549024,-1.12365456561251,-0.911562058946851
146.91649024,-1.29686889493084,-0.981835929002844
146.91749024,-1.40982002128808,-1.05202246614348
146.91849024,-1.39858738001258,-1.12161981981242
146.91949024,-1.49249198176642,-1.191576451847
146.92049024,-1.52813559446686,-1.26132524189145
146.92149024,-1.52302045983557,-1.33056201084259
146.92249024,-1.53199541409653,-1.39995871995485
146.92349024,-1.55933260274025,-1.46916918340957
146.92449024,-1.62944618610153,-1.53794873104209
146.92549024,-1.60344618733122,-1.60600540761517
146.92649024,-1.62036450745466,-1.6737984318851
146.92749024,-1.61519309527371,-1.74090227389301
146.92849024,-1.64500433011131,-1.80777257331414
146.92949024,-1.7120881537102,-1.87409139829105
146.93049024,-1.86324846176654,-1.94021869172997
146.93149024,-1.9056056266489,-2.00515377412846
146.93249024,-1.97312274789192,-2.06954954158945
146.93349024,-1.97853278296617,-2.13280598359402
146.93449024,-2.03011709089427,-2.19554436156245
146.93549024,-2.04029934443342,-2.25730737410108
146.93649024,-2.17461029847682,-2.31889377386253
146.93749024,-2.24784629747166,-2.37936341266803
146.93849024,-2.30328534240322,-2.43891428204555
146.93949024,-2.2466174574824,-2.49680002400048
146.94049024,-2.29220701946079,-2.55439089993133
146.94149024,-2.30716096834815,-2.61076932128867
146.94249024,-2.33109522807764,-2.66635206467941
146.94349024,-2.42867768997495,-2.72088970445656
146.94449024,-2.48686608356655,-2.7745574839518
146.94549024,-2.65991522751992,-2.82731558139225
146.94649024,-2.59065220084158,-2.87819714589888
146.94749024,-2.67222969022428,-2.92852654673193
146.94849024,-2.72309116627081,-2.97750659400469
146.94949024,-2.77717493154778,-3.02582662784847
146.95049024,-2.91344704781927,-3.07294610580406
146.95149024,-2.95939694685003,-3.11856306333014
146.95249024,-2.97978931598283,-3.16273538077896
146.95349024,-3.03784213059914,-3.20596723527034
146.95449024,-3.15783957119442,-3.24836675449465
146.95549024,-3.23385790378831,-3.2893608781186
146.95649024,-3.41802873670461,-3.32968533498684
146.95749024,-3.54299435525184,-3.3683079039213
146.95849024,-3.50795887963704,-3.40523432362874
146.95949024,-3.61524256645611,-3.44153037733668
146.96049024,-3.55735919871483,-3.47598899574073
146.96149024,-3.56265075382217,-3.50952133870127
146.96249024,-3.61563837194241,-3.54215428015878
146.96349024,-3.61927381097065,-3.57336870524759
146.96449024,-3.80590313673427,-3.60391504942365
146.96549024,-3.86317718411131,-3.63298827776201
146.96649024,-3.84384517781845,-3.66064929102205
146.96749024,-3.77657195854602,-3.6867842880632
146.96849024,-3.83497170945531,-3.71227989362148
146.96949024,-3.87688219912101,-3.73657573058658
146.97049024,-4.02457996778461,-3.76014017661033
146.97149024,-4.02849005985531,-3.78249302013515
146.97249024,-4.06183327797739,-3.80357264332644
146.97349024,-4.07871763643653,-3.82312724493958
146.97449024,-4.13012657618897,-3.84214838578174
146.97549024,-4.17983930421234,-3.85988255259178
146.97649024,-4.26310099493994,-3.8769978381378
146.97749024,-4.2738622791262,-3.89265235323525
146.97849024,-4.26762043565585,-3.90742275883525
146.97949024,-4.2257860711967,-3.92087807789197
146.98049024,-4.17003550847667,-3.93350133038574
146.98149024,-4.13214111780823,-3.9452938971831
146.98249024,-4.13441037523377,-3.95620292327066
146.98349024,-4.16440812705436,-3.96657020641056
146.98449024,-4.20476797734547,-3.97604660641136
146.98549024,-4.17268157548432,-3.98412954827485
146.98649024,-4.05078312798566,-3.99126333994213
146.98749024,-4.07573440060633,-3.9978387080087
146.98849024,-4.10859330150838,-4.00385030632813
146.98949024,-4.14677245623158,-4.00922316095658
146.99049024,-4.14028135467342,-4.01351511828795
146.99149024,-4.12598620114273,-4.01718152700865
146.99249024,-4.11528525697337,-4.02023177584025
146.99349024,-4.11138096294171,-4.02246306513601
146.99449024,-4.13377397682648,-4.02409300183845
146.99549024,-4.08123248868099,-4.02489331849569
146.99649024,-4.17052936567798,-4.02571753242704
146.99749024,-4.1661472365319,-4.02571595082221
146.99849024,-4.14744189707161,-4.02495985347155
146.99949024,-4.1359551938606,-4.02384141881431
147.00049024,-4.03619407404199,-4.02188559220084
147.00149024,-4.02915493381578,-4.02004652002594
147.00249024,-3.97493861761558,-4.01735691982238
147.00349024,-3.98164833769256,-4.01452393352144
147.00449024,-3.98716099693343,-4.01151403297885
147.00549024,-3.91013630162415,-4.00754153655078
147.00649024,-3.81309989854971,-4.00345923617076
147.00749024,-3.76892037122214,-3.99924763610345
147.00849024,-3.80005524140876,-3.99494966952988
147.00949024,-3.78931898166355,-3.9900973446134
147.01049024,-3.9048800192907,-3.98582621364038
147.01149024,-3.87636480389082,-3.98064621251552
147.01249024,-3.79947930057181,-3.9749118020118
147.01349024,-3.80528751779028,-3.96933833637815
147.01449024,-3.80341203703079,-3.96385083569606
147.01549024,-3.80711602515123,-3.95818854874696
147.01649024,-3.80087490910394,-3.95233520985443
147.01749024,-3.84040023260015,-3.94642993911104
147.01849024,-3.78872927193048,-3.94042360823376
147.01949024,-3.7558197318539,-3.93426540069513
147.02049024,-3.68193662470523,-3.92806602905764
147.02149024,-3.67045855459267,-3.92224979249226
147.02249024,-3.63121514389534,-3.9163393685178
147.02349024,-3.67199439390837,-3.91046411716456
147.02449024,-3.69494683540885,-3.90497133810444
147.02549024,-3.69154584265367,-3.89961685433686
147.02649024,-3.61632059599326,-3.89405364943852
147.02749024,-3.56360517480811,-3.88874988000658
147.02849024,-3.64430439792335,-3.88389584255016
147.02949024,-3.73287666538871,-3.87944536489555
147.03049024,-3.74756840351924,-3.87507597050887
147.03149024,-3.91277280616641,-3.87134519251738
147.03249024,-3.80933701267863,-3.86685976091158
147.03349024,-3.96514199650714,-3.86353543030466
147.03449024,-3.8934314994517,-3.85965492760634
147.03549024,-3.95007292883649,-3.85654218331858
147.03649024,-4.00453780634084,-3.8538785357127
147.03749024,-4.04815413495875,-3.85160218874535
147.03849024,-4.11241213870413,-3.84988925817071
147.03949024,-4.01294804957695,-3.84787257555399
147.04049024,-3.96041944607106,-3.84632551156419
147.04149024,-3.92903206840031,-3.84524619655089
147.04249024,-3.93381862938489,-3.84490328847181
147.04349024,-3.92335172562591,-3.84500104132021
147.04449024,-3.92181052246212,-3.84568469029285
147.04549024,-3.9014201224628,-3.84651092295948
147.04649024,-3.81014066810552,-3.84756503017426
147.04749024,-3.76837154487668,-3.84927013465709
147.04849024,-3.88034441320769,-3.8523656463395
147.04949024,-3.78599284355578,-3.85523557320246
147.05049024,-3.88839156497793,-3.85910759767876
147.05149024,-3.89111327682814,-3.86330881004531
147.05249024,-3.88526389775321,-3.86784088315039
147.05349024,-3.8999379521643,-3.87291106929293
147.05449024,-3.82541773086445,-3.8786880442774
147.05549024,-3.87630669185746,-3.88531329639591
147.05649024,-3.96000467603384,-3.89281089079074
147.05749024,-4.07722994645319,-3.90094083989519
147.05849024,-4.04039715187828,-3.90917373192209
147.05949024,-3.97208261774882,-3.91773680023334
147.06049024,-3.90124834121181,-3.92709024304683
147.06149024,-3.89347880023946,-3.93743597317289
147.06249024,-3.97854333415413,-3.94865490394691
147.06349024,-3.92585931456006,-3.95989440666187
147.06449024,-3.96849612497273,-3.97205075139638
147.06549024,-4.01277115465102,-3.98496482720248
147.06649024,-3.9449686097969,-3.99823864295153
147.06749024,-3.94233592846185,-4.01237579685891
147.06849024,-4.05160884277597,-4.02738146794801
147.06949024,-4.10217669320322,-4.04279524170323
147.07049024,-4.16077733656397,-4.05916771101641
147.07149024,-4.24902068232167,-4.07613164482123
147.07249024,-4.34257763991028,-4.09374540522147
147.07349024,-4.32231489858256,-4.11141917871775
147.07449024,-4.43448792569743,-4.13044835312707
147.07549024,-4.45527463804869,-4.14985393092978
147.07649024,-4.48539517686295,-4.16974777103703
147.07749024,-4.57427514715003,-4.19066948000463
147.07849024,-4.51804671474361,-4.21170743049202
147.07949024,-4.50011187244465,-4.23333635016514
147.08049024,-4.55561657009246,-4.25563451910301
147.08149024,-4.43624215624334,-4.27851736409399
147.08249024,-4.48365640400729,-4.30223284112026
147.08349024,-4.45346571985143,-4.32641640450328
147.08449024,-4.46259988451436,-4.35124586905804
147.08549024,-4.52093016343935,-4.37665517196157
147.08649024,-4.5485947342132,-4.40252398442092
147.08749024,-4.47044022338322,-4.4285770031338
147.08849024,-4.56821851743355,-4.4557918906376
147.08949024,-4.61049359846336,-4.48348866231624
147.09049024,-4.61552156553612,-4.51138375651652
147.09149024,-4.7381079736669,-4.54016223582942
147.09249024,-4.78505904817221,-4.56919812250613
147.09349024,-4.7195514027173,-4.59816781490752
147.09449024,-4.69335994413288,-4.62797438904486
147.09549024,-4.80382561513774,-4.6585536601862
147.09649024,-4.90528834607497,-4.68931496339383
147.09749024,-4.95648396541902,-4.7203032964189
147.09849024,-4.9251918949791,-4.75167427000176
147.09949024,-4.93305294453003,-4.78347418438221
147.10049024,-4.89358811835773,-4.81527699642655
147.10149024,-4.96331982161475,-4.8477233443768
147.10249024,-4.90327955487795,-4.88028854039727
147.10349024,-4.96724897799148,-4.91339507433703
147.10449024,-4.93771311504406,-4.94627207590676
147.10549024,-4.98960517451949,-4.97966241606104
147.10649024,-4.95052355847446,-5.01295654688661
147.10749024,-4.93032580663449,-5.04656839744964
147.10849024,-4.93157208459834,-5.08026491379937
147.10949024,-5.00567247420237,-5.11464497653405
147.11049024,-5.0831943800256,-5.14888895897244
147.11149024,-5.14753317137411,-5.18337237050774
147.11249024,-5.206086398689,-5.21727739647494
147.11349024,-5.17962322216221,-5.25148500813721
147.11449024,-5.22010124223765,-5.28566758973593
147.11549024,-5.15329929292588,-5.31936898387496
147.11649024,-5.2369817748669,-5.35374654324471
147.11749024,-5.24745871901665,-5.3878523213058
147.11849024,-5.26987050073414,-5.42181126359793
147.11949024,-5.22050137619507,-5.45540551555581
147.12049024,-5.11986516381738,-5.4886449044079
147.12149024,-5.13204565392082,-5.52218023277225
147.12249024,-5.11640254050495,-5.55545027093562
147.12349024,-5.16265901033692,-5.58867627791076
147.12449024,-5.13614250261669,-5.62137945752468
147.12549024,-5.19962045874967,-5.65407484866651
147.12649024,-5.20596264254011,-5.68619499671404
147.12749024,-5.18917907623045,-5.71798099941099
147.12849024,-5.22899658882867,-5.74964882184255
147.12949024,-5.36346986658579,-5.78106655515717
147.13049024,-5.53664705894717,-5.81247434858117
147.13149024,-5.5773851902576,-5.84264738655084
147.13249024,-5.69433004631002,-5.87293210803328
147.13349024,-5.80562739427843,-5.90270469497449
147.13449024,-5.81915629811147,-5.931507891642
147.13549024,-5.81716943928748,-5.95966424204699
147.13649024,-5.83976281755393,-5.98759951394268
147.13749024,-5.94004391060283,-6.01523768640602
147.13849024,-6.05341600053651,-6.0421091248087
147.13949024,-5.97172435282129,-6.06795281670839
147.14049024,-6.05470867618737,-6.09361269958719
147.14149024,-5.99841475193477,-6.11804286200109
147.14249024,-6.10616779647885,-6.1425384543785
147.14349024,-6.14460487938613,-6.16614205441775
147.14449024,-6.12735088462523,-6.18886243933253
147.14549024,-6.25000941710041,-6.21127175472095
147.14649024,-6.17623233062252,-6.23228892079772
147.14749024,-6.27593177174381,-6.2530176518843
147.14849024,-6.2916118974225,-6.27301720976126
147.14949024,-6.31638272161896,-6.29198392544031
147.15049024,-6.39039634659168,-6.31067986550341
147.15149024,-6.487677527021,-6.32835665494129
147.15249024,-6.49452274252508,-6.34479301023481
147.15349024,-6.5401320822933,-6.36060823140629
147.15449024,-6.55957006506812,-6.37545393377673
147.15549024,-6.55428278922071,-6.38939960601887
147.15649024,-6.68117062800668,-6.40302339543188
147.15749024,-6.68221217321805,-6.41513283981236
147.15849024,-6.62051490226953,-6.42644386872504
147.15949024,-6.64523649974021,-6.43720724524055
147.16049024,-6.57932704316449,-6.44656543347091
147.16149024,-6.55176165701366,-6.45517513286396
147.16249024,-6.53931161783979,-6.46313211541887
147.16349024,-6.61627286665077,-6.47051292135732
147.16449024,-6.59296103938452,-6.4763976851479
147.16549024,-6.6113214442378,-6.48170550529717
147.16649024,-6.46460236531984,-6.48551787608872
147.16749024,-6.53018905488711,-6.48938790332602
147.16849024,-6.52608391162958,-6.49182114648428
147.16949024,-6.59529028270799,-6.49357780194076
147.17049024,-6.62229308262762,-6.49449800469908
147.17149024,-6.71283557390564,-6.49472398915467
147.17249024,-6.74229898459041,-6.49366774338842
147.17349024,-6.73795153989663,-6.49190176970051
147.17449024,-6.71472454634096,-6.48893475936204
147.17549024,-6.7146754433427,-6.48526414176701
147.17649024,-6.74775498653811,-6.48067186448865
147.17749024,-6.74000327548908,-6.4753811214597
147.17849024,-6.85381291573649,-6.46980239420933
147.17949024,-6.71861791386441,-6.4623919271669
147.18049024,-6.67704350444274,-6.45436723037558
147.18149024,-6.63610364442116,-6.44549853557224
147.18249024,-6.61241735806664,-6.4359783014432
147.18349024,-6.62467682346857,-6.42574408342623
147.18449024,-6.59944441791975,-6.41465040237699
147.18549024,-6.53354656198806,-6.4027795899619
147.18649024,-6.42488324655917,-6.38971261402346
147.18749024,-6.3736268335968,-6.37609332015897
147.18849024,-6.44001652477115,-6.36235055896667
147.18949024,-6.36013290489909,-6.34725077990989
147.19049024,-6.33142571459305,-6.33164156174861
147.19149024,-6.41384141693307,-6.31557606837693
147.19249024,-6.36870236317016,-6.29882487608007
147.19349024,-6.37628275781223,-6.28141208295262
147.19449024,-6.35852330478474,-6.26320696570499
147.19549024,-6.2990909639024,-6.24438520363047
147.19649024,-6.42628674451293,-6.22542105339305
147.19749024,-6.34145903173902,-6.2054158341062
147.19849024,-6.31498324861779,-6.18501014641476
147.19949024,-6.17570710524,-6.16345825885462
147.20049024,-6.12006865033221,-6.14196382329241
147.20149024,-5.99020341166042,-6.11961650549151
147.20249024,-5.95938400496571,-6.09712964718226
147.20349024,-5.94401893028283,-6.07414415944536
147.20449024,-5.87501225302107,-6.05077536943075
147.20549024,-5.88341841584291,-6.02729688839495
147.20649024,-5.76411124297109,-6.00249452330429
147.20749024,-5.80790719853046,-5.97848714899545
147.20849024,-5.78189709894142,-5.95356516235241
147.20949024,-5.72182231414587,-5.92826846219243
147.21049024,-5.70533549105402,-5.90300013649267
147.21149024,-5.76707753702301,-5.87762669697614
147.21249024,-5.74725859850774,-5.85162848148342
147.21349024,-5.66213138038021,-5.82540720519713
147.21449024,-5.64107843600354,-5.79885361056074
147.21549024,-5.66231562531756,-5.77231455563481
147.21649024,-5.56181792127404,-5.74528965205179
147.21749024,-5.63273604626685,-5.71875048436873
147.21849024,-5.51984216910219,-5.69133706214439
147.21949024,-5.47223440192174,-5.66386632047129
147.22049024,-5.42407115130106,-5.63635671252259
147.22149024,-5.45369684017141,-5.60918720244933
147.22249024,-5.2775859843287,-5.58108898548747
147.22349024,-5.31236819289432,-5.55389522789697
147.22449024,-5.26318986394517,-5.52626305238039
147.22549024,-5.25869899966247,-5.49868259087176
147.22649024,-5.1512329275615,-5.47075326745292
147.22749024,-5.14275003997068,-5.44349858114986
147.22849024,-5.19645471437339,-5.41648506592183
147.22949024,-5.11832096056424,-5.3890593818235
147.23049024,-5.19111983158966,-5.36211404453047
147.23149024,-5.13105363575935,-5.33478927189793
147.23249024,-5.17251942770401,-5.30799719817184
147.23349024,-5.23013491481393,-5.28143290116089
147.23449024,-5.15937164177571,-5.25447929612748
147.23549024,-5.14431764156117,-5.22818740832294
147.23649024,-5.16138997049816,-5.20210975269641
147.23749024,-5.12576062537941,-5.17596070827767
147.23849024,-5.12827444473786,-5.15013978073788
147.23949024,-5.06588154794431,-5.12428273021915
147.24049024,-5.01410225138729,-5.09897026859046
147.24149024,-4.99967336719837,-5.07370878694179
147.24249024,-5.04253056595444,-5.04915922597688
147.24349024,-4.98557769614275,-5.02437186999667
147.24449024,-4.99150021437313,-5.00011446601348
147.24549024,-4.94641289971719,-4.97603351492269
147.24649024,-4.89313897409971,-4.95218966495489
147.24749024,-4.8507493443188,-4.92902657839998
147.24849024,-4.86094948382761,-4.90621875423618
147.24949024,-4.86814691896592,-4.88358783239664
147.25049024,-4.89663346990107,-4.86154763375686
147.25149024,-4.89552088337338,-4.83963744201293
147.25249024,-4.87229793335357,-4.81818811264756
147.25349024,-4.81211147200877,-4.7968578924725
147.25449024,-4.84807208960542,-4.77644358041607
147.25549024,-4.69396959267147,-4.75567930026385
147.25649024,-4.6626938358189,-4.73575457714582
147.25749024,-4.72585231072495,-4.71653994956791
147.25849024,-4.71751445925762,-4.69753450939097
147.25949024,-4.69324307628326,-4.67898856093413
147.26049024,-4.64030660173616,-4.66065653733402
147.26149024,-4.653688995261,-4.64302271638871
147.26249024,-4.65028205603675,-4.62569570164874
147.26349024,-4.60165249106169,-4.60859146916487
147.26449024,-4.57444240101314,-4.59196050591656
147.26549024,-4.5680602491135,-4.57591611086177
147.26649024,-4.53702776135491,-4.56031318675805
147.26749024,-4.51565756354113,-4.54494203762104
147.26849024,-4.504874195685,-4.53005725004757
147.26949024,-4.55011296838699,-4.51620085811998
147.27049024,-4.59081510650026,-4.50219508275392
147.27149024,-4.55533958096646,-4.48883570004195
147.27249024,-4.52921762048396,-4.47548111999255
147.27349024,-4.50275148669986,-4.46281849113785
147.27449024,-4.5060198428458,-4.45035338729372
147.27549024,-4.52985069181487,-4.43856494192903
147.27649024,-4.50015105881903,-4.42687355344437
147.27749024,-4.54649175285547,-4.4159150690641
147.27849024,-4.55335800632789,-4.40529152808003
147.27949024,-4.52338482020708,-4.39450246071228
147.28049024,-4.51445975278495,-4.38451130294918
147.28149024,-4.49459494939484,-4.37462001359559
147.28249024,-4.47848136836246,-4.36519985378129
147.28349024,-4.53047726572418,-4.3559994394092
147.28449024,-4.53332697989701,-4.3472700690415
147.28549024,-4.49869320914055,-4.33872783203527
147.28649024,-4.45576256479227,-4.33014753244071
147.28749024,-4.47412354289424,-4.32213274172443
147.28849024,-4.40036305780672,-4.31392754014527
147.28949024,-4.51628327721787,-4.30676828061983
147.29049024,-4.50006403069121,-4.29931579764493
147.29149024,-4.51930677394406,-4.29204668476034
147.29249024,-4.53724576561819,-4.28503991712517
147.29349024,-4.52716856905445,-4.27817305483737
147.29449024,-4.46900958596648,-4.27111346728408
147.29549024,-4.43227752932603,-4.26424976983474
