time,j4_torque,j4_torque_cmd
138.536,0.477972,0.499698
138.537,0.477972,0.499698
138.538,0.477972,0.499698
138.539,0.477972,0.499698
138.54,0.477972,0.499698
138.541,0.477972,0.499698
138.542,0.471013604282891,0.499698
138.543,0.47073,0.499698
138.544,0.47073,0.499698
138.545,0.47073,0.499698
138.546,0.47073,0.499698
138.547,0.47073,0.499698
138.548,0.47073,0.499698
138.549,0.470781196051544,0.499698
138.55,0.474351,0.499698
138.551,0.474351,0.499698
138.552,0.474351,0.499698
138.553,0.474351,0.499698
138.554,0.474351,0.499698
138.555,0.474351,0.499698
138.556,0.474351,0.499698
138.557,0.474351,0.499698
138.558,0.474394407192436,0.499698
138.559,0.485214,0.499698
138.56,0.485214,0.499698
138.561,0.485214,0.499698
138.562,0.485214,0.499698
138.563,0.485214,0.499698
138.564,0.485214,0.499698
138.565,0.485214,0.499698
138.566,0.485214,0.499698
138.567,0.471216215189797,0.499698
138.568,0.47073,0.499698
138.569,0.47073,0.499698
138.57,0.47073,0.499698
138.571,0.47073,0.499698
138.572,0.47073,0.499698
138.573,0.47073,0.499698
138.574,0.47073,0.499698
138.575,0.467318688059854,0.499698
138.576,0.467109,0.499698
138.577,0.467109,0.499698
138.578,0.467109,0.499698
138.579,0.467109,0.499698
138.58,0.467109,0.499698
138.581,0.467109,0.499698
138.582,0.467109,0.499698
138.583,0.467109,0.499698
138.584,0.470540358506955,0.499698
138.585,0.47073,0.499698
138.586,0.47073,0.499698
138.587,0.47073,0.499698
138.588,0.47073,0.499698
138.589,0.47073,0.499698
138.59,0.47073,0.499698
138.591,0.47073,0.499698
138.592,0.467369056908487,0.499698
138.593,0.467109,0.499698
138.594,0.467109,0.499698
138.595,0.467109,0.499698
138.596,0.467109,0.499698
138.597,0.467109,0.499698
138.598,0.467109,0.499698
138.599,0.467663939302609,0.499698
138.6,0.480821642790835,0.499698
138.601,0.481593,0.499698
138.602,0.481593,0.499698
138.603,0.481593,0.499698
138.604,0.481593,0.499698
138.605,0.481593,0.499698
138.606,0.481593,0.499698
138.607,0.481593,0.499698
138.608,0.48027777355617,0.499698
138.609,0.459867,0.499698
138.61,0.459867,0.499698
138.611,0.459867,0.499698
138.612,0.459867,0.499698
138.613,0.459867,0.499698
138.614,0.459867,0.499698
138.615,0.459867,0.499698
138.616,0.460992041342954,0.499698
138.617,0.477972,0.499698
138.618,0.477972,0.499698
138.619,0.477972,0.499698
138.62,0.477972,0.499698
138.621,0.477972,0.499698
138.622,0.477972,0.499698
138.623,0.477972,0.499698
138.624,0.477972,0.499698
138.625,0.477463735931182,0.499698
138.626,0.459867,0.499698
138.627,0.459867,0.499698
138.628,0.459867,0.499698
138.629,0.459867,0.499698
138.63,0.459867,0.499698
138.631,0.459867,0.499698
138.632,0.459867,0.499698
138.633,0.459867,0.499698
138.634,0.459867,0.499698
138.635,0.459867,0.499698
138.636,0.459867,0.499698
138.637,0.459867,0.499698
138.638,0.459867,0.499698
138.639,0.459867,0.499698
138.64,0.459867,0.499698
138.641,0.459867,0.499698
138.642,0.459867,0.499698
138.643,0.485214,0.499698
138.644,0.485214,0.499698
138.645,0.485214,0.499698
138.646,0.485214,0.499698
138.647,0.485214,0.499698
138.648,0.485214,0.499698
138.649,0.485214,0.499698
138.65,0.48486788128376,0.499698
138.651,0.464837862992768,0.499698
138.652,0.463488,0.499698
138.653,0.463488,0.499698
138.654,0.463488,0.499698
138.655,0.463488,0.499698
138.656,0.463488,0.499698
138.657,0.463488,0.499698
138.658,0.463523991318614,0.499698
138.659,0.467083259373321,0.499698
138.66,0.467109,0.499698
138.661,0.467109,0.499698
138.662,0.467109,0.499698
138.663,0.467109,0.499698
138.664,0.467109,0.499698
138.665,0.467109,0.499698
138.666,0.467109,0.499698
138.667,0.467109,0.499698
138.668,0.480499007867964,0.499698
138.669,0.481593,0.499698
138.67,0.481593,0.499698
138.671,0.481593,0.499698
138.672,0.481593,0.499698
138.673,0.481593,0.499698
138.674,0.481593,0.499698
138.675,0.481593,0.499698
138.676,0.46128879979278,0.499698
138.677,0.459867,0.499698
138.678,0.459867,0.499698
138.679,0.459867,0.499698
138.68,0.459867,0.499698
138.681,0.459867,0.499698
138.682,0.459867,0.499698
138.683,0.460414957463003,0.499698
138.684,0.474351,0.499698
138.685,0.474351,0.499698
138.686,0.474351,0.499698
138.687,0.474351,0.499698
138.688,0.474351,0.499698
138.689,0.474351,0.499698
138.69,0.474351,0.499698
138.691,0.474351,0.499698
138.692,0.474351,0.499698
138.693,0.459867,0.499698
138.694,0.459867,0.499698
138.695,0.459867,0.499698
138.696,0.459867,0.499698
138.697,0.459867,0.499698
138.698,0.459867,0.499698
138.699,0.459867,0.499698
138.7,0.459867,0.499698
138.701,0.493417469581815,0.499698
138.702,0.496077,0.499698
138.703,0.496077,0.499698
138.704,0.496077,0.499698
138.705,0.496077,0.499698
138.706,0.496077,0.499698
138.707,0.496077,0.499698
138.708,0.496077,0.499698
138.709,0.495629845723916,0.499698
138.71,0.476275869098947,0.499698
138.711,0.474351,0.499698
138.712,0.474351,0.499698
138.713,0.474351,0.499698
138.714,0.474351,0.499698
138.715,0.474351,0.499698
138.716,0.474351,0.499698
138.717,0.474351,0.499698
138.718,0.481453730769395,0.499698
138.719,0.481593,0.499698
138.72,0.481593,0.499698
138.721,0.481593,0.499698
138.722,0.481593,0.499698
138.723,0.481593,0.499698
138.724,0.481593,0.499698
138.725,0.481593,0.499698
138.726,0.467751375766987,0.499698
138.727,0.467109,0.499698
138.728,0.467109,0.499698
138.729,0.467109,0.499698
138.73,0.467109,0.499698
138.731,0.467109,0.499698
138.732,0.467109,0.499698
138.733,0.467109,0.499698
138.734,0.467109,0.499698
138.735,0.477477296796461,0.499698
138.736,0.477972,0.499698
138.737,0.477972,0.499698
138.738,0.477972,0.499698
138.739,0.477972,0.499698
138.74,0.477972,0.499698
138.741,0.477972,0.499698
138.742,0.477972,0.499698
138.743,0.484154579023595,0.499698
138.744,0.485214,0.499698
138.745,0.485214,0.499698
138.746,0.485214,0.499698
138.747,0.485214,0.499698
138.748,0.485214,0.499698
138.749,0.485214,0.499698
138.75,0.485214,0.499698
138.751,0.485060949868921,0.499698
138.752,0.474351,0.499698
138.753,0.474351,0.499698
138.754,0.474351,0.499698
138.755,0.474351,0.499698
138.756,0.474351,0.499698
138.757,0.474351,0.499698
138.758,0.474351,0.499698
138.759,0.473982565345946,0.499698
138.76,0.467109,0.499698
138.761,0.467109,0.499698
138.762,0.467109,0.499698
138.763,0.467109,0.499698
138.764,0.467109,0.499698
138.765,0.467109,0.499698
138.766,0.467109,0.499698
138.767,0.466964432679867,0.499698
138.768,0.463488,0.499698
138.769,0.463488,0.499698
138.77,0.463488,0.499698
138.771,0.463488,0.499698
138.772,0.463488,0.499698
138.773,0.463488,0.499698
138.774,0.463488,0.499698
138.775,0.463488,0.499698
138.776,0.463488,0.499698
138.777,0.467109,0.499698
138.778,0.467109,0.499698
138.779,0.467109,0.499698
138.78,0.467109,0.499698
138.781,0.467109,0.499698
138.782,0.467109,0.499698
138.783,0.467109,0.499698
138.784,0.467109,0.499698
138.785,0.477972,0.499698
138.786,0.477972,0.499698
138.787,0.477972,0.499698
138.788,0.477972,0.499698
138.789,0.477972,0.499698
138.79,0.477972,0.499698
138.791,0.477972,0.499698
138.792,0.477972,0.499698
138.793,0.477853923913061,0.499698
138.794,0.474351,0.499698
138.795,0.474351,0.499698
138.796,0.474351,0.499698
138.797,0.474351,0.499698
138.798,0.474351,0.499698
138.799,0.474351,0.499698
138.8,0.474351,0.499698
138.801,0.474119975050557,0.499698
138.802,0.456246,0.499698
138.803,0.456246,0.499698
138.804,0.456246,0.499698
138.805,0.456246,0.499698
138.806,0.456246,0.499698
138.807,0.456246,0.499698
138.808,0.456246,0.499698
138.809,0.456246,0.499698
138.81,0.459795092967315,0.499698
138.811,0.459867,0.499698
138.812,0.459867,0.499698
138.813,0.459867,0.499698
138.814,0.459867,0.499698
138.815,0.459867,0.499698
138.816,0.459867,0.499698
138.817,0.459867,0.499698
138.818,0.459867,0.499698
138.819,0.477972,0.499698
138.82,0.477972,0.499698
138.821,0.477972,0.499698
138.822,0.477972,0.499698
138.823,0.477972,0.499698
138.824,0.477972,0.499698
138.825,0.477972,0.499698
138.826,0.477846974964361,0.499698
138.827,0.467777303927453,0.499698
138.828,0.467109,0.499698
138.829,0.467109,0.499698
138.83,0.467109,0.499698
138.831,0.467109,0.499698
138.832,0.467109,0.499698
138.833,0.467109,0.499698
138.834,0.467109,0.499698
138.835,0.480631752565765,0.499698
138.836,0.481593,0.499698
138.837,0.481593,0.499698
138.838,0.481593,0.499698
138.839,0.481593,0.499698
138.84,0.481593,0.499698
138.841,0.481593,0.499698
138.842,0.481593,0.499698
138.843,0.481593,0.499698
138.844,0.47073,0.499698
138.845,0.47073,0.499698
138.846,0.47073,0.499698
138.847,0.47073,0.499698
138.848,0.47073,0.499698
138.849,0.47073,0.499698
138.85,0.47073,0.499698
138.851,0.47073,0.499698
138.852,0.467109,0.499698
138.853,0.467109,0.499698
138.854,0.467109,0.499698
138.855,0.467109,0.499698
138.856,0.467109,0.499698
138.857,0.467109,0.499698
138.858,0.467109,0.499698
138.859,0.467109,0.499698
138.86,0.467109,0.499698
138.861,0.480679923631114,0.499698
138.862,0.481593,0.499698
138.863,0.481593,0.499698
138.864,0.481593,0.499698
138.865,0.481593,0.499698
138.866,0.481593,0.499698
138.867,0.481593,0.499698
138.868,0.481593,0.499698
138.869,0.471017784332344,0.499698
138.87,0.47073,0.499698
138.871,0.47073,0.499698
138.872,0.47073,0.499698
138.873,0.47073,0.499698
138.874,0.47073,0.499698
138.875,0.47073,0.499698
138.876,0.47073,0.499698
138.877,0.457065914330964,0.499698
138.878,0.456246,0.499698
138.879,0.456246,0.499698
138.88,0.456246,0.499698
138.881,0.456246,0.499698
138.882,0.456246,0.499698
138.883,0.456246,0.499698
138.884,0.456246,0.499698
138.885,0.456246,0.499698
138.886,0.476396636465868,0.499698
138.887,0.477972,0.499698
138.888,0.477972,0.499698
138.889,0.477972,0.499698
138.89,0.477972,0.499698
138.891,0.477972,0.499698
138.892,0.477972,0.499698
138.893,0.477972,0.499698
138.894,0.477972,0.499698
138.895,0.477972,0.499698
138.896,0.477972,0.499698
138.897,0.477972,0.499698
138.898,0.477972,0.499698
138.899,0.477972,0.499698
138.9,0.477972,0.499698
138.901,0.477972,0.499698
138.902,0.477972,0.499698
138.903,0.474351,0.499698
138.904,0.474351,0.499698
138.905,0.474351,0.499698
138.906,0.474351,0.499698
138.907,0.474351,0.499698
138.908,0.474351,0.499698
138.909,0.474351,0.499698
138.91,0.475094482335045,0.499698
138.911,0.488835,0.499698
138.912,0.488835,0.499698
138.913,0.488835,0.499698
138.914,0.488835,0.499698
138.915,0.488835,0.499698
138.916,0.488835,0.499698
138.917,0.488835,0.499698
138.918,0.486757797450512,0.499698
138.919,0.449004,0.499698
138.92,0.449004,0.499698
138.921,0.449004,0.499698
138.922,0.449004,0.499698
138.923,0.449004,0.499698
138.924,0.449004,0.499698
138.925,0.449004,0.499698
138.926,0.449004,0.499698
138.927,0.449274876863843,0.499698
138.928,0.463488,0.499698
138.929,0.463488,0.499698
138.93,0.463488,0.499698
138.931,0.463488,0.499698
138.932,0.463488,0.499698
138.933,0.463488,0.499698
138.934,0.463488,0.499698
138.935,0.463733133149033,0.499698
138.936,0.481593,0.499698
138.937,0.481593,0.499698
138.938,0.481593,0.499698
138.939,0.481593,0.499698
138.94,0.481593,0.499698
138.941,0.481593,0.499698
138.942,0.481593,0.499698
138.943,0.481593,0.499698
138.944,0.481593,0.499698
138.945,0.481593,0.499698
138.946,0.459867,0.499698
138.947,0.459867,0.499698
138.948,0.459867,0.499698
138.949,0.459867,0.499698
138.95,0.459867,0.499698
138.951,0.459867,0.499698
138.952,0.460039741508648,0.499698
138.953,0.474351,0.499698
138.954,0.474351,0.499698
138.955,0.474351,0.499698
138.956,0.474351,0.499698
138.957,0.474351,0.499698
138.958,0.474351,0.499698
138.959,0.474351,0.499698
138.96,0.474351,0.499698
138.961,0.474351,0.499698
138.962,0.474351,0.499698
138.963,0.474351,0.499698
138.964,0.474351,0.499698
138.965,0.474351,0.499698
138.966,0.474351,0.499698
138.967,0.474351,0.499698
138.968,0.474351,0.499698
138.969,0.474351,0.499698
138.97,0.474351,0.499698
138.971,0.474351,0.499698
138.972,0.474351,0.499698
138.973,0.474351,0.499698
138.974,0.474351,0.499698
138.975,0.474351,0.499698
138.976,0.474351,0.499698
138.977,0.474760989752904,0.499698
138.978,0.485214,0.499698
138.979,0.485214,0.499698
138.98,0.485214,0.499698
138.981,0.485214,0.499698
138.982,0.485214,0.499698
138.983,0.485214,0.499698
138.984,0.485214,0.499698
138.985,0.485214,0.499698
138.986,0.484969170481296,0.499698
138.987,0.477972,0.499698
138.988,0.477972,0.499698
138.989,0.477972,0.499698
138.99,0.477972,0.499698
138.991,0.477972,0.499698
138.992,0.477972,0.499698
138.993,0.477972,0.499698
138.994,0.477972,0.499698
138.995,0.470796985174552,0.499698
138.996,0.47073,0.499698
138.997,0.47073,0.499698
138.998,0.47073,0.499698
138.999,0.47073,0.499698
139,0.47073,0.499698
139.001,0.47073,0.499698
139.002,0.47032789163489,0.499698
139.003,0.460837040874401,0.499698
139.004,0.459867,0.499698
139.005,0.459867,0.499698
139.006,0.459867,0.499698
139.007,0.459867,0.499698
139.008,0.459867,0.499698
139.009,0.459867,0.499698
139.01,0.459867,0.499698
139.011,0.459905019537633,0.499698
139.012,0.467109,0.499698
139.013,0.467109,0.499698
139.014,0.467109,0.499698
139.015,0.467109,0.499698
139.016,0.467109,0.499698
139.017,0.467109,0.499698
139.018,0.467109,0.499698
139.019,0.467109,0.499698
139.02,0.467109,0.499698
139.021,0.467109,0.499698
139.022,0.467109,0.499698
139.023,0.467109,0.499698
139.024,0.467109,0.499698
139.025,0.467109,0.499698
139.026,0.467109,0.499698
139.027,0.467109,0.499698
139.028,0.47727861702149,0.499698
139.029,0.477972,0.499698
139.03,0.477972,0.499698
139.031,0.477972,0.499698
139.032,0.477972,0.499698
139.033,0.477972,0.499698
139.034,0.477972,0.499698
139.035,0.477972,0.499698
139.036,0.477972,0.499698
139.037,0.483712056391374,0.499698
139.038,0.485214,0.499698
139.039,0.485214,0.499698
139.04,0.485214,0.499698
139.041,0.485214,0.499698
139.042,0.485214,0.499698
139.043,0.485214,0.499698
139.044,0.485214,0.499698
139.045,0.467109,0.499698
139.046,0.467109,0.499698
139.047,0.467109,0.499698
139.048,0.467109,0.499698
139.049,0.467109,0.499698
139.05,0.467109,0.499698
139.051,0.467109,0.499698
139.052,0.467109,0.499698
139.053,0.467109,0.499698
139.054,0.459867,0.499698
139.055,0.459867,0.499698
139.056,0.459867,0.499698
139.057,0.459867,0.499698
139.058,0.459867,0.499698
139.059,0.459867,0.499698
139.06,0.459867,0.499698
139.061,0.460191039500012,0.499698
139.062,0.472817266904824,0.499698
139.063,0.474351,0.499698
139.064,0.474351,0.499698
139.065,0.474351,0.499698
139.066,0.474351,0.499698
139.067,0.474351,0.499698
139.068,0.474351,0.499698
139.069,0.474683578471404,0.499698
139.07,0.481593,0.499698
139.071,0.481593,0.499698
139.072,0.481593,0.499698
139.073,0.481593,0.499698
139.074,0.481593,0.499698
139.075,0.481593,0.499698
139.076,0.481593,0.499698
139.077,0.481593,0.499698
139.078,0.481816820570578,0.499698
139.079,0.488835,0.499698
139.08,0.488835,0.499698
139.081,0.488835,0.499698
139.082,0.488835,0.499698
139.083,0.488835,0.499698
139.084,0.488835,0.499698
139.085,0.488835,0.499698
139.086,0.488358284416632,0.499698
139.087,0.477972,0.499698
139.088,0.477972,0.499698
139.089,0.477972,0.499698
139.09,0.477972,0.499698
139.091,0.477972,0.499698
139.092,0.477972,0.499698
139.093,0.477972,0.499698
139.094,0.477972,0.499698
139.095,0.478019771081949,0.499698
139.096,0.481593,0.499698
139.097,0.481593,0.499698
139.098,0.481593,0.499698
139.099,0.481593,0.499698
139.1,0.481593,0.499698
139.101,0.481593,0.499698
139.102,0.481593,0.499698
139.103,0.481593,0.499698
139.104,0.460533476665034,0.499698
139.105,0.459867,0.499698
139.106,0.459867,0.499698
139.107,0.459867,0.499698
139.108,0.459867,0.499698
139.109,0.459867,0.499698
139.11,0.459867,0.499698
139.111,0.460752656746557,0.499698
139.112,0.483550657840578,0.499698
139.113,0.485214,0.499698
139.114,0.485214,0.499698
139.115,0.485214,0.499698
139.116,0.485214,0.499698
139.117,0.485214,0.499698
139.118,0.485214,0.499698
139.119,0.485214,0.499698
139.12,0.485166876106271,0.499698
139.121,0.477972,0.499698
139.122,0.477972,0.499698
139.123,0.477972,0.499698
139.124,0.477972,0.499698
139.125,0.477972,0.499698
139.126,0.477972,0.499698
139.127,0.477972,0.499698
139.128,0.477972,0.499698
139.129,0.477972,0.499698
139.13,0.477972,0.499698
139.131,0.477972,0.499698
139.132,0.477972,0.499698
139.133,0.477972,0.499698
139.134,0.477972,0.499698
139.135,0.477972,0.499698
139.136,0.477972,0.499698
139.137,0.477972,0.499698
139.138,0.464027982234286,0.499698
139.139,0.463488,0.499698
139.14,0.463488,0.499698
139.141,0.463488,0.499698
139.142,0.463488,0.499698
139.143,0.463488,0.499698
139.144,0.463488,0.499698
139.145,0.463488,0.499698
139.146,0.474351,0.499698
139.147,0.474351,0.499698
139.148,0.474351,0.499698
139.149,0.474351,0.499698
139.15,0.474351,0.499698
139.151,0.474351,0.499698
139.152,0.474351,0.499698
139.153,0.474314130470529,0.499698
139.154,0.47073595408559,0.499698
139.155,0.47073,0.499698
139.156,0.47073,0.499698
139.157,0.47073,0.499698
139.158,0.47073,0.499698
139.159,0.47073,0.499698
139.16,0.47073,0.499698
139.161,0.47073,0.499698
139.162,0.47073,0.499698
139.163,0.477972,0.499698
139.164,0.477972,0.499698
139.165,0.477972,0.499698
139.166,0.477972,0.499698
139.167,0.477972,0.499698
139.168,0.477972,0.499698
139.169,0.477972,0.499698
139.17,0.477916412458758,0.499698
139.171,0.474351,0.499698
139.172,0.474351,0.499698
139.173,0.474351,0.499698
139.174,0.474351,0.499698
139.175,0.474351,0.499698
139.176,0.474351,0.499698
139.177,0.474351,0.499698
139.178,0.474609900597893,0.499698
139.179,0.481593,0.499698
139.18,0.481593,0.499698
139.181,0.481593,0.499698
139.182,0.481593,0.499698
139.183,0.481593,0.499698
139.184,0.481593,0.499698
139.185,0.481593,0.499698
139.186,0.481593,0.499698
139.187,0.481593,0.499698
139.188,0.481593,0.499698
139.189,0.481593,0.499698
139.19,0.481593,0.499698
139.191,0.481593,0.499698
139.192,0.481593,0.499698
139.193,0.481593,0.499698
139.194,0.481593,0.499698
139.195,0.481593,0.499698
139.196,0.475316713948571,0.499698
139.197,0.474351,0.499698
139.198,0.474351,0.499698
139.199,0.474351,0.499698
139.2,0.474351,0.499698
139.201,0.474351,0.499698
139.202,0.474351,0.499698
139.203,0.474351,0.499698
139.204,0.474351,0.499698
139.205,0.474351,0.499698
139.206,0.474351,0.499698
139.207,0.474351,0.499698
139.208,0.474351,0.499698
139.209,0.474351,0.499698
139.21,0.474351,0.499698
139.211,0.474351,0.499698
139.212,0.474351,0.499698
139.213,0.467331823612385,0.499698
139.214,0.467109,0.499698
139.215,0.467109,0.499698
139.216,0.467109,0.499698
139.217,0.467109,0.499698
139.218,0.467109,0.499698
139.219,0.467109,0.499698
139.22,0.467109,0.499698
139.221,0.463585082555246,0.499698
139.222,0.463488,0.499698
139.223,0.463488,0.499698
139.224,0.463488,0.499698
139.225,0.463488,0.499698
139.226,0.463488,0.499698
139.227,0.463488,0.499698
139.228,0.463488,0.499698
139.229,0.464456932488754,0.499698
139.23,0.481593,0.499698
139.231,0.481593,0.499698
139.232,0.481593,0.499698
139.233,0.481593,0.499698
139.234,0.481593,0.499698
139.235,0.481593,0.499698
139.236,0.481593,0.499698
139.237,0.481523218823931,0.499698
139.238,0.477972,0.499698
139.239,0.477972,0.499698
139.24,0.477972,0.499698
139.241,0.477972,0.499698
139.242,0.477972,0.499698
139.243,0.477972,0.499698
139.244,0.477972,0.499698
139.245,0.477972,0.499698
139.246,0.477972,0.499698
139.247,0.474351,0.499698
139.248,0.474351,0.499698
139.249,0.474351,0.499698
139.25,0.474351,0.499698
139.251,0.474351,0.499698
139.252,0.474351,0.499698
139.253,0.474351,0.499698
139.254,0.474351,0.499698
139.255,0.474351,0.499698
139.256,0.474351,0.499698
139.257,0.474351,0.499698
139.258,0.474351,0.499698
139.259,0.474351,0.499698
139.26,0.474351,0.499698
139.261,0.474351,0.499698
139.262,0.474351,0.499698
139.263,0.459867,0.499698
139.264,0.459867,0.499698
139.265,0.459867,0.499698
139.266,0.459867,0.499698
139.267,0.459867,0.499698
139.268,0.459867,0.499698
139.269,0.459867,0.499698
139.27,0.459867,0.499698
139.271,0.459901264652003,0.499698
139.272,0.463355362637285,0.499698
139.273,0.463488,0.499698
139.274,0.463488,0.499698
139.275,0.463488,0.499698
139.276,0.463488,0.499698
139.277,0.463488,0.499698
139.278,0.463488,0.499698
139.279,0.463975549054343,0.499698
139.28,0.477972,0.499698
139.281,0.477972,0.499698
139.282,0.477972,0.499698
139.283,0.477972,0.499698
139.284,0.477972,0.499698
139.285,0.477972,0.499698
139.286,0.477972,0.499698
139.287,0.477972,0.499698
139.288,0.477972,0.499698
139.289,0.459884768581415,0.499698
139.29,0.459867,0.499698
139.291,0.459867,0.499698
139.292,0.459867,0.499698
139.293,0.459867,0.499698
139.294,0.459867,0.499698
139.295,0.459867,0.499698
139.296,0.460036840525051,0.499698
139.297,0.473305631566842,0.499698
139.298,0.474351,0.499698
139.299,0.474351,0.499698
139.3,0.474351,0.499698
139.301,0.474351,0.499698
139.302,0.474351,0.499698
139.303,0.474351,0.499698
139.304,0.474268254843559,0.499698
139.305,0.470754958457495,0.499698
139.306,0.47073,0.499698
139.307,0.47073,0.499698
139.308,0.47073,0.499698
139.309,0.47073,0.499698
139.31,0.47073,0.499698
139.311,0.47073,0.499698
139.312,0.47073,0.499698
139.313,0.47073,0.499698
139.314,0.48514584458186,0.499698
139.315,0.485214,0.499698
139.316,0.485214,0.499698
139.317,0.485214,0.499698
139.318,0.485214,0.499698
139.319,0.485214,0.499698
139.32,0.485214,0.499698
139.321,0.485214,0.499698
139.322,0.467929828597157,0.499698
139.323,0.467109,0.499698
139.324,0.467109,0.499698
139.325,0.467109,0.499698
139.326,0.467109,0.499698
139.327,0.467109,0.499698
139.328,0.467109,0.499698
139.329,0.467182495073524,0.499698
139.33,0.47073,0.499698
139.331,0.47073,0.499698
139.332,0.47073,0.499698
139.333,0.47073,0.499698
139.334,0.47073,0.499698
139.335,0.47073,0.499698
139.336,0.47073,0.499698
139.337,0.47073,0.499698
139.338,0.470769033936671,0.499698
139.339,0.474351,0.499698
139.34,0.474351,0.499698
139.341,0.474351,0.499698
139.342,0.474351,0.499698
139.343,0.474351,0.499698
139.344,0.474351,0.499698
139.345,0.474351,0.499698
139.346,0.474351,0.499698
139.347,0.463706780705177,0.499698
139.348,0.463488,0.499698
139.349,0.463488,0.499698
139.35,0.463488,0.499698
139.351,0.463488,0.499698
139.352,0.463488,0.499698
139.353,0.463488,0.499698
139.354,0.463488,0.499698
139.355,0.463488,0.499698
139.356,0.499083351971454,0.499698
139.357,0.503319,0.499698
139.358,0.503319,0.499698
139.359,0.503319,0.499698
139.36,0.503319,0.499698
139.361,0.503319,0.499698
139.362,0.503319,0.499698
139.363,0.503319,0.499698
139.364,0.475358897872808,0.499698
139.365,0.474351,0.499698
139.366,0.474351,0.499698
139.367,0.474351,0.499698
139.368,0.474351,0.499698
139.369,0.474351,0.499698
139.37,0.474351,0.499698
139.371,0.474351,0.499698
139.372,0.463488,0.499698
139.373,0.463488,0.499698
139.374,0.463488,0.499698
139.375,0.463488,0.499698
139.376,0.463488,0.499698
139.377,0.463488,0.499698
139.378,0.463488,0.499698
139.379,0.463488,0.499698
139.38,0.463488,0.499698
139.381,0.466701540888443,0.499698
139.382,0.467109,0.499698
139.383,0.467109,0.499698
139.384,0.467109,0.499698
139.385,0.467109,0.499698
139.386,0.467109,0.499698
139.387,0.467109,0.499698
139.388,0.467155572347242,0.499698
139.389,0.477972,0.499698
139.39,0.477972,0.499698
139.391,0.477972,0.499698
139.392,0.477972,0.499698
139.393,0.477972,0.499698
139.394,0.477972,0.499698
139.395,0.477972,0.499698
139.396,0.477972,0.499698
139.397,0.47720740270017,0.499698
139.398,0.463488,0.499698
139.399,0.463488,0.499698
139.4,0.463488,0.499698
139.401,0.463488,0.499698
139.402,0.463488,0.499698
139.403,0.463488,0.499698
139.404,0.463488,0.499698
139.405,0.463488,0.499698
139.406,0.47073,0.499698
139.407,0.47073,0.499698
139.408,0.47073,0.499698
139.409,0.47073,0.499698
139.41,0.47073,0.499698
139.411,0.47073,0.499698
139.412,0.47073,0.499698
139.413,0.470851251501264,0.499698
139.414,0.474351,0.499698
139.415,0.474351,0.499698
139.416,0.474351,0.499698
139.417,0.474351,0.499698
139.418,0.474351,0.499698
139.419,0.474351,0.499698
139.42,0.474351,0.499698
139.421,0.474351,0.499698
139.422,0.474351,0.499698
139.423,0.470806641083407,0.499698
139.424,0.47073,0.499698
139.425,0.47073,0.499698
139.426,0.47073,0.499698
139.427,0.47073,0.499698
139.428,0.47073,0.499698
139.429,0.47073,0.499698
139.43,0.47073,0.499698
139.431,0.491241209826018,0.499698
139.432,0.492456,0.499698
139.433,0.492456,0.499698
139.434,0.492456,0.499698
139.435,0.492456,0.499698
139.436,0.492456,0.499698
139.437,0.492456,0.499698
139.438,0.491928857469412,0.499698
139.439,0.47073,0.499698
139.44,0.47073,0.499698
139.441,0.47073,0.499698
139.442,0.47073,0.499698
139.443,0.47073,0.499698
139.444,0.47073,0.499698
139.445,0.47073,0.499698
139.446,0.47073,0.499698
139.447,0.47073,0.499698
139.448,0.477972,0.499698
139.449,0.477972,0.499698
139.45,0.477972,0.499698
139.451,0.477972,0.499698
139.452,0.477972,0.499698
139.453,0.477972,0.499698
139.454,0.477972,0.499698
139.455,0.477972,0.499698
139.456,0.467144960275843,0.499698
139.457,0.467109,0.499698
139.458,0.467109,0.499698
139.459,0.467109,0.499698
139.46,0.467109,0.499698
139.461,0.467109,0.499698
139.462,0.467109,0.499698
139.463,0.467109,0.499698
139.464,0.46713204534605,0.499698
139.465,0.474351,0.499698
139.466,0.474351,0.499698
139.467,0.474351,0.499698
139.468,0.474351,0.499698
139.469,0.474351,0.499698
139.47,0.474351,0.499698
139.471,0.474351,0.499698
139.472,0.474351,0.499698
139.473,0.467109,0.499698
139.474,0.467109,0.499698
139.475,0.467109,0.499698
139.476,0.467109,0.499698
139.477,0.467109,0.499698
139.478,0.467109,0.499698
139.479,0.467109,0.499698
139.48,0.467109,0.499698
139.481,0.474351,0.499698
139.482,0.474351,0.499698
139.483,0.474351,0.499698
139.484,0.474351,0.499698
139.485,0.474351,0.499698
139.486,0.474351,0.499698
139.487,0.474351,0.499698
139.488,0.474351,0.499698
139.489,0.474351,0.499698
139.49,0.477776740774464,0.499698
139.491,0.477972,0.499698
139.492,0.477972,0.499698
139.493,0.477972,0.499698
139.494,0.477972,0.499698
139.495,0.477972,0.499698
139.496,0.477972,0.499698
139.497,0.477026920841812,0.499698
139.498,0.459867,0.499698
139.499,0.459867,0.499698
139.5,0.459867,0.499698
139.501,0.459867,0.499698
139.502,0.459867,0.499698
139.503,0.459867,0.499698
139.504,0.459867,0.499698
139.505,0.459867,0.499698
139.506,0.459867,0.499698
139.507,0.474351,0.499698
139.508,0.474351,0.499698
139.509,0.474351,0.499698
139.51,0.474351,0.499698
139.511,0.474351,0.499698
139.512,0.474351,0.499698
