%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1583774122915349647,24708,1583774122915279503,base_link,-17.468849,3.898224,-5.958075,-0.01225,0.763816,0.032915
1583774122916191918,24709,1583774122916127491,base_link,-17.425016,3.989361,-6.015903,-0.012541,0.762988,0.032039
1583774122916760763,24710,1583774122916695043,base_link,-17.447768,3.961789,-5.371075,-0.012742,0.761172,0.026496
1583774122917362332,24711,1583774122917285002,base_link,-17.420382,3.976943,-5.270311,-0.012286,0.761185,0.026324
1583774122918248411,24712,1583774122918141778,base_link,-17.421665,3.959797,-5.216406,-0.010798,0.761773,0.02785
1583774122918800918,24713,1583774122918722419,base_link,-17.377416,3.968767,-5.314781,-0.01166,0.761275,0.027382
1583774122919362032,24714,1583774122919288509,base_link,-17.391095,3.960287,-5.333826,-0.012054,0.761553,0.027161
1583774122920245038,24715,1583774122920162180,base_link,-17.387474,3.993596,-5.529003,-0.012788,0.762157,0.031119
1583774122920747958,24716,1583774122920678686,base_link,-17.416117,3.948034,-5.689975,-0.011851,0.761557,0.031075
1583774122921387308,24717,1583774122921294255,base_link,-17.498059,3.914563,-5.81228,-0.014413,0.762681,0.032066
1583774122922237368,24718,1583774122922163002,base_link,-17.385744,3.977619,-5.696002,-0.011935,0.763103,0.032574
1583774122922810207,24719,1583774122922735218,base_link,-17.327857,3.979587,-5.816254,-0.012192,0.762127,0.032527
1583774122923405041,24720,1583774122923298440,base_link,-17.428489,3.973579,-5.794601,-0.012653,0.761476,0.032299
1583774122924246822,24721,1583774122924167553,base_link,-17.342149,3.939597,-5.859029,-0.012163,0.762016,0.033359
1583774122924809292,24722,1583774122924747804,base_link,-17.471119,3.932392,-5.732867,-0.014586,0.761172,0.032495
1583774122925431062,24723,1583774122925308581,base_link,-17.372195,3.873757,-5.773985,-0.012326,0.761981,0.032323
1583774122925990086,24724,1583774122925902793,base_link,-17.399527,3.889605,-5.774706,-0.013528,0.762183,0.032728
1583774122926802824,24725,1583774122926739308,base_link,-17.393229,3.942114,-6.302058,-0.012204,0.763564,0.038951
1583774122927405249,24726,1583774122927325623,base_link,-17.434309,3.901191,-6.400117,-0.013172,0.764197,0.038489
1583774122928254908,24727,1583774122928151278,base_link,-17.406706,3.883149,-6.311282,-0.013267,0.764357,0.036191
1583774122928833428,24728,1583774122928746357,base_link,-17.350773,3.93288,-6.256252,-0.012548,0.763442,0.037481
1583774122929402331,24729,1583774122929338013,base_link,-17.380146,3.916802,-6.193708,-0.013008,0.763057,0.037063
1583774122930007724,24730,1583774122929903572,base_link,-17.368003,3.873434,-6.070534,-0.011364,0.764088,0.036081
1583774122930821142,24731,1583774122930757270,base_link,-17.34414,3.939032,-5.780239,-0.010238,0.762415,0.033415
1583774122931389625,24732,1583774122931322848,base_link,-17.245443,3.911875,-5.634111,-0.010972,0.762089,0.032185
1583774122932003801,24733,1583774122931918877,base_link,-17.373672,3.971478,-5.717201,-0.009396,0.762632,0.032388
1583774122932831723,24734,1583774122932767566,base_link,-17.317063,3.922212,-5.714162,-0.009684,0.762203,0.031751
1583774122933441746,24735,1583774122933348556,base_link,-17.202976,3.954903,-5.719879,-0.00935,0.76145,0.033236
1583774122934001717,24736,1583774122933924582,base_link,-17.344228,3.905414,-5.740774,-0.010792,0.76259,0.033845
1583774122934837028,24737,1583774122934772183,base_link,-17.230742,3.920074,-5.716742,-0.009615,0.76276,0.0324
1583774122935480210,24738,1583774122935359392,base_link,-17.287334,3.952899,-5.756666,-0.008798,0.763551,0.03198
1583774122936011199,24739,1583774122935925375,base_link,-17.329397,3.962713,-5.821949,-0.009095,0.763286,0.03343
1583774122936879877,24740,1583774122936778777,base_link,-17.280524,3.892842,-5.193076,-0.009519,0.761703,0.026831
1583774122937413795,24741,1583774122937343735,base_link,-17.323687,3.86687,-5.132784,-0.009417,0.762561,0.026857
1583774122938022256,24742,1583774122937942979,base_link,-17.323513,3.951548,-5.181107,-0.009154,0.761293,0.028946
1583774122938843330,24743,1583774122938763005,base_link,-17.351124,3.918214,-5.178805,-0.010698,0.761459,0.028713
1583774122939421622,24744,1583774122939356724,base_link,-17.363674,3.938968,-5.239528,-0.008954,0.764426,0.028118
1583774122940026818,24745,1583774122939953051,base_link,-17.347021,3.917732,-5.507272,-0.009093,0.763926,0.029935
1583774122940837902,24746,1583774122940769499,base_link,-17.318241,3.922242,-5.736607,-0.007113,0.762978,0.03179
1583774122941434302,24747,1583774122941368791,base_link,-17.317872,3.873726,-5.77798,-0.007773,0.762757,0.032401
1583774122942030315,24748,1583774122941911986,base_link,-17.374012,3.871826,-5.721522,-0.008802,0.763731,0.03368
1583774122942898909,24749,1583774122942805600,base_link,-17.347434,3.907094,-5.737179,-0.006926,0.762598,0.031997
1583774122943460279,24750,1583774122943374674,base_link,-17.446341,3.818329,-5.81635,-0.008282,0.76284,0.032161
1583774122944043562,24751,1583774122943960017,base_link,-17.403338,3.874769,-5.779802,-0.008169,0.76278,0.033022
1583774122944936054,24752,1583774122944831382,base_link,-17.402263,3.82596,-5.861533,-0.00883,0.762936,0.033626
1583774122945472020,24753,1583774122945413034,base_link,-17.390536,3.916546,-5.779026,-0.005938,0.762712,0.032208
1583774122946076028,24754,1583774122945989680,base_link,-17.332842,3.833106,-5.75816,-0.007748,0.762645,0.032617
1583774122946924527,24755,1583774122946841003,base_link,-17.380416,3.835965,-6.465654,-0.007465,0.76551,0.038784
1583774122947478729,24756,1583774122947394142,base_link,-17.352605,3.835373,-6.387092,-0.007763,0.765133,0.039437
1583774122948034427,24757,1583774122947969871,base_link,-17.426872,3.782442,-6.299005,-0.008847,0.762535,0.03793
1583774122948921288,24758,1583774122948834143,base_link,-17.426802,3.746458,-6.279588,-0.007486,0.764617,0.03777
1583774122949448397,24759,1583774122949365935,base_link,-17.429528,3.734409,-6.234507,-0.007575,0.761938,0.036692
1583774122950049835,24760,1583774122949978719,base_link,-17.3574,3.835993,-6.070624,-0.008402,0.762839,0.035687
1583774122950942076,24761,1583774122950859248,base_link,-17.404044,3.825402,-5.823623,-0.006262,0.763716,0.033683
1583774122951465074,24762,1583774122951385007,base_link,-17.333963,3.786377,-5.841532,-0.006147,0.762245,0.033246
1583774122952098411,24763,1583774122952002494,base_link,-17.333799,3.785421,-5.857934,-0.005509,0.762997,0.031989
1583774122952943204,24764,1583774122952866447,base_link,-17.333197,3.767953,-5.821943,-0.006594,0.763187,0.033469
1583774122953517562,24765,1583774122953434066,base_link,-17.361529,3.833536,-5.783609,-0.006808,0.763047,0.033895
1583774122954074648,24766,1583774122954004875,base_link,-17.346568,3.728203,-5.901872,-0.007528,0.76287,0.033638
1583774122954958321,24767,1583774122954872371,base_link,-17.389908,3.703954,-5.899774,-0.007095,0.763148,0.03301
1583774122955518727,24768,1583774122955448309,base_link,-17.291751,3.776646,-5.78073,-0.005851,0.762521,0.033064
1583774122956088376,24769,1583774122956017040,base_link,-17.363099,3.83387,-5.827014,-0.003271,0.764017,0.033944
1583774122956659064,24770,1583774122956573761,base_link,-17.36262,3.830799,-5.739342,-0.004252,0.764953,0.032063
1583774122957547227,24771,1583774122957448686,base_link,-17.240928,3.757229,-5.34139,-0.004963,0.761546,0.028337
1583774122958087242,24772,1583774122958017964,base_link,-17.353177,3.806064,-5.368324,-0.005696,0.762563,0.030224
1583774122958720499,24773,1583774122958585827,base_link,-17.323465,3.870364,-5.429853,-0.004577,0.763546,0.030023
1583774122959551009,24774,1583774122959463907,base_link,-17.294067,3.819624,-5.444422,-0.005543,0.764062,0.028744
1583774122960063167,24775,1583774122959984902,base_link,-17.278612,3.863635,-5.57311,-0.005871,0.762854,0.031014
1583774122960760429,24776,1583774122960640883,base_link,-17.320865,3.808224,-5.759014,-0.00405,0.763692,0.032049
1583774122961561769,24777,1583774122961467249,base_link,-17.347489,3.824664,-5.840529,-0.004926,0.76408,0.032437
1583774122962080586,24778,1583774122962008608,base_link,-17.289335,3.807624,-5.901276,-0.005311,0.764241,0.032632
1583774122962716840,24779,1583774122962635889,base_link,-17.376784,3.75861,-5.779885,-0.005412,0.764242,0.032661
1583774122963602423,24780,1583774122963481773,base_link,-17.304929,3.799504,-5.884209,-0.003453,0.764733,0.033092
1583774122964141625,24781,1583774122964031002,base_link,-17.346171,3.775467,-5.89682,-0.006554,0.76403,0.031762
1583774122964683835,24782,1583774122964615772,base_link,-17.320321,3.809771,-5.823407,-0.004363,0.763125,0.033288
1583774122965589982,24783,1583774122965491396,base_link,-17.276394,3.783062,-5.923325,-0.002897,0.764903,0.032669
1583774122966133601,24784,1583774122966055183,base_link,-17.276327,3.830468,-5.804596,-0.003851,0.764942,0.033326
1583774122966691826,24785,1583774122966623546,base_link,-17.342776,3.698147,-6.343903,-0.004849,0.764586,0.038431
1583774122967567170,24786,1583774122967459008,base_link,-17.384179,3.70582,-6.38463,-0.005478,0.765261,0.038625
1583774122968119261,24787,1583774122968052224,base_link,-17.384342,3.689332,-6.398834,-0.005271,0.765427,0.036933
1583774122968710020,24788,1583774122968628237,base_link,-17.341387,3.778539,-6.322675,-0.005574,0.765008,0.038007
1583774122969573683,24789,1583774122969464086,base_link,-17.385028,3.708325,-6.376581,-0.006428,0.763526,0.036689
1583774122970152431,24790,1583774122970089017,base_link,-17.371462,3.678122,-6.194129,-0.005974,0.765709,0.036144
1583774122970670310,24791,1583774122970601216,base_link,-17.302199,3.654262,-6.17036,-0.004466,0.765013,0.034901
1583774122971575327,24792,1583774122971511982,base_link,-17.348976,3.775548,-5.841752,-0.003018,0.764634,0.032472
1583774122972147990,24793,1583774122972069956,base_link,-17.278196,3.819094,-5.84479,-0.003616,0.762459,0.0335
1583774122972711201,24794,1583774122972644269,base_link,-17.321551,3.727012,-5.864682,-0.001722,0.76461,0.033121
1583774122973626521,24795,1583774122973522950,base_link,-17.349872,3.744873,-5.862799,-0.002913,0.763666,0.032879
1583774122974213779,24796,1583774122974097257,base_link,-17.306958,3.819482,-5.867999,-0.002677,0.762855,0.034143
1583774122974719397,24797,1583774122974653592,base_link,-17.348397,3.790282,-5.828432,-0.002592,0.765613,0.034186
1583774122975583312,24798,1583774122975516431,base_link,-17.336062,3.786166,-5.826822,-0.002613,0.763225,0.033948
1583774122976220992,24799,1583774122976120012,base_link,-17.306365,3.752763,-5.906262,-0.002817,0.76376,0.033719
1583774122976748692,24800,1583774122976668765,base_link,-17.412406,3.83854,-5.325498,-0.002309,0.763746,0.028601
1583774122977348674,24801,1583774122977238131,base_link,-17.356429,3.754109,-5.218601,-0.002838,0.764058,0.027155
1583774122978150852,24802,1583774122978081119,base_link,-17.340911,3.798929,-5.424124,-0.002197,0.763029,0.028148
1583774122978735536,24803,1583774122978669810,base_link,-17.384224,3.791202,-5.369182,-0.002614,0.762765,0.029845
1583774122979345728,24804,1583774122979243291,base_link,-17.425194,3.780679,-5.447678,-0.002081,0.764948,0.029004
1583774122980205692,24805,1583774122980112595,base_link,-17.395867,3.750878,-5.591147,-0.002587,0.763774,0.030001
1583774122980743882,24806,1583774122980679441,base_link,-17.323737,3.760899,-5.822675,0.00044,0.764257,0.032102
1583774122981338025,24807,1583774122981244560,base_link,-17.392801,3.608061,-5.941249,-0.004229,0.762915,0.033038
1583774122982198468,24808,1583774122982114126,base_link,-17.350407,3.794703,-5.889543,-0.000961,0.763906,0.034171
1583774122982770827,24809,1583774122982685542,base_link,-17.43581,3.665239,-5.967085,-0.001944,0.764025,0.033918
1583774122983338999,24810,1583774122983279080,base_link,-17.351541,3.729443,-5.826208,-0.001736,0.763294,0.03375
1583774122984211531,24811,1583774122984128188,base_link,-17.465319,3.649195,-5.865902,-0.003047,0.763264,0.034133
1583774122984769554,24812,1583774122984696087,base_link,-17.393621,3.64067,-5.868964,-0.003682,0.762773,0.035182
1583774122985359177,24813,1583774122985278620,base_link,-17.338685,3.722692,-5.805487,-0.001129,0.762433,0.033544
1583774122986225263,24814,1583774122986142768,base_link,-17.409763,3.698192,-5.843754,-0.000724,0.763285,0.032908
1583774122986810347,24815,1583774122986729960,base_link,-17.38806,3.647438,-6.489241,-0.002359,0.762768,0.039456
1583774122987348738,24816,1583774122987286425,base_link,-17.415983,3.643603,-6.345181,-0.004014,0.763912,0.038853
1583774122988234359,24817,1583774122988148665,base_link,-17.403444,3.6017,-6.28192,-0.002683,0.764365,0.03784
1583774122988779687,24818,1583774122988711511,base_link,-17.416314,3.643833,-6.40254,-0.002405,0.764477,0.037595
1583774122989371832,24819,1583774122989311119,base_link,-17.247902,3.59572,-6.367394,-0.000652,0.762912,0.038898
1583774122990246495,24820,1583774122990162277,base_link,-17.377087,3.632011,-6.098598,-0.001478,0.764772,0.036862
1583774122990826527,24821,1583774122990744216,base_link,-17.394714,3.672548,-5.850001,-0.001209,0.763757,0.034811
1583774122991389706,24822,1583774122991304129,base_link,-17.281625,3.657117,-5.886932,-0.000245,0.762763,0.033754
1583774122992283956,24823,1583774122992168720,base_link,-17.296607,3.663336,-5.790225,0.00043,0.763647,0.034649
1583774122992809532,24824,1583774122992729268,base_link,-17.296727,3.69783,-5.829247,0.000667,0.7629,0.034207
1583774122993413707,24825,1583774122993315291,base_link,-17.438343,3.647723,-5.848866,0.000186,0.764611,0.034203
1583774122994266450,24826,1583774122994175537,base_link,-17.297203,3.665043,-5.76666,-0.000525,0.762306,0.033991
1583774122994823516,24827,1583774122994754041,base_link,-17.282487,3.638744,-5.789829,0.000272,0.763534,0.034647
1583774122995377386,24828,1583774122995306861,base_link,-17.368802,3.672162,-5.787684,0.001709,0.764143,0.033609
1583774122996247275,24829,1583774122996163042,base_link,-17.325054,3.71428,-5.83101,0.000754,0.76311,0.034631
1583774122996819334,24830,1583774122996750841,base_link,-17.289567,3.666016,-5.13978,-0.000172,0.762778,0.027422
1583774122997374870,24831,1583774122997311005,base_link,-17.289328,3.650942,-5.308342,0.002614,0.763737,0.028903
1583774122998006317,24832,1583774122997903098,base_link,-17.344389,3.617047,-5.305005,-0.000245,0.764091,0.028652
1583774122998848884,24833,1583774122998754592,base_link,-17.230092,3.649746,-5.351602,0.000733,0.763719,0.030138
1583774122999402559,24834,1583774122999307233,base_link,-17.256974,3.716117,-5.408537,-0.000441,0.763364,0.029249
1583774123000003738,24835,1583774122999908947,base_link,-17.299471,3.658967,-5.454489,-0.000236,0.764018,0.030936
1583774123000829242,24836,1583774123000763815,base_link,-17.268503,3.710888,-5.726607,0.001111,0.764049,0.033414
1583774123001426962,24837,1583774123001346735,base_link,-17.26778,3.676097,-5.707503,0.000551,0.764983,0.033847
1583774123002013869,24838,1583774123001917050,base_link,-17.352449,3.597204,-5.884379,0.000239,0.76493,0.032936
1583774123002859991,24839,1583774123002772571,base_link,-17.280573,3.667369,-5.789587,0.000478,0.765833,0.034254
1583774123003434094,24840,1583774123003341256,base_link,-17.279716,3.685215,-5.930772,0.001564,0.766026,0.034016
1583774123004009502,24841,1583774123003929254,base_link,-17.293932,3.660311,-5.866304,-0.000229,0.765528,0.033369
1583774123004815295,24842,1583774123004729112,base_link,-17.208182,3.672016,-5.855773,0.002832,0.768217,0.035148
1583774123005426508,24843,1583774123005357605,base_link,-17.264955,3.67404,-5.828499,0.000218,0.766682,0.033826
1583774123006003781,24844,1583774123005936910,base_link,-17.236686,3.659435,-5.871211,0.000141,0.765719,0.03465
1583774123006833433,24845,1583774123006763250,base_link,-17.213506,3.621244,-6.537901,-0.000437,0.767687,0.041025
1583774123007420677,24846,1583774123007359538,base_link,-17.244533,3.669111,-6.411026,0.002121,0.768488,0.038566
1583774123008008125,24847,1583774123007906775,base_link,-17.215732,3.638406,-6.41186,-0.000319,0.766553,0.03957
1583774123008859407,24848,1583774123008795142,base_link,-17.202476,3.707546,-6.265211,0.00179,0.768594,0.037129
1583774123009421705,24849,1583774123009364259,base_link,-17.217825,3.683636,-6.247666,0.002573,0.7685,0.037778
1583774123010032394,24850,1583774123009926553,base_link,-17.077007,3.680321,-6.05752,0.002369,0.768079,0.035301
1583774123010916871,24851,1583774123010833215,base_link,-17.11832,3.685753,-5.987452,0.000121,0.768921,0.032969
1583774123011424792,24852,1583774123011370659,base_link,-17.263302,3.603581,-5.790735,-0.000586,0.769123,0.034703
1583774123012020097,24853,1583774123011951169,base_link,-17.107512,3.680281,-5.932416,0.002663,0.767706,0.034067
1583774123012911486,24854,1583774123012830866,base_link,-17.06429,3.652623,-5.86702,0.001873,0.768528,0.03282
1583774123013473846,24855,1583774123013385382,base_link,-17.234942,3.652105,-5.792473,0.000744,0.769534,0.034728
1583774123014079028,24856,1583774123013965595,base_link,-17.092745,3.700387,-5.830578,0.002823,0.769529,0.033488
1583774123014904673,24857,1583774123014820122,base_link,-17.121792,3.620311,-5.850329,0.001915,0.768723,0.033882
1583774123015422873,24858,1583774123015358874,base_link,-17.163613,3.577066,-5.768521,-0.000351,0.769369,0.03409
1583774123016090028,24859,1583774123015984484,base_link,-17.107207,3.611744,-5.846687,0.001227,0.768608,0.033026
1583774123016924671,24860,1583774123016843229,base_link,-17.096057,3.625925,-5.303841,0.000391,0.770987,0.027494
1583774123017413406,24861,1583774123017354855,base_link,-17.041167,3.645782,-5.305814,0.001542,0.768902,0.027914
1583774123018056412,24862,1583774123017974302,base_link,-17.02631,3.62086,-5.363976,0.001704,0.769351,0.02727
1583774123018935815,24863,1583774123018853458,base_link,-17.124299,3.595937,-5.46925,0.001758,0.770979,0.02852
1583774123019504761,24864,1583774123019414933,base_link,-17.094671,3.627146,-5.447231,0.000719,0.771173,0.028093
1583774123020062514,24865,1583774123019986458,base_link,-17.110283,3.607725,-5.554591,0.001848,0.76937,0.029959
1583774123020930140,24866,1583774123020865723,base_link,-17.119819,3.647976,-5.846048,0.002437,0.771584,0.032231
1583774123021508380,24867,1583774123021429229,base_link,-17.063369,3.630062,-5.786605,0.002689,0.771761,0.032472
1583774123022070905,24868,1583774123021990132,base_link,-17.047772,3.560421,-5.964644,0.000606,0.769879,0.032368
1583774123022921525,24869,1583774123022834372,base_link,-17.031821,3.596733,-5.950279,0.001521,0.772484,0.033475
1583774123023534254,24870,1583774123023437675,base_link,-17.004702,3.579108,-5.827806,0.001428,0.772284,0.033088
1583774123024077510,24871,1583774123023999356,base_link,-16.975223,3.595189,-5.91079,0.00221,0.772859,0.033506
1583774123024678135,24872,1583774123024577040,base_link,-17.005612,3.610674,-5.747003,0.002291,0.772692,0.032706
1583774123025554543,24873,1583774123025447393,base_link,-17.03166,3.594008,-5.885807,0.001507,0.77362,0.032238
1583774123026054636,24874,1583774123025969879,base_link,-16.961693,3.603586,-5.887264,0.002603,0.772571,0.032459
1583774123026704106,24875,1583774123026580303,base_link,-17.044583,3.624352,-6.156738,0.002338,0.772215,0.034689
1583774123027542405,24876,1583774123027452709,base_link,-17.025438,3.601561,-6.516321,0.001868,0.773065,0.039664
1583774123028072229,24877,1583774123028007055,base_link,-17.026245,3.533504,-6.445353,0.002043,0.774149,0.036739
1583774123028715761,24878,1583774123028592366,base_link,-16.955941,3.62592,-6.471098,0.003713,0.772777,0.037802
1583774123029556713,24879,1583774123029450763,base_link,-16.982963,3.656299,-6.467737,0.003258,0.774122,0.036751
1583774123030085238,24880,1583774123030023371,base_link,-16.856463,3.642543,-6.221729,0.003613,0.774954,0.035371
1583774123030721270,24881,1583774123030638801,base_link,-16.92915,3.60041,-6.094413,0.003255,0.775416,0.033711
1583774123031556173,24882,1583774123031475927,base_link,-16.944512,3.574255,-5.945634,0.002098,0.775298,0.031833
1583774123032093167,24883,1583774123032031392,base_link,-16.929972,3.533392,-6.011523,0.002791,0.775758,0.033312
1583774123032681405,24884,1583774123032609212,base_link,-16.928713,3.581856,-6.047663,0.002487,0.776151,0.03203
1583774123033521501,24885,1583774123033456279,base_link,-16.90018,3.599145,-6.071647,0.002632,0.775592,0.033079
1583774123034119974,24886,1583774123034056050,base_link,-16.91393,3.602963,-5.952103,0.00233,0.777417,0.033343
1583774123034687540,24887,1583774123034619018,base_link,-16.886002,3.572709,-6.026777,0.002465,0.776231,0.03183
1583774123035544704,24888,1583774123035453994,base_link,-16.784931,3.544761,-6.026643,0.002049,0.777238,0.031845
1583774123036108791,24889,1583774123036046671,base_link,-16.843633,3.595227,-6.011326,0.004593,0.777493,0.032518
1583774123037003951,24890,1583774123036927585,base_link,-16.850088,3.567198,-5.240955,0.004095,0.779573,0.025363
1583774123037618165,24891,1583774123037510079,base_link,-16.847616,3.586916,-5.488168,0.003906,0.779005,0.026971
1583774123038115594,24892,1583774123038056526,base_link,-16.918771,3.596105,-5.509063,0.003901,0.779121,0.027172
1583774123038703455,24893,1583774123038638200,base_link,-16.876089,3.58788,-5.510414,0.003884,0.778824,0.027595
1583774123039606818,24894,1583774123039490494,base_link,-16.846861,3.589356,-5.633877,0.004562,0.778627,0.028202
1583774123040144152,24895,1583774123040063787,base_link,-16.799854,3.59405,-5.78006,0.003676,0.780805,0.029656
1583774123040704895,24896,1583774123040638458,base_link,-16.756571,3.637315,-5.882543,0.004013,0.77977,0.030043
1583774123041623526,24897,1583774123041505946,base_link,-16.783341,3.588609,-6.068721,0.004933,0.781081,0.031284
1583774123042195180,24898,1583774123042083904,base_link,-16.79668,3.612949,-6.111714,0.005089,0.781577,0.031912
1583774123042715546,24899,1583774123042651074,base_link,-16.82514,3.594817,-6.049535,0.004617,0.782334,0.031508
1583774123043635887,24900,1583774123043529784,base_link,-16.840934,3.590754,-6.109251,0.005534,0.780714,0.03127
1583774123044104220,24901,1583774123044044063,base_link,-16.796948,3.631073,-6.130783,0.004891,0.780631,0.03168
1583774123044769083,24902,1583774123044673616,base_link,-16.811739,3.606786,-6.149116,0.005673,0.780903,0.031053
1583774123045575611,24903,1583774123045515762,base_link,-16.883549,3.583143,-6.084743,0.004154,0.780229,0.030402
1583774123046114222,24904,1583774123046050808,base_link,-16.768911,3.614047,-6.129984,0.005765,0.780997,0.031277
1583774123046735846,24905,1583774123046654882,base_link,-16.802672,3.594598,-6.812555,0.003974,0.78183,0.036764
1583774123047606972,24906,1583774123047519390,base_link,-16.805817,3.613288,-6.730232,0.005708,0.780518,0.035951
1583774123048198696,24907,1583774123048113612,base_link,-16.888835,3.592241,-6.66463,0.003238,0.782792,0.034898
1583774123048742477,24908,1583774123048676556,base_link,-16.877309,3.601996,-6.59083,0.005245,0.781969,0.036422
1583774123049378140,24909,1583774123049276899,base_link,-16.834679,3.561527,-6.567268,0.003718,0.780878,0.035975
1583774123050243590,24910,1583774123050136005,base_link,-16.920855,3.622296,-6.35793,0.004067,0.783024,0.033309
1583774123050765316,24911,1583774123050679270,base_link,-16.937059,3.598595,-6.295546,0.004851,0.782542,0.032698
1583774123051336715,24912,1583774123051258827,base_link,-16.868746,3.590461,-6.147378,0.005505,0.781282,0.030628
1583774123052212087,24913,1583774123052122500,base_link,-16.81024,3.586262,-6.107211,0.004893,0.782791,0.030654
1583774123052760529,24914,1583774123052687204,base_link,-16.867289,3.55357,-6.105958,0.004612,0.783161,0.030439
1583774123053370293,24915,1583774123053288989,base_link,-16.811313,3.556426,-6.146014,0.005003,0.781435,0.030417
1583774123054216250,24916,1583774123054131151,base_link,-16.795585,3.576325,-6.109455,0.005483,0.783836,0.031099
1583774123054719531,24917,1583774123054657034,base_link,-16.867486,3.569967,-6.046394,0.003762,0.782604,0.030861
1583774123055345234,24918,1583774123055279876,base_link,-16.823859,3.560535,-6.106745,0.004381,0.783442,0.030654
1583774123056214966,24919,1583774123056134397,base_link,-16.838802,3.569895,-6.105464,0.004753,0.782973,0.030229
1583774123056818409,24920,1583774123056683471,base_link,-16.814669,3.545127,-5.539665,0.003335,0.783893,0.024258
1583774123057342846,24921,1583774123057284520,base_link,-16.800694,3.488762,-5.544279,0.002633,0.783201,0.025934
1583774123058234673,24922,1583774123058152371,base_link,-16.841872,3.531788,-5.743983,0.003854,0.783693,0.025045
1583774123058807379,24923,1583774123058713797,base_link,-16.77073,3.569437,-5.646202,0.004509,0.784573,0.025523
1583774123059377963,24924,1583774123059288924,base_link,-16.799759,3.536162,-5.607266,0.004572,0.784949,0.025962
1583774123060245876,24925,1583774123060158965,base_link,-16.822335,3.552722,-5.936767,0.003053,0.78647,0.028183
1583774123060791975,24926,1583774123060719012,base_link,-16.723973,3.597153,-6.063997,0.006344,0.785254,0.029243
1583774123061388614,24927,1583774123061303210,base_link,-16.695559,3.567279,-6.041709,0.003266,0.782551,0.0296
1583774123062248984,24928,1583774123062133277,base_link,-16.678783,3.62059,-6.109893,0.00462,0.785355,0.031114
1583774123062806207,24929,1583774123062738211,base_link,-16.762852,3.619161,-6.145716,0.00421,0.78688,0.029838
1583774123063413915,24930,1583774123063320697,base_link,-16.679109,3.605059,-6.107696,0.004189,0.784769,0.030679
1583774123064222805,24931,1583774123064153776,base_link,-16.721193,3.61246,-6.170346,0.005487,0.786215,0.030903
1583774123064822571,24932,1583774123064750736,base_link,-16.7941,3.555684,-6.101709,0.005346,0.786089,0.028799
1583774123065353009,24933,1583774123065286247,base_link,-16.750701,3.534059,-6.205171,0.004268,0.784443,0.030006
1583774123066274089,24934,1583774123066187899,base_link,-16.748869,3.646391,-6.187895,0.004088,0.785466,0.030442
1583774123066860274,24935,1583774123066768306,base_link,-16.728524,3.595621,-6.833147,0.004702,0.785528,0.036395
1583774123067391271,24936,1583774123067311749,base_link,-16.771644,3.573317,-6.824198,0.002897,0.784068,0.034447
1583774123067997168,24937,1583774123067903848,base_link,-16.674668,3.563856,-6.686388,0.004856,0.783783,0.034946
1583774123068816732,24938,1583774123068753477,base_link,-16.773214,3.633882,-6.566202,0.003967,0.785661,0.034981
1583774123069396946,24939,1583774123069337761,base_link,-16.802245,3.553652,-6.638311,0.004024,0.785405,0.03284
1583774123070028467,24940,1583774123069906204,base_link,-16.832433,3.668296,-6.475648,0.004472,0.784727,0.032036
1583774123070885607,24941,1583774123070766518,base_link,-16.821126,3.626665,-6.26983,0.004197,0.78385,0.031029
1583774123071407282,24942,1583774123071346398,base_link,-16.823112,3.591126,-6.081218,0.004276,0.784399,0.028978
1583774123072019602,24943,1583774123071913382,base_link,-16.851104,3.626288,-6.162404,0.004169,0.783658,0.029151
1583774123072845148,24944,1583774123072758602,base_link,-16.850925,3.545919,-6.224746,0.003286,0.783038,0.030172
1583774123073405380,24945,1583774123073346442,base_link,-16.809728,3.56775,-6.062701,0.004125,0.783532,0.029608
1583774123074005990,24946,1583774123073922762,base_link,-16.823171,3.644758,-6.206906,0.004964,0.78272,0.030198
1583774123074837653,24947,1583774123074756533,base_link,-16.850442,3.608744,-6.162812,0.003727,0.784218,0.029363
1583774123075415785,24948,1583774123075352847,base_link,-16.838704,3.554906,-6.140943,0.004004,0.782186,0.029141
1583774123076014800,24949,1583774123075913452,base_link,-16.866861,3.584509,-6.103632,0.005473,0.784318,0.029407
1583774123076858824,24950,1583774123076788250,base_link,-16.873227,3.596612,-5.474821,0.003314,0.782597,0.022986
1583774123077449909,24951,1583774123077356989,base_link,-16.830969,3.524602,-5.534068,0.003173,0.781682,0.02296
1583774123078033988,24952,1583774123077949874,base_link,-16.871766,3.597874,-5.620452,0.003643,0.782788,0.024218
1583774123078859571,24953,1583774123078796563,base_link,-16.816703,3.630526,-5.498832,0.004245,0.781854,0.023834
1583774123079503943,24954,1583774123079419386,base_link,-16.827806,3.589097,-5.66388,0.00298,0.78287,0.025259
1583774123080011832,24955,1583774123079954420,base_link,-16.840965,3.666154,-5.851204,0.004461,0.782446,0.026485
1583774123080891741,24956,1583774123080803563,base_link,-16.825106,3.611593,-6.039124,0.00377,0.781744,0.02874
1583774123081451299,24957,1583774123081376583,base_link,-16.867462,3.63535,-6.03997,0.004217,0.782627,0.028752
