%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.torques0.timeStamp,field.torques0.joint_uri,field.torques0.unit,field.torques0.value
1583862945794891668,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945795917116,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945796919312,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945797918419,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945798915009,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945829517639,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945830354567,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945831281903,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945832237994,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945833258161,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945834253018,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945835278696,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945836274966,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945837256540,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945838297525,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945869261055,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945870120030,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945871035763,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945872057302,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945873028202,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945874025787,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945875036147,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945876021915,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945877028250,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945878045098,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945910964062,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945911826050,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945912724226,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945913721934,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945914710301,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945915708985,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945916713559,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945917715508,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945918714579,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945949858152,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945950730174,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945951643096,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945952598990,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945953591999,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945954618164,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945955609581,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945956618432,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945957592102,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945958611166,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945990345377,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945991138689,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945992068315,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945993094127,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945994083139,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945995038810,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945996058961,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945997040330,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862945998052622,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946028686706,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946029626689,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946030451276,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946031502804,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946032440085,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946033398153,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946034426524,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946035447186,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946036438085,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946037485049,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946038422616,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946068797584,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946069688728,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946070546491,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946071558796,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946072499497,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946073507607,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946074522117,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946075491994,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946076494607,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946077545371,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946078526039,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946109476195,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946111854293,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946112734545,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946113726253,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946114745060,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946115719769,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946116707999,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946117724875,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946118721566,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946149582270,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946150362349,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946151281455,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946152316236,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946153292465,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946154290758,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946155286904,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946156278707,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946157275585,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946158262579,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946189021900,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946189881152,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946190818829,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946191823360,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946192820858,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946193820758,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946194829849,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946195832609,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946196838187,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946197810582,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946198823510,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946229955877,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946230810100,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946231684154,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946232706149,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946233702349,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946234687666,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946235656544,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946236653007,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946237687625,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946238684173,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946268599326,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946269428086,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946270352533,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946271888551,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946272345167,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946273316972,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946274342152,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946275329332,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946276310234,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946277304209,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946278310170,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946308995357,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946309851153,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946310749508,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946311746525,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946312791902,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946313757181,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946314745588,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946315745848,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946316757146,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946317762898,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946318763535,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946349202015,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946350033881,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946350953813,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946351949722,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946352927655,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946353931888,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946354938575,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946355934414,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946356940384,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946357948150,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946389053416,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946389932519,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946390843636,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946391829330,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946392830971,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946393821282,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946394824607,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946395837395,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946396828583,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946397808985,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946398813126,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946429239048,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946430106672,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946430974570,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946432012625,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946433006170,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946433998026,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946435006528,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946435984944,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946436998790,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946438011438,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946469636079,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946470418439,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946471344649,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946472310496,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946473313198,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946474326126,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946475292767,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946476293876,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946477320926,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946478384476,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946509909544,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946510732270,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946511652409,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946512679467,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946513645576,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946514661002,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946515638376,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946516675882,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946517705181,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946518688244,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946548282330,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946549162870,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946550078249,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946551053564,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946552041461,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946553085883,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946554054001,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946555067195,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946556050974,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946557062647,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946558059156,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946588691538,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946589511420,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946590437270,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946591432931,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946592381532,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946593378087,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946594403714,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946595393024,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946596381593,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946597404853,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946598400552,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946628649798,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946629508333,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946630406315,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946631394053,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946632396842,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946633392322,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946634382961,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946635399767,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946636411856,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946637386268,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946638402277,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946669597196,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946671100704,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946671556414,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946672369914,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946673379335,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946674345728,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946675359639,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946676360325,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946677346774,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946678341902,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946709421248,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946710249096,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946711183116,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946712127726,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946713111950,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946714130956,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946715121686,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946716141442,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946717121180,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946718129551,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946748902879,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946749814441,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946750687489,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946751703303,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946752685571,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946753695888,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946754657788,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946755666035,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946756657606,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946757634939,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946758731399,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946789264181,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946790114129,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946791026038,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946792066161,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946792989340,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946794011369,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946794991642,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946796000950,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946797001059,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946797972200,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946828870243,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946829730948,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946830631145,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946831596531,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946832638107,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946833619648,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946834606642,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946835605443,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946836612081,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946837624936,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946838625791,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946868389207,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946869237385,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946870147247,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946871099160,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946872130055,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946873109410,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946874120474,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946875128762,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946876120926,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946877093996,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946878076118,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946909887919,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946910798966,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946911596615,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946912587465,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946913553882,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946914570491,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946915609575,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946916561397,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946917606892,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946918623000,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946948590921,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946949437981,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946950303969,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946951307740,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946952302800,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946953291368,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946954268308,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946955286251,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946956275950,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946957269494,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946958288976,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946989634398,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946990600964,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946991417549,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
1583862946992370696,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,2.0
