%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.torques0.timeStamp,field.torques0.joint_uri,field.torques0.unit,field.torques0.value
1583419964016209449,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964017202981,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964018227170,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964019226984,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964020188900,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964021187681,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964022193188,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964023192570,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964024243929,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964025197427,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964026231841,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964027233930,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964028215927,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964029213903,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964030215036,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964031216949,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964032212432,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964033188501,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964034216103,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964035188617,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964036188433,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964037223613,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964038204613,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964039222515,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964040213344,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964041193278,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964042217926,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964043205888,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964044213306,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964045226063,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964046214370,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964047219980,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964048231614,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964049194781,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964050221328,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964051227946,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964052224650,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964053238030,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964054245797,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964055203020,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964056224927,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964057228800,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964058230197,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964059234284,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964060218971,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964061223246,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964062213634,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964063211004,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964064191488,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964065204549,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964066213781,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964067220507,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964068223614,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964069222096,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964070207948,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964071235547,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964072227675,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964073222102,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964074236397,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964075228689,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964076228657,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964077216501,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964078215775,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964079224875,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964080206374,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964081229548,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964082209546,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964083253652,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964084234856,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964085219105,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964086237048,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964087208878,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964088229314,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964089222107,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964090215637,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964091232929,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964092234982,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964093262595,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964094230957,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964095232413,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964096215501,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964097224838,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964098225491,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964099228345,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964100227985,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964101247444,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964102225724,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964103231141,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964104234982,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964105191260,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964106197626,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964107225243,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964108231623,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964109207229,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964110230222,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964111218661,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964112210404,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964113236633,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964114215962,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964115215988,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964116209130,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964117220543,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964118198853,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964119229791,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964120207608,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964121203336,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964122188183,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964123200174,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964124189205,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964125224351,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964126192851,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964127221474,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964128205993,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964129191585,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964130193355,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964131210986,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964132198232,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964133209365,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964134202395,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964135191959,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964136192922,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964137190231,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964138193033,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964139192949,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964140214979,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964141218031,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964142231514,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964143228806,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964144268526,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964145229896,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964146248196,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964147237129,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964148216755,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964149210923,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964150217138,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964151200439,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964152229458,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964153243583,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964154233432,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964155232359,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964156215895,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964157198882,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964158191911,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964159242863,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964160216972,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964161238275,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964162208503,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964163223898,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964164223860,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964165255237,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964166227221,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964167242883,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964168197790,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964169211326,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964170227248,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964171221220,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964172224811,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964173243745,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964174250724,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964175249141,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964176214952,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964177207091,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964178228516,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964179213194,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964180203206,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964181215740,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964182211751,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964183224873,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964184217999,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964185212366,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964186220505,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964187186403,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964188198972,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964189205547,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964190184118,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964191218867,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964192206420,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964193247943,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964194188790,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964195208513,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964196191084,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964197213725,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964198192188,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964199227143,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964200188477,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964201212127,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964202216155,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964203230098,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964204215281,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964205197063,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964206228657,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964207192148,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964208187990,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964209265367,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964210196752,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964211196187,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964212212648,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964213244327,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964214191944,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964215218841,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964216251570,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964217215830,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964218210184,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964219217403,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964220235953,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964221225360,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964222233821,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964223219403,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964224190193,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964225192718,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964226220938,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964227205147,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964228243414,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964229208370,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964230224188,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964231229910,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964232226785,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964233203176,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964234229658,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964235217053,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964236192131,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964237199797,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964238215199,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964239237569,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964240222995,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964241198533,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964242188093,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964243233810,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964244229450,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964245190492,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964246216050,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964247213036,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964248201219,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964249233191,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964250225062,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964251189637,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964252206396,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964253228445,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964254193708,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964255214557,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964256182991,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964257224484,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964258215913,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964259201704,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964260223078,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964261197609,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964262211813,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964263196892,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964264203351,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964265205360,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964266190992,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964267212293,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964268226109,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964269242711,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964270193599,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964271202288,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964272227388,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964273218408,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964274195436,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964275224315,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964276188320,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964277207413,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964278204944,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964279219412,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964280191600,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964281231867,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964282208178,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964283239254,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964284189780,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964285226435,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964286225792,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964287232551,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964288207729,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964289212655,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964290208992,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964291214585,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964292190478,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964293186786,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964294192929,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964295209157,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964296199561,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964297228858,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964298213722,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964299218012,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964300187784,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964301195719,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964302195328,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964303247645,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964304194719,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964305196018,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964306201558,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964307242009,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964308225862,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964309242341,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964310198387,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964311237092,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964312250326,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964313229703,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964314227640,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964315186809,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964316193286,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964317208509,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964318212660,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964319221158,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964320239665,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964321253005,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964322235571,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964323214540,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
1583419964324213360,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,1.0
