t,x,x0,f,f0
95.51,0.30736803860636,0.306872850591256,1.51740552397077,NaN
95.511,0.307213803202341,0.306733958912891,1.51853900423422,NaN
95.512,0.307059307482185,0.306595159318754,1.52056502086813,NaN
95.513,0.30690453096204,0.306456454164047,1.52290917541982,NaN
95.514,0.306749470807787,0.30631784580397,1.52522006231018,NaN
95.515,0.306594140044381,0.306179336593717,1.52722458873773,NaN
95.516,0.306438565934425,0.30604092888849,1.52847446160553,NaN
95.517,0.306282788507446,0.305902625043488,1.52830703660843,NaN
95.518,0.306126859132324,0.305764427413905,1.52605367316146,NaN
95.519,0.305970838912237,0.305626338354943,1.52136625924443,NaN
95.52,0.305814796776871,0.305488360221802,1.51441389474234,NaN
95.521,0.305658807384372,0.305350495369675,1.5056935199243,NaN
95.522,0.305502948976847,0.305212746153765,1.495576061096,NaN
95.523,0.30534730120239,0.30507511492927,1.48400063604755,NaN
95.524,0.305191942856279,0.304937604051385,1.47057193241011,NaN
95.525,0.305036949493137,0.304800215875312,1.45490290262125,NaN
95.526,0.30488239117164,0.30466295275625,1.43684710056404,NaN
95.527,0.304728331219177,0.304525817049393,1.41654373646292,NaN
95.528,0.304574826608771,0.304388811109943,1.39440778741319,NaN
95.529,0.304421929301884,0.304251937293099,1.37107352604732,NaN
95.53,0.304269687583109,0.304115197954057,1.34723084944282,NaN
95.531,0.304118147028726,0.303978595448016,1.32343765076679,NaN
95.532,0.303967351073676,0.303842132130177,1.3000797502613,NaN
95.533,0.303817341148803,0.303705810355734,1.2774144762133,NaN
95.534,0.303668156475403,0.303569632479888,1.25552997414537,NaN
95.535,0.303519833859535,0.303433600857839,1.23425937977373,NaN
95.536,0.303372407769355,0.303297717844782,1.21313715009652,NaN
95.537,0.303225910498574,0.303161985795918,1.19144065452954,NaN
95.538,0.303080372000421,0.303026407066445,1.16833472648299,NaN
95.539,0.302935819178797,0.30289098401156,1.14305642486297,NaN
95.54,0.302792274591851,0.302755718986462,1.11508053547786,NaN
95.541,0.302649754551862,0.302620614346353,1.084245193424,NaN
95.542,0.302508266830835,0.302485672446425,1.05073161676891,NaN
95.543,0.30236780876857,0.30235089564188,1.01485150324968,NaN
95.544,0.302228366638652,0.302216286287919,0.97688268202007,NaN
95.545,0.302089916105025,0.302081846739735,0.937112071952869,NaN
95.546,0.301952422833274,0.301947579352529,0.895899256355132,NaN
95.547,0.301815842634401,0.301813486481502,0.853700456713555,NaN
95.548,0.301680121024052,0.301679570481847,0.811154122809098,NaN
95.549,0.301545192224432,0.301545833708766,0.769052729596339,NaN
95.55,0.30141097784186,0.301412278517459,0.728111123433061,NaN
95.551,0.301277386126306,0.301278907263121,0.688793226699219,NaN
95.552,0.301144313063653,0.30114572230095,0.65128639481534,NaN
95.553,0.301011645494342,0.30101272598615,0.615508085471927,NaN
95.554,0.300879265187691,0.300879920673912,0.581173002432742,NaN
95.555,0.300747052936882,0.300747308719439,0.547899926402459,NaN
95.556,0.30061489247793,0.30061489247793,0.515236905761402,NaN
95.557,0.30048267430458,0.30048267430458,0.482692320685081,NaN
95.558,0.30035029944935,0.30035029944935,0.449850841813963,NaN
95.559,0.300217683192178,NaN,0.416474159811746,NaN
95.56,0.300084758092561,NaN,0.382567846987731,NaN
95.561,0.29995147513709,NaN,0.348412873831449,NaN
95.562,0.299817802552599,NaN,0.314464205463484,NaN
95.563,0.2996837233291,NaN,0.281150965574941,NaN
95.564,0.299549232627361,NaN,0.248765666465081,NaN
95.565,0.299414335432339,NaN,0.217478212609664,NaN
95.566,0.299279044456182,NaN,0.187387422148613,NaN
95.567,0.299143378291198,NaN,0.158588187980647,NaN
95.568,0.299007359871358,NaN,0.13116270979462,NaN
95.569,0.298871015409013,NaN,0.104984292149425,NaN
95.57,0.298734373902023,NaN,0.0795362758645079,NaN
95.571,0.298597467072251,NaN,0.0540304963811718,NaN
95.572,0.298460329542862,NaN,0.0276933346588061,NaN
95.573,0.2983229991776,NaN,-5.00774691302433e-05,NaN
95.574,0.298185517560671,NaN,-0.0295244997828614,NaN
95.575,0.298047930593852,NaN,-0.0608150303617704,NaN
95.576,0.297910289035537,NaN,-0.0937998613782954,NaN
95.577,0.297772648468711,NaN,-0.128191448776538,NaN
95.578,0.297635068259776,NaN,-0.163498826256579,NaN
95.579,0.297497609701767,NaN,-0.198908300306762,NaN
95.58,0.297360333826643,NaN,-0.233321673595868,NaN
95.581,0.297223299107082,NaN,-0.265577808254971,NaN
95.582,0.297086559046917,NaN,-0.294604999045696,NaN
95.583,0.296950159625078,NaN,-0.319544148691183,NaN
95.584,0.296814136867197,NaN,-0.339954417962964,NaN
95.585,0.296678515581421,NaN,-0.355878829086515,NaN
95.586,0.296543310285072,NaN,-0.367713992902389,NaN
95.587,0.296408527984827,NaN,-0.376134904703296,NaN
95.588,0.296274171591321,NaN,-0.38213259363011,NaN
95.589,0.29614024322068,NaN,-0.38699424506316,NaN
95.59,0.296006747234868,NaN,-0.392156750977834,NaN
95.591,0.295873693018618,NaN,-0.399058551732207,NaN
95.592,0.295741097366939,NaN,-0.409001234773556,NaN
95.593,0.295608985994199,NaN,-0.42288194605055,NaN
95.594,0.29547739356367,NaN,-0.440955021098209,NaN
95.595,0.295346362236459,NaN,-0.462907358431594,NaN
95.596,0.295215939316624,NaN,-0.488165222390476,NaN
95.597,0.295086174435174,NaN,-0.516205362556198,NaN
95.598,0.294957116359905,NaN,-0.546709497961308,NaN
95.599,0.294828809401581,NaN,-0.579478355875981,NaN
95.6,0.294701289555752,NaN,-0.61425364426458,NaN
95.601,0.294574581175568,NaN,-0.650585272546308,NaN
95.602,0.294448695441881,NaN,-0.687741939573277,NaN
95.603,0.294323630913997,NaN,-0.724766497287544,NaN
95.604,0.294199375015616,NaN,-0.760717789650843,NaN
95.605,0.294075905337173,NaN,-0.794860147660946,NaN
95.606,0.293953190444833,NaN,-0.826585882658135,NaN
95.607,0.293831190209665,NaN,-0.85524263478889,NaN
95.608,0.293709855715205,NaN,-0.880194396609146,NaN
95.609,0.293589129147599,NaN,-0.901115505999152,NaN
95.61,0.293468944563894,NaN,-0.918169352841736,NaN
95.611,0.29334923002061,NaN,-0.931904282487006,NaN
95.612,0.293229910460432,NaN,-0.943108158534557,NaN
95.613,0.293110910573807,NaN,-0.952755378134118,NaN
95.614,0.292992157418176,NaN,-0.961935238071841,NaN
95.615,0.292873582840255,NaN,-0.971722125612044,NaN
95.616,0.292755125745403,NaN,-0.983009365581432,NaN
95.617,0.2926367342552,NaN,-0.996368263376279,NaN
95.618,0.292518367556437,NaN,-1.01198667726941,NaN
95.619,0.292399996763705,NaN,-1.02970316282721,NaN
95.62,0.292281604328777,NaN,-1.04917201899314,NaN
95.621,0.292163182465833,NaN,-1.07002037800361,NaN
95.622,0.292044731320931,NaN,-1.09185985927932,NaN
95.623,0.291926257149013,NaN,-1.11431475204404,NaN
95.624,0.291807770507016,NaN,-1.13709707983936,NaN
95.625,0.291689284459789,NaN,-1.15996948849062,NaN
95.626,0.291570812952927,NaN,-1.1826745261528,NaN
95.627,0.29145236986848,NaN,-1.20493312794833,NaN
95.628,0.291333969205556,NaN,-1.22640779988401,NaN
95.629,0.291215626144008,NaN,-1.24661230853243,NaN
95.63,0.291097358415384,NaN,-1.2649214836543,NaN
95.631,0.290979187681148,NaN,-1.28072718371913,NaN
95.632,0.290861140863456,NaN,-1.29364650935215,NaN
95.633,0.290743251414775,NaN,-1.30373032496803,NaN
95.634,0.290625560410375,NaN,-1.31161562533684,NaN
95.635,0.290508117086832,NaN,-1.31849517677069,NaN
95.636,0.290390978426753,NaN,-1.3259016211987,NaN
95.637,0.29027420784024,NaN,-1.33545541859343,NaN
95.638,0.290157873323251,NaN,-1.34858075603011,NaN
95.639,0.290042045329861,NaN,-1.36610472666913,NaN
95.64,0.289926794376109,NaN,-1.3879490487667,NaN
95.641,0.289812188332901,NaN,-1.41322469937905,NaN
95.642,0.289698289592479,NaN,-1.44063419247178,NaN
95.643,0.289585152999847,NaN,-1.46884370442849,NaN
95.644,0.289472825719403,NaN,-1.49668584204976,NaN
95.645,0.28936134905197,NaN,-1.52324861936552,NaN
95.646,0.289250760989183,NaN,-1.54788146902148,NaN
95.647,0.289141098498114,NaN,-1.5700914461761,NaN
95.648,0.289032399260768,NaN,-1.58948733044333,NaN
95.649,0.28892470284523,NaN,-1.60598388549709,NaN
95.65,0.288818051324003,NaN,-1.62003107025556,NaN
95.651,0.288712489516474,NaN,-1.63252152489117,NaN
95.652,0.28860806516056,NaN,-1.64451774155429,NaN
95.653,0.288504829076485,NaN,-1.65703584044891,NaN
95.654,0.288402835007631,NaN,-1.67090206372501,NaN
95.655,0.288302138815411,NaN,-1.68673948317782,NaN
95.656,0.288202796911109,NaN,-1.70501733623704,NaN
95.657,0.288104863890902,NaN,-1.72599894210604,NaN
95.658,0.288008389382428,NaN,-1.74971482686034,NaN
95.659,0.287913414719734,NaN,-1.7760057355461,NaN
95.66,0.287819971069212,NaN,-1.80447106115901,NaN
95.661,0.287728079942175,NaN,-1.83442847115756,NaN
95.662,0.287637754902906,NaN,-1.8650451527213,NaN
95.663,0.287549002848688,NaN,-1.89555595284194,NaN
95.664,0.287461824330581,NaN,-1.92540850944103,NaN
95.665,0.28737621291062,NaN,-1.954241385119,NaN
95.666,0.287292153555296,NaN,-1.98176119122174,NaN
95.667,0.287209620667439,NaN,-2.00763475859272,NaN
95.668,0.287128577587852,NaN,-2.03147037286881,NaN
95.669,0.28704897886324,NaN,-2.05295126307901,NaN
95.67,0.286970774163778,NaN,-2.07200751623637,NaN
95.671,0.286893912027053,NaN,-2.08887758850617,NaN
95.672,0.286818342775123,NaN,-2.10407336251427,NaN
95.673,0.286744020606943,NaN,-2.11822904782877,NaN
95.674,0.286670904895994,NaN,-2.13195088469866,NaN
95.675,0.28659896072085,NaN,-2.14589824117393,NaN
95.676,0.286528158804634,NaN,-2.1609711040727,NaN
95.677,0.286458475395482,NaN,-2.1783648778378,NaN
95.678,0.286389892579703,NaN,-2.19943663798717,NaN
95.679,0.286322398853927,NaN,-2.22536044936622,NaN
95.68,0.286255989399304,NaN,-2.25671816127351,NaN
95.681,0.286190665742254,NaN,-2.29332122964384,NaN
95.682,0.286126434747713,NaN,-2.3343287879347,NaN
95.683,0.286063306944264,NaN,-2.3784904532288,NaN
95.684,0.286001294383435,NaN,-2.42436571220965,NaN
95.685,0.285940408824517,NaN,-2.47047036582509,NaN
95.686,0.285880661187663,NaN,-2.51536685337692,NaN
95.687,0.285822062214665,NaN,-2.55773034931648,NaN
95.688,0.285764623354133,NaN,-2.59642869336425,NaN
95.689,0.285708357120585,NaN,-2.63064578367509,NaN
95.69,0.28565327674112,NaN,-2.66001210716796,NaN
95.691,0.285599395082089,NaN,-2.68469442436984,NaN
95.692,0.285546723002003,NaN,-2.70535206893631,NaN
95.693,0.285495267871329,NaN,-2.72287705724955,NaN
95.694,0.285445033418835,NaN,-2.7381717994214,NaN
95.695,0.285396021163854,NaN,-2.75223554177765,NaN
95.696,0.285348232397763,NaN,-2.7663078581785,NaN
95.697,0.28530166970126,NaN,-2.78179486976585,NaN
95.698,0.285256337710259,NaN,-2.80005543099863,NaN
95.699,0.285212243128552,NaN,-2.82208680876972,NaN
95.7,0.285169394037588,NaN,-2.84816891021505,NaN
95.701,0.285127798910478,NaN,-2.87773327199725,NaN
95.702,0.285087466186531,NaN,-2.90966012113358,NaN
95.703,0.285048404798035,NaN,-2.94282534472072,NaN
95.704,0.285010624981328,NaN,-2.97644066503579,NaN
95.705,0.284974138558659,NaN,-3.01003486985815,NaN
95.706,0.284938958432895,NaN,-3.04328536039229,NaN
95.707,0.284905097288,NaN,-3.07585858012413,NaN
95.708,0.28487256549638,NaN,-3.10736639589789,NaN
95.709,0.284841368673276,NaN,-3.13748268296333,NaN
95.71,0.284811506154047,NaN,-3.16612234793826,NaN
95.711,0.284782971216918,NaN,-3.19356933550319,NaN
95.712,0.284755752182794,NaN,-3.22046001786167,NaN
95.713,0.284729833123115,NaN,-3.24758124276779,NaN
95.714,0.284705193761275,NaN,-3.27559850786114,NaN
95.715,0.284681808577445,NaN,-3.30489247676716,NaN
95.716,0.284659645129487,NaN,-3.33557256265129,NaN
95.717,0.284638662040083,NaN,-3.36765985844672,NaN
95.718,0.284618808053143,NaN,-3.40131953220973,NaN
95.719,0.284600023295388,NaN,-3.43685933168745,NaN
95.72,0.284582242067912,NaN,-3.47447384055848,NaN
95.721,0.2845653957403,NaN,-3.51406515650846,NaN
95.722,0.28454941511044,NaN,-3.55528038107885,NaN
95.723,0.28453423219066,NaN,-3.59764262725664,NaN
95.724,0.284519781462102,NaN,-3.64060566271513,NaN
95.725,0.284506000638697,NaN,-3.68350854344938,NaN
95.726,0.284492831039997,NaN,-3.72564464711722,NaN
95.727,0.28448021781796,NaN,-3.76646763088266,NaN
95.728,0.284468110279577,NaN,-3.80570112923397,NaN
95.729,0.284456462278566,NaN,-3.84332560705816,NaN
95.73,0.284445232471054,NaN,-3.87954464924153,NaN
95.731,0.284434384316822,NaN,-3.91472323447943,NaN
95.732,0.284423885822386,NaN,-3.94924286422111,NaN
95.733,0.284413709048417,NaN,-3.98331281588765,NaN
95.734,0.284403829470142,NaN,-4.01692907840474,NaN
95.735,0.284394225469422,NaN,-4.05004307981863,NaN
95.736,0.284384878275718,NaN,-4.08272961063668,NaN
95.737,0.284375772341076,NaN,-4.11517865161303,NaN
95.738,0.28436689584442,NaN,-4.1475839632072,NaN
95.739,0.284358241101377,NaN,-4.18006955855031,NaN
95.74,0.284349804832001,NaN,-4.21263178216625,NaN
95.741,0.284341588291033,NaN,-4.24502170977603,NaN
95.742,0.284333597271697,NaN,-4.27667430013795,NaN
95.743,0.284325842036887,NaN,-4.30687817134347,NaN
95.744,0.284318337274766,NaN,-4.33506687538745,NaN
95.745,0.284311102109429,NaN,-4.36092185028608,NaN
95.746,0.284304160075479,NaN,-4.38430592550841,NaN
95.747,0.284297538953273,NaN,-4.40514981668082,NaN
95.748,0.284291270422929,NaN,-4.42330310514019,NaN
95.749,0.284285389520158,NaN,-4.43857264306993,NaN
95.75,0.28427993388524,NaN,-4.4510424402083,NaN
95.751,0.284274942939806,NaN,-4.46128462069561,NaN
95.752,0.284270457362205,NaN,-4.47018699762968,NaN
95.753,0.284266519064479,NaN,-4.47862248194635,NaN
95.754,0.284263171365916,NaN,-4.48727625269112,NaN
95.755,0.284260458954375,NaN,-4.49665623505194,NaN
95.756,0.284258427484674,NaN,-4.50713504783887,NaN
95.757,0.284257122786727,NaN,-4.51893472079519,NaN
95.758,0.284256589655659,NaN,-4.53210389473678,NaN
95.759,0.284256870425486,NaN,-4.54659461316253,NaN
95.76,0.284258004022511,NaN,-4.56237717046911,NaN
95.761,0.284260026036723,NaN,-4.57941544952283,NaN
95.762,0.284262969398763,NaN,-4.59754931953701,NaN
95.763,0.284266864882101,NaN,-4.61649812631041,NaN
95.764,0.284271741075435,NaN,-4.63598505206267,NaN
95.765,0.284277623771328,NaN,-4.65577180486168,NaN
95.766,0.28428453475373,NaN,-4.67557900709513,NaN
95.767,0.284292490252899,NaN,-4.6950584110227,NaN
95.768,0.284301500020629,NaN,-4.713855008872,NaN
95.769,0.284311567925565,NaN,-4.73171715228758,NaN
95.77,0.284322693722108,NaN,-4.74854925082011,NaN
95.771,0.28433487491039,NaN,-4.7642935787188,NaN
95.772,0.284348108061413,NaN,-4.77884284535467,NaN
95.773,0.284362389494655,NaN,-4.79215364133171,NaN
95.774,0.284377715310039,NaN,-4.80430525461161,NaN
95.775,0.284394080973658,NaN,-4.81536877464983,NaN
95.776,0.28441148118713,NaN,-4.82536900892258,NaN
95.777,0.284429910845477,NaN,-4.83446453214897,NaN
95.778,0.28444936696404,NaN,-4.84304541493647,NaN
95.779,0.284469850713707,NaN,-4.85156387923453,NaN
95.78,0.284491368960729,NaN,-4.8603146792505,NaN
95.781,0.284513935174009,NaN,-4.86939875893517,NaN
95.782,0.284537569695369,NaN,-4.87882717318312,NaN
95.783,0.284562299364448,NaN,-4.88856672935953,NaN
95.784,0.284588156599996,NaN,-4.898485981299,NaN
95.785,0.284615178435354,NaN,-4.90833329296994,NaN
95.786,0.284643406231622,NaN,-4.91775135745942,NaN
95.787,0.284672886160787,NaN,-4.92625023024877,NaN
95.788,0.284703669747693,NaN,-4.93322021278814,NaN
95.789,0.284735813813384,NaN,-4.93811961253725,NaN
95.79,0.284769379616617,NaN,-4.94076416068494,NaN
95.791,0.284804431158921,NaN,-4.94145462443166,NaN
95.792,0.284841032729862,NaN,-4.94081525346604,NaN
95.793,0.284879246369297,NaN,-4.93950253881473,NaN
95.794,0.284919130557812,NaN,-4.9380462131809,NaN
95.795,0.284960740618473,NaN,-4.93695405387811,NaN
95.796,0.2850041297044,NaN,-4.93692754142213,NaN
95.797,0.285049349101775,NaN,-4.93890165496976,NaN
95.798,0.285096447441427,NaN,-4.94385356851974,NaN
95.799,0.285145468787743,NaN,-4.9525151837141,NaN
95.8,0.285196449616998,NaN,-4.96513718422506,NaN
