1428.396436680,-0.184836,-0.515023,-0.57824,,0.000781731,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0.00335,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.397501976,-0.184836,-0.515023,-0.57824,,0.0107662,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16398,-0,0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.398566651,-0.184836,-0.515023,-0.57824,,-0.00446112,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.399639912,-0.184836,-0.515023,-0.57824,,0.00869624,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16398,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.400703734,-0.184836,-0.515023,-0.57824,,0.00869624,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16398,-0,-0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.401774708,-0.184836,-0.515023,-0.57824,,0.00409225,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0.00335,2.16398,-0,-0,0.00314159,-0,-0.003479,0,0,0,0,0,0
1428.402854588,-0.184836,-0.515023,-0.57824,,0.00409225,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16396,-0.0221239,-0,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.403919586,-0.184836,-0.515023,-0.57824,,0.00466137,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16396,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.404982643,-0.184836,-0.515023,-0.57824,,-0.0576065,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16396,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.407108857,-0.184836,-0.515023,-0.57824,,-0.0576065,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0.0067,2.16396,-0,-0,0.00314159,-0,0.006958,0,0,0,0,0,0
1428.407108857,-0.184836,-0.515023,-0.57824,,-0.0576065,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0.0067,2.16396,-0,-0,0.00314159,-0,0.006958,0,0,0,0,0,0
1428.408173532,-0.184836,-0.515023,-0.57824,,-0.0576065,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16396,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.409239072,-0.184836,-0.515023,-0.57824,,-0.0581757,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16396,-0,-0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.410303232,-0.184836,-0.515023,-0.57824,,-0.0483297,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16396,-0,-0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.411347805,-0.184836,-0.515023,-0.57824,,-0.0483297,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16396,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.412411282,-0.184836,-0.515023,-0.57824,,-0.0429492,0.00287979,-0,-0,0.00299055,-0,0.005226,0.0410763,0,0,2.16396,-0,-0.003621,0.00316372,0.0221239,-0,0,0,0,0,0,0
1428.413474473,-0.184836,-0.515023,-0.57824,,-0.0429492,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0.00335,2.16396,-0,-0.003621,0.00314159,-0.0221239,-0.006958,0,0,0,0,0,0
1428.413474473,-0.184836,-0.515023,-0.57824,,-0.0429492,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0.00335,2.16396,-0,-0.003621,0.00314159,-0.0221239,-0.006958,0,0,0,0,0,0
1428.414537016,-0.184836,-0.515023,-0.57824,,-0.0429492,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16396,-0,-0,0.00314159,-0,0.020874,0,0,0,0,0,0
1428.415599212,-0.184836,-0.515023,-0.57824,,-0.00560609,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16396,-0,-0,0.00314159,-0,0.020874,0,0,0,0,0,0
1428.416662068,-0.18484,-0.515036,-0.57824,,0.0067295,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16396,-0,-0,0.00314159,-0,0.020874,0,0,0,0,0,0
1428.417737874,-0.184841,-0.515037,-0.57824,,0.0067295,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16396,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.418810256,-0.184841,-0.515037,-0.57824,,0.0067295,0.00287979,-0,0.010452,0.00299055,-0,0.005226,0.0410763,0,-0.00335,2.16394,-0.0221239,0.007242,0.00316372,-0,-0,0,0,0,0,0,0
1428.419874873,-0.184841,-0.515037,-0.57824,,0.000776485,0.00287979,-0,0.010452,0.00299055,-0,0.005226,0.0410763,0,-0.00335,2.16394,-0.0221239,0.007242,0.00316372,-0,-0,0,0,0,0,0,0
1428.420957500,-0.184841,-0.515037,-0.57824,,-0.00850075,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0.00335,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
