t;z;z0
260.23;0.335211198275659;0.334370758494489
260.231;0.335374176999874;0.334576894990669
260.232;0.335533195946022;0.334782965075636
260.233;0.335688257721816;0.334988963086603
260.234;0.335839426167279;0.335194883360827
260.235;0.335986835026186;0.335400720235521
260.236;0.336130697431326;0.335606468047931
260.237;0.336271311065964;0.335812121135303
260.238;0.336409054592944;0.336017673834849
260.239;0.336544377500784;0.336223120483827
260.24;0.336677788579085;0.336428455419448
260.241;0.336809845472527;0.33663367297896
260.242;0.336941145393384;0.336838767499608
260.243;0.337072316653125;0.337043733318616
260.244;0.337204010417402;0.337248564773208
260.245;0.337336891447758;0.337453256200629
260.246;0.337471626494564;0.337657801938126
260.247;0.337608870083281;0.337862196322912
260.248;0.337749248301107;0.338066433692243
260.249;0.337893340894144;0.338270508383331
260.25;0.338041661454701;0.338474414733424
260.251;0.338194635348945;0.338678147079767
260.252;0.338352576593794;0.338881699759573
260.253;0.338515670381221;0.339085067110098
260.254;0.33868397129754;0.339288243468556
260.255;0.338857418889932;0.339491223172192
260.256;0.33903586118971;0.339694000558253
260.257;0.339219077504608;0.339896569963951
260.258;0.339406798166317;0.340098925726543
260.259;0.339598721362685;0.340301062183242
260.26;0.339794527231921;0.340502973671293
260.261;0.339993889505187;0.340704654527944
260.262;0.340196485087509;0.340906099090405
260.263;0.340402001849128;0.341107301695936
260.264;0.340610144663406;0.341308256681747
260.265;0.340820639700836;0.341508958385086
260.266;0.341033237104595;0.341709401143198
260.267;0.3412477122149;0.341909579293307
260.268;0.341463865486772;0.342109487172637
260.269;0.341681521170845;0.342309119118433
260.27;0.341900524734019;0.342508469467942
260.271;0.342120739059187;0.342707532558377
260.272;0.342342039631459;0.342906302726994
260.273;0.342564308934215;0.343104774311005
260.274;0.342787430176262;0.343302941647658
260.275;0.343011280424137;0.343500799074198
260.276;0.343235723213356;0.343698340927838
260.277;0.343460600716352;0.343895561545835
260.278;0.343685726588837;0.344092455265401
260.279;0.343910882872613;0.344289016423782
260.28;0.344135823657733;0.344485239358225
260.281;0.344360283909748;0.344681118405942
260.282;0.344583990159228;0.344876647904191
260.283;0.344806671660955;0.345071822190183
260.284;0.34502807201511;0.345266635601165
260.285;0.345247961413053;0.345461082474382
260.286;0.345466148445611;0.345655157147049
260.287;0.345682487656715;0.34584885395642
260.288;0.345896879604093;0.34604216723971
260.289;0.346109265333064;0.346235091334165
260.29;0.346319619588078;0.346427620577029
260.291;0.346527944938027;0.346619749305528
260.292;0.346734267139973;0.346811471856884
260.293;0.346938631741144;0.347002782568344
260.294;0.347141101551875;0.347193675777153
260.295;0.347341753677926;0.347384145820525
260.296;0.347540674689092;0.347574187035717
260.297;0.347737954129749;0.34776379375994
260.298;0.347933677831404;0.347952960330442
260.299;0.348127922007216;0.348141681084468
260.3;0.348320748304418;0.34832995035923
260.301;0.348512199769361;0.348517762491986
260.302;0.348702297737675;0.348705111819949
260.303;0.348891039839545;0.348891992680365
260.304;0.349078399410478;0.349078399410478
260.305;0.349264326347504;0.349264326347504
260.306;0.349448749143191;0.349448749143191
260.307;0.349631577873852;NaN
260.308;0.349812708116663;NaN
260.309;0.349992025849704;NaN
260.31;0.350169413240705;NaN
260.311;0.350344754378185;NaN
260.312;0.350517939069495;NaN
260.313;0.35068886400106;NaN
260.314;0.350857432886777;NaN
260.315;0.351023557457199;NaN
260.316;0.351187159892439;NaN
260.317;0.351348176752228;NaN
260.318;0.351506564415432;NaN
260.319;0.351662304687107;NaN
260.32;0.351815406700527;NaN
260.321;0.35196590264058;NaN
260.322;0.352113839939774;NaN
260.323;0.35225927379285;NaN
260.324;0.352402261239569;NaN
260.325;0.352542856783572;NaN
260.326;0.352681109513691;NaN
260.327;0.352817061695096;NaN
260.328;0.352950748523094;NaN
260.329;0.35308219813331;NaN
260.33;0.353211431148128;NaN
260.331;0.353338460201649;NaN
260.332;0.353463290358846;NaN
260.333;0.353585920842058;NaN
260.334;0.35370634810899;NaN
260.335;0.353824570281767;NaN
260.336;0.353940592195939;NaN
260.337;0.35405442852925;NaN
260.338;0.354166102510282;NaN
260.339;0.35427564097409;NaN
260.34;0.354383068635931;NaN
260.341;0.354488403332405;NaN
260.342;0.354591652560375;NaN
260.343;0.354692811303737;NaN
260.344;0.354791861029386;NaN
260.345;0.354888769410592;NaN
260.346;0.354983490257197;NaN
260.347;0.355075963700347;NaN
260.348;0.355166117206042;NaN
260.349;0.355253867871211;NaN
260.35;0.35533912614701;NaN
260.351;0.35542180103905;NaN
260.352;0.355501806492681;NaN
260.353;0.35557906731469;NaN
260.354;0.3556535219917;NaN
260.355;0.355725121807671;NaN
260.356;0.355793828667777;NaN
260.357;0.355859614004676;NaN
260.358;0.355922459457596;NaN
260.359;0.355982359341578;NaN
260.36;0.35603932474582;NaN
260.361;0.356093387786022;NaN
260.362;0.356144602771548;NaN
260.363;0.356193042685184;NaN
260.364;0.356238793383197;NaN
260.365;0.356281948532197;NaN
260.366;0.356322606194286;NaN
260.367;0.356360867004057;NaN
260.368;0.356396833877803;NaN
260.369;0.356430612633969;NaN
260.37;0.35646231176239;NaN
260.371;0.356492040095272;NaN
260.372;0.35651990339025;NaN
260.373;0.356546001480018;NaN
260.374;0.356570426547391;NaN
260.375;0.356593262486228;NaN
260.376;0.356614585291829;NaN
260.377;0.356634464429193;NaN
260.378;0.356652964828107;NaN
260.379;0.35667014846721;NaN
260.38;0.356686074650544;NaN
260.381;0.356700799380935;NaN
260.382;0.356714374871331;NaN
260.383;0.356726849712038;NaN
260.384;0.356738269744502;NaN
260.385;0.356748679611524;NaN
260.386;0.356758124745089;NaN
260.387;0.356766653011041;NaN
260.388;0.356774315195514;NaN
260.389;0.35678116447984;NaN
260.39;0.356787255747785;NaN
260.391;0.356792645269128;NaN
260.392;0.356797390848113;NaN
260.393;0.356801552402174;NaN
260.394;0.356805192838053;NaN
260.395;0.35680837877556;NaN
260.396;0.356811180522435;NaN
260.397;0.356813671211673;NaN
260.398;0.356815925592245;NaN
260.399;0.356818018889163;NaN
