t,xp,xb
142.333,-0.108410475020182,1.58718485823693
142.334,-0.108376157707216,1.58486052631082
142.335,-0.108328950461713,1.58238123454927
142.336,-0.108326507874375,1.57989672810848
142.337,-0.108269418200665,1.5762749400049
142.338,-0.108195797461073,1.57311521092759
142.339,-0.108140538575586,1.57067965918206
142.34,-0.108032007188691,1.56812097883356
142.341,-0.107945233769222,1.56538008772092
142.342,-0.107766261630689,1.56254161807751
142.343,-0.10766815112171,1.55945299106907
142.344,-0.107570878024194,1.55656628454086
142.345,-0.107443367215611,1.55389228880104
142.346,-0.107314734434136,1.5512549575378
142.347,-0.107191710014752,1.54865941461709
142.348,-0.107049872254394,1.54597651885293
142.349,-0.106891112589036,1.54313652281227
142.35,-0.106773698778336,1.54028351328716
142.351,-0.106517994386517,1.5374048172255
142.352,-0.106579472362545,1.53442180606594
142.353,-0.106581553332497,1.53120262244905
142.354,-0.106189986740118,1.52828987351048
142.355,-0.106000454925451,1.52572093263022
142.356,-0.105827853508953,1.5230758657618
142.357,-0.105594575077627,1.52010029500722
142.358,-0.105421924250767,1.51706490011087
142.359,-0.105223028580473,1.51371695072622
142.36,-0.105004059571107,1.51057699464078
142.361,-0.104607065296483,1.50779390185591
142.362,-0.104403840870775,1.50488210937884
142.363,-0.104131085206862,1.50164919655882
142.364,-0.103844532148166,1.49857468223771
142.365,-0.103609475166582,1.49565285484418
142.366,-0.103319629995804,1.49271070778818
142.367,-0.103032180369488,1.48974612296693
142.368,-0.102717303462861,1.48673745521794
142.369,-0.102696370139438,1.48367237579709
142.37,-0.102431141816443,1.48066613601115
142.371,-0.102108824168714,1.47773858462964
142.372,-0.101579045219837,1.4747697179837
142.373,-0.101280205217471,1.47170753029236
142.374,-0.100979581466921,1.46860371368154
142.375,-0.100651570616081,1.46539414274313
142.376,-0.100272503585819,1.46214269451643
142.377,-0.0999909947737826,1.45877128313722
142.378,-0.0996382695007197,1.45558277592563
142.379,-0.0992791966592327,1.45260702751722
142.38,-0.0989203128071671,1.44950446030925
142.381,-0.0982920747493944,1.44624971320262
142.382,-0.0979220824770032,1.44305612489347
142.383,-0.0974684549882635,1.43991189241114
142.384,-0.097067302017137,1.43670124768108
142.385,-0.0970457540780879,1.43342875229935
142.386,-0.0970457540780879,1.43033515861118
142.387,-0.0970457540780879,1.42742457523688
142.388,-0.0958754563013097,1.42418036094725
142.389,-0.0953367042042724,1.41968850595298
142.39,-0.0948885534182125,1.41643707362766
142.391,-0.0943787070007628,1.4137532468803
142.392,-0.0939862998814077,1.41074148773988
142.393,-0.0932384819700383,1.40753550441488
142.394,-0.0927960814510291,1.40459289371414
142.395,-0.0923004066103862,1.40185903458027
142.396,-0.0918464669889968,1.3987955701589
142.397,-0.0913767229028861,1.39446787856376
142.398,-0.0908732351471283,1.39061684788966
142.399,-0.0903659360735402,1.3873721841777
142.4,-0.0897881798213259,1.38413347531286
142.401,-0.0897397121320805,1.38090222825279
142.402,-0.0883889444849608,1.37759405010873
142.403,-0.0883417595489288,1.37412505588454
142.404,-0.0878152616959144,1.37071034202899
142.405,-0.0873091954867434,1.36740610806778
142.406,-0.0867231783338154,1.36396927036071
142.407,-0.0861425436352908,1.36005278879084
142.408,-0.08563292211297,1.35652595173517
142.409,-0.0850144875206588,1.35364054559123
142.41,-0.0843936096891772,1.35037228970119
142.411,-0.0834978613349601,1.34645531028323
142.412,-0.082887659989171,1.34290438256116
142.413,-0.0822596897004203,1.33958544902436
142.414,-0.0816615907476207,1.33648824886031
142.415,-0.0810403576968025,1.33352730944345
142.416,-0.0804101695527177,1.33018141095187
142.417,-0.079790207058723,1.32610728610831
142.418,-0.0791813963841145,1.32220924445241
142.419,-0.0784837495517463,1.31869886451622
142.42,-0.0778408829717311,1.31519459900468
142.421,-0.0778086888572908,1.31170419737764
142.422,-0.0768969841687888,1.30819542648534
142.423,-0.0761593923820471,1.30464295523187
142.424,-0.0755109873502623,1.30100178278994
142.425,-0.0748006112389072,1.29715564911306
142.426,-0.0740912968900401,1.29343820520502
142.427,-0.0733526079728642,1.28987623203129
142.428,-0.072716433983082,1.28620038718681
142.429,-0.0719512992008696,1.28240221918119
142.43,-0.0712122558238253,1.27902471945488
142.431,-0.0700887719493437,1.27586915544623
142.432,-0.0693887353761666,1.2724758332811
142.433,-0.0686254280787174,1.26874527423893
142.434,-0.067898949585716,1.26496000631953
142.435,-0.067150050172163,1.26104847153229
142.436,-0.0663639924680006,1.25719854394971
142.437,-0.0655543651080158,1.25347059087993
142.438,-0.0654950168942404,1.24950163650882
142.439,-0.0647858983868467,1.24498096796516
142.44,-0.0635372119859859,1.24136002624876
142.441,-0.06278255056149,1.23824811691859
142.442,-0.0620545565447047,1.23516651707149
142.443,-0.0612234713582592,1.23210383666071
142.444,-0.0604367806312723,1.22880962007285
142.445,-0.0595718222157379,1.22393165614755
142.446,-0.0587651665921743,1.21931136754569
142.447,-0.0579517145146479,1.21525867992203
142.448,-0.0566965374127195,1.21140198989246
142.449,-0.0558109888753652,1.20772361994815
142.45,-0.0549444707986492,1.2037758293122
142.451,-0.0548983734839644,1.19957928609004
142.452,-0.0534521738658821,1.19578360785604
142.453,-0.0524683308017491,1.19210386105888
142.454,-0.0525057936185941,1.18825503544885
142.455,-0.0525107819088666,1.18434799240029
142.456,-0.0507317281370224,1.18045695918691
142.457,-0.049868488271349,1.17657123618013
142.458,-0.0490420080107645,1.1731837836481
142.459,-0.0481166863969379,1.16996806461837
142.46,-0.0467786009114194,1.1661284842376
142.461,-0.0458386731939049,1.16087461079606
142.462,-0.044954034343878,1.15651198025791
142.463,-0.0440144745124631,1.15283575007933
142.464,-0.043057686494656,1.14910526630925
142.465,-0.0421122239109605,1.14532275397092
142.466,-0.041188165921468,1.14132719872335
142.467,-0.0402706395711331,1.13704511423151
142.468,-0.0393610309846174,1.13298217642901
142.469,-0.0379348856818521,1.12907233437754
142.47,-0.0374791756244396,1.12541475580865
142.471,-0.0359244722433085,1.12194251600957
142.472,-0.0358795788736544,1.11804606500036
142.473,-0.0349566267379672,1.1132592433391
142.474,-0.0340051517358079,1.10855075557759
142.475,-0.0330634289550417,1.10400356424748
142.476,-0.0321183494832317,1.09992575924199
142.477,-0.0311442295055483,1.09629695447032
142.478,-0.0301603043843944,1.09279835967904
142.479,-0.0286468229081266,1.08936306301049
142.48,-0.0276791870479471,1.08533656792265
142.481,-0.0267320042367482,1.08021776780832
142.482,-0.0256514093450618,1.07569583639998
142.483,-0.0245599176498633,1.07176040459892
142.484,-0.0235762264945955,1.06772800313144
142.485,-0.0224471708679762,1.0635889195712
142.486,-0.0224156617775217,1.05942548925141
142.487,-0.0214132383356317,1.05523427140947
142.488,-0.0204885187245417,1.05101381865421
142.489,-0.0193799708121213,1.04675449184587
142.49,-0.0178618445552846,1.04256246944361
142.491,-0.0166668049621487,1.03846794224509
142.492,-0.0156886642402631,1.03430467556916
142.493,-0.0145859930899136,1.03001111438289
142.494,-0.0135245343104234,1.02557936347076
142.495,-0.0124846898882126,1.02085904631182
142.496,-0.0114603089590485,1.01647086643667
142.497,-0.0103417967292602,1.01234926610659
142.498,-0.00935520648674804,1.00822078710614
142.499,-0.00770200196699034,1.00408605103563
142.5,-0.00758882410357853,0.999931418657593
142.501,-0.00540420113020212,0.995758349485459
142.502,-0.00427379302199682,0.991422122059381
142.503,-0.00420967670000783,0.986783711125787
142.504,-0.00309726319589332,0.981943176329796
142.505,-0.00198254099589568,0.976708675262829
142.506,-0.000901315048692175,0.972371746606921
142.507,0.000227559186886883,0.968746209100467
142.508,0.00134926988919803,0.964612830987084
142.509,0.00259013727490742,0.959951500471684
142.51,0.00438180918946662,0.95547294640898
142.511,0.00563578171309753,0.951207793753526
142.512,0.00663188977748763,0.946736696537865
142.513,0.00779191680780589,0.941985076917868
142.514,0.00891315354328226,0.937479560425893
142.515,0.0101323157447893,0.933153382859108
142.516,0.0112339393550428,0.928804854519989
142.517,0.0112963326475933,0.924438353762546
142.518,0.0142840057447385,0.919980477380525
142.519,0.0144485592040132,0.915409624253293
142.52,0.0154201944532762,0.910785238677136
142.521,0.0167358365543478,0.9060924292174
142.522,0.0179695436420128,0.90158155458394
142.523,0.0191880291899124,0.897315126688506
142.524,0.0203625954500221,0.892963695199324
142.525,0.021459997700261,0.888400478741146
142.526,0.0226216838029903,0.883836072840401
142.527,0.0239436033461681,0.879268049691315
142.528,0.0252772610076765,0.874588605135024
142.529,0.0271906195448307,0.869479379021188
142.53,0.0283404260149461,0.864680881804686
142.531,0.0290943875030073,0.86029405301309
142.532,0.0308014332879553,0.855847519772268
142.533,0.0321464456189543,0.851284677989993
142.534,0.0334084280033425,0.84671161964405
142.535,0.0346385058672359,0.842115747579407
142.536,0.0347162166587317,0.837520850250609
142.537,0.0359033684523148,0.83292905046336
142.538,0.0372445074294169,0.828135748475494
142.539,0.0385450600942583,0.822072956530889
142.54,0.0397868012884656,0.817136880350938
142.541,0.0415669922302077,0.813265849888748
142.542,0.0429295597762923,0.80891201266983
142.543,0.0442604814195567,0.804028851710264
142.544,0.0454621802135654,0.799059222797109
142.545,0.0466756674003643,0.793981325176632
142.546,0.0479210487277888,0.789201693673968
142.547,0.049853387990422,0.78462380675317
142.548,0.0505273175384408,0.780543953585375
142.549,0.0524463123578999,0.776796119753183
142.55,0.0537773296261669,0.772656111199074
142.551,0.0550247959241089,0.76480832720575
142.552,0.056204605256014,0.759388706456466
142.553,0.0576458655903284,0.755734113034969
142.554,0.0577076252512221,0.751700733186484
142.555,0.0577076252512221,0.746608902176735
142.556,0.06011373242646,0.741560390820636
142.557,0.0616308477760784,0.736686675731401
142.558,0.0629124105786228,0.731690943172373
142.559,0.0648921658097723,0.725925056164152
142.56,0.0662718973116393,0.720499431093826
142.561,0.0675958489356663,0.715732090171052
142.562,0.0689231850540467,0.71097377826717
142.563,0.0702303697679657,0.706222397258413
142.564,0.071632797216227,0.701489281655536
142.565,0.0729300915336032,0.6967704668943
142.566,0.0742575826521034,0.691957843292745
142.567,0.075719986857898,0.687051223865789
142.568,0.0777353350164239,0.682062698300483
142.569,0.0778475011566006,0.67697823333676
142.57,0.0791282799679477,0.6718073354064
142.571,0.0804110111273557,0.666534767967523
142.572,0.0817842284824937,0.661297324032382
142.573,0.0832514257838142,0.656109476628499
142.574,0.0846538484873348,0.650695391885555
142.575,0.0859822510361575,0.644941537657826
142.576,0.0873391709661361,0.639989494037687
142.577,0.0887386856936251,0.635633931708364
142.578,0.0907495054281162,0.630757882122916
142.579,0.0921857516034569,0.625499739502796
142.58,0.0935975957807963,0.62049127034239
142.581,0.0949674439026825,0.615672149065771
142.582,0.0963716511013395,0.610772647922313
142.583,0.0977302557229309,0.605790966712699
142.584,0.0990786847341124,0.600713467273007
142.585,0.0991639952585645,0.595521541116038
142.586,0.100465679068605,0.590418142198493
142.587,0.102664676632687,0.585425187907938
142.588,0.104065392125645,0.58038602556178
142.589,0.105544898276222,0.575251371144263
142.59,0.106891572682736,0.570068066237562
142.591,0.108290070912577,0.564773413904647
142.592,0.109705239588261,0.559487967145238
142.593,0.111148323699195,0.554223862242296
142.594,0.112732860802372,0.548840707542173
142.595,0.114164753005675,0.543173453345132
142.596,0.115414322369347,0.537722796122853
142.597,0.117512575914119,0.532549765331971
142.598,0.11896133872578,0.527437845927989
142.599,0.120492513619749,0.522419430272629
142.6,0.121867858483808,0.517111082815333
142.601,0.123177836105682,0.51124072508612
142.602,0.124675379278824,0.505615489354931
142.603,0.126106202937162,0.500257394744148
142.604,0.126171998063733,0.494820609449799
142.605,0.127484870171787,0.489291734586483
142.606,0.129618164047959,0.483877334288585
142.607,0.13115848234289,0.47857838740616
142.608,0.132516175401616,0.473336566936477
142.609,0.133933463649151,0.468170820676158
142.61,0.135359160933389,0.462967657715948
142.611,0.136745305352686,0.457696403325022
142.612,0.138254523497002,0.452265623884804
142.613,0.139574592508872,0.446481277527998
142.614,0.140986512826184,0.441105128247603
142.615,0.142450475106889,0.436181283721452
142.616,0.143900839272287,0.430799488358532
142.617,0.145982176891694,0.424510736447454
142.618,0.147390885543487,0.419032818705736
142.619,0.148821439040028,0.414164136426877
142.62,0.150326876152845,0.409335941876419
142.621,0.151673131008499,0.404595862712471
142.622,0.151770967344377,0.399808811685708
142.623,0.151770967344377,0.390971779605343
142.624,0.154146815534379,0.384445323953278
142.625,0.15564039138931,0.3800301003519
142.626,0.156942087733709,0.374919373254511
142.627,0.159002287713858,0.369040673386937
142.628,0.160346538338252,0.363452813984488
142.629,0.161727867065523,0.358069813811415
142.63,0.162911311758104,0.35306596856574
142.631,0.164281965678198,0.34834297164182
142.632,0.165583702963292,0.343125573329719
142.633,0.166958655758558,0.336817357130597
142.634,0.168364627056442,0.330442089938517
142.635,0.169768626345869,0.32373984534821
142.636,0.171791592716318,0.317887465268618
142.637,0.171830661930284,0.313146649069005
142.638,0.17311584360676,0.308029233250798
142.639,0.174466062185311,0.302358683140718
142.64,0.175676817903462,0.29670704747516
142.641,0.176864228738477,0.291090152901921
142.642,0.178177934014642,0.28520328956134
142.643,0.17962360380276,0.278588894106938
142.644,0.180835036832243,0.272538915361484
142.645,0.182159791475342,0.267026746237944
142.646,0.184055152801652,0.262753663762027
142.647,0.185409394513289,0.259919885143914
142.648,0.186590832413808,0.26197733247321
142.649,0.187824756710393,0.266867706848205
142.65,0.188953316333243,0.272124572500314
142.651,0.190093480577423,0.277663927635909
142.652,0.191308050315533,0.282904152836983
142.653,0.191378511558972,0.28802336246319
142.654,0.19252604832589,0.293070685537494
142.655,0.193819292938976,0.298082702211016
142.656,0.195530516064561,0.303055903074979
142.657,0.19669005454345,0.308005119332638
142.658,0.197691218672051,0.31329883552713
142.659,0.198771013395848,0.318860824411561
142.66,0.199697504568903,0.323825525015526
142.661,0.200562792241864,0.328586011287979
142.662,0.201414438760646,0.333024278244723
142.663,0.20232612630125,0.33727172027656
142.664,0.203158102552512,0.342258970133684
142.665,0.204378995868995,0.348852078602715
142.666,0.205196675738548,0.354303298344352
142.667,0.205911838079177,0.358898700713415
142.668,0.206617548419466,0.363662176722833
142.669,0.207313904626424,0.368623964519276
142.67,0.207824357947955,0.373573256524143
142.671,0.207853400885884,0.378505528220367
142.672,0.208414423872891,0.383640637313674
142.673,0.209034290563581,0.389124174687836
142.674,0.209629832619908,0.394266168951012
142.675,0.2102222385468,0.399088300774505
142.676,0.211144401776232,0.403912804081052
142.677,0.211748874398289,0.408740267825892
142.678,0.212216888746703,0.413600734537144
142.679,0.212588929309668,0.418520535928317
142.68,0.212850785722049,0.423579897612104
142.681,0.213239746733997,0.428920904925006
142.682,0.213640941295211,0.43393984580167
142.683,0.214040559487635,0.438705126045696
142.684,0.21436060187129,0.44283346455928
142.685,0.214772897505212,0.446627610888167
142.686,0.215581943471878,0.450739144877426
142.687,0.21622421207469,0.456706556038537
142.688,0.216892555437052,0.462315330101169
142.689,0.216937887065011,0.466957603292421
142.69,0.216937887065011,0.471755411182762
142.691,0.218419793358503,0.477082389661926
142.692,0.219152614359706,0.482104582964734
142.693,0.219941073545566,0.486764486182617
142.694,0.220697691801446,0.491408946473828
142.695,0.22155091513221,0.496035288481952
142.696,0.22259207008029,0.500793243561386
142.697,0.223322021314108,0.505746501631207
142.698,0.223994925640174,0.510431408255539
142.699,0.224588592850642,0.514917089355508
142.7,0.225199014711481,0.519393471754815
142.701,0.225767049713577,0.523861543329022
142.702,0.225812676540209,0.528479600721072
142.703,0.226344389715134,0.533261680283391
142.704,0.227784233444946,0.538056548236531
142.705,0.22785988642793,0.542865800019728
142.706,0.228136857419266,0.547549918090572
142.707,0.228977104937477,0.552086326100922
142.708,0.229496897670299,0.556623225021577
142.709,0.230030368664838,0.56116076796233
142.71,0.230495188965178,0.5658609356449
142.711,0.23096915061865,0.57082968376765
142.712,0.231459225623384,0.575473051665896
142.713,0.231917470135731,0.579829105989914
142.714,0.232545550988331,0.58388392692615
142.715,0.23277539167123,0.587627854252006
142.716,0.23338726000485,0.591807341090118
142.717,0.233854646582375,0.597912589356876
142.718,0.234264115370545,0.603119864607172
142.719,0.234682704669896,0.607138794682421
142.72,0.235140147966559,0.611463193964674
142.721,0.235525679848127,0.617341999078867
142.722,0.235928738427436,0.62194004606095
142.723,0.235971714643716,0.625626680082491
142.724,0.23637304892115,0.629728503642826
142.725,0.236825491680218,0.634141613009452
142.726,0.23737263737422,0.638602628406587
142.727,0.237761767349481,0.643103684594941
142.728,0.238165256026829,0.64767060504942
142.729,0.238566126944748,0.652300312665636
142.73,0.238889378908488,0.656664888287944
142.731,0.239272824281926,0.660861205860024
142.732,0.239571783975148,0.664755952539446
142.733,0.239853398736435,0.66842159457452
142.734,0.240107734651603,0.672734965313464
142.735,0.240350928611445,0.678863378116129
142.736,0.240375775081272,0.683613768309776
142.737,0.240893881143001,0.687155824133522
142.738,0.240909388765824,0.691085547972417
142.739,0.241101460607271,0.695388713157645
142.74,0.241275461412822,0.699673064375514
142.741,0.241452611121939,0.70393504315886
142.742,0.241590395067337,0.708235394224051
142.743,0.241739740595619,0.712588324593177
142.744,0.241826385635973,0.716895086729448
142.745,0.241960977669655,0.721125549009164
142.746,0.242043994893314,0.725619736350387
142.747,0.242148041212103,0.730568574116764
142.748,0.242240334156773,0.734949369795804
142.749,0.242310276595695,0.738978801621842
142.75,0.242395623076327,0.742520421244846
142.751,0.242418181012392,0.745698403768161
142.752,0.24250088853428,0.74898229102289
142.753,0.242553991710791,0.755297078235665
142.754,0.242642055794671,0.760300635830109
142.755,0.242650040621401,0.763728771013682
142.756,0.242698411690249,0.767590726738067
142.757,0.242752793350656,0.772037761449039
142.758,0.242804732347439,0.776242907833312
142.759,0.242864797720486,0.780102963608343
142.76,0.242908478730516,0.784094579206043
142.761,0.24295410945048,0.788437384395744
142.762,0.242982667336097,0.792639632906113
142.763,0.243013416709644,0.79659321403692
142.764,0.24303058227391,0.800722717742661
142.765,0.243010824509097,0.805207809459207
142.766,0.24303077416809,0.809277756289686
142.767,0.2429732049449,0.813024364422906
142.768,0.242961691521614,0.816867953875272
142.769,0.242952579806048,0.8208089584615
142.77,0.242919029708077,0.825010634091233
142.771,0.2429166898391,0.829506889657836
142.772,0.242895174496937,0.83355919730283
142.773,0.242859049436008,0.837389170070461
142.774,0.242852035915866,0.841282292779683
142.775,0.242804489169207,0.845212129986509
142.776,0.24276715534186,0.849143599201993
142.777,0.242694214523707,0.853076302998282
142.778,0.242620394707209,0.857119894695126
142.779,0.242457721418143,0.861291169767371
142.78,0.242352261855669,0.865218587540151
142.781,0.242286646782574,0.868918763987459
142.782,0.242177753233138,0.872382676737745
142.783,0.242108027074394,0.875571976521183
142.784,0.242032054559703,0.879098093737501
142.785,0.241915593884669,0.88496635855741
142.786,0.241783615442081,0.889299675532084
142.787,0.241689368587594,0.892460543589463
142.788,0.241557817905072,0.896072222337476
142.789,0.241548209377511,0.900017165166181
142.79,0.24134882411011,0.903736347248668
142.791,0.241214905985743,0.907297173346429
142.792,0.241050432514329,0.910961082685693
142.793,0.24094660426813,0.914751672735314
142.794,0.240790015348446,0.918551840678367
142.795,0.240615224916483,0.922364117791916
142.796,0.240470050308244,0.926235322696095
142.797,0.240326958123483,0.930175862975507
142.798,0.240187798010805,0.933946557988477
142.799,0.239891271924767,0.937590221682027
142.8,0.239718502969167,0.941146755086958
142.801,0.239575203229462,0.944637587182119
142.802,0.23942119434491,0.948030784180058
142.803,0.239412361550883,0.951302954630025
142.804,0.239412361550883,0.955121818121975
142.805,0.239412361550883,0.960893396488033
142.806,0.238918031994384,0.964267123525505
142.807,0.238677227022606,0.966771242827311
142.808,0.238393303620253,0.970072951863594
142.809,0.238169451398928,0.974369247563344
142.81,0.237970006403727,0.978290594741666
142.811,0.237809593789165,0.981729506411401
142.812,0.237588524823595,0.985178954272051
142.813,0.237389861628732,0.988647587868777
142.814,0.237205705357624,0.992272818043764
142.815,0.237000430132572,0.99621112223078
142.816,0.236699316545044,0.999878335352719
142.817,0.236471084685458,1.00334950377888
142.818,0.236252739988711,1.00696966335424
142.819,0.23604558462434,1.01069458630925
142.82,0.235865325052099,1.01427752183213
142.821,0.235676783730046,1.01775587360116
142.822,0.235486900057755,1.02116619977236
142.823,0.23547715900734,1.02452214324162
142.824,0.23547715900734,1.02797394819986
142.825,0.235131280050635,1.03153404147531
142.826,0.234940884269018,1.03501521817058
142.827,0.234724132404888,1.03840865344247
142.828,0.234534463991155,1.04183045886568
142.829,0.234246697840586,1.04528626887711
142.83,0.234074301020638,1.04864773978811
142.831,0.233944824048485,1.05189652697423
142.832,0.233774724693399,1.05537904815326
142.833,0.233629760070723,1.05919617872598
142.834,0.233478842583424,1.0621588318735
142.835,0.233320203896494,1.0647146945677
142.836,0.233164437052238,1.06744573885241
142.837,0.233006512650338,1.0715224004091
142.838,0.233000993119637,1.07558450554232
142.839,0.232766701073154,1.07951069571347
142.84,0.232594742951673,1.083048077047
142.841,0.232440341476337,1.0858748830748
142.842,0.232306568302503,1.08886995077716
142.843,0.2321624142928,1.09227007846279
142.844,0.232030091659373,1.09601120331358
142.845,0.231892498604906,1.10054144548744
142.846,0.231711041061592,1.10321312427489
142.847,0.231630703935394,1.10544803149461
142.848,0.23146597355016,1.10836506454286
142.849,0.231348535959911,1.11203279155093
142.85,0.231262148695801,1.11545412975474
142.851,0.231139915603311,1.11859308601603
142.852,0.231026729780024,1.12180488341998
142.853,0.231017036831427,1.12509987474141
142.854,0.230929034146258,1.12830958492314
142.855,0.230823261305322,1.13142287751535
142.856,0.230727645387864,1.13452653342434
142.857,0.230586831884505,1.13760941791434
142.858,0.230483464750625,1.14068774699546
142.859,0.23041931408732,1.1437497230803
142.86,0.230351176655185,1.14705852974428
142.861,0.230281155168632,1.15144704276368
142.862,0.230242058752773,1.15449621634396
142.863,0.230173968744654,1.15698884486635
142.864,0.23012220637252,1.15949657001799
142.865,0.230079884877204,1.16201216001653
142.866,0.230014674650501,1.1649328959691
142.867,0.229962502630373,1.16887495843337
142.868,0.229945183869977,1.17227391870669
142.869,0.229892744173116,1.17514545827666
142.87,0.229851330426828,1.17816912366209
142.871,0.22979824542562,1.1814020731128
142.872,0.229797709378802,1.18436459050603
142.873,0.22974551522574,1.1871370309288
142.874,0.229704669436394,1.18995837669027
142.875,0.229678101424953,1.19287389058015
142.876,0.229603526859298,1.19591491658809
142.877,0.229548829348742,1.19924879994895
142.878,0.229506693794738,1.20237568975679
142.879,0.229447764074746,1.20526862203019
142.88,0.229395330789546,1.20822497894669
142.881,0.229296265883994,1.21125952389074
142.882,0.229273392665447,1.21415961516927
142.883,0.229206670625238,1.2169710940553
142.884,0.229131746701904,1.21976798290865
142.885,0.229060079592981,1.22255427591744
142.886,0.228983600563933,1.22554901741358
142.887,0.228916364259684,1.22870214639912
142.888,0.228911752016042,1.23113334689129
142.889,0.228911752016042,1.23333005342715
142.89,0.2287804651314,1.23595968962582
142.891,0.228712832336972,1.24028376695724
142.892,0.228644594968839,1.24342906749372
142.893,0.228538641657442,1.24571446205085
142.894,0.228482710964559,1.24834377803217
142.895,0.228389000115891,1.25124254350777
142.896,0.228334587937586,1.25403320910878
142.897,0.228280303663697,1.25674355755011
142.898,0.228200123241027,1.25925895180216
142.899,0.228130188181038,1.26162457010271
142.9,0.228021867143948,1.26421271329516
142.901,0.227940285024791,1.26732703771172
142.902,0.227862603246048,1.27031844890678
142.903,0.22779093816948,1.27296799537671
142.904,0.227786154554204,1.27562368964959
142.905,0.227548017819926,1.27829905244027
142.906,0.227529859687719,1.28104718759681
142.907,0.227425699447258,1.28401733728173
142.908,0.227252783581202,1.28683736196981
142.909,0.227116230415234,1.28948227432658
142.91,0.226989457519136,1.29211033909044
142.911,0.226853405797418,1.29471859318815
142.912,0.226736546480841,1.29727796105111
142.913,0.226593681420307,1.29977300937582
142.914,0.226307108783172,1.30226611345528
142.915,0.226119144931024,1.30475520877783
142.916,0.225902987238624,1.30739031414678
142.917,0.225725883344859,1.31038160594372
142.918,0.225494088160246,1.31300938802643
142.919,0.225284214406474,1.31540208259157
142.92,0.225068116533133,1.31784113210779
142.921,0.22485968041928,1.32031388117024
142.922,0.224677382380363,1.3228186005336
142.923,0.224461202765401,1.32535587056753
142.924,0.224448676304469,1.32788624405669
142.925,0.224448676304469,1.33040891150403
142.926,0.223803762318092,1.33289798839447
142.927,0.223502666740469,1.33534756182629
142.928,0.223277451800664,1.3378889552594
142.929,0.222989171330166,1.34055499679358
142.93,0.222734155010687,1.34315819343336
142.931,0.222463640217317,1.34571114090564
142.932,0.221991733117296,1.348119130466
142.933,0.221812120622069,1.35045004553386
142.934,0.221433815007776,1.35244083491542
142.935,0.220844070781964,1.35426405495869
142.936,0.220330019860203,1.35638545362861
142.937,0.219840573237832,1.3601642104394
142.938,0.219258639802585,1.36275974467256
142.939,0.218605791508209,1.36469026526049
142.94,0.217927605246222,1.36666618741901
142.941,0.217281165744426,1.36867534007165
142.942,0.216598444191818,1.37085203827102
142.943,0.216559398780583,1.37345604109471
142.944,0.215935898535392,1.37598904374825
142.945,0.215124290574081,1.37830108254763
142.946,0.214458723308986,1.38066633554484
142.947,0.213303656684988,1.3832477453707
142.948,0.212576576518885,1.38559450400314
142.949,0.211736758905852,1.38764136966459
142.95,0.210890510720845,1.38973978463315
142.951,0.210014130797513,1.39194814825167
142.952,0.209097590832482,1.39415929529749
142.953,0.208235180869048,1.3963760857044
142.954,0.207315923456935,1.39866419081218
142.955,0.206269086269738,1.40113024084157
142.956,0.205280946276873,1.40337428650318
142.957,0.204340865033523,1.40537186070037
142.958,0.202833210369029,1.40740838438103
142.959,0.202739216538427,1.40955377005521
142.96,0.202739216538427,1.41175844189963
142.961,0.202739216538427,1.41415657621279
142.962,0.199589199975182,1.41638933053302
142.963,0.198280636057389,1.41839544769418
142.964,0.197269149912425,1.42050201529651
142.965,0.196232919437926,1.42283701713341
142.966,0.195363355389497,1.42487745885844
142.967,0.194229843627124,1.42669064904661
142.968,0.193462957969638,1.42864301873079
142.969,0.192685134293495,1.43096905744466
142.97,0.191993261550846,1.43305146471207
142.971,0.191264665671209,1.43486474583369
142.972,0.190583771359473,1.43671066845535
142.973,0.189840838628568,1.43873409676957
142.974,0.189142452062806,1.4407547054356
142.975,0.18837427915658,1.4427207504847
142.976,0.188327948896703,1.44468679553379
142.977,0.187608065126602,1.44729764516054
142.978,0.186956306781619,1.44951937106411
142.979,0.185825892126641,1.45113185502763
142.98,0.185052235727634,1.4529567781816
142.981,0.184377336990477,1.4551941461123
142.982,0.183698085790721,1.45717282565623
142.983,0.183031325041037,1.45897731682057
142.984,0.182355846272373,1.46081858821513
142.985,0.181614619566628,1.46270036242368
142.986,0.181002309625836,1.46454916620782
142.987,0.180281776526375,1.46635678118445
142.988,0.179591983084795,1.46818952594627
142.989,0.178531526676184,1.47006976421384
142.99,0.177800247151164,1.47194794983802
142.991,0.177009462583482,1.47382196725358
142.992,0.176266583350874,1.47569743097659
142.993,0.175528330752757,1.47757650964303
142.994,0.174776738571481,1.4795028477966
142.995,0.173990565993802,1.4815510313209
142.996,0.17395269685756,1.48341800625825
142.997,0.173185986654728,1.48511799046411
142.998,0.172143205303508,1.48689730965878
142.999,0.1713993636854,1.48877615673931
143,0.1706899124072,1.49054616529813
143.001,0.169910391842902,1.49224889283895
143.002,0.169238231632005,1.4938774354741
143.003,0.16855327134495,1.49545288123946
143.004,0.167868427952767,1.49708511402697
143.005,0.167152260096015,1.49882039033657
143.006,0.166500417331787,1.5005964539695
143.007,0.165951166543665,1.50245222016614
143.008,0.164883719672101,1.50423533539399
143.009,0.164865297389527,1.50594028223667
143.01,0.164237996751548,1.50760578313473
143.011,0.163582005016007,1.50922755000964
143.012,0.162905914526369,1.51086466636814
143.013,0.162282017377519,1.51252144831955
