time,tau_e2,tau_e3,tau_e4,tau_sp2,tau_sp3,tau_sp4
35.23400384,-1.44166407115284e-05,-0.685530735820748,4.23403169005758e-05,0.925002,1.91634145954928,1.209414
35.23500384,-1.44166407115284e-05,-0.0902217694836525,4.23403169005758e-05,0.925002,1.64283860923327,1.209414
35.23600384,-1.44166407115284e-05,-0.698140075912584,4.23403169005758e-05,0.925002,2.22198093306354,1.209414
35.23700384,-1.44166407115284e-05,-0.677904266753629,4.23403169005758e-05,0.925002,1.64159906830315,1.209414
35.23800384,-1.44166407115284e-05,-0.0666562132100171,4.23403169005758e-05,0.925002,1.65824360849651,1.209414
35.23900384,-1.44166407115284e-05,-0.36937710832118,4.23403169005758e-05,0.925002,2.24500451291536,1.209414
35.24000384,-1.44166407115284e-05,-0.34902101419414,4.23403169005758e-05,0.925002,1.95321749999991,1.209414
35.24100384,-1.44166407115284e-05,-0.958075994570287,4.23403169005758e-05,0.925002,1.97304467803018,1.209414
35.24200384,-1.44166407115284e-05,-0.641823879460081,4.23403169005758e-05,0.925002,1.38556845830494,1.209414
35.24300384,-1.44166407115284e-05,-0.636800717946343,4.23403169005758e-05,0.925002,1.69241802638293,1.209414
35.24400384,-1.44166407115284e-05,-0.334921482407048,4.23403169005758e-05,0.925002,1.69178678498468,1.209414
35.24500384,-1.44166407115284e-05,-0.30812647661668,4.23403169005758e-05,0.925002,1.98354761721648,1.209414
35.24600384,-1.44166407115284e-05,-0.307917854169346,4.23403169005758e-05,0.925002,2.00618037383167,1.209414
35.24700384,-1.44166407115284e-05,-0.307918576818107,4.23403169005758e-05,0.925002,2.00665,1.209414
35.24800384,-1.44166407115284e-05,-0.287714308392643,4.23403169005758e-05,0.925002,1.73333948863787,1.209414
35.24900384,-1.44166407115284e-05,-0.289262698406597,4.23403169005758e-05,0.925002,1.72876656400753,1.209414
35.25000384,-1.44166407115284e-05,-0.572905618301269,4.23403169005758e-05,0.925002,2.01794018922841,1.209414
35.25100384,-1.44166407115284e-05,0.0279480801725136,4.23403169005758e-05,0.925002,1.7458362697115,1.209414
35.25200384,-1.44166407115284e-05,-0.554361826422757,4.23403169005758e-05,0.925002,2.32206649733227,1.209414
35.25300384,-1.44166407115284e-05,-0.534032266185745,4.23403169005758e-05,0.925002,1.76216227238233,1.209414
35.25400384,-1.44166407115284e-05,-0.534073200950801,4.23403169005758e-05,0.925002,1.78201953717743,1.209414
35.25500384,-1.44166407115284e-05,-0.820085948611421,4.23403169005758e-05,0.925002,1.77538666371141,1.209414
35.25600384,-1.44166407115284e-05,-0.513428930762259,4.23403169005758e-05,0.925002,1.50489292633149,1.209414
35.25700384,-1.44166407115284e-05,-0.492962533487609,4.23403169005758e-05,0.925002,1.79509852472366,1.209414
35.25800384,-1.44166407115284e-05,-0.492928321792852,4.23403169005758e-05,0.925002,1.81561019913196,1.209414
35.25900384,-1.44166407115284e-05,-0.470329530113618,4.23403169005758e-05,0.925002,1.81589797339101,1.209414
35.26000384,-1.44166407115284e-05,-0.171764442423231,4.23403169005758e-05,0.925002,1.8320934405939,1.209414
35.26100384,-1.44166407115284e-05,-0.144300944594956,4.23403169005758e-05,0.925002,1.54195386620692,1.209414
35.26200384,-1.44166407115284e-05,-0.747867314487389,4.23403169005758e-05,0.925002,2.13706810929381,1.209414
35.26300384,-1.44166407115284e-05,-0.431266977760651,4.23403169005758e-05,0.925002,1.56068186220486,1.209414
35.26400384,-1.44166407115284e-05,-0.431267989468917,4.23403169005758e-05,0.925002,1.85721991959098,1.209414
35.26500384,-1.44166407115284e-05,-0.429958653526437,4.23403169005758e-05,0.925002,1.86595,1.209414
35.26600384,-1.44166407115284e-05,-0.11330976794244,4.23403169005758e-05,0.925002,1.88218439057813,1.209414
35.26700384,-1.44166407115284e-05,-0.102384409971652,4.23403169005758e-05,0.925002,1.8827,1.209414
35.26800384,-1.44166407115284e-05,-0.0623610563453008,4.23403169005758e-05,0.925002,2.16970426187405,1.209414
35.26900384,-1.44166407115284e-05,-0.061274064648102,4.23403169005758e-05,0.925002,2.1775,1.209414
35.27000384,-1.44166407115284e-05,-0.349978646464752,4.23403169005758e-05,0.925002,1.92491539060458,1.209414
35.27100384,-1.44166407115284e-05,-0.636825296434802,4.23403169005758e-05,0.925002,1.93843867577345,1.209414
35.27200384,-1.44166407115284e-05,-0.63682678990891,4.23403169005758e-05,0.925002,1.66744745509043,1.209414
35.27300384,-1.44166407115284e-05,-0.923011486289942,4.23403169005758e-05,0.925002,1.66495,1.209414
35.27400384,-1.44166407115284e-05,-0.608265391232812,4.23403169005758e-05,0.925002,1.39091966474746,1.209414
35.27500384,-1.44166407115284e-05,-0.287750110509139,4.23403169005758e-05,0.925002,1.67902636977516,1.209414
35.27600384,-1.44166407115284e-05,0.342498536935379,4.23403169005758e-05,0.925002,2.00159148324143,1.209414
35.27700384,-1.44166407115284e-05,0.0409825194985153,4.23403169005758e-05,0.925002,2.59402637255896,1.209414
35.27800384,-1.44166407115284e-05,-0.554942936220458,4.23403169005758e-05,0.925002,1.73781461704273,1.209414
35.27900384,-1.44166407115284e-05,-0.230467791603231,4.23403169005758e-05,0.925002,2.02337661693101,1.209414
35.28000384,-1.44166407115284e-05,-0.5274747655211,4.23403169005758e-05,0.925002,1.76171978527665,1.209414
35.28100384,-1.44166407115284e-05,-0.211501843053865,4.23403169005758e-05,0.925002,1.75211773106549,1.209414
35.28200384,-1.44166407115284e-05,-0.204981304672748,4.23403169005758e-05,0.925002,1.75516647233889,1.209414
35.28300384,-1.44166407115284e-05,-0.185062559757272,4.23403169005758e-05,0.925002,2.07979900769016,1.209414
35.28400384,-1.44166407115284e-05,-0.184618078552142,4.23403169005758e-05,0.925002,2.08705,1.209414
35.28500384,-1.44166407115284e-05,-0.452468000445509,4.23403169005758e-05,0.925002,2.08705,1.209414
35.28600384,-1.44166407115284e-05,-0.451839339908354,4.23403169005758e-05,0.925002,1.83464878834908,1.209414
35.28700384,-1.44166407115284e-05,-0.431707421502232,4.23403169005758e-05,0.925002,1.82916883851798,1.209414
35.28800384,-1.44166407115284e-05,-0.411254382815974,4.23403169005758e-05,0.925002,1.84542324840763,1.209414
35.28900384,-1.44166407115284e-05,-0.387650577440505,4.23403169005758e-05,0.925002,1.86595125939846,1.209414
35.29000384,-1.44166407115284e-05,-0.0617606272787696,4.23403169005758e-05,0.925002,1.88562936090213,1.209414
35.29100384,-1.44166407115284e-05,-0.368031621198456,4.23403169005758e-05,0.925002,2.19057001086661,1.209414
35.29200384,-1.44166407115284e-05,-0.656637833363926,4.23403169005758e-05,0.925002,1.91003065917259,1.209414
35.29300384,-1.44166407115284e-05,-0.0353811763398425,4.23403169005758e-05,0.925002,2.2071753741739,1.209414
35.29400384,-1.44166407115284e-05,-0.615896670130483,4.23403169005758e-05,0.925002,1.65747645295932,1.209414
35.29500384,-1.44166407115284e-05,-0.308801267942348,4.23403169005758e-05,0.925002,1.66464936446086,1.209414
35.29600384,-1.44166407115284e-05,-0.594433501259859,4.23403169005758e-05,0.925002,1.95372752808887,1.209414
35.29700384,-1.44166407115284e-05,-0.272116395220373,4.23403169005758e-05,0.925002,1.69196124203892,1.209414
35.29800384,-1.44166407115284e-05,0.0581489611549841,4.23403169005758e-05,0.925002,1.99236259714912,1.209414
35.29900384,-1.44166407115284e-05,-0.226021109578797,4.23403169005758e-05,0.925002,2.30390376567535,1.209414
35.30000384,-1.44166407115284e-05,-0.225741483209803,4.23403169005758e-05,0.925002,2.30815,1.209414
35.30100384,-1.44166407115284e-05,-0.205522282538445,4.23403169005758e-05,0.925002,2.34769359875096,1.209414
35.30200384,-1.44166407115284e-05,-0.205187129062614,4.23403169005758e-05,0.925002,2.34835,1.209414
35.30300384,-1.44166407115284e-05,-0.474620751195574,4.23403169005758e-05,0.925002,2.05722263103715,1.209414
35.30400384,-1.44166407115284e-05,-0.779643955400017,4.23403169005758e-05,0.925002,1.80450162271871,1.209414
35.30500384,-1.44166407115284e-05,-0.437217224470285,4.23403169005758e-05,0.925002,1.50823853050111,1.209414
35.30600384,-1.44166407115284e-05,-0.410745244259173,4.23403169005758e-05,0.925002,1.83247308575796,1.209414
35.30700384,-1.44166407115284e-05,-0.410746207790855,4.23403169005758e-05,0.925002,1.85251280627863,1.209414
35.30800384,-1.44166407115284e-05,-0.0845273143065568,4.23403169005758e-05,0.925002,1.85286592675962,1.209414
35.30900384,-1.44166407115284e-05,-0.366198839687258,4.23403169005758e-05,0.925002,2.16138815525281,1.209414
35.31000384,-1.44166407115284e-05,0.255467272052632,4.23403169005758e-05,0.925002,1.89726667724002,1.209414
35.31100384,-1.44166407115284e-05,-0.327338229990274,4.23403169005758e-05,0.925002,2.48227468757997,1.209414
35.31200384,-1.44166407115284e-05,-0.612173982955898,4.23403169005758e-05,0.925002,1.93835489691068,1.209414
35.31300384,-1.44166407115284e-05,-0.903188050619829,4.23403169005758e-05,0.925002,1.66191191411263,1.209414
35.31400384,-1.44166407115284e-05,-0.572401361970807,4.23403169005758e-05,0.925002,1.67134109491873,1.209414
35.31500384,-1.44166407115284e-05,0.366033564229288,4.23403169005758e-05,0.925002,1.68472522900755,1.209414
35.31600384,-1.44166407115284e-05,0.083600792812032,4.23403169005758e-05,0.925002,2.56868227377407,1.209414
35.31700384,-1.44166407115284e-05,-0.206091133224852,4.23403169005758e-05,0.925002,2.31908460397341,1.209414
35.31800384,-1.44166407115284e-05,-0.493156919631038,4.23403169005758e-05,0.925002,2.04591215537396,1.209414
35.31900384,-1.44166407115284e-05,-0.49297535015707,4.23403169005758e-05,0.925002,1.76984974898433,1.209414
35.32000384,-1.44166407115284e-05,-0.491123744254713,4.23403169005758e-05,0.925002,1.76545,1.209414
35.32100384,-1.44166407115284e-05,-0.16934696741063,4.23403169005758e-05,0.925002,1.76545,1.209414
35.32200384,-1.44166407115284e-05,-0.451358818128326,4.23403169005758e-05,0.925002,2.07404557510835,1.209414
35.32300384,-1.44166407115284e-05,-0.719239355583547,4.23403169005758e-05,0.925002,1.81101523437559,1.209414
35.32400384,-1.44166407115284e-05,-0.395967666885528,4.23403169005758e-05,0.925002,1.55138704268473,1.209414
35.32500384,-1.44166407115284e-05,-1.57293863486505,4.23403169005758e-05,0.925002,1.84995456435386,1.209414
35.32600384,-1.44166407115284e-05,-0.0479680254490686,4.23403169005758e-05,0.925002,0.707666851577295,1.209414
35.32700384,-1.44166407115284e-05,-0.32264993187339,4.23403169005758e-05,0.925002,2.14660376602086,1.209414
35.32800384,-1.44166407115284e-05,0.921959666296484,4.23403169005758e-05,0.925002,1.92221768759664,1.209414
35.32900384,-1.44166407115284e-05,0.327969452303717,4.23403169005758e-05,0.925002,2.51524970715632,1.209414
35.33000384,-1.44166407115284e-05,0.0395959635732709,4.23403169005758e-05,0.925002,2.24573294434699,1.209414
35.33100384,-1.44166407115284e-05,-0.24663248188079,4.23403169005758e-05,0.925002,1.97728999430351,1.209414
35.33200384,-1.44166407115284e-05,-0.226012244250378,4.23403169005758e-05,0.925002,1.98969777806318,1.209414
35.33300384,-1.44166407115284e-05,-0.205569015435522,4.23403169005758e-05,0.925002,2.00964819882879,1.209414
35.33400384,-1.44166407115284e-05,-0.468534713482036,4.23403169005758e-05,0.925002,1.74169731483795,1.209414
35.33500384,-1.44166407115284e-05,-0.472430592117461,4.23403169005758e-05,0.925002,1.7353,1.209414
35.33600384,-1.44166407115284e-05,-0.122990467204297,4.23403169005758e-05,0.925002,2.08705,1.209414
35.33700384,-1.44166407115284e-05,-0.122990756263802,4.23403169005758e-05,0.925002,2.08705,1.209414
35.33800384,-1.44166407115284e-05,-0.0818803120194772,4.23403169005758e-05,0.925002,2.10402771903297,1.209414
35.33900384,-1.44166407115284e-05,-0.383990913262222,4.23403169005758e-05,0.925002,2.14356227341364,1.209414
35.34000384,-1.44166407115284e-05,-0.350429650013566,4.23403169005758e-05,0.925002,1.85872635270653,1.209414
35.34100384,-1.44166407115284e-05,-0.0341173846791519,4.23403169005758e-05,0.925002,1.88772967520929,1.209414
35.34200384,-1.44166407115284e-05,-2.50116889863198e-05,4.23403169005758e-05,0.925002,2.19872106298936,1.209414
35.34300384,-1.44166407115284e-05,-0.27989475665098,4.23403169005758e-05,0.925002,2.21728062030036,1.209414
35.34400384,-1.44166407115284e-05,0.0385502926982201,4.23403169005758e-05,0.925002,1.9483465664169,1.209414
35.34500384,-1.44166407115284e-05,-0.537806962181036,4.23403169005758e-05,0.925002,2.25223939921305,1.209414
35.34600384,-1.44166407115284e-05,-0.214639699933345,4.23403169005758e-05,0.925002,1.70336781361309,1.209414
35.34700384,-1.44166407115284e-05,-0.484374618862524,4.23403169005758e-05,0.925002,2.01346283490555,1.209414
35.34800384,-1.44166407115284e-05,-0.164532114285178,4.23403169005758e-05,0.925002,1.7501419947519,1.209414
35.34900384,-1.44166407115284e-05,-0.450416597566798,4.23403169005758e-05,0.925002,2.06281194173497,1.209414
35.35000384,-1.44166407115284e-05,-0.123378512853851,4.23403169005758e-05,0.925002,1.79398575566772,1.209414
35.35100384,-1.44166407115284e-05,-0.102734976904348,4.23403169005758e-05,0.925002,2.09272035750875,1.209414
35.35200384,-1.44166407115284e-05,-0.0820361279723475,4.23403169005758e-05,0.925002,2.11705491105948,1.209414
35.35300384,-1.44166407115284e-05,-0.041328875783412,4.23403169005758e-05,0.925002,2.13703027855504,1.209414
35.35400384,-1.44166407115284e-05,-0.0206220663372229,4.23403169005758e-05,0.925002,2.17671748091574,1.209414
35.35500384,-1.44166407115284e-05,-0.0202219919023036,4.23403169005758e-05,0.925002,2.1775,1.209414
35.35600384,-1.44166407115284e-05,0.0202033412483512,4.23403169005758e-05,0.925002,1.92714440515415,1.209414
35.35700384,-1.44166407115284e-05,0.0198089771790593,4.23403169005758e-05,0.925002,1.92661775593317,1.209414
35.35800384,-1.44166407115284e-05,-0.225657960862377,4.23403169005758e-05,0.925002,2.22904470767387,1.209414
35.35900384,-1.44166407115284e-05,0.080729334285155,4.23403169005758e-05,0.925002,2.00908619671237,1.209414
35.36000384,-1.44166407115284e-05,0.12342511912051,4.23403169005758e-05,0.925002,2.28969742432163,1.209414
35.36100384,-1.44166407115284e-05,-0.164066129163578,4.23403169005758e-05,0.925002,2.33102657851001,1.209414
35.36200384,-1.44166407115284e-05,-0.143446236715936,4.23403169005758e-05,0.925002,2.06029414533124,1.209414
35.36300384,-1.44166407115284e-05,-0.404404828456814,4.23403169005758e-05,0.925002,2.0767172596636,1.209414
35.36400384,-1.44166407115284e-05,-0.0815967842234941,4.23403169005758e-05,0.925002,1.82684069767208,1.209414
35.36500384,-1.44166407115284e-05,-0.0615183563324964,4.23403169005758e-05,0.925002,2.13116482558016,1.209414
35.36600384,-1.44166407115284e-05,-0.0403110116725976,4.23403169005758e-05,0.925002,2.15427899385556,1.209414
35.36700384,-1.44166407115284e-05,0.000564846619180951,4.23403169005758e-05,0.925002,2.1712568181829,1.209414
35.36800384,-1.44166407115284e-05,0.0209547462750317,4.23403169005758e-05,0.925002,1.92057131022123,1.209414
35.36900384,-1.44166407115284e-05,0.0414223961974008,4.23403169005758e-05,0.925002,2.22745539128179,1.209414
35.37000384,-1.44166407115284e-05,-0.243249964831536,4.23403169005758e-05,0.925002,2.2477449655874,1.209414
35.37100384,-1.44166407115284e-05,-0.206095267360839,4.23403169005758e-05,0.925002,1.98225849811113,1.209414
35.37200384,-1.44166407115284e-05,-0.208453142008248,4.23403169005758e-05,0.925002,1.9765,1.209414
35.37300384,-1.44166407115284e-05,-0.490370988968549,4.23403169005758e-05,0.925002,2.01584915929297,1.209414
35.37400384,-1.44166407115284e-05,-0.168815510396749,4.23403169005758e-05,0.925002,1.74453515802744,1.209414
35.37500384,-1.44166407115284e-05,-0.102848276663187,4.23403169005758e-05,0.925002,2.0515303241329,1.209414
35.37600384,-1.44166407115284e-05,-0.388895563160688,4.23403169005758e-05,0.925002,2.11025162904026,1.209414
35.37700384,-1.44166407115284e-05,0.246695243201513,4.23403169005758e-05,0.925002,1.83844067354317,1.209414
35.37800384,-1.44166407115284e-05,-0.0208182529616734,4.23403169005758e-05,0.925002,2.43756115315141,1.209414
35.37900384,-1.44166407115284e-05,-0.304142181809388,4.23403169005758e-05,0.925002,2.19096377452233,1.209414
35.38000384,-1.44166407115284e-05,0.0199040109714551,4.23403169005758e-05,0.925002,2.20785201437004,1.209414
35.38100384,-1.44166407115284e-05,0.062109756800251,4.23403169005758e-05,0.925002,2.22080843392687,1.209414
35.38200384,-1.44166407115284e-05,-0.225128312572811,4.23403169005758e-05,0.925002,1.97328849912288,1.209414
35.38300384,-1.44166407115284e-05,-0.205521888559003,4.23403169005758e-05,0.925002,1.99296167000742,1.209414
35.38400384,-1.44166407115284e-05,0.137975190943175,4.23403169005758e-05,0.925002,2.30112059050034,1.209414
35.38500384,-1.44166407115284e-05,-0.135049146796271,4.23403169005758e-05,0.925002,2.06000247034555,1.209414
35.38600384,-1.44166407115284e-05,-0.430657395553032,4.23403169005758e-05,0.925002,1.78223739615903,1.209414
35.38700384,-1.44166407115284e-05,-0.0905730585185565,4.23403169005758e-05,0.925002,2.08327987148632,1.209414
35.38800384,-1.44166407115284e-05,-0.0609918935882656,4.23403169005758e-05,0.925002,2.130742303848,1.209414
35.38900384,-1.44166407115284e-05,-0.3234059740992,4.23403169005758e-05,0.925002,2.14709155109944,1.209414
35.39000384,-1.44166407115284e-05,-0.328172848160669,4.23403169005758e-05,0.925002,2.14788884861136,1.209414
35.39100384,-1.44166407115284e-05,-0.288707213087561,4.23403169005758e-05,0.925002,2.20256098857198,1.209414
35.39200384,-1.44166407115284e-05,-0.287452543092023,4.23403169005758e-05,0.925002,2.2043,1.209414
35.39300384,-1.44166407115284e-05,-0.226468488973515,4.23403169005758e-05,0.925002,1.93263526105024,1.209414
35.39400384,-1.44166407115284e-05,-0.522199944643156,4.23403169005758e-05,0.925002,1.98820856603757,1.209414
35.39500384,-1.44166407115284e-05,-0.474163587521906,4.23403169005758e-05,0.925002,1.7032763002812,1.209414
35.39600384,-1.44166407115284e-05,-0.145063885216367,4.23403169005758e-05,0.925002,1.7512808051948,1.209414
35.39700384,-1.44166407115284e-05,-0.102220929721607,4.23403169005758e-05,0.925002,2.06406388473023,1.209414
35.39800384,-1.44166407115284e-05,-0.082187636878414,4.23403169005758e-05,0.925002,2.10324333832323,1.209414
35.39900384,-1.44166407115284e-05,0.254949937471171,4.23403169005758e-05,0.925002,2.12317908738106,1.209414
35.40000384,-1.44166407115284e-05,-0.0160844961071111,4.23403169005758e-05,0.925002,2.45085806916193,1.209414
35.40100384,-1.44166407115284e-05,-0.308263340044212,4.23403169005758e-05,0.925002,2.18752229807759,1.209414
35.40200384,-1.44166407115284e-05,-0.267752045517971,4.23403169005758e-05,0.925002,1.91518224619283,1.209414
35.40300384,-1.44166407115284e-05,-0.246922836076866,4.23403169005758e-05,0.925002,2.51514211562612,1.209414
35.40400384,-1.44166407115284e-05,0.0943639395939661,4.23403169005758e-05,0.925002,1.97698846949182,1.209414
35.40500384,-1.44166407115284e-05,-0.174622415899654,4.23403169005758e-05,0.925002,2.28903473173469,1.209414
35.40600384,-1.44166407115284e-05,-0.14386634609118,4.23403169005758e-05,0.925002,2.02870037245357,1.209414
35.40700384,-1.44166407115284e-05,-0.12246644658574,4.23403169005758e-05,0.925002,2.06386860507691,1.209414
35.40800384,-1.44166407115284e-05,-0.0832700533982226,4.23403169005758e-05,0.925002,2.08303278008293,1.209414
35.40900384,-1.44166407115284e-05,-0.0819055776586012,4.23403169005758e-05,0.925002,2.0837,1.209414
35.41000384,-1.44166407115284e-05,-0.0202396704190069,4.23403169005758e-05,0.925002,1.84585,1.209414
35.41100384,-1.44166407115284e-05,-0.020239718595591,4.23403169005758e-05,0.925002,1.84585,1.209414
35.41200384,-1.44166407115284e-05,-0.287984498933022,4.23403169005758e-05,0.925002,2.17403239633564,1.209414
35.41300384,-1.44166407115284e-05,0.0172275182889559,4.23403169005758e-05,0.925002,1.92594783380751,1.209414
35.41400384,-1.44166407115284e-05,-0.521932599242313,4.23403169005758e-05,0.925002,2.20469049850037,1.209414
35.41500384,-1.44166407115284e-05,0.122102240307997,4.23403169005758e-05,0.925002,1.69132413480879,1.209414
35.41600384,-1.44166407115284e-05,-0.164091562710389,4.23403169005758e-05,0.925002,2.30641671323347,1.209414
35.41700384,-1.44166407115284e-05,-0.123656648123466,4.23403169005758e-05,0.925002,2.04771167922861,1.209414
35.41800384,-1.44166407115284e-05,-0.0823470406821769,4.23403169005758e-05,0.925002,2.07995656676081,1.209414
35.41900384,-1.44166407115284e-05,-0.0606396424273287,4.23403169005758e-05,0.925002,2.12089874999999,1.209414
35.42000384,-1.44166407115284e-05,-0.0236835294061026,4.23403169005758e-05,0.925002,2.14042999999998,1.209414
35.42100384,-1.44166407115284e-05,-0.308021533990784,4.23403169005758e-05,0.925002,2.18084219518502,1.209414
35.42200384,-1.44166407115284e-05,-0.263100483962169,4.23403169005758e-05,0.925002,1.90404034539925,1.209414
35.42300384,-1.44166407115284e-05,0.0576705657643241,4.23403169005758e-05,0.925002,1.93961922854555,1.209414
35.42400384,-1.44166407115284e-05,-0.205346977470394,4.23403169005758e-05,0.925002,2.25040380781829,1.209414
35.42500384,-1.44166407115284e-05,-0.184941042094733,4.23403169005758e-05,0.925002,2.0030548003808,1.209414
35.42600384,-1.44166407115284e-05,-0.144335135903861,4.23403169005758e-05,0.925002,2.01967919847326,1.209414
35.42700384,-1.44166407115284e-05,-0.143577070804307,4.23403169005758e-05,0.925002,2.02005,1.209414
35.42800384,-1.44166407115284e-05,-0.0832393087465004,4.23403169005758e-05,0.925002,2.36094708639134,1.209414
35.42900384,-1.44166407115284e-05,-0.0819115039329291,4.23403169005758e-05,0.925002,2.36845,1.209414
35.43000384,-1.44166407115284e-05,-0.0208842466537839,4.23403169005758e-05,0.925002,2.11980209098198,1.209414
35.43100384,-1.44166407115284e-05,-0.321636547330558,4.23403169005758e-05,0.925002,2.17636392413036,1.209414
35.43200384,-1.44166407115284e-05,0.0323371498655297,4.23403169005758e-05,0.925002,1.88776581174813,1.209414
35.43300384,-1.44166407115284e-05,0.383978377931744,4.23403169005758e-05,0.925002,2.22444621870003,1.209414
35.43400384,-1.44166407115284e-05,0.108254480171387,4.23403169005758e-05,0.925002,2.56328232401443,1.209414
35.43500384,-1.44166407115284e-05,-0.161273046327082,4.23403169005758e-05,0.925002,2.29261782960761,1.209414
35.43600384,-1.44166407115284e-05,0.185104359729032,4.23403169005758e-05,0.925002,2.04322055106006,1.209414
35.43700384,-1.44166407115284e-05,-0.103919144632889,4.23403169005758e-05,0.925002,2.3673919046994,1.209414
35.43800384,-1.44166407115284e-05,-0.360463965092245,4.23403169005758e-05,0.925002,2.10366272556516,1.209414
35.43900384,-1.44166407115284e-05,-0.349550952483309,4.23403169005758e-05,0.925002,1.84768823605088,1.209414
35.44000384,-1.44166407115284e-05,-0.00797571582009648,4.23403169005758e-05,0.925002,2.15214087872388,1.209414
35.44100384,-1.44166407115284e-05,-1.15335886963202,4.23403169005758e-05,0.925002,1.04734385593324,1.209414
35.44200384,-1.44166407115284e-05,-0.276632212943317,4.23403169005758e-05,0.925002,1.91183889814939,1.209414
35.44300384,-1.44166407115284e-05,-0.206761197236578,4.23403169005758e-05,0.925002,1.95243375443251,1.209414
35.44400384,-1.44166407115284e-05,0.122015447992999,4.23403169005758e-05,0.925002,1.99279558359616,1.209414
35.44500384,-1.44166407115284e-05,0.123636964995655,4.23403169005758e-05,0.925002,1.99325,1.209414
35.44600384,-1.44166407115284e-05,-0.0984060149524293,4.23403169005758e-05,0.925002,2.92193772098048,1.209414
35.44700384,-1.44166407115284e-05,-0.102472010401003,4.23403169005758e-05,0.925002,2.9346,1.209414
35.44800384,-1.44166407115284e-05,0.260330017018035,4.23403169005758e-05,0.925002,2.11027512761938,1.209414
35.44900384,-1.44166407115284e-05,-0.0348260141821646,4.23403169005758e-05,0.925002,2.43867668053574,1.209414
35.45000384,-1.44166407115284e-05,0.0194064572678963,4.23403169005758e-05,0.925002,2.16092206856947,1.209414
35.45100384,-1.44166407115284e-05,-0.54928117835337,4.23403169005758e-05,0.925002,2.20713153726303,1.209414
35.45200384,-1.44166407115284e-05,0.100651923802631,4.23403169005758e-05,0.925002,1.66495941011057,1.209414
35.45300384,-1.44166407115284e-05,-0.183177771569297,4.23403169005758e-05,0.925002,2.28727488713407,1.209414
35.45400384,-1.44166407115284e-05,-0.144300523691866,4.23403169005758e-05,0.925002,2.01813847504426,1.209414
35.45500384,-1.44166407115284e-05,0.205071953237483,4.23403169005758e-05,0.925002,2.34189544037873,1.209414
35.45600384,-1.44166407115284e-05,-0.371494860774591,4.23403169005758e-05,0.925002,1.80782604645016,1.209414
35.45700384,-1.44166407115284e-05,0.260708806996041,4.23403169005758e-05,0.925002,2.39770995922301,1.209414
35.45800384,-1.44166407115284e-05,0.00251553963083054,4.23403169005758e-05,0.925002,2.1514250627375,1.209414
35.45900384,-1.44166407115284e-05,0.0211541108413259,4.23403169005758e-05,0.925002,2.18767027035461,1.209414
35.46000384,-1.44166407115284e-05,0.0612612530891184,4.23403169005758e-05,0.925002,2.20401135114877,1.209414
35.46100384,-1.44166407115284e-05,-0.201427261551436,4.23403169005758e-05,0.925002,2.24414950917058,1.209414
35.46200384,-1.44166407115284e-05,0.121477318064161,4.23403169005758e-05,0.925002,1.99345167659121,1.209414
35.46300384,-1.44166407115284e-05,-0.143584007609342,4.23403169005758e-05,0.925002,2.3048,1.209414
35.46400384,-1.44166407115284e-05,-0.143584344845431,4.23403169005758e-05,0.925002,2.3048,1.209414
35.46500384,-1.44166407115284e-05,-0.0613632154934881,4.23403169005758e-05,0.925002,2.05104542060724,1.209414
35.46600384,-1.44166407115284e-05,-0.0613633600232405,4.23403169005758e-05,0.925002,2.12920930811339,1.209414
35.46700384,-1.44166407115284e-05,-0.00405904730486282,4.23403169005758e-05,0.925002,2.1306,1.209414
35.46800384,-1.44166407115284e-05,-0.264302992324067,4.23403169005758e-05,0.925002,2.18753537493581,1.209414
35.46900384,-1.44166407115284e-05,0.0624022220577924,4.23403169005758e-05,0.925002,1.93624017857136,1.209414
35.47000384,-1.44166407115284e-05,0.0956017527263963,4.23403169005758e-05,0.925002,2.24493008507339,1.209414
35.47100384,-1.44166407115284e-05,-0.163421056775546,4.23403169005758e-05,0.925002,2.28030248536162,1.209414
35.47200384,-1.44166407115284e-05,-0.122782276858463,4.23403169005758e-05,0.925002,2.03389454568765,1.209414
35.47300384,-1.44166407115284e-05,-0.101874612843993,4.23403169005758e-05,0.925002,2.07059362720077,1.209414
35.47400384,-1.44166407115284e-05,-0.0666938994146817,4.23403169005758e-05,0.925002,2.09417743153234,1.209414
35.47500384,-1.44166407115284e-05,-0.322671317264377,4.23403169005758e-05,0.925002,2.41598046557639,1.209414
35.47600384,-1.44166407115284e-05,0.0193103462240641,4.23403169005758e-05,0.925002,1.87718215020514,1.209414
35.47700384,-1.44166407115284e-05,-0.266530717787034,4.23403169005758e-05,0.925002,2.20212852667469,1.209414
35.47800384,-1.44166407115284e-05,0.0754368510714713,4.23403169005758e-05,0.925002,1.93911092431902,1.209414
35.47900384,-1.44166407115284e-05,-0.18471304924683,4.23403169005758e-05,0.925002,2.26431768923354,1.209414
35.48000384,-1.44166407115284e-05,0.164590085810777,4.23403169005758e-05,0.925002,2.01045580562636,1.209414
35.48100384,-1.44166407115284e-05,-0.431362644638757,4.23403169005758e-05,0.925002,2.34165,1.209414
35.48200384,-1.44166407115284e-05,-0.431168609220369,4.23403169005758e-05,0.925002,2.34165,1.209414
35.48300384,-1.44166407115284e-05,-0.0443187480245273,4.23403169005758e-05,0.925002,2.10752570494683,1.209414
