%time,field.header.seq,field.header.stamp,field.header.frame_id,field.quaternion.x,field.quaternion.y,field.quaternion.z,field.quaternion.w
1555680892419199014,43735,1555680892418987035,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892421018599,43736,1555680892420818090,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892423210939,43737,1555680892422938108,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892424783129,43738,1555680892424623012,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892426746845,43739,1555680892426656961,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892428997243,43740,1555680892428702116,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892430711404,43741,1555680892430526971,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892432734561,43742,1555680892432595014,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892435054026,43743,1555680892434869050,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892436738087,43744,1555680892436609983,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892438737894,43745,1555680892438620090,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892440756794,43746,1555680892440576076,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892442680357,43747,1555680892442584991,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892444734849,43748,1555680892444595098,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892446734344,43749,1555680892446602106,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892448699126,43750,1555680892448560953,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892450674823,43751,1555680892450531959,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892452816559,43752,1555680892452698945,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892454681565,43753,1555680892454595088,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
