%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1555680918300545661,289971,1555680918300246024,base_link,-16.709848,1.444493,-10.009836,0.049276,0.837683,0.027207
1555680918302348892,289972,1555680918302253833,base_link,-16.767114,1.347141,-10.066923,0.049187,0.838008,0.026555
1555680918304337212,289973,1555680918304255171,base_link,-16.752949,1.403043,-10.010906,0.049912,0.838531,0.027435
1555680918306345887,289974,1555680918306264955,base_link,-16.675022,1.430067,-10.525604,0.049843,0.839369,0.030468
1555680918308311270,289975,1555680918308240045,base_link,-16.68876,1.422547,-10.548687,0.049133,0.839085,0.031504
1555680918310329852,289976,1555680918310257151,base_link,-16.722863,1.420238,-10.110163,0.049094,0.838138,0.027179
1555680918312364771,289977,1555680918312290450,base_link,-16.78141,1.357168,-10.110038,0.049241,0.837354,0.02738
1555680918314366131,289978,1555680918314300214,base_link,-16.76658,1.361796,-10.069562,0.049934,0.839167,0.027001
1555680918316368568,289979,1555680918316309423,base_link,-16.627708,1.452569,-9.595087,0.05039,0.839582,0.023359
1555680918318104965,289980,1555680918318029697,base_link,-16.684933,1.405313,-9.636555,0.050005,0.839185,0.023966
1555680918320114752,289981,1555680918320045223,base_link,-16.637682,1.418261,-10.024785,0.048521,0.83792,0.025932
1555680918322409681,289982,1555680918322345636,base_link,-16.679608,1.377139,-10.087929,0.048516,0.838764,0.026766
1555680918324419914,289983,1555680918324354721,base_link,-16.738023,1.427296,-10.031212,0.049774,0.838634,0.027429
1555680918326138560,289984,1555680918326070372,base_link,-16.732838,1.397744,-10.447594,0.04892,0.838992,0.031528
1555680918328719440,289985,1555680918328641961,base_link,-16.73261,1.365022,-10.509885,0.049657,0.839547,0.03195
1555680918330173195,289986,1555680918330088838,base_link,-16.766139,1.443753,-10.073854,0.050504,0.839226,0.027854
1555680918332168668,289987,1555680918332101107,base_link,-16.708681,1.379284,-10.130692,0.049144,0.838206,0.027388
1555680918334178107,289988,1555680918334111591,base_link,-16.725826,1.387187,-9.969306,0.050471,0.837947,0.027028
1555680918336268692,289989,1555680918336128101,base_link,-16.714996,1.373087,-9.570537,0.050075,0.838785,0.022499
1555680918338302410,289990,1555680918338135645,base_link,-16.670377,1.362169,-9.589409,0.049079,0.839807,0.022284
1555680918340213939,289991,1555680918340133738,base_link,-16.709132,1.425463,-10.050289,0.050755,0.839768,0.026818
1555680918342253431,289992,1555680918342121331,base_link,-16.649293,1.389355,-10.088164,0.048634,0.840859,0.026583
1555680918344234570,289993,1555680918344149066,base_link,-16.71081,1.429654,-10.054041,0.050778,0.837496,0.02806
1555680918346256322,289994,1555680918346165635,base_link,-16.732656,1.320029,-10.631246,0.049017,0.837797,0.032519
1555680918348249071,289995,1555680918348167686,base_link,-16.718982,1.342143,-10.506364,0.048866,0.838283,0.031291
1555680918350272789,289996,1555680918350177876,base_link,-16.765705,1.343901,-10.02633,0.048205,0.839337,0.026569
1555680918352287445,289997,1555680918352189392,base_link,-16.808515,1.436112,-10.108424,0.050088,0.839307,0.026353
1555680918354269613,289998,1555680918354193830,base_link,-16.710382,1.380179,-10.091376,0.050434,0.837837,0.027414
1555680918356316807,289999,1555680918356208169,base_link,-16.770182,1.37316,-9.650306,0.049057,0.839356,0.022462
1555680918358317433,290000,1555680918358214784,base_link,-16.800409,1.325603,-9.552413,0.048054,0.838015,0.02373
1555680918360322652,290001,1555680918360189158,base_link,-16.650855,1.373571,-9.987494,0.048202,0.839906,0.026809
1555680918362380218,290002,1555680918362197937,base_link,-16.679304,1.424873,-10.112798,0.050457,0.840141,0.027437
1555680918364389930,290003,1555680918364260520,base_link,-16.637766,1.387297,-10.10663,0.048946,0.83752,0.026332
1555680918366425100,290004,1555680918366256643,base_link,-16.703674,1.430985,-10.525169,0.049499,0.838993,0.030456
1555680918368345928,290005,1555680918368260796,base_link,-16.789829,1.399592,-10.508044,0.049198,0.838812,0.031506
1555680918370344825,290006,1555680918370267038,base_link,-16.81031,1.372108,-10.029208,0.04932,0.837947,0.027198
1555680918372352396,290007,1555680918372271665,base_link,-16.740429,1.429368,-9.991974,0.051392,0.837697,0.027453
1555680918374354574,290008,1555680918374281040,base_link,-16.751292,1.385782,-10.050709,0.048508,0.838891,0.027619
1555680918376368342,290009,1555680918376288466,base_link,-16.656276,1.404922,-9.592906,0.048744,0.838598,0.023322
1555680918378372739,290010,1555680918378298686,base_link,-16.699634,1.333872,-9.649495,0.048206,0.837695,0.022649
1555680918380370249,290011,1555680918380281239,base_link,-16.724669,1.368457,-9.928757,0.049059,0.838695,0.027241
1555680918382112603,290012,1555680918382030165,base_link,-16.753428,1.370614,-10.032838,0.050651,0.838708,0.027865
1555680918384114383,290013,1555680918384039813,base_link,-16.766912,1.447184,-10.108482,0.04988,0.837305,0.026542
1555680918386114167,290014,1555680918386047544,base_link,-16.734039,1.400107,-10.48863,0.050219,0.838236,0.031525
1555680918388126647,290015,1555680918388057554,base_link,-16.774909,1.359192,-10.627568,0.049894,0.839251,0.031064
1555680918390146053,290016,1555680918390065650,base_link,-16.753698,1.387854,-10.01147,0.050126,0.837953,0.027643
1555680918392135420,290017,1555680918392075778,base_link,-16.867036,1.370351,-10.005189,0.049578,0.839284,0.02595
1555680918394118409,290018,1555680918394050098,base_link,-16.795207,1.41181,-10.047231,0.049611,0.838626,0.026359
1555680918396148612,290019,1555680918396076988,base_link,-16.82989,1.406581,-9.52976,0.050841,0.839215,0.022094
1555680918398192930,290020,1555680918398106246,base_link,-16.800045,1.422921,-9.529501,0.048732,0.838448,0.02248
1555680918400184628,290021,1555680918400111599,base_link,-16.781338,1.355441,-10.031405,0.048588,0.837743,0.028034
1555680918402207894,290022,1555680918402121776,base_link,-16.767436,1.397505,-10.090464,0.050178,0.837666,0.027192
1555680918404283640,290023,1555680918404140481,base_link,-16.70999,1.379874,-10.070416,0.049468,0.837642,0.027404
1555680918406211488,290024,1555680918406135995,base_link,-16.734161,1.433716,-10.487216,0.05013,0.83768,0.031093
1555680918408283304,290025,1555680918408168907,base_link,-16.733861,1.416439,-10.526783,0.050976,0.83862,0.030682
1555680918410259031,290026,1555680918410154883,base_link,-16.782227,1.356047,-10.052887,0.050198,0.837942,0.028053
1555680918412257031,290027,1555680918412166858,base_link,-16.840132,1.323565,-10.006795,0.049919,0.837924,0.026577
1555680918414281281,290028,1555680918414173830,base_link,-16.810116,1.353943,-10.007899,0.049517,0.838888,0.026796
1555680918416272583,290029,1555680918416185862,base_link,-16.741829,1.390403,-9.65161,0.048881,0.8386,0.022876
1555680918418327217,290030,1555680918418203532,base_link,-16.686745,1.374924,-9.576364,0.049468,0.837459,0.024381
1555680918420274144,290031,1555680918420201716,base_link,-16.753298,1.419714,-10.031381,0.050992,0.838734,0.027235
1555680918422286971,290032,1555680918422209123,base_link,-16.795338,1.361826,-10.008252,0.048943,0.838792,0.026999
1555680918424294678,290033,1555680918424221119,base_link,-16.72548,1.421418,-9.989609,0.049743,0.83701,0.027212
1555680918426401719,290034,1555680918426241084,base_link,-16.718957,1.391238,-10.484467,0.048886,0.838117,0.03066
1555680918428473178,290035,1555680918428285710,base_link,-16.720907,1.457942,-10.445968,0.051277,0.837792,0.030489
1555680918430555251,290036,1555680918430252833,base_link,-16.796252,1.36388,-10.007887,0.048954,0.837651,0.026986
1555680918432422374,290037,1555680918432228769,base_link,-16.751288,1.467965,-10.09192,0.050365,0.839324,0.027213
1555680918434382350,290038,1555680918434250479,base_link,-16.75185,1.402445,-10.030304,0.048945,0.838713,0.027417
1555680918436370234,290039,1555680918436282985,base_link,-16.786656,1.350412,-9.551081,0.048882,0.837931,0.023107
1555680918438364311,290040,1555680918438289604,base_link,-16.772003,1.392262,-9.634538,0.05015,0.838051,0.023525
1555680918440378097,290041,1555680918440296079,base_link,-16.752626,1.353563,-10.027802,0.049248,0.838681,0.026788
1555680918442374943,290042,1555680918442304906,base_link,-16.695117,1.400868,-10.029454,0.050276,0.839464,0.026816
1555680918444378441,290043,1555680918444312726,base_link,-16.738158,1.39183,-9.926833,0.048888,0.839372,0.026611
1555680918446107835,290044,1555680918446033299,base_link,-16.691244,1.262864,-10.546096,0.048017,0.836701,0.031676
1555680918448397376,290045,1555680918448335455,base_link,-16.748061,1.437451,-10.363192,0.049828,0.839495,0.030089
1555680918450133597,290046,1555680918450049481,base_link,-16.709543,1.360911,-10.03359,0.049662,0.838977,0.028281
1555680918452152338,290047,1555680918452075707,base_link,-16.709428,1.392722,-10.010381,0.049884,0.83937,0.027237
1555680918454139403,290048,1555680918454070038,base_link,-16.737575,1.409217,-10.034824,0.050293,0.839777,0.028296
1555680918456147236,290049,1555680918456082043,base_link,-16.701527,1.381559,-9.510612,0.049825,0.838126,0.022719
1555680918458158030,290050,1555680918458093918,base_link,-16.756624,1.363463,-9.548633,0.048684,0.839447,0.022279
1555680918460176161,290051,1555680918460105623,base_link,-16.737391,1.37429,-9.947681,0.048768,0.840123,0.026824
1555680918462179630,290052,1555680918462113943,base_link,-16.709372,1.425493,-9.99121,0.049791,0.839202,0.027451
1555680918464195900,290053,1555680918464132303,base_link,-16.667855,1.421004,-10.04815,0.050116,0.837179,0.026571
1555680918466152656,290054,1555680918466091427,base_link,-16.704475,1.36638,-10.444912,0.047442,0.837624,0.031282
1555680918468192584,290055,1555680918468124210,base_link,-16.761042,1.381468,-10.491208,0.049423,0.839567,0.032373
1555680918470202358,290056,1555680918470141497,base_link,-16.737069,1.376597,-10.045789,0.048781,0.839348,0.02615
1555680918472207762,290057,1555680918472153015,base_link,-16.709714,1.427288,-9.992565,0.049157,0.838062,0.028062
1555680918474218873,290058,1555680918474157036,base_link,-16.780849,1.369132,-10.009567,0.04933,0.839274,0.027222
1555680918476250979,290059,1555680918476165873,base_link,-16.744546,1.421975,-9.470614,0.050388,0.838641,0.022529
1555680918478337248,290060,1555680918478188531,base_link,-16.742384,1.436579,-9.550766,0.050171,0.839972,0.022306
1555680918480265293,290061,1555680918480183198,base_link,-16.737694,1.391925,-9.992633,0.049853,0.839954,0.027881
1555680918482353187,290062,1555680918482201179,base_link,-16.738155,1.393599,-10.007707,0.049541,0.838989,0.026591
1555680918484349292,290063,1555680918484214961,base_link,-16.751702,1.418815,-10.050258,0.04938,0.838912,0.027208
1555680918486275528,290064,1555680918486197447,base_link,-16.68942,1.389188,-10.507503,0.049223,0.839258,0.031309
1555680918488386404,290065,1555680918488226695,base_link,-16.704182,1.397352,-10.403946,0.047659,0.838405,0.030883
1555680918490337084,290066,1555680918490234116,base_link,-16.752866,1.353593,-9.968723,0.048283,0.838115,0.027421
1555680918492491102,290067,1555680918492245286,base_link,-16.722524,1.416674,-10.027934,0.049074,0.839661,0.026587
1555680918494339001,290068,1555680918494249605,base_link,-16.680997,1.491305,-10.0147,0.051239,0.839245,0.027889
1555680918496336254,290069,1555680918496258214,base_link,-16.716842,1.357253,-9.426747,0.048999,0.837445,0.022089
1555680918498335334,290070,1555680918498261989,base_link,-16.826784,1.372935,-9.608922,0.047716,0.839364,0.022451
1555680918500496367,290071,1555680918500277367,base_link,-16.794958,1.425531,-9.966314,0.049389,0.83959,0.02618
1555680918502373176,290072,1555680918502285576,base_link,-16.768375,1.429993,-10.031898,0.051047,0.837697,0.027433
1555680918504385566,290073,1555680918504261300,base_link,-16.783083,1.356256,-10.008048,0.0502,0.837554,0.026792
1555680918506340269,290074,1555680918506259807,base_link,-16.705191,1.432452,-10.46445,0.049507,0.837856,0.030461
1555680918508435929,290075,1555680918508306598,base_link,-16.763416,1.38226,-10.345213,0.049106,0.838234,0.031127
1555680918510405766,290076,1555680918510319815,base_link,-16.780778,1.436363,-10.068058,0.050117,0.838733,0.026362
1555680918512115501,290077,1555680918512044966,base_link,-16.780958,1.419146,-9.989468,0.049034,0.838541,0.027215
1555680918514114293,290078,1555680918514047170,base_link,-16.781759,1.436198,-9.994505,0.050436,0.838568,0.028291
1555680918516121641,290079,1555680918516054319,base_link,-16.743787,1.37227,-9.45059,0.048436,0.838417,0.023141
1555680918518438889,290080,1555680918518350568,base_link,-16.756374,1.413568,-9.573893,0.04903,0.839107,0.023541
1555680918520135986,290081,1555680918520045553,base_link,-16.794077,1.359387,-10.003615,0.048287,0.839919,0.025734
1555680918522150951,290082,1555680918522088133,base_link,-16.767789,1.411523,-9.989629,0.050279,0.838444,0.027021
1555680918524158648,290083,1555680918524090737,base_link,-16.738834,1.427585,-9.970415,0.049454,0.838067,0.027436
1555680918526184178,290084,1555680918526100989,base_link,-16.71888,1.340378,-10.44593,0.048535,0.838856,0.031312
1555680918528275105,290085,1555680918528120232,base_link,-16.805075,1.373917,-10.430066,0.04965,0.839291,0.032176
1555680918530185178,290086,1555680918530120314,base_link,-16.765733,1.425238,-10.008905,0.049414,0.839776,0.026807
1555680918532188314,290087,1555680918532128495,base_link,-16.751775,1.402487,-10.032544,0.048945,0.838719,0.028052
1555680918534201817,290088,1555680918534139980,base_link,-16.694874,1.435979,-10.069753,0.049552,0.838145,0.026989
1555680918536205524,290089,1555680918536143412,base_link,-16.687633,1.338787,-9.407149,0.04858,0.838191,0.022312
1555680918538186284,290090,1555680918538120131,base_link,-16.742534,1.356081,-9.585948,0.048966,0.839145,0.021423
1555680918540202497,290091,1555680918540137123,base_link,-16.696114,1.3997,-9.949623,0.050912,0.839855,0.026854
1555680918542247981,290092,1555680918542170765,base_link,-16.679265,1.376228,-10.127011,0.049476,0.839713,0.026145
1555680918544346183,290093,1555680918544192593,base_link,-16.737836,1.457379,-9.929371,0.049344,0.839417,0.027039
1555680918546261630,290094,1555680918546189411,base_link,-16.702817,1.43166,-10.610445,0.049824,0.839189,0.031707
1555680918548305033,290095,1555680918548207782,base_link,-16.649563,1.400191,-10.443767,0.0503,0.837258,0.030266
1555680918550294415,290096,1555680918550210899,base_link,-16.723758,1.417306,-9.969898,0.049399,0.839103,0.027238
1555680918552310486,290097,1555680918552217345,base_link,-16.694657,1.398309,-9.973943,0.050261,0.840621,0.028116
1555680918554307717,290098,1555680918554229376,base_link,-16.708478,1.392041,-10.025299,0.048917,0.839542,0.025951
1555680918556310607,290099,1555680918556236953,base_link,-16.801059,1.455368,-9.468695,0.049601,0.838474,0.022087
1555680918558327939,290100,1555680918558237538,base_link,-16.745165,1.359185,-9.493909,0.049304,0.837085,0.023971
1555680918560333871,290101,1555680918560252984,base_link,-16.724652,1.431545,-9.885543,0.050465,0.840064,0.025808
1555680918562342409,290102,1555680918562269092,base_link,-16.722866,1.418469,-10.029289,0.048441,0.838521,0.027199
1555680918564357392,290103,1555680918564278821,base_link,-16.794896,1.392881,-9.971767,0.049161,0.839584,0.027868
1555680918566438162,290104,1555680918566285277,base_link,-16.747228,1.439575,-10.426622,0.048553,0.838351,0.031307
1555680918568372062,290105,1555680918568291591,base_link,-16.746958,1.422335,-10.44799,0.049078,0.839106,0.031529
1555680918570413680,290106,1555680918570306219,base_link,-16.738158,1.427329,-9.992573,0.049131,0.838259,0.028062
1555680918572508381,290107,1555680918572337254,base_link,-16.737902,1.392801,-9.99219,0.049536,0.839382,0.02787
1555680918574412955,290108,1555680918574315989,base_link,-16.723636,1.383696,-9.971312,0.049488,0.839659,0.027669
1555680918576121566,290109,1555680918576036397,base_link,-16.686989,1.353972,-9.386146,0.048044,0.838578,0.022104
1555680918578117899,290110,1555680918578052311,base_link,-16.744799,1.388429,-9.374311,0.048869,0.838255,0.024226
1555680918580136692,290111,1555680918580059176,base_link,-16.723843,1.349957,-9.945566,0.049255,0.840007,0.026197
1555680918582140362,290112,1555680918582067325,base_link,-16.780584,1.401026,-9.990839,0.049553,0.839678,0.027447
1555680918584150922,290113,1555680918584080572,base_link,-16.723785,1.419112,-10.032571,0.04973,0.838534,0.027851
1555680918586152575,290114,1555680918586085498,base_link,-16.732064,1.412369,-10.509313,0.050632,0.840718,0.031342
1555680918588164518,290115,1555680918588096429,base_link,-16.734539,1.449183,-10.364535,0.048632,0.837118,0.03089
1555680918590170983,290116,1555680918590105761,base_link,-16.740567,1.36439,-9.968034,0.049654,0.836884,0.027004
1555680918592176657,290117,1555680918592107642,base_link,-16.724298,1.40124,-9.970904,0.049929,0.839098,0.027457
1555680918594183936,290118,1555680918594120282,base_link,-16.668958,1.454448,-9.973183,0.050347,0.836459,0.02807
1555680918596234402,290119,1555680918596146848,base_link,-16.759661,1.331255,-9.445973,0.050388,0.83906,0.021484
1555680918598210678,290120,1555680918598139924,base_link,-16.757741,1.39679,-9.507824,0.049557,0.839091,0.021876
1555680918600210222,290121,1555680918600146861,base_link,-16.740143,1.428175,-9.910138,0.049778,0.837503,0.027452
1555680918602210239,290122,1555680918602153865,base_link,-16.79697,1.411895,-9.931079,0.049932,0.838078,0.027662
1555680918604226505,290123,1555680918604163683,base_link,-16.780988,1.419184,-9.971269,0.048712,0.838356,0.027848
1555680918606237467,290124,1555680918606176706,base_link,-16.762489,1.449282,-10.448542,0.049891,0.838082,0.031527
1555680918608292950,290125,1555680918608186663,base_link,-16.762943,1.350035,-10.422499,0.049203,0.838392,0.030261
1555680918610256546,290126,1555680918610162039,base_link,-16.751442,1.384814,-10.005792,0.048182,0.839072,0.02636
1555680918612340090,290127,1555680918612201362,base_link,-16.780807,1.384614,-9.968645,0.049118,0.839474,0.027022
1555680918614283233,290128,1555680918614208753,base_link,-16.723519,1.451891,-10.05428,0.050279,0.838747,0.028066
1555680918616359453,290129,1555680918616224501,base_link,-16.802463,1.390175,-9.328082,0.04754,0.83711,0.022932
1555680918618305737,290130,1555680918618228870,base_link,-16.672392,1.363052,-9.488774,0.049405,0.838867,0.022308
1555680918620390933,290131,1555680918620236743,base_link,-16.736901,1.424365,-10.032019,0.050079,0.840348,0.027453
1555680918622333066,290132,1555680918622248011,base_link,-16.738427,1.392782,-9.889992,0.047929,0.838429,0.027867
1555680918624388323,290133,1555680918624254439,base_link,-16.739106,1.393395,-9.952353,0.050182,0.839009,0.027887
1555680918626347509,290134,1555680918626262630,base_link,-16.73306,1.461746,-10.385739,0.049689,0.839604,0.030717
1555680918628354098,290135,1555680918628271949,base_link,-16.761563,1.347718,-10.404143,0.048226,0.839344,0.030899
1555680918630314089,290136,1555680918630245665,base_link,-16.78232,1.388734,-10.029235,0.050105,0.837762,0.026998
1555680918632336358,290137,1555680918632261982,base_link,-16.753761,1.403332,-9.950108,0.049592,0.837963,0.027442
1555680918634519701,290138,1555680918634324820,base_link,-16.754425,1.419107,-9.868828,0.049381,0.837786,0.02725
1555680918636401117,290139,1555680918636311344,base_link,-16.815363,1.347186,-9.448942,0.049159,0.839464,0.022523
1555680918638470977,290140,1555680918638315882,base_link,-16.786292,1.380899,-9.556438,0.050704,0.839681,0.023998
1555680918640128825,290141,1555680918640050923,base_link,-16.797074,1.429063,-9.966549,0.050372,0.837884,0.026173
1555680918642214633,290142,1555680918642068455,base_link,-16.767445,1.443985,-9.929058,0.048898,0.837891,0.027224
1555680918644433532,290143,1555680918644344785,base_link,-16.73954,1.428762,-9.970493,0.049781,0.837498,0.027434
1555680918646125340,290144,1555680918646045356,base_link,-16.719809,1.456459,-10.42493,0.049983,0.838166,0.030482
1555680918648149389,290145,1555680918648071821,base_link,-16.74854,1.375153,-10.381043,0.047783,0.837351,0.030241
1555680918650177820,290146,1555680918650101938,base_link,-16.809506,1.367397,-9.887823,0.048008,0.839472,0.02724
1555680918652165089,290147,1555680918652089085,base_link,-16.75195,1.432837,-9.969862,0.049802,0.839881,0.027038
1555680918654175018,290148,1555680918654102588,base_link,-16.725813,1.403591,-9.950621,0.050264,0.83777,0.027452
1555680918656181835,290149,1555680918656111398,base_link,-16.830206,1.405684,-9.428004,0.049551,0.838835,0.022102
1555680918658191593,290150,1555680918658125107,base_link,-16.730971,1.350922,-9.511227,0.049582,0.837164,0.023125
1555680918660192674,290151,1555680918660127289,base_link,-16.769213,1.344802,-9.88682,0.050138,0.8386,0.02663
1555680918662202789,290152,1555680918662136879,base_link,-16.725063,1.419665,-9.990494,0.050376,0.838156,0.027234
1555680918664184248,290153,1555680918664113926,base_link,-16.753126,1.352095,-9.94745,0.04924,0.839068,0.026817
1555680918666184626,290154,1555680918666115442,base_link,-16.805196,1.35574,-10.347438,0.048884,0.839661,0.031772
1555680918668229743,290155,1555680918668164661,base_link,-16.791017,1.365688,-10.408745,0.049285,0.838996,0.031964
1555680918670238069,290156,1555680918670177283,base_link,-16.768405,1.394531,-9.947959,0.050483,0.838626,0.026616
1555680918672251257,290157,1555680918672185644,base_link,-16.781623,1.384377,-9.95193,0.050402,0.839869,0.027685
1555680918674255120,290158,1555680918674189694,base_link,-16.810281,1.434429,-9.911399,0.049757,0.839143,0.027676
1555680918676266654,290159,1555680918676198326,base_link,-16.772087,1.4387,-9.470892,0.048869,0.83827,0.022923
1555680918678288313,290160,1555680918678208942,base_link,-16.743245,1.38922,-9.49002,0.048231,0.838229,0.022911
1555680918680326216,290161,1555680918680221159,base_link,-16.782057,1.419744,-9.97007,0.050001,0.838359,0.027232
1555680918682304723,290162,1555680918682226929,base_link,-16.725155,1.436065,-9.951369,0.049847,0.837789,0.027657
1555680918684326385,290163,1555680918684214915,base_link,-16.739933,1.428182,-9.951017,0.050421,0.837884,0.027454
1555680918686323225,290164,1555680918686236441,base_link,-16.733609,1.465302,-10.427088,0.049065,0.8377,0.031308
1555680918688332586,290165,1555680918688254614,base_link,-16.72051,1.355832,-10.343454,0.049608,0.839064,0.030514
1555680918690412741,290166,1555680918690271287,base_link,-16.737578,1.39475,-10.00578,0.047619,0.837835,0.02655
1555680918692368995,290167,1555680918692273129,base_link,-16.725278,1.46879,-9.909518,0.049432,0.837425,0.027235
1555680918694403173,290168,1555680918694285006,base_link,-16.741041,1.395731,-9.850311,0.049231,0.836918,0.02788
1555680918696382784,290169,1555680918696295432,base_link,-16.814957,1.380457,-9.465206,0.048747,0.839089,0.021449
1555680918698382603,290170,1555680918698306993,base_link,-16.830439,1.357465,-9.449459,0.049214,0.838428,0.022722
1555680918700388659,290171,1555680918700311638,base_link,-16.726521,1.351213,-9.788613,0.049261,0.83851,0.027497
1555680918702111910,290172,1555680918702031813,base_link,-16.782262,1.369718,-9.928851,0.049333,0.838519,0.027238
1555680918704161028,290173,1555680918704045099,base_link,-16.726426,1.336581,-9.908611,0.050443,0.838494,0.027054
1555680918706208527,290174,1555680918706052097,base_link,-16.747903,1.373883,-10.473169,0.050346,0.839285,0.032813
1555680918708152778,290175,1555680918708058375,base_link,-16.662177,1.338838,-10.426881,0.049545,0.839422,0.031344
1555680918710216618,290176,1555680918710078014,base_link,-16.736759,1.373955,-9.985799,0.048766,0.840494,0.026182
1555680918712179512,290177,1555680918712083162,base_link,-16.737042,1.41029,-10.048856,0.048692,0.838803,0.026987
1555680918714179675,290178,1555680918714087308,base_link,-16.723745,1.43371,-9.951212,0.049191,0.838926,0.027661
1555680918716131959,290179,1555680918716064269,base_link,-16.757847,1.395902,-9.446948,0.04891,0.839092,0.021885
1555680918718175553,290180,1555680918718108079,base_link,-16.758501,1.376652,-9.350288,0.049744,0.840435,0.022789
1555680918720227496,290181,1555680918720116307,base_link,-16.741041,1.395731,-9.850311,0.049231,0.836918,0.02788
1555680918722211804,290182,1555680918722139878,base_link,-16.782752,1.400057,-9.80485,0.049226,0.83911,0.026223
1555680918724205070,290183,1555680918724133962,base_link,-16.782044,1.436148,-9.951385,0.049793,0.838182,0.027656
1555680918726207858,290184,1555680918726139419,base_link,-16.762577,1.415664,-10.409077,0.049337,0.838257,0.031957
1555680918728219255,290185,1555680918728148183,base_link,-16.792091,1.415381,-10.36745,0.050273,0.838648,0.03135
1555680918730234519,290186,1555680918730161256,base_link,-16.785221,1.389865,-9.865562,0.050111,0.836249,0.026395
1555680918732247399,290187,1555680918732173295,base_link,-16.768392,1.410935,-9.929273,0.050276,0.838449,0.027039
1555680918734251682,290188,1555680918734177882,base_link,-16.739597,1.395107,-9.949227,0.049549,0.837858,0.02723
1555680918736258244,290189,1555680918736158593,base_link,-16.830426,1.37387,-9.430774,0.049006,0.838251,0.023145
1555680918738258231,290190,1555680918738189945,base_link,-16.714881,1.387726,-9.491418,0.049536,0.839182,0.022944
1555680918740270345,290191,1555680918740203417,base_link,-16.783509,1.353945,-9.889499,0.049865,0.838138,0.027465
1555680918742284977,290192,1555680918742211944,base_link,-16.781793,1.450754,-9.910905,0.049898,0.838955,0.027467
1555680918744293290,290193,1555680918744225300,base_link,-16.753387,1.385212,-9.951479,0.050112,0.8391,0.027675
1555680918746330010,290194,1555680918746229836,base_link,-16.763103,1.381387,-10.366095,0.049744,0.838998,0.031139
1555680918748591626,290195,1555680918748258046,base_link,-16.762362,1.446068,-10.409954,0.051159,0.839996,0.03158
1555680918750328245,290196,1555680918750248464,base_link,-16.782156,1.370607,-9.989727,0.049981,0.838518,0.027229
1555680918752441502,290197,1555680918752257686,base_link,-16.768643,1.395445,-9.929317,0.049845,0.837868,0.027238
1555680918754351215,290198,1555680918754262065,base_link,-16.78262,1.35334,-9.868018,0.048255,0.837939,0.027446
1555680918756347717,290199,1555680918756244450,base_link,-16.829971,1.322587,-9.405435,0.048332,0.83916,0.021885
1555680918758406901,290200,1555680918758267711,base_link,-16.715394,1.369854,-9.429751,0.049735,0.839746,0.022549
1555680918760398022,290201,1555680918760303751,base_link,-16.768831,1.39222,-9.82941,0.050149,0.83921,0.027289
1555680918762446541,290202,1555680918762304660,base_link,-16.811369,1.387304,-9.928451,0.049748,0.838156,0.027025
1555680918764140926,290203,1555680918764034725,base_link,-16.825894,1.343124,-9.846843,0.050075,0.839757,0.02665
1555680918766114051,290204,1555680918766033024,base_link,-16.749027,1.392216,-10.447399,0.05015,0.83795,0.03132
1555680918768117296,290205,1555680918768046203,base_link,-16.805018,1.407572,-10.451331,0.049883,0.838932,0.03238
1555680918770201158,290206,1555680918770081402,base_link,-16.854589,1.380348,-9.968544,0.050622,0.838256,0.026812
1555680918772140532,290207,1555680918772038207,base_link,-16.827233,1.396423,-9.890016,0.051082,0.837892,0.027263
1555680918774214867,290208,1555680918774085078,base_link,-16.797521,1.328523,-9.909994,0.050319,0.838984,0.027475
1555680918776162214,290209,1555680918776083799,base_link,-16.803286,1.325284,-9.410585,0.049659,0.837841,0.023159
1555680918778196247,290210,1555680918778100469,base_link,-16.78706,1.397554,-9.495155,0.050498,0.839122,0.023796
1555680918780193197,290211,1555680918780102406,base_link,-16.770162,1.396028,-9.82816,0.049527,0.836923,0.027253
1555680918782188042,290212,1555680918782110999,base_link,-16.781741,1.367969,-9.950176,0.050288,0.839855,0.027261
1555680918784199484,290213,1555680918784120897,base_link,-16.783112,1.436708,-9.950187,0.051082,0.838185,0.02704
1555680918786196408,290214,1555680918786125817,base_link,-16.765305,1.352187,-10.367301,0.0505,0.837275,0.031553
1555680918788205197,290215,1555680918788139028,base_link,-16.734851,1.400396,-10.427832,0.049899,0.837668,0.031532
1555680918790175487,290216,1555680918790110105,base_link,-16.796292,1.377025,-9.927934,0.049693,0.839192,0.026827
1555680918792184698,290217,1555680918792114947,base_link,-16.769178,1.41066,-9.930758,0.051881,0.83903,0.027069
1555680918794235230,290218,1555680918794166357,base_link,-16.76879,1.379959,-9.949799,0.049736,0.837477,0.027438
1555680918796244197,290219,1555680918796174400,base_link,-16.702887,1.362603,-9.373594,0.050661,0.839092,0.023631
1555680918798259115,290220,1555680918798180672,base_link,-16.801834,1.390198,-9.450719,0.049468,0.838254,0.022936
1555680918800258456,290221,1555680918800190783,base_link,-16.684385,1.392343,-9.766348,0.049909,0.838047,0.026664
1555680918802261078,290222,1555680918802199896,base_link,-16.725382,1.416999,-9.807865,0.048433,0.838159,0.027262
