time,force,virtual
205.43749024,0.666579983566755,NaN
205.43849024,0.65306426404617,NaN
205.43949024,0.638023200902591,NaN
205.44049024,0.622430363340654,NaN
205.44149024,0.607243716590778,NaN
205.44249024,0.593127416023261,NaN
205.44349024,0.580400279301697,NaN
205.44449024,0.569239223159635,NaN
205.44549024,0.559903081079773,NaN
205.44649024,0.552838462299398,NaN
205.44749024,0.548650890753156,NaN
205.44849024,0.547917583788624,NaN
205.44949024,0.550966917560955,NaN
205.45049024,0.55780569388579,NaN
205.45149024,0.568191401929116,NaN
205.45249024,0.581793227691618,NaN
205.45349024,0.59835733764268,NaN
205.45449024,0.617670685920637,NaN
205.45549024,0.639372844357916,NaN
205.45649024,0.662902447158305,NaN
205.45749024,0.687607399601564,NaN
205.45849024,0.712871711848938,NaN
205.45949024,0.738166966541144,NaN
205.46049024,0.763070125640377,NaN
205.46149024,0.787374821594016,NaN
205.46249024,0.811224360865603,NaN
205.46349024,0.835080147614236,NaN
205.46449024,0.859514926700631,NaN
205.46549024,0.88493261200113,NaN
205.46649024,0.911370903478036,NaN
205.46749024,0.938565603039646,NaN
205.46849024,0.96619284738619,NaN
205.46949024,0.993973951628339,NaN
205.47049024,1.02157938062066,NaN
205.47149024,1.04859696421174,NaN
205.47249024,1.07472158391483,NaN
205.47349024,1.09995765393632,NaN
205.47449024,1.12456218721739,NaN
205.47549024,1.14881299064211,NaN
205.47649024,1.17288497025002,NaN
205.47749024,1.19690865352052,NaN
205.47849024,1.22107541427319,NaN
205.47949024,1.24565643535215,NaN
205.48049024,1.27091795947265,NaN
205.48149024,1.29700485269364,NaN
205.48249024,1.32380141867771,NaN
205.48349024,1.3507767913894,NaN
205.48449024,1.37699647094647,NaN
205.48549024,1.4014185847399,NaN
205.48649024,1.42327189517488,NaN
205.48749024,1.44222830670525,NaN
205.48849024,1.45830766855616,NaN
205.48949024,1.47168147094437,NaN
205.49049024,1.48255613649792,NaN
205.49149024,1.49114403075827,NaN
205.49249024,1.4977164381465,NaN
205.49349024,1.50275149363585,NaN
205.49449024,1.50697103523484,NaN
205.49549024,1.51115710421536,NaN
205.49649024,1.51595438872918,NaN
205.49749024,1.52177944152316,NaN
205.49849024,1.52886131415773,NaN
205.49949024,1.53740628852889,NaN
205.50049024,1.54764853213281,NaN
205.50149024,1.55965019865734,NaN
205.50249024,1.57309488660994,NaN
205.50349024,1.58730102395782,NaN
205.50449024,1.60139464755454,NaN
205.50549024,1.61444771240634,NaN
205.50649024,1.62549436142593,NaN
205.50749024,1.63355165384467,NaN
205.50849024,1.63777512048429,NaN
205.50949024,1.63762644165997,NaN
205.51049024,1.63287208374918,NaN
205.51149024,1.62353381019714,NaN
205.51249024,1.60996919074708,NaN
205.51349024,1.59293229812825,NaN
205.51449024,1.57344744237139,NaN
205.51549024,1.5525985494608,NaN
205.51649024,1.53135017496153,NaN
205.51749024,1.51038163226229,NaN
205.51849024,1.49001568642503,NaN
205.51949024,1.47037107007594,NaN
205.52049024,1.45156617142728,NaN
205.52149024,1.43370708240023,NaN
205.52249024,1.41669932720055,NaN
205.52349024,1.40014640383591,NaN
205.52449024,1.38347541430284,NaN
205.52549024,1.36617106441801,NaN
205.52649024,1.34793339657062,NaN
205.52749024,1.32869258959616,NaN
205.52849024,1.30854774681189,NaN
205.52949024,1.28769831053086,NaN
205.53049024,1.26633661798843,NaN
205.53149024,1.24445895944236,NaN
205.53249024,1.22172432952693,NaN
205.53349024,1.19755239846064,NaN
205.53449024,1.17139880681252,NaN
205.53549024,1.14299179704174,NaN
205.53649024,1.11239886660543,NaN
205.53749024,1.07995223236588,NaN
205.53849024,1.04619944660138,NaN
205.53949024,1.01194108210107,NaN
205.54049024,0.97817268328329,NaN
205.54149024,0.945770339824461,NaN
205.54249024,0.915133241517195,NaN
205.54349024,0.886123214073104,NaN
205.54449024,0.858277338199851,NaN
205.54549024,0.831046272638352,NaN
205.54649024,0.80392322439676,NaN
205.54749024,0.776480276798931,NaN
205.54849024,0.748346530608849,NaN
205.54949024,0.719129167370573,NaN
205.55049024,0.688416173106674,NaN
205.55149024,0.655994134691536,NaN
205.55249024,0.622068891985429,NaN
205.55349024,0.587212199659523,NaN
205.55449024,0.552124197442357,NaN
205.55549024,0.517439232696373,NaN
205.55649024,0.483581332536579,NaN
205.55749024,0.45063641706046,NaN
205.55849024,0.418400451559235,NaN
205.55949024,0.386648489724413,NaN
205.56049024,0.355300859033835,NaN
205.56149024,0.32424923137134,NaN
205.56249024,0.293100214871685,NaN
205.56349024,0.261184251021371,NaN
205.56449024,0.227811791038236,NaN
205.56549024,0.192535898497692,NaN
205.56649024,0.155269850393772,NaN
205.56749024,0.116258483595648,NaN
205.56849024,0.0759355156687491,NaN
205.56949024,0.0347232007845868,NaN
205.57049024,-0.00706873398456026,NaN
205.57149024,-0.0490809159897147,NaN
205.57249024,-0.0906584058800632,NaN
205.57349024,-0.130937613769094,NaN
205.57449024,-0.169193483288817,NaN
205.57549024,-0.205008529191742,NaN
205.57649024,-0.238168177736158,NaN
205.57749024,-0.26846710219523,NaN
205.57849024,-0.29561596186252,NaN
205.57949024,-0.319309895778309,NaN
205.58049024,-0.339321375636385,NaN
205.58149024,-0.355548192376185,NaN
205.58249024,-0.368100143507777,NaN
205.58349024,-0.377397127651474,NaN
205.58449024,-0.384128174343602,NaN
205.58549024,-0.389056787378507,NaN
205.58649024,-0.392872632932904,NaN
205.58749024,-0.396238963592229,NaN
205.58849024,-0.399917939183829,NaN
205.58949024,-0.404766736750574,NaN
205.59049024,-0.41157168688729,NaN
205.59149024,-0.420812657154406,NaN
205.59249024,-0.432486606432438,NaN
205.59349024,-0.446109341015363,NaN
205.59449024,-0.460876231461876,NaN
205.59549024,-0.475925117927204,NaN
205.59649024,-0.490594615189748,NaN
205.59749024,-0.504494171552929,NaN
205.59849024,-0.517392438425366,NaN
205.59949024,-0.529071622118645,NaN
205.60049024,-0.539258395471495,NaN
205.60149024,-0.547639338958486,NaN
205.60249024,-0.553904247957087,NaN
205.60349024,-0.557832492297492,NaN
205.60449024,-0.559385429977586,NaN
205.60549024,-0.558684618101389,NaN
205.60649024,-0.555860162047656,NaN
205.60749024,-0.550928406621032,NaN
205.60849024,-0.543926851527245,NaN
205.60949024,-0.535261049127938,NaN
205.61049024,-0.525858888609444,NaN
205.61149024,-0.516889751865448,NaN
205.61249024,-0.509330107705537,NaN
205.61349024,-0.503755586748436,NaN
205.61449024,-0.50038332338562,NaN
205.61549024,-0.499229232285656,NaN
205.61649024,-0.500282633123268,NaN
205.61749024,-0.503515364165306,NaN
205.61849024,-0.508623751506127,NaN
205.61949024,-0.514779101878686,NaN
205.62049024,-0.520714184245373,NaN
205.62149024,-0.525069814728868,NaN
205.62249024,-0.526714364623349,NaN
205.62349024,-0.524936859308714,NaN
205.62449024,-0.519561822390147,NaN
205.62549024,-0.510954610923575,NaN
205.62649024,-0.499876900412645,NaN
205.62749024,-0.487282357290872,NaN
205.62849024,-0.474211297129553,NaN
205.62949024,-0.461793040646593,NaN
205.63049024,-0.451169942216664,NaN
205.63149024,-0.4432770783105,NaN
205.63249024,-0.438604180419122,NaN
205.63349024,-0.437050169886131,NaN
205.63449024,-0.438000055194235,NaN
205.63549024,-0.440655545446998,NaN
205.63649024,-0.444302091974267,NaN
205.63749024,-0.448283732063084,NaN
205.63849024,-0.451958857806745,NaN
205.63949024,-0.454824577540313,NaN
205.64049024,-0.456536286818343,NaN
205.64149024,-0.456748306641046,NaN
205.64249024,-0.455117812572975,NaN
205.64349024,-0.451519627600215,NaN
205.64449024,-0.44608653301718,NaN
205.64549024,-0.43896149473591,NaN
205.64649024,-0.430138297897701,NaN
205.64749024,-0.419614726264785,NaN
205.64849024,-0.407668857158767,NaN
205.64949024,-0.395055946121688,NaN
205.65049024,-0.382968955476684,NaN
205.65149024,-0.372705692974141,NaN
205.65249024,-0.365279971064223,NaN
205.65349024,-0.361179254189583,NaN
205.65449024,-0.360269879391277,NaN
205.65549024,-0.361844734708768,NaN
205.65649024,-0.364818631409149,NaN
205.65749024,-0.368052293787557,NaN
205.65849024,-0.370672124553357,NaN
205.65949024,-0.372198491084642,NaN
205.66049024,-0.372516016599863,NaN
205.66149024,-0.371861790075219,NaN
205.66249024,-0.370795141106743,NaN
205.66349024,-0.370006716083983,NaN
205.66449024,-0.370053478296683,NaN
205.66549024,-0.371221642613483,NaN
205.66649024,-0.373603194238781,NaN
205.66749024,-0.377306056457296,NaN
205.66849024,-0.382644972018546,NaN
205.66949024,-0.390197217418368,NaN
205.67049024,-0.400625361581499,NaN
205.67149024,-0.414310228153437,NaN
205.67249024,-0.431070701037279,NaN
205.67349024,-0.450205291371095,NaN
205.67449024,-0.470765122025633,NaN
205.67549024,-0.491794186959345,NaN
205.67649024,-0.512453702675861,NaN
205.67749024,-0.532110220600454,NaN
205.67849024,-0.550369011479517,NaN
205.67949024,-0.566964504466176,NaN
205.68049024,-0.581619350319797,NaN
205.68149024,-0.59408485681091,NaN
205.68249024,-0.604288580902821,NaN
205.68349024,-0.612390527665648,NaN
205.68449024,-0.618782969953618,NaN
205.68549024,-0.624097645899374,NaN
205.68649024,-0.629164024222293,NaN
205.68749024,-0.634934421176755,NaN
205.68849024,-0.642434054736605,NaN
205.68949024,-0.65272317454613,NaN
205.69049024,-0.666787967909891,NaN
205.69149024,-0.68526070605455,NaN
205.69249024,-0.708114294305613,NaN
205.69349024,-0.73468615415707,NaN
205.69449024,-0.764062292278171,NaN
205.69549024,-0.795453584064097,NaN
205.69649024,-0.828301333630684,NaN
205.69749024,-0.862137499656494,NaN
205.69849024,-0.896369643441553,NaN
205.69949024,-0.930198275450497,NaN
205.70049024,-0.962736071992776,NaN
205.70149024,-0.993265166099311,NaN
205.70249024,-1.02150609692034,NaN
205.70349024,-1.04770068476358,NaN
205.70449024,-1.07248204948403,NaN
205.70549024,-1.09666873298736,NaN
205.70649024,-1.12107731822404,NaN
205.70749024,-1.14646291250006,NaN
205.70849024,-1.17361297652809,NaN
205.70949024,-1.20346680721148,NaN
205.71049024,-1.23703703889824,NaN
205.71149024,-1.27499326448138,NaN
205.71249024,-1.31723334418257,NaN
205.71349024,-1.36281793168503,NaN
205.71449024,-1.41020941589954,NaN
205.71549024,-1.45770174641453,NaN
205.71649024,-1.50382923846722,NaN
205.71749024,-1.54744467946221,NaN
205.71849024,-1.58758895909387,NaN
205.71949024,-1.62347583991605,NaN
205.72049024,-1.6545832020552,NaN
205.72149024,-1.68071612772714,NaN
205.72249024,-1.7020755343117,NaN
205.72349024,-1.71933309489186,NaN
205.72449024,-1.73357895533565,NaN
205.72549024,-1.74608835438708,NaN
205.72649024,-1.75808145916247,NaN
205.72749024,-1.77067520104286,NaN
205.72849024,-1.7849266098438,NaN
205.72949024,-1.80180254590492,NaN
205.73049024,-1.82211364127738,NaN
205.73149024,-1.84643536097725,NaN
205.73249024,-1.87501754091551,NaN
205.73349024,-1.90775092299846,NaN
205.73449024,-1.94422348552574,NaN
205.73549024,-1.98384863384608,NaN
205.73649024,-2.02599112262063,NaN
205.73749024,-2.06999890484237,NaN
205.73849024,-2.11508254712439,NaN
205.73949024,-2.16011183702357,NaN
205.74049024,-2.20368943203323,NaN
205.74149024,-2.24470794176857,NaN
205.74249024,-2.28291402879606,NaN
205.74349024,-2.3189860388599,NaN
205.74449024,-2.35425956402527,NaN
205.74549024,-2.39036765133725,NaN
205.74649024,-2.42890353811021,NaN
205.74749024,-2.47119353951879,NaN
205.74849024,-2.51821879103987,NaN
205.74949024,-2.57070795725371,NaN
205.75049024,-2.62924087562814,NaN
205.75149024,-2.69408762462526,NaN
205.75249024,-2.76492272978873,NaN
205.75349024,-2.84077679429947,NaN
205.75449024,-2.92030593174089,NaN
205.75549024,-3.00222696910862,NaN
205.75649024,-3.08560245308392,NaN
205.75749024,-3.16973254990963,NaN
205.75849024,-3.253816789331,NaN
205.75949024,-3.33674587164683,NaN
205.76049024,-3.41720785116603,NaN
205.76149024,-3.494009560357,NaN
205.76249024,-3.56644202864017,NaN
205.76349024,-3.63458153131002,NaN
205.76449024,-3.69929725390869,NaN
205.76549024,-3.76184093510204,NaN
205.76649024,-3.82329323690921,NaN
205.76749024,-3.88420156527992,NaN
205.76849024,-3.94456608242362,NaN
205.76949024,-4.00415915324946,NaN
205.77049024,-4.06287861037219,NaN
205.77149024,-4.12079295425317,NaN
205.77249024,-4.17792372530487,NaN
205.77349024,-4.23404736198491,NaN
205.77449024,-4.28866537795275,NaN
205.77549024,-4.34111732418375,NaN
205.77649024,-4.39074695748634,NaN
205.77749024,-4.43701165330235,NaN
205.77849024,-4.47941061158936,NaN
205.77949024,-4.51732069629581,NaN
205.78049024,-4.55008627356929,NaN
205.78149024,-4.57740595440132,NaN
205.78249024,-4.59962062705841,NaN
205.78349024,-4.61766931082219,NaN
205.78449024,-4.63280135206376,NaN
205.78549024,-4.64621536472785,NaN
205.78649024,-4.65883715504081,NaN
205.78749024,-4.67132427835925,NaN
205.78849024,-4.68418044239855,NaN
205.78949024,-4.69789869359663,NaN
205.79049024,-4.71303483097801,NaN
205.79149024,-4.73004647552721,NaN
205.79249024,-4.74900487842026,NaN
205.79349024,-4.76949969825588,NaN
205.79449024,-4.7908662092892,NaN
205.79549024,-4.81253088400331,NaN
205.79649024,-4.8341473910639,NaN
205.79749024,-4.8554806792471,NaN
205.79849024,-4.87623367311622,NaN
205.79949024,-4.89590256546234,NaN
205.80049024,-4.91377291741205,NaN
205.80149024,-4.92922032745685,NaN
205.80249024,-4.94215603690974,NaN
205.80349024,-4.9532135618159,NaN
205.80449024,-4.96342606644747,NaN
205.80549024,-4.97359989457881,NaN
205.80649024,-4.98393984919216,NaN
205.80749024,-4.9941718763613,NaN
205.80849024,-5.00391960140309,NaN
205.80949024,-5.013028515062,NaN
205.81049024,-5.021712784055,NaN
205.81149024,-5.03049171697904,NaN
205.81249024,-5.03989728039311,NaN
205.81349024,-5.05016995418532,NaN
205.81449024,-5.06125577642689,NaN
205.81549024,-5.07305052950613,NaN
205.81649024,-5.08559822799366,NaN
205.81749024,-5.09907792880415,NaN
205.81849024,-5.11360787894388,NaN
205.81949024,-5.12907793206141,NaN
205.82049024,-5.14519298815163,NaN
205.82149024,-5.16160716385642,NaN
205.82249024,-5.17799638111649,NaN
205.82349024,-5.19410556178108,NaN
205.82449024,-5.2097563265111,NaN
205.82549024,-5.22483005951261,NaN
205.82649024,-5.23933795041876,NaN
205.82749024,-5.25356167618678,NaN
205.82849024,-5.2681505006093,NaN
205.82949024,-5.28406671028494,NaN
205.83049024,-5.30230292792893,NaN
205.83149024,-5.32343510078882,NaN
205.83249024,-5.34735264511149,NaN
205.83349024,-5.37346777271924,NaN
205.83449024,-5.40111310028348,NaN
205.83549024,-5.429660173323,NaN
205.83649024,-5.45844019029712,NaN
205.83749024,-5.48675697046721,NaN
205.83849024,-5.51393433616248,NaN
205.83949024,-5.53922499484914,NaN
205.84049024,-5.56176171350937,NaN
205.84149024,-5.58085273235749,NaN
205.84249024,-5.59634366054086,NaN
205.84349024,-5.60851939260013,NaN
205.84449024,-5.61770297282613,NaN
205.84549024,-5.6240348689069,NaN
205.84649024,-5.62753648022455,NaN
205.84749024,-5.6283602891968,NaN
205.84849024,-5.62709043698133,NaN
205.84949024,-5.62484642927963,NaN
205.85049024,-5.62300662006142,NaN
205.85149024,-5.62267256605397,NaN
205.85249024,-5.62425469807839,NaN
205.85349024,-5.6274316478947,NaN
205.85449024,-5.6313685355227,NaN
205.85549024,-5.63503282719845,NaN
205.85649024,-5.63753320948104,NaN
205.85749024,-5.63826618074775,NaN
205.85849024,-5.63676546186533,NaN
205.85949024,-5.63251100612058,NaN
205.86049024,-5.62492779952809,NaN
205.86149024,-5.61354966044672,NaN
205.86249024,-5.59827631011775,NaN
205.86349024,-5.57959234668492,NaN
205.86449024,-5.55850928750827,NaN
205.86549024,-5.53621800466976,NaN
205.86649024,-5.51375637977056,NaN
205.86749024,-5.49189504290769,NaN
205.86849024,-5.47119412883654,NaN
205.86949024,-5.45211431481571,NaN
205.87049024,-5.43504270475279,NaN
205.87149024,-5.42015704417139,NaN
205.87249024,-5.40724823225588,NaN
205.87349024,-5.3957421135004,NaN
205.87449024,-5.38501468281956,NaN
205.87549024,-5.37475017860958,NaN
205.87649024,-5.36494362012834,NaN
205.87749024,-5.35551572180962,NaN
205.87849024,-5.34595480236259,NaN
205.87949024,-5.33527925878229,NaN
205.88049024,-5.32232266631482,NaN
205.88149024,-5.30622444885161,NaN
205.88249024,-5.28683101510938,NaN
205.88349024,-5.26476781290938,NaN
205.88449024,-5.24117665596619,NaN
205.88549024,-5.21731576966435,NaN
205.88649024,-5.19434605282275,NaN
205.88749024,-5.17333573916387,NaN
205.88849024,-5.15526040979248,NaN
205.88949024,-5.14095938971444,NaN
205.89049024,-5.13107898364805,NaN
205.89149024,-5.12591547120972,NaN
205.89249024,-5.12517520854725,NaN
205.89349024,-5.12788893900249,NaN
205.89449024,-5.13272246937894,NaN
205.89549024,-5.13851584804889,NaN
205.89649024,-5.14451431181329,NaN
205.89749024,-5.15013996252462,NaN
205.89849024,-5.15467454178844,NaN
205.89949024,-5.15715845856655,NaN
205.90049024,-5.15659562715558,NaN
205.90149024,-5.15236296075448,NaN
205.90249024,-5.1444801918316,NaN
205.90349024,-5.13354908692371,NaN
205.90449024,-5.12055515817028,NaN
205.90549024,-5.1067176749003,NaN
205.90649024,-5.09340489066856,NaN
205.90749024,-5.08203654209849,NaN
205.90849024,-5.07396150063008,NaN
205.90949024,-5.07044367049958,NaN
205.91049024,-5.07262704015161,NaN
205.91149024,-5.08125487204313,NaN
205.91249024,-5.09635219296402,NaN
205.91349024,-5.11715410524331,NaN
205.91449024,-5.14228434409067,NaN
205.91549024,-5.17006265000355,NaN
205.91649024,-5.19878283156935,NaN
205.91749024,-5.22688657668604,NaN
205.91849024,-5.25306425679537,NaN
205.91949024,-5.2762821983368,NaN
205.92049024,-5.2958202007596,NaN
205.92149024,-5.31145728374348,NaN
205.92249024,-5.32360714644486,NaN
205.92349024,-5.33315164336768,NaN
205.92449024,-5.34115272684825,NaN
205.92549024,-5.34863484438504,NaN
205.92649024,-5.35643260388203,NaN
205.92749024,-5.36518033800124,NaN
205.92849024,-5.37542575720438,NaN
205.92949024,-5.38771096406263,NaN
205.93049024,-5.40256232808929,NaN
205.93149024,-5.42036220145722,NaN
205.93249024,-5.44116639749079,NaN
205.93349024,-5.46467941977358,NaN
205.93449024,-5.49041487956742,NaN
205.93549024,-5.51785466589991,NaN
205.93649024,-5.54651248248171,NaN
205.93749024,-5.57591521870792,NaN
205.93849024,-5.60546862537521,NaN
205.93949024,-5.63422217724158,NaN
205.94049024,-5.66080057610831,NaN
205.94149024,-5.68375062897833,NaN
205.94249024,-5.70207159239442,NaN
205.94349024,-5.7154489389137,NaN
205.94449024,-5.72410785247479,NaN
205.94549024,-5.72862586543872,NaN
205.94649024,-5.72990523604059,NaN
205.94749024,-5.72920631640589,NaN
205.94849024,-5.72816775610423,NaN
205.94949024,-5.72875022193895,NaN
205.95049024,-5.73292073195145,NaN
205.95149024,-5.74215682265098,NaN
205.95249024,-5.75709766934937,NaN
205.95349024,-5.77739767427561,NaN
205.95449024,-5.80181057452251,NaN
205.95549024,-5.82862438553346,NaN
205.95649024,-5.85618338193064,NaN
205.95749024,-5.88313402660377,NaN
205.95849024,-5.90834141760982,NaN
205.95949024,-5.93065295600393,NaN
205.96049024,-5.94888252117797,NaN
205.96149024,-5.96213250625495,NaN
205.96249024,-5.97006440012395,NaN
205.96349024,-5.97289655959775,NaN
205.96449024,-5.97128915374069,NaN
205.96549024,-5.96625645664447,NaN
205.96649024,-5.9590808848095,NaN
205.96749024,-5.95113529599245,NaN
205.96849024,-5.94373164717698,NaN
205.96949024,-5.93814649676277,NaN
205.97049024,-5.93561321556705,NaN
205.97149024,-5.93706797681156,NaN
205.97249024,-5.94279375306811,NaN
205.97349024,-5.95222871279631,NaN
205.97449024,-5.96412398123955,NaN
205.97549024,-5.9770056845368,NaN
205.97649024,-5.98958330870944,NaN
205.97749024,-6.0008241394816,NaN
205.97849024,-6.00978257861165,NaN
205.97949024,-6.0154849924342,NaN
205.98049024,-6.0171286110783,NaN
205.98149024,-6.0144690065632,NaN
205.98249024,-6.00792867767848,NaN
205.98349024,-5.99829361878302,NaN
205.98449024,-5.98639299841664,NaN
205.98549024,-5.97300073790337,NaN
205.98649024,-5.95882334538839,NaN
205.98749024,-5.94449987663544,NaN
205.98849024,-5.93063807952842,NaN
205.98949024,-5.91788189543464,NaN
205.99049024,-5.90693187080925,NaN
205.99149024,-5.89836419267075,NaN
205.99249024,-5.89234989146874,NaN
205.99349024,-5.88857146691899,NaN
205.99449024,-5.8863921546423,NaN
205.99549024,-5.88512041991488,NaN
205.99649024,-5.88416091189951,NaN
205.99749024,-5.88297151843337,NaN
205.99849024,-5.88098599103091,NaN
205.99949024,-5.87760365223881,NaN
