idx_id_wdw_csv,idx_interp_spl_csv,K_med_err_csv,B_med_err_csv,M_med_err_csv
240,235,0.1530238,0.0571170913868405,0.0575780627582366
245,235,0.1530238,0.0571170913870889,0.0575780627581409
250,235,0.1530238,0.0571170913870868,0.0575780627581568
255,235,0.1530238,0.0571170913868383,0.0575780627582691
260,235,0.1530238,0.0571170913868425,0.0575780627581409
265,235,0.1530238,0.0571170913868418,0.0575780627582528
270,235,0.1530238,0.0571170913870858,0.0575780627580898
275,235,0.1530238,0.0571170913868411,0.0575780627582528
280,235,0.1530238,0.057117091387089,0.0575780627582366
285,235,0.1530238,0.0571170913870921,0.0575780627582532
290,235,0.1530238,0.0571170913868463,0.0575780627581409
295,235,0.1530238,0.0571170913868425,0.057578062758253
300,235,0.1530238,0.0571170913868374,0.057578062758253
100,240,0.07753798,0.0765246390979134,0.0329127943589245
105,240,0.07693809,0.0858746866233056,0.0318291434991138
110,240,0.08857787,0.0685352554976382,0.0232896004131374
115,240,0.08918849,0.0606615691806044,0.0254734983542672
120,240,0.1024506,0.034065229039338,0.0208614541422146
125,240,0.1118131,0.0456052814649913,0.023520628407794
130,240,0.1267756,0.0341904451815399,0.0270980403444639
135,240,0.1234649,0.0230319853220352,0.0273891715221057
140,240,0.1147897,0.0134435829475901,0.0375932976430743
145,240,0.1286853,0.00660382903798388,0.0379217888181031
150,240,0.1260519,0.00105709473216361,0.0389904152502407
155,240,0.1247517,0.00524703503074712,0.0384818492347766
160,240,0.1302572,0.0104880653389644,0.0409021287320268
165,240,0.1311197,0.0252179652859919,0.0445925464244605
170,240,0.1423622,0.0229811662732408,0.04623809601096
175,240,0.1514646,0.0278668666985554,0.0437428011157491
180,240,0.1580139,0.03403302670139,0.0490707302870617
185,240,0.1558775,0.0318438006771019,0.0484399364856164
190,240,0.1612657,0.0329215382330762,0.0531356665513388
195,240,0.158776,0.0359270045821877,0.0534506665548856
200,240,0.1617185,0.0346700195999676,0.0555968506206297
205,240,0.161706,0.0342088021677207,0.0542172269930391
210,240,0.1694076,0.0341555975381154,0.0540673510659329
215,240,0.1700077,0.039600963067068,0.0567432223150664
220,240,0.1699699,0.041709941888503,0.0584841581123624
225,240,0.1696158,0.0457067882597271,0.0598136539364104
230,240,0.1697878,0.048367908904652,0.0600258209692186
235,240,0.1704176,0.0486521126383418,0.0605681898808214
240,240,0.1707852,0.0519798208434552,0.0610139208278252
245,240,0.1708024,0.0519800210393882,0.0611702412904893
250,240,0.1708024,0.0519800210394051,0.0611702412904893
255,240,0.1708024,0.0519800210394023,0.0611702412904724
260,240,0.1708024,0.0519800210393879,0.061170241290466
265,240,0.1708024,0.051980021039407,0.0611702412904721
270,240,0.1708024,0.0519800210394017,0.0611702412901383
275,240,0.1708024,0.0519800210393896,0.0611702412904658
280,240,0.1708024,0.0519800210393983,0.0611702412904426
285,240,0.1708024,0.0519800210394007,0.0611702412904658
290,240,0.1708024,0.0519800210394004,0.0611702412904721
295,240,0.1708024,0.0519800210394033,0.0611702412904658
300,240,0.1708024,0.0519800210394069,0.0611702412904426
100,245,0.110513,0.073562164405919,0.0330795504376626
105,245,0.08436944,0.088846116931509,0.034990798858847
110,245,0.1010331,0.0697402670863976,0.0260490319666495
115,245,0.1084963,0.0632545717337141,0.0269175391877202
120,245,0.119608,0.0389859096413473,0.024123727266638
125,245,0.120499,0.0501528236770166,0.0290991483712063
130,245,0.1312601,0.0316958255396426,0.0312470478032593
135,245,0.1268931,0.0259666552209112,0.0362819740241673
140,245,0.1431055,0.0147189167425027,0.0378371858201892
145,245,0.14573,0.00913294960871003,0.0378975002371512
150,245,0.1476069,0.00989320860059761,0.037758218061432
155,245,0.151672,0.00369707878916318,0.0418267087735149
160,245,0.1545168,0.00266182506083471,0.0418590685575811
165,245,0.1582733,0.0158080422095407,0.0435986319278781
170,245,0.1631236,0.0200812446295315,0.0476131774925744
175,245,0.1608231,0.0251879771016528,0.0460923187818627
180,245,0.1585287,0.0262182204984245,0.0522155940839229
185,245,0.1764047,0.0289888729777991,0.0525920892067909
190,245,0.1728237,0.0333560690956709,0.0534976001053911
195,245,0.167201,0.0313903438394617,0.0548097632667862
