time,spline_interp_window,mean_error_neg,mean_error_pos
226,265,-0.000450797332080107,0.000288289663589734
229,265,-0.000432965572797159,0.0002812614530766
232,265,-0.000409637229281745,0.000273482600933841
235,265,-0.000381709631343355,0.000266197925023676
238,265,-0.00035073708131809,0.000259797095981547
241,265,-0.000318867006342644,0.000253730729302027
244,265,-0.000288629723999158,0.000246887273182847
247,265,-0.000261784138578068,0.00023834599647035
250,265,-0.000238707551695156,0.00022769230265849
253,265,-0.000218724985149153,0.000214837501080638
256,265,-0.000200719816975141,0.000200040109176195
259,265,-0.000183827389581244,0.000184035658454401
262,265,-0.000167721715275517,0.000167843918169014
265,265,-0.000152350594350271,0.000152350594350269
268,265,-0.000137572371417279,0.000137572371417281
271,265,-0.000123241889594652,0.000123241889594652
274,265,-0.000109362778825459,0.000109362778825463
277,265,-9.59377381553081e-05,9.59377381553058e-05
280,265,-8.29685740320892e-05,8.29685740320896e-05
283,265,-7.04562383521031e-05,7.04562383521037e-05
286,265,-5.84008662005582e-05,5.84008662005603e-05
289,265,-4.68018132359422e-05,4.68018132359411e-05
292,265,-3.5657692672094e-05,3.56576926720961e-05
295,265,-2.49664118132252e-05,2.49664118132254e-05
298,265,-1.47252081013488e-05,1.47252081013494e-05
1,270,-1.96634153404318e-10,1.96634153404318e-10
4,270,-2.04306251226253e-06,-5.76007341102081e-07
7,270,-6.23597693618345e-06,-2.85319008179522e-06
10,270,-1.06727225825549e-05,-7.16351648911925e-06
13,270,-1.35327656581362e-05,-1.30882178863528e-05
16,270,-1.39311163583136e-05,-1.97998514642242e-05
19,270,-1.20170877381978e-05,-2.64551321511761e-05
22,270,-8.61618979001922e-06,-3.27920185708731e-05
25,270,-4.87868527501788e-06,-3.93600374753898e-05
28,270,-2.00878318387357e-06,-4.72954461782325e-05
31,270,-7.74135804737508e-07,-5.79328208030022e-05
34,270,-1.30204627561152e-06,-7.22691656737357e-05
37,270,-3.3585302476787e-06,-9.03889575886093e-05
40,270,-6.77569224978041e-06,-0.000111111006498261
43,270,-1.14702879777168e-05,-0.000131719007230531
46,270,-1.74391053783074e-05,-0.000148565693025224
49,270,-2.46651488496156e-05,-0.000158947011890917
52,270,-3.28333152100377e-05,-0.000162393675676023
55,270,-4.12700807712993e-05,-0.000160936773529236
58,270,-4.89895253278893e-05,-0.000158100164755761
61,270,-5.49335994521616e-05,-0.000157323654638004
64,270,-5.86585295452595e-05,-0.000160405055129226
67,270,-6.05354782593508e-05,-0.000167390231656176
70,270,-6.16348935558715e-05,-0.000176954074272394
73,270,-6.33370967995627e-05,-0.000186913614641957
76,270,-6.69180565407234e-05,-0.00019488301094978
79,270,-7.33295830887795e-05,-0.000199348918869776
82,270,-8.32863533588988e-05,-0.000200364805672321
85,270,-9.73191964381821e-05,-0.000199034408799895
88,270,-0.000115405210104575,-0.000196611859516805
91,270,-0.000136745162644054,-0.000193918069209458
94,270,-0.000159897955644967,-0.000191141269245737
97,270,-0.000183408347943493,-0.000187826033649678
100,270,-0.000206104767328547,-0.00018307164975843
103,270,-0.000227188695732248,-0.000176085898833388
106,270,-0.000246346539093218,-0.000167082909385635
109,270,-0.000263613680537986,-0.000157400648188307
112,270,-0.000279421161950532,-0.000148462711372046
115,270,-0.00029426365528521,-0.000140510056066483
118,270,-0.000307840911756821,-0.00013255816708019
121,270,-0.000319270697634077,-0.000123018405607007
124,270,-0.000328251417856032,-0.000110598490134338
127,270,-0.000335305917755279,-9.48405899465734e-05
130,270,-0.000341082161830057,-7.62329512634882e-05
133,270,-0.000345721235499637,-5.58292417076721e-05
136,270,-0.000349051077478407,-3.48293024398383e-05
139,270,-0.000351327893148576,-1.42697482908716e-05
142,270,-0.000353441796181521,5.15938007398899e-06
145,270,-0.000356588169267557,2.31477701382298e-05
148,270,-0.000361501501213989,3.96837628475074e-05
151,270,-0.000368083774592944,5.48778958125448e-05
154,270,-0.000375715509428924,6.88578753229288e-05
157,270,-0.000383815016502463,8.17295255651155e-05
160,270,-0.000391783800612345,9.34337005293321e-05
163,270,-0.000398830016632184,0.000103753356771901
166,270,-0.000404024781186476,0.00011267545829329
169,270,-0.000406480194128726,0.000120819775706359
172,270,-0.000405935444418636,0.000129324898517821
175,270,-0.000402642559715033,0.000139261239701292
178,270,-0.000396823938024182,0.000151135237444813
181,270,-0.000388959550877285,0.000164833640107804
184,270,-0.000380471460184649,0.000179824697708492
187,270,-0.000373653943340999,0.000195303458782512
190,270,-0.000370779323204726,0.000210303540185504
193,270,-0.000373543553452572,0.0002237993021529
196,270,-0.000382636967140903,0.00023503209023081
199,270,-0.000397431978087909,0.000243899287709277
202,270,-0.000415689370624883,0.000250992164870946
205,270,-0.000433956429772263,0.00025735126842206
208,270,-0.00044895396551343,0.000263810505439114
211,270,-0.000458986585620643,0.000270416327491544
214,270,-0.000464141307633243,0.000276557311233556
217,270,-0.000465083135187529,0.000281213113398576
220,270,-0.000462085067122433,0.000283243914111756
223,270,-0.00045498738064056,0.000281981202889879
226,270,-0.000443067671894751,0.000277577430101576
229,270,-0.000425579795493639,0.000271029264911479
232,270,-0.000402621721063921,0.000263767209207123
235,270,-0.000375091348200537,0.000257036874084442
238,270,-0.000344543549025,0.000251228723412615
241,270,-0.000313126320459481,0.000245794165919874
244,270,-0.000283370549871499,0.000239622443037691
247,270,-0.000257035711336987,0.000231793616846129
250,270,-0.000234499676257127,0.000221893884072876
253,270,-0.000215088036216115,0.000209835347284944
256,270,-0.000197684739034408,0.000195877317155497
259,270,-0.000181425696905653,0.000180756118427489
262,270,-0.000165985491923276,0.000165492313588419
265,270,-0.000151312494165072,0.000150972401902148
268,270,-0.0001372602105772,0.00013718688010485
271,270,-0.000123241889594652,0.000123241889594652
274,270,-0.000109362778825459,0.000109362778825463
277,270,-9.59377381553081e-05,9.59377381553058e-05
280,270,-8.29685740320892e-05,8.29685740320896e-05
283,270,-7.04562383521031e-05,7.04562383521037e-05
286,270,-5.84008662005582e-05,5.84008662005603e-05
289,270,-4.68018132359422e-05,4.68018132359411e-05
292,270,-3.5657692672094e-05,3.56576926720961e-05
295,270,-2.49664118132252e-05,2.49664118132254e-05
298,270,-1.47252081013488e-05,1.47252081013494e-05
1,275,-1.96634153404318e-10,1.96634153404318e-10
4,275,-1.99009625086177e-06,-6.23165441477484e-07
7,275,-6.05266003890878e-06,-3.01640393166555e-06
10,275,-1.02843256975762e-05,-7.50931866429627e-06
13,275,-1.28672144563035e-05,-1.36807758893546e-05
16,275,-1.29189915331124e-05,-2.0700967724268e-05
19,275,-1.05916250057828e-05,-2.77242440241981e-05
22,275,-6.713279889189e-06,-3.44861983394945e-05
25,275,-2.43687396724652e-06,-4.1533992348939e-05
28,275,1.03072874671175e-06,-5.00015182927458e-05
31,275,2.91922094188453e-06,-6.12209872212245e-05
34,275,3.09864445761227e-06,-7.61870383850962e-05
37,275,1.80032862004332e-06,-9.49817835092554e-05
40,275,-8.10486122305998e-07,-0.000116421667471032
43,275,-4.65321048790441e-06,-0.000137788020024992
46,275,-9.72728744621371e-06,-0.000155431209337613
49,275,-1.60183764179797e-05,-0.000166644818344193
52,275,-2.32140292442311e-05,-0.00017095719381984
55,275,-3.06433772593742e-05,-0.00017039705983997
58,275,-3.73231552805211e-05,-0.000168485910636449
61,275,-4.2197968902715e-05,-0.00016866118641843
64,275,-4.48266995497508e-05,-0.000172718334065858
67,275,-4.55831648964478e-05,-0.000180700853932198
70,275,-4.5540467926893e-05,-0.000191281270997661
73,275,-4.60815850284997e-05,-0.000202274251853062
76,275,-4.84851397742085e-05,-0.000211291589609998
79,275,-5.37055974961201e-05,-0.000216817574869094
82,275,-6.2460290132036e-05,-0.000218903309827427
85,275,-7.52827017917364e-05,-0.000218650166854178
88,275,-9.21525852758159e-05,-0.000217309912140358
91,275,-0.000112273363892916,-0.000215701091999092
94,275,-0.000134206594254017,-0.000214009572724927
97,275,-0.000156499690217987,-0.000211777563268646
100,275,-0.000177983734596375,-0.000208101985894066
103,275,-0.000197862864343978,-0.000202188256789316
106,275,-0.00021582614042205,-0.000194248139392156
109,275,-0.000231911600979797,-0.000185617235402443
112,275,-0.00024655294292385,-0.00017771677587751
115,275,-0.000260247493231225,-0.000170785352873703
118,275,-0.000272697658139361,-0.000163836086126278
121,275,-0.000283023858939657,-0.000155277971755794
124,275,-0.000290927155593804,-0.000143816363176355
127,275,-0.000296933048457062,-0.000128991064599059
130,275,-0.000301692157050311,-0.000111287957170373
133,275,-0.0003053482218155,-9.17583434395879e-05
136,275,-0.000307731836489665,-7.15996994941274e-05
139,275,-0.000309101861477679,-5.18462750915921e-05
142,275,-0.000310351065473561,-3.31857458239008e-05
145,275,-0.000312677486190287,-1.59260591342814e-05
148,275,-0.000316818267457837,-7.65090037756191e-08
151,275,-0.000322678046870982,1.44758072516307e-05
154,275,-0.000329639999476877,2.78609609948229e-05
157,275,-0.000337125091078715,4.01871414855563e-05
160,275,-0.000344537481497953,5.13975677873601e-05
163,275,-0.000351087980630844,6.12775615298395e-05
166,275,-0.000355850360124551,6.98164517867703e-05
169,275,-0.000357939374855226,7.76363742443068e-05
172,275,-0.00035709686880524,8.58782834824591e-05
175,275,-0.000353577524656075,9.56149575481399e-05
178,275,-0.000347606395436645,0.000107355199702682
181,275,-0.00033966610770082,0.000120988123378819
184,275,-0.000331181378381554,0.000135984343668052
187,275,-0.000324449139896243,0.00015154127417933
190,275,-0.000321744370125921,0.000166694896841588
193,275,-0.000324765677769986,0.000180421936963545
196,275,-0.000334206050907482,0.000191966105164619
199,275,-0.000349440558379242,0.000201227149808141
202,275,-0.000368232639539214,0.000208798706250068
205,275,-0.00038713223443049,0.000215723686269919
208,275,-0.000402862808059125,0.0002228383620175
211,275,-0.000413731623220021,0.000230191550135534
214,275,-0.000419828352475184,0.000237174192351547
217,275,-0.000421820654483564,0.000242768310472234
220,275,-0.000419984183106749,0.000245836449696057
223,275,-0.000414161870570014,0.000245712464613088
226,275,-0.000403633968048846,0.000242551170665289
229,275,-0.000387656985174549,0.000237351602090526
232,275,-0.000366331546596442,0.000231546625849687
235,275,-0.00034055820693216,0.000226384218111968
238,275,-0.000311894493325857,0.000222257207819898
241,275,-0.000282491057722382,0.000218619368774923
244,275,-0.000254881442511864,0.000214362307481878
247,275,-0.000230827776792938,0.000208568451094084
250,275,-0.000210710586989422,0.000200826361412588
253,275,-0.000193858119708204,0.00019105050607761
256,275,-0.000179156977792328,0.000179502560835676
259,275,-0.000165745728458165,0.00016692121550299
262,275,-0.000153301608821762,0.000154329397640434
265,275,-0.000141775643983615,0.000142615971585045
268,275,-0.000131023995912451,0.000131773799146381
271,275,-0.000120462568066016,0.000120911386795821
274,275,-0.000109044704437277,0.000109109108807325
277,275,-9.59377381553081e-05,9.59377381553058e-05
280,275,-8.29685740320892e-05,8.29685740320896e-05
283,275,-7.04562383521031e-05,7.04562383521037e-05
286,275,-5.84008662005582e-05,5.84008662005603e-05
289,275,-4.68018132359422e-05,4.68018132359411e-05
292,275,-3.5657692672094e-05,3.56576926720961e-05
295,275,-2.49664118132252e-05,2.49664118132254e-05
298,275,-1.47252081013488e-05,1.47252081013494e-05
1,280,-1.96634153404318e-10,1.96634153404318e-10
4,280,-1.90941351179558e-06,-6.76364237575862e-07
7,280,-5.77336150078282e-06,-3.20056023738519e-06
10,280,-9.69245250575605e-06,-7.8995690038149e-06
13,280,-1.18527819615253e-05,-1.43496345974938e-05
16,280,-1.13759892914507e-05,-2.17183269464847e-05
19,280,-8.41801677867953e-06,-2.91573737166041e-05
22,280,-3.81100364344374e-06,-3.63997462688213e-05
25,280,1.28815812498971e-06,-4.39899840925916e-05
28,280,5.668630307915e-06,-5.30593572387465e-05
31,280,8.55613138918641e-06,-6.49374545682552e-05
34,280,9.81672900278683e-06,-8.0616293142474e-05
37,280,9.67777826950477e-06,-0.000100175362496944
40,280,8.30054543248588e-06,-0.000122428485319632
43,280,5.76164556792161e-06,-0.000144654369175752
46,280,2.05766150098954e-06,-0.000163200760042422
49,280,-2.80104039441447e-06,-0.000175358618665592
52,280,-8.50598616469667e-06,-0.000180653669630997
55,280,-1.4390281349594e-05,-0.000181112014824709
58,280,-1.94746349715815e-05,-0.000180252526289236
61,280,-2.27076268310769e-05,-0.000181510022044371
64,280,-2.36521125572203e-05,-0.000186677326780696
67,280,-2.26858840301908e-05,-0.000195795318662323
70,280,-2.08860184394183e-05,-0.000207533900480116
73,280,-1.96394663776976e-05,-0.000219705116635518
76,280,-2.022882562333e-05,-0.000229918138050778
79,280,-2.36125357137473e-05,-0.000236654633137177
82,280,-3.05119027921197e-05,-0.000239963081902392
85,280,-4.1464385173597e-05,-0.000240942234526298
88,280,-5.64537098641161e-05,-0.000240841235010518
91,280,-7.46872743776903e-05,-0.000240476007478829
94,280,-9.47306095306494e-05,-0.00024002979603642
97,280,-0.000115135103387216,-0.000239042187444712
100,280,-0.000134735812964305,-0.000236607481778174
103,280,-0.000152740849422074,-0.00023192847303558
106,280,-0.000168843247927113,-0.000225214302465321
109,280,-0.000183085020834011,-0.0002177979495779
112,280,-0.000195903839254743,-0.000211098023241297
115,280,-0.000207801004371694,-0.00020535049332251
118,280,-0.000218482896627642,-0.000199565857367422
121,280,-0.00022707391151935,-0.000192150489307242
124,280,-0.000233279083213892,-0.000181807120366713
127,280,-0.000237627886271858,-0.000168072932567584
130,280,-0.000240774914419486,-0.000151431184866957
133,280,-0.000242867882304099,-0.000132930557624772
136,280,-0.000243741357868077,-0.000113765904739087
139,280,-0.000243658175721656,-9.49688537781558e-05
142,280,-0.000243515078764209,-7.72244581445381e-05
145,280,-0.000244514078914083,-6.08380430921e-05
148,280,-0.0002473962942066,-4.58162804125302e-05
151,280,-0.000252070336441893,-3.20436452324594e-05
154,280,-0.000257923354872483,-1.93874439996366e-05
157,280,-0.000264380289506909,-7.73686526495434e-06
160,280,-0.000270849274371988,2.85393222446648e-06
163,280,-0.00027654509356934,1.21728922875995e-05
166,280,-0.000280545492951478,2.02119661875674e-05
169,280,-0.000281969201599913,2.75959117998961e-05
172,280,-0.000280562037702367,3.54683058939371e-05
175,280,-0.000276582658145696,4.49045487059638e-05
178,280,-0.000270260090164165,5.64160656866655e-05
181,280,-0.00026208093451699,6.98945924581396e-05
184,280,-0.000253473882342497,8.48133663012465e-05
187,280,-0.000246739840263439,0.000100372423014277
190,280,-0.000244157760366196,0.000115610366715533
193,280,-0.000247430225555542,0.000129506544903089
196,280,-0.00025725419811586,0.000141307290385721
199,280,-0.000273008721093344,0.000150914973716115
202,280,-0.000292461208047316,0.000158925852439593
205,280,-0.000312165573226213,0.000166385460525015
208,280,-0.000328849255841447,0.000174132692311564
211,280,-0.00034082349289327,0.000182218986631298
214,280,-0.000348181931149071,0.000190037907401121
217,280,-0.00035159620347314,0.000196574098617064
220,280,-0.000351345937932424,0.000200692727666962
223,280,-0.000347278040957548,0.000201730271330242
226,280,-0.000338676737929384,0.000199844167238216
229,280,-0.000324802512684564,0.000196036071818118
232,280,-0.00030575996407778,0.000191741474220178
235,280,-0.000282453620932011,0.000188210972802955
238,280,-0.000256444984596787,0.000185840018698345
241,280,-0.000229888681222318,0.000184085007897141
244,280,-0.00020532222740406,0.000181840169093535
247,280,-0.00018451172644603,0.000178190551630196
250,280,-0.000167841678977404,0.000172727339497566
253,280,-0.000154644305810431,0.000165367622525177
256,280,-0.000143810183993494,0.000156375698648927
259,280,-0.000134481854948331,0.000146492879874375
262,280,-0.000126340529996341,0.000136744715951795
265,280,-0.000119341208443416,0.000128022693407524
268,280,-0.000113344026463576,0.000120322296240513
271,280,-0.000107768861719974,0.000112754653111472
274,280,-0.000101573032410902,0.00010440276048377
277,280,-9.35805907355806e-05,9.45737817210596e-05
280,280,-8.29685740320892e-05,8.29685740320896e-05
283,280,-7.04562383521031e-05,7.04562383521037e-05
286,280,-5.84008662005582e-05,5.84008662005603e-05
289,280,-4.68018132359422e-05,4.68018132359411e-05
292,280,-3.5657692672094e-05,3.56576926720961e-05
295,280,-2.49664118132252e-05,2.49664118132254e-05
298,280,-1.47252081013488e-05,1.47252081013494e-05
1,285,-1.96634153404318e-10,1.96634153404318e-10
4,285,-1.8064974193087e-06,-6.94594584739648e-07
7,285,-5.41702690413694e-06,-3.26367792838931e-06
10,285,-8.93717492808412e-06,-8.03334579011213e-06
13,285,-1.05580148607407e-05,-1.45789569853077e-05
16,285,-9.40616406027578e-06,-2.20671961968026e-05
19,285,-5.64254274462717e-06,-2.96489058451972e-05
22,285,-1.04268068821769e-07,-3.70561720462334e-05
25,285,6.04679004307755e-06,-4.48326490441253e-05
28,285,1.15948154375761e-05,-5.41087216444815e-05
31,285,1.57605486637245e-05,-6.6213093463053e-05
34,285,1.84050794207145e-05,-8.21368963159552e-05
37,285,1.9750784894538e-05,-0.000101958734493515
40,285,1.99539533935439e-05,-0.000124491545438445
43,285,1.90862220591372e-05,-0.000147013151470771
46,285,1.71391957816942e-05,-0.000165870413322345
49,285,1.41182630003118e-05,-0.000178353406493909
52,285,1.0326919733791e-05,-0.000183986970325956
55,285,6.42708250759973e-06,-0.000184796321459358
58,285,3.39306436446946e-06,-0.000184299446691367
61,285,2.27130756919587e-06,-0.00018593027879657
64,285,3.49397855782221e-06,-0.000191480757220272
67,285,6.67830751539117e-06,-0.000200990874881428
70,285,1.07422393176694e-05,-0.000213129649325627
73,285,1.429384543708e-05,-0.0002257082397091
76,285,1.6045550160509e-05,-0.000236334931708859
79,285,1.50339360157355e-05,-0.000243490508490961
82,285,1.05327189247991e-05,-0.000247222564817862
85,285,1.99946263775625e-06,-0.000248628965624199
88,285,-1.05545377861372e-05,-0.000248957969666371
91,285,-2.63416577956828e-05,-0.000249024615822926
94,285,-4.39324061419954e-05,-0.000249011262953836
97,285,-6.18831488241037e-05,-0.000248456612575271
100,285,-7.90339207937283e-05,-0.000246454079516493
103,285,-9.45978111457974e-05,-0.000242205572531025
106,285,-0.000108272832981716,-0.000235919347622059
109,285,-0.000120105976590854,-0.000228927499054849
112,285,-0.000130539891019996,-0.000222647750452156
115,285,-0.000140080855386317,-0.00021731518643574
118,285,-0.000148440228067385,-0.000211939419306272
121,285,-0.000154747382494767,-0.000204925937749716
124,285,-0.000158712330770318,-0.0001949765877456
127,285,-0.000160869525389434,-0.000181627666070432
130,285,-0.000161878538013144,-0.000165361546436108
133,285,-0.000161892061223566,-0.000147226023957315
136,285,-0.000160749640897881,-0.000128415067286906
139,285,-0.00015871908958112,-0.000109959418747873
142,285,-0.000156702128107442,-9.25432464975857e-05
145,285,-0.000155905746329995,-7.64709905446587e-05
148,285,-0.000157076040218894,-6.17484374355604e-05
151,285,-0.000160126599509077,-4.82591770516883e-05
154,285,-0.000164449551387841,-3.58696305955795e-05
157,285,-0.000169474813798545,-2.44681013728762e-05
160,285,-0.000174615498702783,-1.41078628854871e-05
163,285,-0.000179091368136975,-5.00008606920176e-06
166,285,-0.000181985145888424,2.84806558432879e-06
169,285,-0.000182420538973444,1.00622351958534e-05
172,285,-0.000180148343514554,1.77868847799559e-05
175,285,-0.000175432194333394,2.70982998181438e-05
178,285,-0.000168506096599031,3.85087910063251e-05
181,285,-0.00015986162900548,5.19109792118306e-05
184,285,-0.000150932460625856,6.67789869607335e-05
187,285,-0.0001440244760177,8.23137352965777e-05
190,285,-0.000141421605202214,9.75547135828764e-05
193,285,-0.000144831409018942,0.000111482154562938
196,285,-0.000154955827687066,0.000123343276290772
199,285,-0.000171178882187582,0.000133041334564274
202,285,-0.000191272964014607,0.000141173472174012
205,285,-0.000211796965351366,0.00014878610833407
208,285,-0.000229483303344078,0.000156719022628852
211,285,-0.000242648192927773,0.00016502453913565
214,285,-0.00025139025880465,0.000173097107016597
217,285,-0.000256386111773783,0.000179922255512957
220,285,-0.000257920357836929,0.000184366037257781
223,285,-0.000255844881359486,0.000185765814275718
226,285,-0.000249448885657151,0.000184279909443338
229,285,-0.000237997832501325,0.000180910864433078
232,285,-0.000221601298681512,0.000177095053640394
235,285,-0.000201168790955469,0.00017408396066908
238,285,-0.000178266788607544,0.000172273921896277
241,285,-0.000155054895722716,0.000171122218557988
244,285,-0.000134075606831261,0.000169523964593626
247,285,-0.000117100003171973,0.000166565094591098
250,285,-0.000104517563308827,0.000161837677786079
253,285,-9.56654859888851e-05,0.00015525968925333
256,285,-8.94393261952959e-05,0.000147096312173964
259,285,-8.49866032846112e-05,0.000138089743798768
262,285,-8.19935065130122e-05,0.000129266419123265
265,285,-8.0420013121224e-05,0.000121518709919003
268,285,-8.01312372180094e-05,0.000114842985430165
271,285,-8.05520344013436e-05,0.000108351259562668
274,285,-8.0644700804302e-05,0.000101127414025154
277,285,-7.92382665609384e-05,9.24794974264847e-05
280,285,-7.55147469440678e-05,8.21092522206184e-05
283,285,-6.88562257046539e-05,7.04003371856223e-05
286,285,-5.84008662005582e-05,5.84008662005603e-05
289,285,-4.68018132359422e-05,4.68018132359411e-05
292,285,-3.5657692672094e-05,3.56576926720961e-05
295,285,-2.49664118132252e-05,2.49664118132254e-05
298,285,-1.47252081013488e-05,1.47252081013494e-05
1,290,-1.96634153404318e-10,1.96634153404318e-10
4,290,-1.68986421818152e-06,-6.91741639460567e-07
7,290,-5.01312360398554e-06,-3.25379827282852e-06
10,290,-8.08090979301929e-06,-8.01240149869982e-06
13,290,-9.08984131687567e-06,-1.4543045971939e-05
16,290,-7.1720806957492e-06,-2.2012552214817e-05
19,290,-2.49409330957638e-06,-2.95718984873805e-05
22,290,4.10145852458731e-06,-3.69533067448251e-05
25,290,1.14471597206843e-05,-4.4700567070823e-05
28,290,1.83216489631928e-05,-5.39442001104132e-05
31,290,2.39401216391679e-05,-6.60130453188255e-05
34,290,2.81581222857721e-05,-8.18983703516035e-05
37,290,3.1192482927004e-05,-0.000101678915338532
40,290,3.31939467091918e-05,-0.00012416775356176
43,290,3.42286056117231e-05,-0.000146642843180789
46,290,3.42825193629582e-05,-0.000165451180766904
49,290,3.33555312400107e-05,-0.000177882977660306
52,290,3.17455920996445e-05,-0.000183463209040921
55,290,3.01090733053306e-05,-0.000184217227389089
58,290,2.94147427377648e-05,-0.00018366315534151
61,290,3.07034974997566e-05,-0.00018523506151221
64,290,3.44019588653308e-05,-0.000190725021185952
67,290,4.01218118575151e-05,-0.000200173163121154
70,290,4.67754561900569e-05,-0.000212248640702834
73,290,5.2965418173383e-05,-0.000224762748926684
76,290,5.73985769323609e-05,-0.000235323909309152
79,290,5.91059698327664e-05,-0.000242413040855763
82,290,5.73557676346045e-05,-0.000246077874168432
85,290,5.1599988925939e-05,-0.000247416410021214
88,290,4.18443836040081e-05,-0.000247677043009974
91,290,2.88710310580047e-05,-0.00024767494785271
94,290,1.41038773747869e-05,-0.00024759261924885
97,290,-1.0189886066649e-06,-0.000246968894554019
100,290,-1.53431470000936e-05,-0.000244897324436908
103,290,-2.80872320624394e-05,-0.000240579953490495
106,290,-3.89548020571252e-05,-0.000234225173557442
109,290,-4.79983924355182e-05,-0.000227165214742442
112,290,-5.56661974064328e-05,-0.0002208179365077
115,290,-6.24700412490231e-05,-0.000215418559314421
118,290,-6.81268275029074e-05,-0.000209976831302748
121,290,-7.17714747616403e-05,-0.000202898376998084
124,290,-7.31195402891016e-05,-0.000192885178219401
127,290,-7.27110217426856e-05,-0.000179473667582662
130,290,-7.12110359454611e-05,-0.000163146354639214
133,290,-6.87778206415075e-05,-0.000144951170343196
136,290,-6.52564668700646e-05,-0.000126082219186905
139,290,-6.09203323381568e-05,-0.000107570379332782
142,290,-5.6676683041951e-05,-9.00999547776654e-05
145,290,-5.37380539966165e-05,-7.39755213696008e-05
148,290,-5.28560863342824e-05,-5.92030014945109e-05
151,290,-5.39499149518773e-05,-4.566612087324e-05
154,290,-5.64172121987315e-05,-3.32314365477859e-05
157,290,-5.96934411802007e-05,-2.1787387663238e-05
160,290,-6.31972590198975e-05,-1.13873835609471e-05
163,290,-6.61539729162585e-05,-2.24273101615734e-06
166,290,-6.76518518185929e-05,5.6392706400262e-06
169,290,-6.68201479052249e-05,1.28841286889016e-05
172,290,-6.34152024606951e-05,2.06361693056145e-05
175,290,-5.77061954686451e-05,2.99715421322111e-05
178,290,-4.9932677260151e-05,4.14024220251506e-05
181,290,-4.05917716912483e-05,5.48212940123097e-05
184,290,-3.11226929970586e-05,6.97021447803295e-05
187,290,-2.38368708971415e-05,8.52457595332804e-05
190,290,-2.10237805746933e-05,0.000100491491795237
193,290,-2.43965280312844e-05,0.000114419438470064
196,290,-3.46625986481104e-05,0.0001262766817723
199,290,-5.12115585681717e-05,0.000135966341660417
202,290,-7.1821344447599e-05,0.000144085425085513
205,290,-9.30563936316284e-05,0.000151680215422236
208,290,-0.000111654668428493,0.00015959035641552
211,290,-0.000125937928935231,0.000167868036303226
214,290,-0.000136010345016058,0.000175907568408029
217,290,-0.000142554072632057,0.000182694346131747
220,290,-0.000145859262946997,0.000187094286267967
223,290,-0.000145783345488283,0.000188444615001911
226,290,-0.000141621068733632,0.000186903519370681
229,290,-0.000132643439616443,0.000183473405207269
232,290,-0.000118965580088257,0.00017959051106768
235,290,-0.000101502542068816,0.000176506184716252
238,290,-8.18263500045039e-05,0.000174616626690688
241,290,-6.21021531422718e-05,0.000173378982387549
244,290,-4.48779911744545e-05,0.000171688229906768
247,290,-3.1930490501823e-05,0.00016863016799681
250,290,-2.3654674850395e-05,0.000163796730053917
253,290,-1.93932881292113e-05,0.000157105755313413
256,290,-1.80474304834539e-05,0.000148822291116908
259,290,-1.87701664316807e-05,0.000139688398875773
262,290,-2.12532303920878e-05,0.000130730377746081
265,290,-2.54621447673995e-05,0.000122840463659952
268,290,-3.12675688284056e-05,0.000116014890022058
271,290,-3.80999033350863e-05,0.000109365534898907
274,290,-4.49269895825316e-05,0.000101976144159687
277,290,-5.058340286679e-05,9.3154630573834e-05
280,290,-5.42567036227297e-05,8.26026007557883e-05
283,290,-5.53345207632676e-05,7.07035776442163e-05
286,290,-5.29605628083308e-05,5.8505539278731e-05
289,290,-4.62772577358902e-05,4.68011289584395e-05
292,290,-3.5657692672094e-05,3.56576926720961e-05
295,290,-2.49664118132252e-05,2.49664118132254e-05
298,290,-1.47252081013488e-05,1.47252081013494e-05
1,295,-1.96634153404318e-10,1.96634153404318e-10
4,295,-1.6201267689156e-06,-7.05156095232889e-07
7,295,-4.77157981925883e-06,-3.30026270281519e-06
10,295,-7.56875301368868e-06,-8.11092635179354e-06
13,295,-8.2115271108583e-06,-1.47120166274409e-05
16,295,-5.8353268580109e-06,-2.22697289824914e-05
19,295,-6.0987986213472e-07,-2.99344166074252e-05
22,295,6.61888933265295e-06,-3.7437676387873e-05
25,295,1.4680303413259e-05,-4.53226733379365e-05
28,295,2.23497388371005e-05,-5.47193030330936e-05
31,295,2.88391287641772e-05,-6.69557798590177e-05
34,295,3.40007555045926e-05,-8.302274640169e-05
37,295,3.8048188855316e-05,-0.000102998317721329
40,295,4.11289097355899e-05,-0.000125694942030522
43,295,4.33057478977789e-05,-0.000148389952419204
46,295,4.45615008431656e-05,-0.000167429720389109
49,295,4.48927496218377e-05,-0.000180103832210862
52,295,4.45941828634763e-05,-0.00018593663799483
55,295,4.43189097045254e-05,-0.000186952865151805
58,295,4.50324357986052e-05,-0.000186670011248898
61,295,4.77723960214995e-05,-0.000188521519830595
64,295,5.29621494201473e-05,-0.00019429884111208
67,295,6.02101187905565e-05,-0.000204041478782215
70,295,6.84254416193892e-05,-0.000216417961156466
73,295,7.6207381990054e-05,-0.00022923895816094
76,295,8.22595568003393e-05,-0.000240112266242541
79,295,8.56097411889779e-05,-0.000247518179337223
82,295,8.55228436889034e-05,-0.000251503802977336
85,295,8.14476206611752e-05,-0.000253166512867387
88,295,7.33865597759194e-05,-0.000253754078533662
91,295,6.21184781953289e-05,-0.000254081049624595
